"fid","ascendancy","parent","gender"
"GJ9M-PR2",93105471120,"GQ6F-W6Y","Male"
"GJ9M-PR2",93105471121,"G2N1-2HM","Female"
"LZLG-V3F",93105471124,"L7NG-DRP","Male"
"LZLG-V3F",93105471125,"LYTH-K3C","Female"
"LH6K-2BP",93105471126,"LTT6-YJQ","Male"
"LH6K-2BP",93105471127,"GV8X-JR1","Female"
"LD9R-RYR",93105471136,"LCRR-KM2","Male"
"LD9R-RYR",93105471137,"LDW5-JN2","Female"
"M15L-V4Q",93105471138,"LD9Y-C7T","Male"
"M15L-V4Q",93105471139,"LD9Y-CW9","Female"
"L133-HLP",93105471140,"94T6-749","Male"
"L133-HLP",93105471141,"GLLC-968","Female"
"KH8N-T92",93105471142,"L1DW-Q5N","Male"
"KH8N-T92",93105471143,"2781-6PP","Female"
"L8BY-3VJ",93105471144,"L8YY-PP2","Male"
"L8BY-3VJ",93105471145,"LT5Z-556","Female"
"94BP-X4Z",93105471146,"LBGF-H83","Male"
"94BP-X4Z",93105471147,"LZ56-WY6","Female"
"L8YY-5HK",93105471148,"9CXC-B7Y","Male"
"L8YY-5HK",93105471149,"LZBY-TS8","Female"
"L8WB-D2Z",93105471150,"GK9Q-S8F","Male"
"L8WB-D2Z",93105471151,"GK85-LHZ","Female"
"L8YY-PD5",93105471152,"L8YY-PZ9","Male"
"L8YY-PD5",93105471153,"9H65-XXK","Female"
"MBV2-T1M",93105471154,"GVD8-XBR","Male"
"MBV2-T1M",93105471155,"GVD8-NJ7","Female"
"GKZZ-K49",93105471156,"GGZQ-BP3","Male"
"GKZZ-K49",93105471157,"GHNF-BYC","Female"
"GL6R-9XP",93105471158,"GG38-D9W","Male"
"GL6R-9XP",93105471159,"GN8V-37D","Female"
"KJP2-TBR",93105471160,"LZLG-V3F","Male"
"KJP2-TBR",93105471161,"LH6K-2BP","Female"
"GFN3-DQ5",93105471162,"GJYM-TGG","Male"
"GFN3-DQ5",93105471163,"LBPM-PVV","Female"
"GQ59-8LX",93105471164,"GQMM-WCR","Male"
"GQ59-8LX",93105471165,"G29Z-H7W","Female"
"GSCJ-Z9D",93105471166,"LYS6-FRB","Male"
"GSCJ-Z9D",93105471167,"L1JY-KRP","Female"
"GX7C-LRS",93105471168,"9W7P-G88","Male"
"GX7C-LRS",93105471169,"GLB2-PPV","Female"
"GN1M-ZZK",93105471170,"GSWG-NZ1","Male"
"GN1M-ZZK",93105471171,"GZHK-WCQ","Female"
"LB2S-1BB",93105471172,"LY2R-7ZN","Male"
"LB2S-1BB",93105471173,"GN5Q-641","Female"
"9HTX-2CD",93105471184,"9HRG-JDL","Male"
"9HTX-2CD",93105471185,"LDH1-G9D","Female"
"G39Q-HBK",93105471186,"KX2S-NWF","Male"
"G39Q-HBK",93105471187,"L7GV-KKS","Female"
"GCQF-FLC",93105471200,"GCQF-JMR","Male"
"L5LL-BRL",93105471204,"94NF-4HS","Male"
"L5LL-BRL",93105471205,"L1ZM-J6S","Female"
"GZ4M-H94",93105471206,"GWLB-P8V","Male"
"GZ4M-H94",93105471207,"GWLB-K5R","Female"
"G6LZ-TWJ",93105471216,"L5LL-BRL","Male"
"G6LZ-TWJ",93105471217,"GZ4M-H94","Female"
"G6R2-BDM",93105471222,"GFZ2-JTZ","Male"
"GN31-YTW",93105471224,"GJJS-51N","Male"
"GN31-YTW",93105471225,"GGPY-TMF","Female"
"GK22-BND",93105471228,"G8WB-7SG","Male"
"GK22-BND",93105471229,"GK2L-QJ9","Female"
"9CZC-GSR",93105471360,"GMNM-FXX","Male"
"9CZC-GSR",93105471361,"LZ2B-MCB","Female"
"GJBZ-QGS",93105471362,"LD9R-RB7","Male"
"GJBZ-QGS",93105471363,"LDSS-6H5","Female"
"LVD5-41X",93105471364,"LT3S-JDP","Male"
"LVD5-41X",93105471365,"M33Z-XLR","Female"
"G2RY-Z9B",93105471366,"LH28-Y8S","Male"
"G2RY-Z9B",93105471367,"LH28-Y1Q","Female"
"LHN5-GLX",93105471376,"LHN5-GBT","Male"
"LHN5-GLX",93105471377,"LHN5-G12","Female"
"GDCW-X2Z",93105471380,"9H27-6Y3","Male"
"GDCW-X2Z",93105471381,"MWBC-XS5","Female"
"G8W1-L2W",93105471384,"KJWG-4QZ","Male"
"G8W1-L2W",93105471385,"LHF5-WB1","Female"
"GZKP-9KV",93105471386,"G8WB-KGZ","Male"
"GZKP-9KV",93105471387,"G8W1-CVW","Female"
"G8WB-2L1",93105471390,"G8WB-24Q","Male"
"G8WB-2L1",93105471391,"G8WB-JPC","Female"
"KHBQ-QXG",93105471392,"9CXH-KVY","Male"
"KHBQ-QXG",93105471393,"9CXH-KVB","Female"
"9CXH-KVT",93105471394,"GXTQ-1N1","Male"
"9CXH-KVT",93105471395,"G2BD-KRX","Female"
"GCZN-9ZR",93105471424,"G8W1-GHD","Male"
"G6CS-5L8",93105471428,"G8WB-7SG","Male"
"G6CS-5L8",93105471429,"GK2L-QJ9","Female"
"G8XT-D64",93105471430,"G6CS-G3M","Male"
"GQ1S-8Z6",93105471432,"GK5X-Y6C","Male"
"GQ1S-8Z6",93105471433,"GGHM-SHT","Female"
"GL5F-2BT",93105471434,"GLHT-H9Z","Male"
"LD9R-5G3",93105471440,"LD9R-RCZ","Male"
"LD9R-5G3",93105471441,"MBWQ-SF3","Female"
"M897-QTS",93105471442,"L1R3-QH7","Male"
"M897-QTS",93105471443,"M33Z-FHV","Female"
"L2RM-X42",93105471444,"GJ15-2NP","Male"
"GK25-59W",93105471446,"G2S9-31X","Male"
"GK25-59W",93105471447,"G6G7-SXR","Female"
"KZGJ-SQ8",93105471448,"LYGH-JR3","Male"
"KZGJ-SQ8",93105471449,"L8WY-474","Female"
"L87F-RS8",93105471450,"9C8M-C8L","Male"
"L87F-RS8",93105471451,"GH7W-LP9","Female"
"9C8M-C8L",93105471452,"GSXR-ZTK","Male"
"9C8M-C8L",93105471453,"L1B9-5FC","Female"
"GH7W-LP9",93105471454,"G2QK-94H","Male"
"GH7W-LP9",93105471455,"G75J-1J1","Female"
"GXDM-JXD",93105471456,"GHD2-HFW","Male"
"GXDM-JXD",93105471457,"GGNF-TFK","Female"
"L85Z-921",93105471458,"LDST-G1M","Male"
"L85Z-921",93105471459,"GSCT-6ST","Female"
"L811-RJ3",93105471460,"GG78-F98","Male"
"L811-RJ3",93105471461,"GG7D-YC4","Female"
"LDHQ-589",93105471462,"GJ8K-PWG","Male"
"LDHQ-589",93105471463,"LJYH-M8G","Female"
"L7LL-FB1",93105471464,"GGJ6-93F","Male"
"L7LL-FB1",93105471465,"94RZ-9KC","Female"
"LZVR-GMG",93105471466,"L18X-ZNH","Male"
"LZVR-GMG",93105471467,"MVL6-5PR","Female"
"M1TN-H75",93105471468,"GQ1S-8Z6","Male"
"M1TN-H75",93105471469,"GL5F-2BT","Female"
"LZGQ-LJX",93105471472,"KDQW-JTJ","Male"
"LZGQ-LJX",93105471473,"LDS9-GGV","Female"
"KDQH-DJG",93105471474,"L1DD-JMP","Male"
"KDQH-DJG",93105471475,"9WY9-HRJ","Female"
"GL9R-YL9",93105471476,"LD95-VV6","Male"
"GL9R-YL9",93105471477,"9H2F-HV5","Female"
"LDHQ-P5F",93105471478,"LD9R-RB7","Male"
"LDHQ-P5F",93105471479,"LDSS-6H5","Female"
"9ZCB-DSC",93105487904,"LZK3-LK2","Male"
"9ZCB-DSC",93105487905,"M185-RW3","Female"
"GG1G-KG2",93105487906,"GGQV-GX5","Male"
"GG1G-KG2",93105487907,"GJ38-RVP","Female"
"LD9R-RYR",93105487908,"LCRR-KM2","Male"
"LD9R-RYR",93105487909,"LDW5-JN2","Female"
"M15L-V4Q",93105487910,"LD9Y-C7T","Male"
"M15L-V4Q",93105487911,"LD9Y-CW9","Female"
"99PT-NTZ",93105487912,"L1PB-VYC","Male"
"99PT-NTZ",93105487913,"GWQL-BY7","Female"
"G98Z-6RZ",93105487914,"LZ1T-YG5","Male"
"G98Z-6RZ",93105487915,"LZZF-5Z1","Female"
"LZ9M-HWG",93105487916,"LZPK-P7H","Male"
"LZ9M-HWG",93105487917,"GN4S-LXY","Female"
"9M85-YGM",93105487918,"L8YY-PH5","Male"
"9M85-YGM",93105487919,"KFX1-BZD","Female"
"GFK3-MS7",93105487920,"GFPT-FJ7","Male"
"GFPT-WGM",93105487922,"GFPR-KJ6","Male"
"GFPT-WGM",93105487923,"GFPR-6XT","Female"
"LH3L-KQH",93105487924,"G6ZP-PHC","Male"
"LH3L-KQH",93105487925,"GJP9-181","Female"
"G692-MWD",93105487926,"L18Q-S5P","Male"
"G692-MWD",93105487927,"G27J-PL7","Female"
"LCCZ-SSV",93105488000,"G8SY-N9Z","Male"
"LCCZ-SSV",93105488001,"GPM1-X8J","Female"
"GSC5-SBV",93105488002,"G68S-146","Male"
"GSC5-SBV",93105488003,"G683-SRM","Female"
"G9FS-BL2",93105488004,"L2R6-YZF","Male"
"G9FS-BL2",93105488005,"GGJD-YY4","Female"
"GLZW-7GF",93105488008,"LZNY-FF7","Male"
"GLZW-7GF",93105488009,"GPMD-KTY","Female"
"GVSG-X5N",93105488010,"GLZW-7HZ","Male"
"GVSG-X5N",93105488011,"GQFV-K7Q","Female"
"GX7C-LRS",93105488032,"9W7P-G88","Male"
"GX7C-LRS",93105488033,"GLB2-PPV","Female"
"GN1M-ZZK",93105488034,"GSWG-NZ1","Male"
"GN1M-ZZK",93105488035,"GZHK-WCQ","Female"
"LB2S-1BB",93105488036,"LY2R-7ZN","Male"
"LB2S-1BB",93105488037,"GN5Q-641","Female"
"9HTX-2CD",93105488048,"9HRG-JDL","Male"
"9HTX-2CD",93105488049,"LDH1-G9D","Female"
"G39Q-HBK",93105488050,"KX2S-NWF","Male"
"G39Q-HBK",93105488051,"L7GV-KKS","Female"
"L8WY-72D",93105488080,"GK25-3JB","Male"
"L8WY-72D",93105488081,"GV4D-MFG","Female"
"LDSS-KBB",93105488084,"GKQ6-ZVV","Male"
"LDSS-KBB",93105488085,"GGQN-PGD","Female"
"LDSS-288",93105488096,"GGKJ-Z1T","Male"
"LDSS-288",93105488097,"KL6C-XQV","Female"
"G6PK-MQW",93105488098,"GD5G-QGN","Male"
"G6PK-MQW",93105488099,"GGJ8-YWG","Female"
"9WMP-NNQ",93105488100,"99PT-NTZ","Male"
"9WMP-NNQ",93105488101,"G98Z-6RZ","Female"
"945D-J9Y",93105488102,"LZ9M-HWG","Male"
"945D-J9Y",93105488103,"9M85-YGM","Female"
"LDSS-26H",93105488104,"9W7P-G88","Male"
"LDSS-26H",93105488105,"GLB2-PPV","Female"
"L6SC-CJF",93105488106,"LZVG-MCV","Male"
"L6SC-CJF",93105488107,"LQR5-6N2","Female"
"LZLQ-664",93105488108,"9S9W-MPL","Male"
"LZLQ-664",93105488109,"KFX1-BZD","Female"
"9HTX-2CD",93105488112,"9HRG-JDL","Male"
"9HTX-2CD",93105488113,"LDH1-G9D","Female"
"G39Q-HBK",93105488114,"KX2S-NWF","Male"
"G39Q-HBK",93105488115,"L7GV-KKS","Female"
"LZGK-GZB",93105488116,"LZ8D-9DK","Male"
"LZGK-GZB",93105488117,"GK9J-9XB","Female"
"MXKR-J9R",93105488118,"9QZD-J5R","Male"
"MXKR-J9R",93105488119,"L18P-6ZG","Female"
"GH5Y-9HC",93105488160,"GX52-ZZQ","Male"
"GH5Y-9HC",93105488161,"GFW7-86Y","Female"
"G6TX-KJJ",93105488162,"GLBY-DYH","Male"
"9H5N-BFF",93105488384,"GGVH-7FW","Male"
"9H5N-BFF",93105488385,"G6TP-J4Z","Female"
"GKZ8-4FD",93105488386,"GVV8-W7R","Male"
"GKZ8-4FD",93105488387,"G2N1-V9H","Female"
"G6Q3-JX4",93105488388,"LBKG-X1C","Male"
"G6Q3-JX4",93105488389,"LD9Y-GRR","Female"
"GVBH-MTY",93105488392,"L61S-GV2","Male"
"LCBD-GVR",93105488400,"LCDM-N61","Male"
"LCBD-GVR",93105488401,"GK2P-4KF","Female"
"LCB8-2VX",93105488402,"GL1F-4WB","Male"
"LCB8-2VX",93105488403,"GLWQ-FHZ","Female"
"L8MB-ZF7",93105488404,"L8WB-NGX","Male"
"L8MB-ZF7",93105488405,"L8WB-MKY","Female"
"L83F-5Z6",93105488406,"M8X5-64Z","Male"
"L83F-5Z6",93105488407,"LH2D-YSM","Female"
"9HRG-JDL",93105488408,"LZDH-NFR","Male"
"9HRG-JDL",93105488409,"LD9C-ZGZ","Female"
"GV4D-MPR",93105488416,"GH29-MH6","Male"
"GV4D-MPR",93105488417,"G88P-5CS","Female"
"KN8N-WHW",93105488704,"LBKM-2H9","Male"
"KN8N-WHW",93105488705,"LBDY-3J8","Female"
"9SYL-S5H",93105488706,"KX2S-NWF","Male"
"9SYL-S5H",93105488707,"L7GV-KKS","Female"
"G67W-G57",93105488708,"MKTV-TMC","Male"
"G67W-G57",93105488709,"G67G-YFC","Female"
"LDFZ-8Q1",93105488712,"GJ9M-PR2","Male"
"LDFZ-8Q1",93105488713,"GL14-857","Female"
"LHPZ-VGH",93105488714,"LZLG-V3F","Male"
"LHPZ-VGH",93105488715,"LH6K-2BP","Female"
"G6TC-GD8",93105488768,"GFF2-JFR","Male"
"G6TC-GD8",93105488769,"GG69-8N9","Female"
"GZWD-L2X",93105489280,"LYCG-D4Z","Male"
"GZWD-L2X",93105489281,"LYCG-QZM","Female"
"G8PF-VPL",93105489285,"G8PF-LMG","Female"
"GNBX-9JC",93105489408,"GKCC-1KD","Male"
"GNBX-9JC",93105489409,"G2KS-LP1","Female"
"GFC6-D1X",93105489410,"GGRW-3PW","Male"
"GFC6-D1X",93105489411,"LXSK-QX8","Female"
"GD7G-BVP",93105489412,"GMF5-BSR","Male"
"GD7G-BVP",93105489413,"L1WB-PZW","Female"
"9HG1-CKS",93105489414,"L1W8-W7S","Male"
"MVJ5-6DP",93105490176,"L2J3-GF4","Male"
"MVJ5-6DP",93105490177,"LBXW-MT3","Female"
"MXLC-JC1",93105490180,"GGC6-B84","Male"
"MXLC-JC1",93105490181,"GQG3-8CV","Female"
"G67W-G57",93105490324,"MKTV-TMC","Male"
"G67W-G57",93105490325,"G67G-YFC","Female"
"GVXT-MZG",93105490464,"L2MN-44Y","Male"
"GVXT-MZG",93105490465,"G8FL-PW4","Female"
"GKWF-SCL",93105490468,"GKWF-9HW","Male"
"G3LH-DG9",93105490472,"GXTQ-FJT","Male"
"G3LH-DG9",93105490473,"G7DV-WW9","Female"
"G6GQ-R3F",93105490476,"GXWR-W8R","Male"
"G6GQ-R3F",93105490477,"G8WY-8VN","Female"
"G2TZ-96Y",93105490480,"GLZJ-1J2","Male"
"L1DD-JMP",93105490484,"GG5W-TJ1","Male"
"L1DD-JMP",93105490485,"GG54-SDF","Female"
"9WY9-HRJ",93105490486,"LZ19-924","Male"
