"fid","ascendancy","parent","gender"
"2YGB-N2M",47325466150,"GN38-JJY","Male"
"2YGB-N2M",47325466151,"GN38-YJ6","Female"
"GF87-QNQ",47325466152,"G29L-DN9","Male"
"GF87-QNQ",47325466153,"G29L-DM9","Female"
"9CS3-646",47325466160,"9H17-VTZ","Male"
"9CS3-646",47325466161,"LY57-55F","Female"
"KDQH-YTP",47325466164,"GGTT-FJW","Male"
"KDQH-YTP",47325466165,"GGT5-2TY","Female"
"LBH5-S3X",47325466166,"LD9R-5G3","Male"
"LBH5-S3X",47325466167,"M897-QTS","Female"
"9CS6-TP3",47325466176,"LD3L-3N3","Male"
"9CS6-TP3",47325466177,"LD3L-3N7","Female"
"M9BB-C3Y",47325466178,"LHRM-ST7","Male"
"M9BB-C3Y",47325466179,"GZQ3-BV8","Female"
"L1VL-MX4",47325466180,"2S23-Y3L","Male"
"L1VL-MX4",47325466181,"9HR5-FJ1","Female"
"L6KR-TGH",47325466182,"2S3R-NXM","Male"
"L6KR-TGH",47325466183,"K1T8-Z2X","Female"
"L8WY-4NN",47325466184,"K29P-T8X","Male"
"L8WY-4NN",47325466185,"LCTB-VNM","Female"
"LZZW-6XG",47325466186,"M1W5-BFF","Male"
"LZZW-6XG",47325466187,"9CW5-JNL","Female"
"LYQ1-9KM",47325466188,"LYNQ-SWS","Male"
"LYQ1-9KM",47325466189,"KZMZ-7JH","Female"
"GLKF-YTD",47325466190,"GL58-1MT","Male"
"L1H5-WPB",47325466192,"LH74-HV9","Male"
"L1H5-WPB",47325466193,"9HVH-9GD","Female"
"LCRB-QSW",47325466194,"GVSD-LKD","Male"
"LCRB-QSW",47325466195,"L6QG-259","Female"
"G8WB-VNV",47325466196,"GGHG-BWT","Male"
"G8WB-VNV",47325466197,"9HT1-BBZ","Female"
"GZVQ-B5V",47325466198,"G29Z-B18","Male"
"GZVQ-B5V",47325466199,"LDST-6QY","Female"
"9CS6-TP3",47325466200,"LD3L-3N3","Male"
"9CS6-TP3",47325466201,"LD3L-3N7","Female"
"M9BB-C3Y",47325466202,"LHRM-ST7","Male"
"M9BB-C3Y",47325466203,"GZQ3-BV8","Female"
"L1VL-MX4",47325466204,"2S23-Y3L","Male"
"L1VL-MX4",47325466205,"9HR5-FJ1","Female"
"L6KR-TGH",47325466206,"2S3R-NXM","Male"
"L6KR-TGH",47325466207,"K1T8-Z2X","Female"
"LBBZ-8DB",47325466208,"GWMF-GL3","Male"
"LBBZ-8DB",47325466209,"LDSM-QN8","Female"
"LHZT-ZL9",47325466210,"LB4Q-HKB","Male"
"LHZT-ZL9",47325466211,"LZ4V-V9Y","Female"
"9CS3-646",47325466212,"9H17-VTZ","Male"
"9CS3-646",47325466213,"LY57-55F","Female"
"LY6J-G8R",47325466214,"KN4J-P1M","Male"
"LY6J-G8R",47325466215,"L8M6-YW7","Female"
"LBV3-PXG",47325466216,"LDQ2-Z4X","Male"
"LBV3-PXG",47325466217,"LDS9-G7Q","Female"
"L8WB-MRM",47325466218,"9MC4-P9B","Male"
"L8WB-MRM",47325466219,"9W15-B8Y","Female"
"LTC9-L6F",47325466220,"GVX1-XXB","Male"
"LTC9-L6F",47325466221,"LYR8-2CF","Female"
"LTC9-G9Y",47325466222,"LYK6-S2M","Male"
"LTC9-G9Y",47325466223,"G236-Z9L","Female"
"GDG5-5NK",47325466304,"K4LT-K4X","Male"
"GDG5-5NK",47325466305,"GJC8-D53","Female"
"GWHT-BB8",47325466306,"G8DK-3HM","Male"
