"fid","ascendancy","parent","gender"
"GVNP-HFF",3238106050,"LZ82-ML1","Male"
"GVNP-HFF",3238106051,"GVMN-HCY","Female"
"L8WY-4K5",3238106052,"L7DH-8LR","Male"
"L8WY-4K5",3238106053,"LBLP-XKT","Female"
"MKG4-RM3",3238106054,"LBLP-Q79","Male"
"MKG4-RM3",3238106055,"LYJ7-NW3","Female"
"GW8J-6TX",3238106056,"9QJ8-8YH","Male"
"GW8J-6TX",3238106057,"GDKG-QDL","Female"
"KNW8-VFX",3238106058,"G8R5-6YJ","Male"
"KNW8-VFX",3238106059,"45F5-M9D","Female"
"LJLB-5ML",3238106064,"LB72-KMS","Male"
"LJLB-5ML",3238106065,"9ZC4-8MC","Female"
"L15Q-8X5",3238106066,"9CFG-QM8","Male"
"L15Q-8X5",3238106067,"MCLW-CKN","Female"
"933H-W94",3238106072,"LD38-423","Male"
"933H-W94",3238106073,"L1TZ-YTN","Female"
"LRM1-QF5",3238106074,"MW9F-FGX","Male"
"LRM1-QF5",3238106075,"KC21-XJJ","Female"
"L8BY-9XF",3238106076,"LK53-XQC","Male"
"G69C-LP6",3238106078,"LTBR-4SS","Male"
"G69C-LP6",3238106079,"GKZZ-JN4","Female"
"L19P-XK1",3238106120,"G687-NRJ","Male"
"L19P-XK1",3238106121,"G687-ZZD","Female"
"LYS8-HXL",3238106124,"9HV2-NRT","Male"
"LYS8-HXL",3238106125,"LTXY-YGP","Female"
"L5VC-XF1",3238106126,"LRQW-Y9L","Male"
"L5VC-XF1",3238106127,"LYF2-L38","Female"
"LBQB-ZVK",3238106160,"L16R-Z86","Male"
"LBQB-ZVK",3238106161,"MTN7-DTV","Female"
"L16Z-RZW",3238106162,"GLJH-23D","Male"
"L16Z-RZW",3238106163,"GLJH-H6X","Female"
"LT41-NQP",3238106176,"GGV1-22M","Male"
"LT41-NQP",3238106177,"GGJ6-DY8","Female"
"GKZZ-C4Z",3238106178,"GVCD-1P1","Male"
"GKZZ-C4Z",3238106179,"GVCD-R82","Female"
"GCWT-2BD",3238106180,"GKZZ-1X4","Male"
"GCWT-2BD",3238106181,"GVF3-WN9","Female"
"GKZZ-9FH",3238106182,"G2F6-NYS","Male"
"GKZZ-9FH",3238106183,"L2RK-2PT","Female"
"GVXR-P29",3238106184,"LZZ6-6ZN","Male"
"GVXR-P29",3238106185,"GVF6-QBV","Female"
"GKGN-8ZC",3238106186,"GKGN-FZB","Male"
"GKGN-8ZC",3238106187,"GJD4-LCC","Female"
"GX28-5SG",3238106188,"GX2Q-HY5","Male"
"GX28-5SG",3238106189,"GKZZ-JVH","Female"
"GK94-G65",3238106190,"GJBS-C31","Male"
"GK94-G65",3238106191,"GXQT-DLW","Female"
"G29L-K4G",3238106200,"GVSZ-8G1","Male"
"G29L-K4G",3238106201,"G6BD-39L","Female"
"G29L-LR5",3238106204,"G2SJ-56D","Male"
"G29L-LR5",3238106205,"G2SJ-8P4","Female"
"G687-NRJ",3238106240,"G687-D94","Male"
"G687-NRJ",3238106241,"G687-QY7","Female"
"LJLB-5ML",3238106256,"LB72-KMS","Male"
"LJLB-5ML",3238106257,"9ZC4-8MC","Female"
"L15Q-8X5",3238106258,"9CFG-QM8","Male"
"L15Q-8X5",3238106259,"MCLW-CKN","Female"
"2ZVG-CW1",3238106264,"LT5N-277","Male"
"2ZVG-CW1",3238106265,"9W34-T7R","Female"
"LBG5-LJT",3238106266,"LRQW-Y9L","Male"
"LBG5-LJT",3238106267,"LYF2-L38","Female"
"9HT5-T9H",3238106268,"G4B1-M6Z","Male"
"9HT5-T9H",3238106269,"LZ18-L3N","Female"
"GV9K-WDR",3238106270,"GKZZ-PBL","Male"
"GV9K-WDR",3238106271,"GLRZ-TB9","Female"
"L19P-VXN",3238106280,"L19P-CY5","Male"
"L19P-VXN",3238106281,"G2CC-CKF","Female"
"L19P-VX2",3238106282,"L19P-FCL","Male"
"L19P-VX2",3238106283,"G2CK-5Q8","Female"
"GKNR-J8F",3238106368,"GJ1R-1ZD","Male"
"GKNR-J8F",3238106369,"GJ1T-46J","Female"
"GKDB-2ZZ",3238106370,"LDSV-RVD","Male"
"GKDB-2ZZ",3238106371,"LDSV-RG8","Female"
"LZ82-ML1",3238106372,"GDT2-TZ7","Male"
"LZ82-ML1",3238106373,"L1P1-GLB","Female"
"GVMN-HCY",3238106374,"LBX8-DDN","Male"
"GVMN-HCY",3238106375,"LDW2-4JB","Female"
"L7DH-8LR",3238106376,"29TJ-4Q5","Male"
"L7DH-8LR",3238106377,"29TJ-4QR","Female"
"LBLP-XKT",3238106378,"KF5H-44Z","Male"
"LBLP-XKT",3238106379,"9CW5-VNG","Female"
"LBLP-Q79",3238106380,"GMNS-Q4L","Male"
"LBLP-Q79",3238106381,"GV6H-71V","Female"
"LYJ7-NW3",3238106382,"LTY9-1SH","Male"
"LYJ7-NW3",3238106383,"KN8P-Q1K","Female"
"9QJ8-8YH",3238106384,"GMFR-LG4","Male"
"9QJ8-8YH",3238106385,"G2GT-1SP","Female"
"G8R5-6YJ",3238106388,"93DX-VPR","Male"
"G8R5-6YJ",3238106389,"GW3L-7GS","Female"
"LB72-KMS",3238106400,"LTY9-1SH","Male"
"LB72-KMS",3238106401,"KN8P-Q1K","Female"
"9ZC4-8MC",3238106402,"L8BY-3VJ","Male"
"9ZC4-8MC",3238106403,"94BP-X4Z","Female"
"9CFG-QM8",3238106404,"9QV2-7KT","Male"
"9CFG-QM8",3238106405,"MQ1V-6FB","Female"
"MCLW-CKN",3238106406,"GGN2-XF9","Male"
"MCLW-CKN",3238106407,"GGN2-D96","Female"
"LD38-423",3238106416,"LBLP-Q79","Male"
"LD38-423",3238106417,"LYJ7-NW3","Female"
"MW9F-FGX",3238106420,"L4BB-Z8Y","Male"
"MW9F-FGX",3238106421,"GKZ8-6ZX","Female"
"LK53-XQC",3238106424,"G9TN-KGF","Male"
"LTBR-4SS",3238106428,"LJLT-6W9","Male"
"LTBR-4SS",3238106429,"LBGF-4RG","Female"
"GKZZ-JN4",3238106430,"LYRL-5JV","Male"
"GKZZ-JN4",3238106431,"LYR1-TPB","Female"
"GQP4-2K4",3238106432,"LKPK-JYB","Male"
"GQP4-2K4",3238106433,"9CZJ-FHN","Female"
"L1QM-QVR",3238106434,"L8WY-4K5","Male"
"L1QM-QVR",3238106435,"MKG4-RM3","Female"
"G2FX-QSP",3238106438,"GLWQ-4TQ","Male"
"G2FX-QSP",3238106439,"GVL4-BQ6","Female"
"9HBT-X6S",3238106440,"LBBZ-8DB","Male"
"9HBT-X6S",3238106441,"LHZT-ZL9","Female"
"9CW3-3SK",3238106442,"9CS3-646","Male"
"9CW3-3SK",3238106443,"LY6J-G8R","Female"
"KF9B-5KD",3238106444,"LBV3-PXG","Male"
"KF9B-5KD",3238106445,"L8WB-MRM","Female"
"LDSM-3YK",3238106446,"LTC9-L6F","Male"
"LDSM-3YK",3238106447,"LTC9-G9Y","Female"
"LZFD-SD8",3238106448,"9HV2-NRT","Male"
"LZFD-SD8",3238106449,"LTXY-YGP","Female"
"LZNH-ZNG",3238106450,"GGV4-CSM","Male"
"LZNH-ZNG",3238106451,"9WGY-KTK","Female"
"2ZVG-CW1",3238106452,"LT5N-277","Male"
"2ZVG-CW1",3238106453,"9W34-T7R","Female"
"LBG5-LJT",3238106454,"LRQW-Y9L","Male"
"LBG5-LJT",3238106455,"LYF2-L38","Female"
"GGP8-GBG",3238106460,"LJLB-5ML","Male"
"GGP8-GBG",3238106461,"LTTQ-KRC","Female"
"LKJQ-7RT",3238106462,"GGP8-GBP","Male"
"LKJQ-7RT",3238106463,"GGP8-2CD","Female"
"GZ7W-8MX",3238106464,"GKK6-YJ9","Male"
"GZ7W-8MX",3238106465,"GVNP-HFF","Female"
"GL7N-W47",3238106466,"L8WY-4K5","Male"
"GL7N-W47",3238106467,"MKG4-RM3","Female"
"GXFX-VTJ",3238106468,"GW8J-6TX","Male"
"GXFX-VTJ",3238106469,"KNW8-VFX","Female"
"LBRV-98T",3238106472,"GM2Z-NBR","Male"
"LBRV-98T",3238106473,"GVPG-N5K","Female"
"GSDF-SHZ",3238106474,"LTGS-LLD","Male"
"GSDF-SHZ",3238106475,"MN31-TSY","Female"
"LZB4-2C7",3238106476,"L8WY-WD4","Male"
