"fid","ascendancy","parent","gender"
"L83F-5Z6",126205694634,"M8X5-64Z","Male"
"L83F-5Z6",126205694635,"LH2D-YSM","Female"
"GGRG-Z11",126205694640,"G3Q6-CYH","Male"
"GGRG-Z11",126205694641,"LV96-SKX","Female"
"LHKQ-JJ9",126205694644,"GKFL-KKC","Male"
"LHKQ-JJ9",126205694645,"GZB6-SZ9","Female"
"LKLN-73G",126205694646,"LKLN-HSS","Male"
"LKLN-73G",126205694647,"G8V7-GLS","Female"
"LHKQ-JJ9",126205694648,"GKFL-KKC","Male"
"LHKQ-JJ9",126205694649,"GZB6-SZ9","Female"
"LKLN-73G",126205694650,"LKLN-HSS","Male"
"LKLN-73G",126205694651,"G8V7-GLS","Female"
"LTVB-TV3",126205694652,"9WL6-QWY","Male"
"LTVB-TV3",126205694653,"G62S-T7Z","Female"
"LCZ2-M23",126205694654,"G4WP-XGL","Male"
"M6BM-GL3",126205694720,"9HPW-TQ9","Male"
"M6BM-GL3",126205694721,"LRSD-74X","Female"
"L228-6GM",126205694722,"G6RT-HRZ","Male"
"L228-6GM",126205694723,"GVNK-YHT","Female"
"M6BM-GL3",126205694728,"9HPW-TQ9","Male"
"M6BM-GL3",126205694729,"LRSD-74X","Female"
"L228-6GM",126205694730,"G6RT-HRZ","Male"
"L228-6GM",126205694731,"GVNK-YHT","Female"
"GCQF-99Z",126205694732,"9Z8K-YB8","Male"
"GCQF-99Z",126205694733,"GFCF-Z9N","Female"
"GJ5H-JTS",126205694734,"9CXH-2GX","Male"
"GJ5H-JTS",126205694735,"G6CW-KB3","Female"
"LTZK-Z7P",126205694736,"G7N3-LWQ","Male"
"LTZK-Z7P",126205694737,"GJ5H-QNY","Female"
"2MRF-VW3",126205694738,"G65L-5F3","Male"
"2MRF-VW3",126205694739,"9MFL-928","Female"
"GFCP-JW5",126205694744,"29Y2-JSZ","Male"
"GFCP-JW5",126205694745,"GLPC-HLW","Female"
"G6RT-HRZ",126205694768,"GD85-2SN","Male"
"G6RT-HRZ",126205694769,"GG86-CZN","Female"
"GW1V-8HF",126205694784,"9CXH-2VR","Male"
"9HRG-JDL",126205695360,"LZDH-NFR","Male"
"9HRG-JDL",126205695361,"LD9C-ZGZ","Female"
"LZ1T-YG5",126205695372,"LDHS-DWJ","Male"
"LZZF-5Z1",126205695374,"LBBB-4XS","Male"
"LZZF-5Z1",126205695375,"LDHS-6S3","Female"
"G6TC-GD8",126205695392,"GFF2-JFR","Male"
"G6TC-GD8",126205695393,"GG69-8N9","Female"
"9HTX-2CD",126205695416,"9HRG-JDL","Male"
"9HTX-2CD",126205695417,"LDH1-G9D","Female"
"G39Q-HBK",126205695418,"KX2S-NWF","Male"
"G39Q-HBK",126205695419,"L7GV-KKS","Female"
"GGJD-LJM",126205695424,"GF59-F78","Male"
"GGJD-LJM",126205695425,"GLFD-4JJ","Female"
"9CHR-8ZW",126205695440,"G69T-DN8","Male"
"9CHR-8ZW",126205695441,"L2W2-2TC","Female"
"G2PK-2PB",126205695444,"G9FS-BL2","Male"
"G2PK-2PB",126205695445,"GGXP-5J3","Female"
"GVXD-YLR",126205695446,"GMMD-GH5","Male"
"GVXD-YLR",126205695447,"LBK1-86P","Female"
"9HRG-JDL",126205695520,"LZDH-NFR","Male"
"9HRG-JDL",126205695521,"LD9C-ZGZ","Female"
"GVR7-Q43",126205695528,"G64V-C8T","Male"
"GVR7-Q43",126205695529,"GZ6F-QDM","Female"
"L2DV-WS5",126205695530,"KH35-NFB","Male"
"L2DV-WS5",126205695531,"H4ND-8VF","Female"
"LZK3-LK2",126205695588,"GMMD-GH5","Male"
"LZK3-LK2",126205695589,"G2PL-CYW","Female"
"G6DZ-JKF",126205695592,"GZRV-Z69","Male"
"G6DZ-JKF",126205695593,"G6DZ-KHR","Female"
"GZ8X-GV2",126205695596,"GFK3-MS7","Male"
"GZ8X-GV2",126205695597,"GFPT-WGM","Female"
"G6ZP-B73",126205695598,"LH3L-KQH","Male"
"G6ZP-B73",126205695599,"G692-MWD","Female"
"LCJD-VX6",126205695600,"9ZCB-DSC","Male"
"LCJD-VX6",126205695601,"GG1G-KG2","Female"
"LD9R-RKH",126205695602,"LD9R-RYR","Male"
"LD9R-RKH",126205695603,"M15L-V4Q","Female"
"9WMP-NNQ",126205695604,"99PT-NTZ","Male"
"9WMP-NNQ",126205695605,"G98Z-6RZ","Female"
"945D-J9Y",126205695606,"LZ9M-HWG","Male"
"945D-J9Y",126205695607,"9M85-YGM","Female"
"GZ8X-GV2",126205695608,"GFK3-MS7","Male"
"GZ8X-GV2",126205695609,"GFPT-WGM","Female"
"G6ZP-B73",126205695610,"LH3L-KQH","Male"
"G6ZP-B73",126205695611,"G692-MWD","Female"
"LZGK-GZB",126205695632,"LZ8D-9DK","Male"
"LZGK-GZB",126205695633,"GK9J-9XB","Female"
"LDSQ-F68",126205695634,"9CCG-XPQ","Male"
"LDSQ-F68",126205695635,"GFQJ-6W3","Female"
"GVB8-9XY",126205695682,"GLVQ-WXX","Male"
"GVB8-9XY",126205695683,"GG11-XXC","Female"
