"fid","ascendancy","parent","gender"
"K29P-T8X",57031497872,"GVHD-JZP","Male"
"K29P-T8X",57031497873,"L71C-C8V","Female"
"LCTB-VNM",57031497874,"LTQP-NP6","Male"
"LCTB-VNM",57031497875,"LD3L-QYY","Female"
"M1W5-BFF",57031497876,"9376-JCH","Male"
"M1W5-BFF",57031497877,"9HVH-9GD","Female"
"9CW5-JNL",57031497878,"GG3M-7JP","Male"
"9CW5-JNL",57031497879,"GG3M-7PG","Female"
"LYNQ-SWS",57031497880,"L175-WPC","Male"
"LYNQ-SWS",57031497881,"2W31-DFT","Female"
"KZMZ-7JH",57031497882,"KNQM-4PN","Male"
"KZMZ-7JH",57031497883,"GNTY-C3W","Female"
"LH74-HV9",57031497888,"LTQP-NP6","Male"
"LH74-HV9",57031497889,"LD3L-QYY","Female"
"9HVH-9GD",57031497890,"LHW9-VZ4","Male"
"9HVH-9GD",57031497891,"GKKW-24R","Female"
"GVSD-LKD",57031497892,"LTZK-8QF","Male"
"GVSD-LKD",57031497893,"GDBF-PJH","Female"
"L6QG-259",57031497894,"9CCY-XKF","Male"
"L6QG-259",57031497895,"9QQG-FCH","Female"
"GGHG-BWT",57031497896,"GV61-F3M","Male"
"GGHG-BWT",57031497897,"GK43-NWK","Female"
"9HT1-BBZ",57031497898,"9CCY-XKF","Male"
"9HT1-BBZ",57031497899,"9QQG-FCH","Female"
"G29Z-B18",57031497900,"LZV5-V2G","Male"
"G29Z-B18",57031497901,"KL6T-6YH","Female"
"LDST-6QY",57031497902,"G7N6-VX6","Male"
"LDST-6QY",57031497903,"G7N6-F51","Female"
"LD3L-3N3",57031497904,"LD3L-3K6","Male"
"LD3L-3N3",57031497905,"G65L-6QR","Female"
"LD3L-3N7",57031497906,"LY6L-7XG","Male"
"LD3L-3N7",57031497907,"G66J-2B5","Female"
"LHRM-ST7",57031497908,"LBXP-QNT","Male"
"LHRM-ST7",57031497909,"LVDZ-CCV","Female"
"GZQ3-BV8",57031497910,"L1V3-YK5","Male"
"GZQ3-BV8",57031497911,"GGYW-H1W","Female"
"2S23-Y3L",57031497912,"LB7H-XS5","Male"
"2S23-Y3L",57031497913,"GMVS-LNN","Female"
"9HR5-FJ1",57031497914,"LH74-HV9","Male"
"9HR5-FJ1",57031497915,"G2ZL-2MS","Female"
"2S3R-NXM",57031497916,"GMVS-K8B","Male"
"2S3R-NXM",57031497917,"99GQ-8S8","Female"
"K1T8-Z2X",57031497918,"G64K-KD8","Male"
"K1T8-Z2X",57031497919,"9365-176","Female"
"GWMF-GL3",57031497920,"L7LL-FB1","Male"
"GWMF-GL3",57031497921,"LZVR-GMG","Female"
"LDSM-QN8",57031497922,"93LF-J1V","Male"
"LDSM-QN8",57031497923,"931M-DSZ","Female"
"LB4Q-HKB",57031497924,"LHYG-XJF","Male"
"LB4Q-HKB",57031497925,"GDGW-LRZ","Female"
"LZ4V-V9Y",57031497926,"2JFF-BQB","Male"
"LZ4V-V9Y",57031497927,"K83K-RFX","Female"
"9H17-VTZ",57031497928,"LZGQ-LJX","Male"
"9H17-VTZ",57031497929,"KDQH-DJG","Female"
"LY57-55F",57031497930,"GL9R-YL9","Male"
"LY57-55F",57031497931,"LDHQ-P5F","Female"
"KN4J-P1M",57031497932,"K8D7-F5D","Male"
"KN4J-P1M",57031497933,"L8MB-CYC","Female"
"L8M6-YW7",57031497934,"LDZ2-8G7","Male"
"L8M6-YW7",57031497935,"LY6V-8G3","Female"
"LDQ2-Z4X",57031497936,"LH7S-18K","Male"
"LDQ2-Z4X",57031497937,"LDSV-5Q1","Female"
"LDS9-G7Q",57031497938,"LYGH-JR3","Male"
"LDS9-G7Q",57031497939,"LZVR-GMG","Female"
"9MC4-P9B",57031497940,"GNYN-63S","Male"
"9MC4-P9B",57031497941,"LBDM-38D","Female"
"9W15-B8Y",57031497942,"9H16-YMP","Male"
"9W15-B8Y",57031497943,"L82R-5HJ","Female"
"GVX1-XXB",57031497944,"G7L7-K4V","Male"
"GVX1-XXB",57031497945,"GVMM-WY2","Female"
"LYR8-2CF",57031497946,"LZJX-4WX","Male"
"LYR8-2CF",57031497947,"2ZVG-JS3","Female"
"LYK6-S2M",57031497948,"94BN-14G","Male"
"LYK6-S2M",57031497949,"LZBC-NVG","Female"
"G236-Z9L",57031497950,"GQP1-GKY","Male"
"G236-Z9L",57031497951,"LD33-H5D","Female"
"GD65-2F2",57031497984,"G2RV-DFJ","Male"
"GD65-2F2",57031497985,"G2RJ-1WJ","Female"
"KNSN-3NT",57031497986,"KNQ6-9ZF","Male"
"LT8Q-95L",57031497988,"LDS9-GTK","Male"
"LT8Q-95L",57031497989,"GMN3-7TX","Female"
"LVVK-HVJ",57031497996,"LT83-QKS","Male"
"LVVK-HVJ",57031497997,"GDG2-NJC","Female"
"GX26-XRJ",57031497998,"G9M5-FF1","Male"
"GX26-XRJ",57031497999,"GN9F-M6Q","Female"
"GDHY-7SR",57031498000,"GXD4-VH6","Male"
"GDHY-7SR",57031498001,"GXDH-74P","Female"
"GLTH-3M3",57031498002,"GLTH-SF8","Male"
"GLTH-3M3",57031498003,"GLTH-M66","Female"
"LD1R-LZF",57031498008,"GNBX-9JC","Male"
"LD1R-LZF",57031498009,"GFC6-D1X","Female"
"LZ2K-W9Y",57031498010,"GD7G-BVP","Male"
"LZ2K-W9Y",57031498011,"9HG1-CKS","Female"
"9MH5-29J",57031498012,"9MH5-2Q7","Male"
"9MH5-29J",57031498013,"G6H3-26Y","Female"
"LZZW-6XG",57031498014,"M1W5-BFF","Male"
"LZZW-6XG",57031498015,"9CW5-JNL","Female"
"GMP6-NXR",57031498016,"GMF5-BSR","Male"
"GMP6-NXR",57031498017,"L1WB-PZW","Female"
"G39X-CX3",57031498018,"9H27-6Y3","Male"
"G39X-CX3",57031498019,"MWBC-XS5","Female"
"GQMG-G62",57031498160,"LDSQ-XRK","Male"
"GQMG-G62",57031498161,"LCFL-9DP","Female"
"GN4C-8ND",57031498162,"L644-9GY","Male"
"GN4C-8ND",57031498163,"KVGF-FPJ","Female"
"LBM7-XLR",57031498172,"GN1K-X6S","Male"
"LBM7-XLR",57031498173,"G2ZJ-FVP","Female"
"LDSR-1Y7",57031498174,"G7X3-T3S","Male"
"LDSR-1Y7",57031498175,"GNHC-9DJ","Female"
"K84R-TMS",57031498176,"LDHB-RRD","Male"
"K84R-TMS",57031498177,"GKVP-QMK","Female"
"LTF2-JTC",57031498180,"9SJJ-97N","Male"
"LTF2-JTC",57031498181,"LZJG-K5N","Female"
"LKNM-HR3",57031498182,"LJ2H-W3S","Male"
"LKNM-HR3",57031498183,"LZ2S-DKM","Female"
"L1QD-DXV",57031498184,"GJ2V-WRY","Male"
"L1QD-DXV",57031498185,"G2CN-HW6","Female"
"LD9P-M8N",57031498186,"LD9P-MFB","Male"
"LD9P-M8N",57031498187,"LH6C-VKZ","Female"
"99Y7-MCD",57031498192,"KN8N-WHW","Male"
"99Y7-MCD",57031498193,"9SYL-S5H","Female"
"LBKM-9MP",57031498194,"G67W-G57","Male"
"LBKM-9MP",57031498195,"MZHC-RBM","Female"
"L1QG-G8M",57031498196,"LDFZ-8Q1","Male"
"L1QG-G8M",57031498197,"LHPZ-VGH","Female"
"LDW5-66P",57031498200,"LD9R-RB7","Male"
"LDW5-66P",57031498201,"LDSS-6H5","Female"
"LDW5-623",57031498202,"LDMT-HMZ","Male"
"LDW5-623",57031498203,"LD91-ST3","Female"
"KCXK-S69",57031498204,"L8MB-ZMK","Male"
"KCXK-S69",57031498205,"MB1Q-ZWW","Female"
"GJR2-7VD",57031498206,"LDMT-W6R","Male"
"GJR2-7VD",57031498207,"LT83-H6M","Female"
"9HYM-87T",57031498208,"GNT4-LY5","Male"
"9HYM-87T",57031498209,"GDL9-6NN","Female"
"LTK3-YL5",57031498210,"LTK3-8VH","Male"
"LTK3-YL5",57031498211,"GHMC-S6W","Female"
"9915-W3T",57031498212,"GL7X-KX1","Male"
"9915-W3T",57031498213,"GLWD-X2D","Female"
"G34F-CPK",57031498214,"LHTX-J4Y","Male"
"G34F-CPK",57031498215,"G34F-HFB","Female"
"G6T4-VS4",57031498216,"GW1V-6D9","Male"
"29YL-C18",57031498220,"GX5G-839","Male"
"29YL-C18",57031498221,"L87D-4PX","Female"
"9CCZ-PKB",57031498224,"9Z8P-D5J","Male"
"9CCZ-PKB",57031498225,"MHPT-LNL","Female"
"L75S-MVR",57031498226,"G2HQ-H3Y","Male"
"L75S-MVR",57031498227,"G2HQ-4SW","Female"
"GFDK-48G",57031498228,"GFDK-XX3","Male"
"GFDK-48G",57031498229,"GVJP-DFV","Female"
"GD2L-TGY",57031498232,"GCQF-WFQ","Male"
"GD2L-TGY",57031498233,"LKDQ-8DY","Female"
"G6R8-7WV",57031498236,"9CWG-P3Q","Male"
"G6R8-7WV",57031498237,"LCZD-G2Y","Female"
"L7GV-JX4",57031498238,"G8W1-9VC","Male"
"L7GV-JX4",57031498239,"LCZD-G2Y","Female"
"LRHH-DHX",57031498242,"G4HF-GYD","Male"
"LRHH-DHX",57031498243,"G6TV-9F2","Female"
"G88B-91T",57031498244,"G7SN-W7F","Male"
"G88B-91T",57031498245,"GS63-K55","Female"
"9WQT-DRR",57031498248,"G6PH-CW6","Male"
"9WQT-DRR",57031498249,"G8W1-NFV","Female"
"GHXP-711",57031498250,"LKC4-6WB","Male"
"GHXP-711",57031498251,"LKCH-N9Q","Female"
"LCCR-Z5Z",57031498276,"GVHW-NRT","Male"
"LCCR-Z5Z",57031498277,"GKJV-BPC","Female"
"GZ7L-WGP",57031498280,"L2Y4-PVS","Male"
"GZ7L-WGP",57031498281,"LRHH-6SF","Female"
"GCKD-YVB",57031498282,"LV57-XVZ","Male"
"GCKD-YVB",57031498283,"GX8W-RVQ","Female"
"9WQT-DRR",57031498284,"G6PH-CW6","Male"
"9WQT-DRR",57031498285,"G8W1-NFV","Female"
"GHXP-711",57031498286,"LKC4-6WB","Male"
"GHXP-711",57031498287,"LKCH-N9Q","Female"
"GQPW-7F4",57031498288,"LCPL-B93","Male"
"GQPW-7F4",57031498289,"LHKK-4PN","Female"
"GK56-S2G",57031498290,"LRWQ-B3P","Male"
"GK56-S2G",57031498291,"GK56-SW9","Female"
"L8B9-R7W",57031498292,"GGSV-LFL","Male"
"L8B9-R7W",57031498293,"GGSK-HFX","Female"
"LDSS-1KQ",57031498304,"29H4-2Y1","Male"
"G21T-2NY",57031498308,"G7BV-VZL","Male"
"G21T-2NY",57031498309,"GV6J-RQ7","Female"
"GKXZ-H66",57031498310,"G21T-L5C","Male"
"GKXZ-H66",57031498311,"G21T-L5Z","Female"
"GNNF-JLW",57031498320,"G6RW-Z2T","Male"
"GNNF-JLW",57031498321,"G687-CW2","Female"
"9Z8F-7QP",57031498322,"GSVP-H7S","Male"
"9Z8F-7QP",57031498323,"GKDB-2ZZ","Female"
"998F-RYD",57031498324,"GLB9-C37","Male"
"998F-RYD",57031498325,"G2YH-9WG","Female"
"9WYV-M96",57031498326,"GLW3-1SY","Male"
"9WYV-M96",57031498327,"998F-RBL","Female"
"LZ1V-KTQ",57031498328,"9MWR-GHW","Male"
"LZ1V-KTQ",57031498329,"LZ1V-KT6","Female"
"GDN3-LQK",57031498330,"LH8G-2RH","Male"
"GDN3-LQK",57031498331,"LDW2-7JJ","Female"
"GGCR-SMM",57031498332,"LL31-NXN","Male"
"GGCR-SMM",57031498333,"GLWQ-CLK","Female"
"GJ2V-WRY",57031498336,"G233-LXN","Male"
"GJ2V-WRY",57031498337,"GGWK-NT3","Female"
"LD9P-MFB",57031498340,"GC7G-R6L","Male"
"LD9P-MFB",57031498341,"GC7P-77S","Female"
"GNNF-JLW",57031498352,"G6RW-Z2T","Male"
"GNNF-JLW",57031498353,"G687-CW2","Female"
"9Z8F-7QP",57031498354,"GSVP-H7S","Male"
"9Z8F-7QP",57031498355,"GKDB-2ZZ","Female"
"998F-RYD",57031498356,"GLB9-C37","Male"
"998F-RYD",57031498357,"G2YH-9WG","Female"
"9WYV-M96",57031498358,"GLW3-1SY","Male"
"9WYV-M96",57031498359,"998F-RBL","Female"
"LZ1V-KTQ",57031498360,"9MWR-GHW","Male"
"LZ1V-KTQ",57031498361,"LZ1V-KT6","Female"
"GDN3-LQK",57031498362,"LH8G-2RH","Male"
"GDN3-LQK",57031498363,"LDW2-7JJ","Female"
"GGCR-SMM",57031498364,"LL31-NXN","Male"
"GGCR-SMM",57031498365,"GLWQ-CLK","Female"
"GHDT-QDY",57031498368,"GC5W-7SC","Male"
"GHDT-QDY",57031498369,"GNQQ-DLH","Female"
"G233-Z3Q",57031498370,"G23Z-T5F","Male"
"G233-Z3Q",57031498371,"GFJR-GNC","Female"
"MFHW-5JK",57031498376,"GDTQ-S2P","Male"
"MFHW-5JK",57031498377,"GJHW-QG5","Female"
"MFHW-5VS",57031498378,"G2LB-FNQ","Male"
"MFHW-5VS",57031498379,"G6CD-BPD","Female"
"GDDX-26N",57031498402,"L44F-CR9","Male"
"GDDX-26N",57031498403,"KZYR-P8Q","Female"
"GL19-WZ2",57031498401,"GX3Y-LYL","Female"
"GL19-WZ2",57031498400,"GZ16-XQQ","Male"
"L44F-CR9",57031498404,"G247-DDN","Male"
"L44F-CR9",57031498405,"G8W1-3LQ","Female"
"GJHN-D6T",57031498416,"GZLK-BC6","Male"
"GJHN-D6T",57031498417,"GX7F-SCJ","Female"
"GG3N-MY5",57031498418,"GG3N-M8V","Male"
"GG3N-MY5",57031498419,"KF1J-JNH","Female"
"GG91-F5X",57031498420,"GH4Z-B4K","Male"
"GG91-F5X",57031498421,"GJSM-632","Female"
"LRHH-6PZ",57031498422,"L2TR-BZN","Male"
"LRHH-6PZ",57031498423,"L2TR-BDQ","Female"
"LM1H-8JF",57031498424,"GL9R-YL9","Male"
"LM1H-8JF",57031498425,"LDHQ-P5F","Female"
"LBDD-T2H",57031498426,"G2G5-WJR","Male"
"LBDD-T2H",57031498427,"G2G5-FT5","Female"
"LYJ2-TZG",57031498428,"LBX8-DDN","Male"
"LYJ2-TZG",57031498429,"LDW2-4JB","Female"
"LYJ2-LF5",57031498430,"M1S9-5V6","Male"
"GXL2-JW3",57031498448,"9S6P-LSW","Male"
"GXL2-JW3",57031498449,"LRHN-FPJ","Female"
"LB6T-R26",57031498450,"G8TG-KS2","Male"
"LB6T-R26",57031498451,"GJT5-1YP","Female"
"GXL2-PWL",57031498452,"G691-VWG","Male"
"GXL2-PWL",57031498453,"GV6J-RQ7","Female"
"G691-QBT",57031498454,"L2TG-TCJ","Male"
"G691-QBT",57031498455,"L2TG-T8G","Female"
"G8WB-FXH",57031498456,"GNBC-564","Male"
"G8WB-FXH",57031498457,"GNBC-Y2W","Female"
"LRCX-B7P",57031498458,"GNBC-JPH","Male"
"LRCX-B7P",57031498459,"GNBC-T1C","Female"
"GCHN-1NN",57031498460,"L2TT-SGW","Male"
"GCHN-1NN",57031498461,"L2TT-S53","Female"
"LRC2-BZP",57031498462,"L2YR-1PK","Male"
"LRC2-BZP",57031498463,"L2YR-1R8","Female"
"GKKR-SJS",57031498464,"GKZ7-3FR","Male"
"GKKR-SJS",57031498465,"GX7F-4KT","Female"
"GJ1K-3TF",57031498468,"LV57-XVZ","Male"
"GJ1K-3TF",57031498469,"GX8W-RVQ","Female"
"GJ1K-Z21",57031498470,"GVG6-KK3","Male"
"GJ1K-Z21",57031498471,"G8DS-X2X","Female"
"GVML-H6M",57031498472,"GVG6-KK3","Male"
"GVML-H6M",57031498473,"LKGC-R98","Female"
"L2TG-GJM",57031498474,"GHGF-YK8","Male"
"L2TG-GJM",57031498475,"G3BT-C45","Female"
"GJLX-96Z",57031498476,"LVVK-HVJ","Male"
"GJLX-96Z",57031498477,"GX26-XRJ","Female"
"GQQ4-7ZD",57031498478,"GJ34-P31","Male"
"GQQ4-7ZD",57031498479,"GJ34-YRZ","Female"
"GNRP-KHY",57031498480,"GNPC-462","Male"
"GNRP-KHY",57031498481,"G8ML-PM9","Female"
"GJG3-DF2",57031498482,"GNPC-JCY","Male"
"GJG3-DF2",57031498483,"GNR5-4CW","Female"
"9WQB-K5S",57031498488,"LTX7-7HV","Male"
"9WQB-K5S",57031498489,"GVNG-8S3","Female"
"GXRK-V4T",57031498490,"GVG6-KK3","Male"
"GXRK-V4T",57031498491,"G8DS-X2X","Female"
"G622-2DY",57031498498,"GG8R-DMR","Male"
"G622-2DY",57031498499,"GG8T-DPT","Female"
"G6TY-QJN",57031498500,"GHLJ-GR9","Male"
"G6TY-QJN",57031498501,"MBV2-T1M","Female"
"G8W1-9JZ",57031498502,"99RW-M7G","Male"
"KC9S-MPC",57031498504,"G23C-HT1","Male"
"KC9S-MPC",57031498505,"G652-6K6","Female"
"L7JF-2YC",57031498506,"93LP-LVJ","Male"
"L7JF-2YC",57031498507,"LBSF-ZFR","Female"
"LB29-Z1M",57031498536,"GNNF-JLW","Male"
"LB29-Z1M",57031498537,"9Z8F-7QP","Female"
"LY6M-DJJ",57031498538,"998F-RYD","Male"
"LY6M-DJJ",57031498539,"9WYV-M96","Female"
"998F-RYD",57031498560,"GLB9-C37","Male"
"998F-RYD",57031498561,"G2YH-9WG","Female"
"9WYV-M96",57031498562,"GLW3-1SY","Male"
"9WYV-M96",57031498563,"998F-RBL","Female"
"L8T2-WP2",57031498564,"L1MT-98D","Male"
"L8T2-WP2",57031498565,"G6T4-VHF","Female"
"LQR2-NXQ",57031498566,"LYGH-JR3","Male"
"LQR2-NXQ",57031498567,"L8WY-474","Female"
"M1DV-XGP",57031498568,"LBJM-VXF","Male"
"M1DV-XGP",57031498569,"LBDM-38D","Female"
"L19S-RGW",57031498570,"MSZC-Z12","Male"
"L19S-RGW",57031498571,"MFDV-SRR","Female"
"L8BS-C55",57031498572,"LRHD-9QV","Male"
"L8BS-C55",57031498573,"LB28-GGJ","Female"
"9Z45-3FJ",57031498574,"9HYM-8LQ","Male"
"9Z45-3FJ",57031498575,"99VV-38W","Female"
"KZGJ-SQ8",57031498576,"LYGH-JR3","Male"
"KZGJ-SQ8",57031498577,"L8WY-474","Female"
"L87F-RS8",57031498578,"9C8M-C8L","Male"
"L87F-RS8",57031498579,"GH7W-LP9","Female"
"L8T2-WP2",57031498580,"L1MT-98D","Male"
"L8T2-WP2",57031498581,"G6T4-VHF","Female"
"L5T3-JSG",57031498582,"GNYK-VBB","Male"
"L5T3-JSG",57031498583,"GD11-LV8","Female"
"93QC-WRW",57031498584,"LYX7-C8M","Male"
"93QC-WRW",57031498585,"L5NV-7ZQ","Female"
"LVD6-PLK",57031498586,"998F-RYD","Male"
"LVD6-PLK",57031498587,"9WYV-M96","Female"
"L8T2-W14",57031498588,"LCYS-RM7","Male"
"L8T2-W14",57031498589,"LZ69-FWS","Female"
"L64T-8MH",57031498590,"LDWL-NG9","Male"
"LDSM-WYF",57031498592,"998F-RYD","Male"
"LDSM-WYF",57031498593,"9WYV-M96","Female"
"9SZ5-9W1",57031498594,"L8T2-WP2","Male"
"9SZ5-9W1",57031498595,"LQR2-NXQ","Female"
"L8WB-9MG",57031498596,"M1DV-XGP","Male"
"L8WB-9MG",57031498597,"L19S-RGW","Female"
"L8WB-8LY",57031498598,"L8BS-C55","Male"
"L8WB-8LY",57031498599,"9Z45-3FJ","Female"
"9H6D-XP1",57031498600,"LDY5-WRL","Male"
"9H6D-XP1",57031498601,"GXD5-KZT","Female"
"9H6D-XP2",57031498602,"LH8H-YJQ","Male"
"9H6D-XP2",57031498603,"GVM3-D5C","Female"
"LY6D-HVT",57031498604,"KHW8-PT2","Male"
"LY6D-HVT",57031498605,"LT73-7PS","Female"
"LZTQ-MTH",57031498606,"9CJ7-MYH","Male"
