"fid","ascendancy","parent","gender"
"MRRC-VW8",52717305114,"LY6D-VDY","Male"
"MRRC-VW8",52717305115,"LY6D-V66","Female"
"9CX7-S59",52717305116,"GLT4-TVW","Male"
"934P-KGV",52717305118,"K4LT-K4X","Male"
"934P-KGV",52717305119,"LVV3-7SJ","Female"
"9CN3-8JY",52717305120,"9CS6-TP3","Male"
"9CN3-8JY",52717305121,"M9BB-C3Y","Female"
"M1XY-96Y",52717305122,"L1VL-MX4","Male"
"M1XY-96Y",52717305123,"L6KR-TGH","Female"
"LB3H-3BD",52717305124,"L8WY-4NN","Male"
"LB3H-3BD",52717305125,"LZZW-6XG","Female"
"9WPR-2DC",52717305126,"LYQ1-9KM","Male"
"9WPR-2DC",52717305127,"GLKF-YTD","Female"
"9C69-N2F",52717305128,"L1H5-WPB","Male"
"9C69-N2F",52717305129,"LCRB-QSW","Female"
"L133-6GS",52717305130,"G8WB-VNV","Male"
"L133-6GS",52717305131,"GZVQ-B5V","Female"
"9CN3-8JY",52717305132,"9CS6-TP3","Male"
"9CN3-8JY",52717305133,"M9BB-C3Y","Female"
"M1XY-96Y",52717305134,"L1VL-MX4","Male"
"M1XY-96Y",52717305135,"L6KR-TGH","Female"
"9HBT-X6S",52717305136,"LBBZ-8DB","Male"
"9HBT-X6S",52717305137,"LHZT-ZL9","Female"
"9CW3-3SK",52717305138,"9CS3-646","Male"
"9CW3-3SK",52717305139,"LY6J-G8R","Female"
"KF9B-5KD",52717305140,"LBV3-PXG","Male"
"KF9B-5KD",52717305141,"L8WB-MRM","Female"
"LDSM-3YK",52717305142,"LTC9-L6F","Male"
"LDSM-3YK",52717305143,"LTC9-G9Y","Female"
"9HVG-3HS",52717305152,"LYPR-VX5","Male"
"9HVG-3HS",52717305153,"LY6D-WK1","Female"
"MRRC-VW8",52717305154,"LY6D-VDY","Male"
"MRRC-VW8",52717305155,"LY6D-V66","Female"
"9CX7-S59",52717305156,"GLT4-TVW","Male"
"934P-KGV",52717305158,"K4LT-K4X","Male"
"934P-KGV",52717305159,"LVV3-7SJ","Female"
"LH73-3ML",52717305160,"GSRV-2D8","Male"
"LH73-3ML",52717305161,"LBZ2-33H","Female"
"G2JV-2R6",52717305188,"L55P-QVF","Male"
"G2JV-2R6",52717305189,"GGQM-PJZ","Female"
"L133-KLM",52717305196,"LBKB-VP5","Male"
"L133-KLM",52717305197,"29YP-N36","Female"
"LZKN-97G",52717305198,"LHLV-GKQ","Male"
"LZKN-97G",52717305199,"M12G-SFX","Female"
"KHGK-FT4",52717305200,"M9L6-6YN","Male"
"KHGK-FT4",52717305201,"2MYM-NS1","Female"
"GZLL-ZY9",52717305202,"GD4S-KVF","Male"
"GZLL-ZY9",52717305203,"GX7F-TKC","Female"
"L1Q8-65G",52717305204,"L1Z8-522","Male"
"L1Q8-65G",52717305205,"L1S4-4N9","Female"
"MXWH-HJ8",52717305206,"LDW5-FB6","Male"
"MXWH-HJ8",52717305207,"LDW5-N39","Female"
"LR5W-LJ9",52717305208,"LHF5-NRF","Male"
"LR5W-LJ9",52717305209,"L8YS-939","Female"
"LVYZ-59L",52717305210,"GNSC-GX2","Male"
"LVYZ-59L",52717305211,"G6T4-Y59","Female"
"LB5L-3KM",52717305212,"KZ38-GLR","Male"
"LB5L-3KM",52717305213,"LZLH-GT3","Female"
"9C42-Q4M",52717305214,"G9GH-9BQ","Male"
"9C42-Q4M",52717305215,"LHXS-J8W","Female"
"G6RR-QMF",52717305216,"G6F3-PTY","Male"
"G6RR-QMF",52717305217,"G6LM-CX5","Female"
"G6RR-9ZC",52717305218,"G8W1-Q7K","Male"
"G6RR-9ZC",52717305219,"G7S6-T7Z","Female"
"29TB-Z2R",52717305225,"MVX3-57J","Female"
"KLXB-KKN",52717305226,"L2Y4-PFW","Male"
"KLXB-KKN",52717305227,"GDBL-R24","Female"
"LRBG-GNY",52717305228,"LBYD-3B8","Male"
"LRBG-GNY",52717305229,"GWPQ-8SM","Female"
"GHNT-G2H",52717305232,"G9B5-T8B","Male"
"GHNT-G2H",52717305233,"GKDT-SNG","Female"
"G935-3GB",52717305236,"LB29-Z1M","Male"
"G935-3GB",52717305237,"LY6M-DJJ","Female"
"29T6-NVP",52717305238,"K23R-YZ3","Male"
"29T6-NVP",52717305239,"MJB1-X23","Female"
"GD4S-KVF",52717305240,"L1QD-DXV","Male"
"GD4S-KVF",52717305241,"LD9P-M8N","Female"
"G935-3GB",52717305244,"LB29-Z1M","Male"
"G935-3GB",52717305245,"LY6M-DJJ","Female"
"29T6-NVP",52717305246,"K23R-YZ3","Male"
"29T6-NVP",52717305247,"MJB1-X23","Female"
"GV92-81Z",52717305248,"GKRH-C8F","Male"
"GV92-81Z",52717305249,"G29V-9K2","Female"
"G63J-L6P",52717305250,"G7N2-L3R","Male"
"GGQP-J44",52717305252,"LBG5-LN4","Male"
"GGQP-J44",52717305253,"LBG5-2XW","Female"
"G2LW-W8J",52717305256,"GN8T-XXP","Male"
"G2LW-W8J",52717305257,"GDDX-26N","Female"
"GX7R-JTS",52717305258,"GXJ6-9L6","Male"
"GX7R-JTS",52717305259,"GXJ6-S5W","Female"
"G6G7-B83",52717305260,"GX7F-H4V","Male"
"G6G7-B83",52717305261,"LRHV-NGV","Female"
"GX9V-37P",52717305262,"GH7M-SN1","Male"
"GX9V-37P",52717305263,"M1TK-CR7","Female"
"G8W1-Q7X",52717305264,"G6LS-4TX","Male"
"G8W1-Q7X",52717305265,"G6LS-MKQ","Female"
"G8WB-VYY",52717305268,"GVP5-C9T","Male"
"G8WB-VYY",52717305269,"GXL2-JW9","Female"
"GXL2-BK7",52717305270,"GXLL-772","Male"
"GXL2-BK7",52717305271,"GXLL-H1T","Female"
"GLQW-NBF",52717305272,"GDYF-V45","Male"
"GLQW-NBF",52717305273,"GDYF-P27","Female"
"G8FQ-7LM",52717305274,"GJLX-WCJ","Male"
"G8FQ-7LM",52717305275,"GJLX-3XB","Female"
"GVBG-B83",52717305276,"G8ML-9YW","Male"
"GLX9-42Y",52717305278,"L2SG-RS8","Male"
"G2WL-B6Y",52717305280,"MD74-CND","Male"
"G2WL-B6Y",52717305281,"GHLG-RRM","Female"
"GMHW-58V",52717305282,"K8K2-683","Male"
"GMHW-58V",52717305283,"GJY9-FRK","Female"
"GVKM-C5P",52717305284,"GJY7-NYC","Male"
"GVKM-W9Y",52717305286,"GGQP-CK1","Male"
"G93C-479",52717305288,"G4M4-ZTS","Male"
"G93C-479",52717305289,"9QQP-66K","Female"
"L812-LZX",52717305290,"G62Y-2LW","Male"
"LDSM-QML",52717305296,"LDSM-WYF","Male"
"LDSM-QML",52717305297,"9SZ5-9W1","Female"
"L1H7-X4B",52717305298,"L8WB-9MG","Male"
"L1H7-X4B",52717305299,"L8WB-8LY","Female"
"LZ1V-VL6",52717305300,"9C7K-RHB","Male"
"LZ1V-VL6",52717305301,"GMLQ-HJ4","Female"
"LZ1V-VGX",52717305302,"KFLJ-TW7","Male"
"LZ1V-VGX",52717305303,"L5YR-XC6","Female"
"M1JV-6Z9",52717305304,"LDSM-QML","Male"
"M1JV-6Z9",52717305305,"L1H7-X4B","Female"
"LZ1V-V5P",52717305306,"L8T2-WFV","Male"
"LZ1V-V5P",52717305307,"L8T2-WFG","Female"
"LYD7-TB9",52717305308,"9HBT-X6S","Male"
"LYD7-TB9",52717305309,"9CW3-3SK","Female"
"9C8T-V1R",52717305310,"KF9B-5KD","Male"
"9C8T-V1R",52717305311,"LDSM-3YK","Female"
"GCS9-8Y4",52717305312,"G91J-D7N","Male"
"GCS9-8Y4",52717305313,"GSZF-838","Female"
"GCS9-QPD",52717305314,"G6R5-DYJ","Male"
"GCS9-QPD",52717305315,"G6R5-FLM","Female"
"L2Y4-5C5",52717305316,"G8W1-4RF","Male"
"L2Y4-5C5",52717305317,"G8WB-FFH","Female"
"G6TH-NW9",52717305318,"GQSD-5K1","Male"
"G6TH-NW9",52717305319,"LH2K-31V","Female"
"LYKM-4ZG",52717305320,"L44D-MXY","Male"
"LYKM-4ZG",52717305321,"GMNF-3QK","Female"
"949N-Z2W",52717305322,"GQ6Q-N3N","Male"
"949N-Z2W",52717305323,"GSZX-TSJ","Female"
"GXW3-CQZ",52717305324,"LTC9-L6F","Male"
"GXW3-CQZ",52717305325,"LTC9-G9Y","Female"
"LVDJ-H1Z",52717305326,"GHVX-RWN","Male"
"LVDJ-H1Z",52717305327,"LYLP-MPV","Female"
"LHF5-HXY",52717305336,"L67B-KPM","Male"
"LHF5-HXY",52717305337,"GXH6-KKJ","Female"
"L8BJ-NQH",52717305338,"G79V-F4Y","Male"
"L8BJ-NQH",52717305339,"GH26-F8Y","Female"
"936G-NMW",52717305340,"GCZ3-B45","Male"
"936G-NMW",52717305341,"LJ7F-4WS","Female"
"GF3P-TXJ",52717305342,"9ZH7-P5G","Male"
"GF3P-TXJ",52717305343,"GJWC-8NZ","Female"
"M9L6-6YN",52717305344,"K84R-TMS","Male"
"M9L6-6YN",52717305345,"GGGW-RYH","Female"
"2MYM-NS1",52717305346,"LTF2-JTC","Male"
"2MYM-NS1",52717305347,"LKNM-HR3","Female"
"GD4S-KVF",52717305348,"L1QD-DXV","Male"
"GD4S-KVF",52717305349,"LD9P-M8N","Female"
"LH86-HY5",52717305352,"KNDD-84D","Male"
"LH86-HY5",52717305353,"GQQX-89B","Female"
"GZRV-4MX",52717305354,"LR6N-PQP","Male"
"GZRV-4MX",52717305355,"LDSS-RGB","Female"
"GN38-YJ6",52717305358,"LYRG-K5J","Male"
"GN38-YJ6",52717305359,"LBLP-PPD","Female"
"G29L-DN9",52717305360,"GQRQ-LYV","Male"
"G29L-DN9",52717305361,"G6TY-2YB","Female"
"9H17-VTZ",52717305376,"LZGQ-LJX","Male"
"9H17-VTZ",52717305377,"KDQH-DJG","Female"
"LY57-55F",52717305378,"GL9R-YL9","Male"
"LY57-55F",52717305379,"LDHQ-P5F","Female"
"LD9R-5G3",52717305388,"LD9R-RCZ","Male"
"LD9R-5G3",52717305389,"MBWQ-SF3","Female"
"M897-QTS",52717305390,"L1R3-QH7","Male"
"M897-QTS",52717305391,"M33Z-FHV","Female"
"L55P-QVF",52717305416,"GGQM-DVN","Male"
"LBKB-VP5",52717305432,"GQMG-G62","Male"
"LBKB-VP5",52717305433,"GN4C-8ND","Female"
"LHLV-GKQ",52717305437,"G6R8-N1X","Female"
"LHLV-GKQ",52717305436,"G8KM-JF3","Male"
"M12G-SFX",52717305438,"LBM7-XLR","Male"
"M12G-SFX",52717305439,"LDSR-1Y7","Female"
"M9L6-6YN",52717305440,"K84R-TMS","Male"
"M9L6-6YN",52717305441,"GGGW-RYH","Female"
"2MYM-NS1",52717305442,"LTF2-JTC","Male"
"2MYM-NS1",52717305443,"LKNM-HR3","Female"
"GD4S-KVF",52717305444,"L1QD-DXV","Male"
"GD4S-KVF",52717305445,"LD9P-M8N","Female"
"L1Z8-522",52717305448,"99Y7-MCD","Male"
"L1Z8-522",52717305449,"LBKM-9MP","Female"
"L1S4-4N9",52717305450,"L1QG-G8M","Male"
"L1S4-4N9",52717305451,"LD97-QLP","Female"
"LDW5-FB6",52717305452,"LDW5-66P","Male"
"LDW5-FB6",52717305453,"LDW5-623","Female"
"LDW5-N39",52717305454,"KCXK-S69","Male"
"LDW5-N39",52717305455,"GJR2-7VD","Female"
"LHF5-NRF",52717305456,"9HYM-87T","Male"
"LHF5-NRF",52717305457,"LTK3-YL5","Female"
"L8YS-939",52717305458,"9915-W3T","Male"
"L8YS-939",52717305459,"G34F-CPK","Female"
"GNSC-GX2",52717305460,"G6T4-VS4","Male"
"G6T4-Y59",52717305462,"29YL-C18","Male"
"G6T4-Y59",52717305463,"KGCM-X4S","Female"
"KZ38-GLR",52717305464,"9CCZ-PKB","Male"
"KZ38-GLR",52717305465,"L75S-MVR","Female"
"LZLH-GT3",52717305466,"GFDK-48G","Male"
"LZLH-GT3",52717305467,"GNC1-PKH","Female"
