"fid","ascendancy","parent","gender"
"MXWH-HJ8",11837227094,"LDW5-FB6","Male"
"MXWH-HJ8",11837227095,"LDW5-N39","Female"
"L1Q8-65G",11837227100,"L1Z8-522","Male"
"L1Q8-65G",11837227101,"L1S4-4N9","Female"
"MXWH-HJ8",11837227102,"LDW5-FB6","Male"
"MXWH-HJ8",11837227103,"LDW5-N39","Female"
"GZ88-GMW",11837227128,"G83P-MCR","Male"
"GZ88-GMW",11837227129,"G8Q7-PNH","Female"
"LDHQ-8F9",11837227132,"9QZ9-C18","Male"
"LDHQ-8F9",11837227133,"LHKK-GP5","Female"
"LZ8G-FWR",11837227134,"GXDM-JXD","Male"
"LZ8G-FWR",11837227135,"L85Z-921","Female"
"L7LL-FB1",11837227520,"GGJ6-93F","Male"
"L7LL-FB1",11837227521,"94RZ-9KC","Female"
"LZVR-GMG",11837227522,"L18X-ZNH","Male"
"LZVR-GMG",11837227523,"MVL6-5PR","Female"
"93LF-J1V",11837227524,"L1HZ-WR2","Male"
"93LF-J1V",11837227525,"MDWC-L73","Female"
"931M-DSZ",11837227526,"KFLG-12B","Male"
"931M-DSZ",11837227527,"M5YG-GGX","Female"
"LHYG-XJF",11837227528,"M1TN-H75","Male"
"LHYG-XJF",11837227529,"GHRS-RJY","Female"
"GDGW-LRZ",11837227530,"LJ4D-ZCK","Male"
"GDGW-LRZ",11837227531,"9S1L-ZP2","Female"
"2JFF-BQB",11837227532,"G87Q-Z3W","Male"
"2JFF-BQB",11837227533,"GC32-FML","Female"
"K83K-RFX",11837227535,"G2GZ-4JW","Female"
"LZGQ-LJX",11837227536,"KDQW-JTJ","Male"
"LZGQ-LJX",11837227537,"LDS9-GGV","Female"
"KDQH-DJG",11837227538,"L1DD-JMP","Male"
"KDQH-DJG",11837227539,"9WY9-HRJ","Female"
"GL9R-YL9",11837227540,"LD95-VV6","Male"
"GL9R-YL9",11837227541,"9H2F-HV5","Female"
"LDHQ-P5F",11837227542,"LD9R-RB7","Male"
"LDHQ-P5F",11837227543,"LDSS-6H5","Female"
"K8D7-F5D",11837227544,"LZS9-ZC2","Male"
"K8D7-F5D",11837227545,"LZ61-F76","Female"
"LDZ2-8G7",11837227548,"KNXX-WBQ","Male"
"LDZ2-8G7",11837227549,"LDZ2-8LP","Female"
"LY6V-8G3",11837227550,"LDMT-HMZ","Male"
"LY6V-8G3",11837227551,"LD91-ST3","Female"
"LH7S-18K",11837227552,"LDW2-7WW","Male"
"LH7S-18K",11837227553,"LH7S-12Y","Female"
"LDSV-5Q1",11837227554,"LDSQ-XRK","Male"
"LDSV-5Q1",11837227555,"LCFL-9DP","Female"
"LYGH-JR3",11837227556,"LD9R-RB7","Male"
"LYGH-JR3",11837227557,"LDSS-6H5","Female"
"LZVR-GMG",11837227558,"L18X-ZNH","Male"
"LZVR-GMG",11837227559,"MVL6-5PR","Female"
"GNYN-63S",11837227560,"L8YY-G2B","Male"
"GNYN-63S",11837227561,"93BR-9XQ","Female"
"LBDM-38D",11837227562,"L8R2-SJ9","Male"
"LBDM-38D",11837227563,"LCXP-QW3","Female"
"9H16-YMP",11837227564,"L18B-R3G","Male"
"9H16-YMP",11837227565,"KDQH-DJG","Female"
"L82R-5HJ",11837227566,"LD9R-5G3","Male"
"L82R-5HJ",11837227567,"M897-QTS","Female"
"G7L7-K4V",11837227568,"GJN4-XTB","Male"
"G7L7-K4V",11837227569,"GVSX-46Q","Female"
"GVMM-WY2",11837227570,"GSD6-K7P","Male"
"GVMM-WY2",11837227571,"G6WQ-WBM","Female"
"LZJX-4WX",11837227572,"G95X-P39","Male"
"LZJX-4WX",11837227573,"GSBX-MD1","Female"
"2ZVG-JS3",11837227574,"L1QG-G8M","Male"
"2ZVG-JS3",11837227575,"LD97-QLP","Female"
"94BN-14G",11837227576,"G27Z-3CW","Male"
"94BN-14G",11837227577,"G27Z-QDV","Female"
"GQP1-GKY",11837227580,"G6MW-WVX","Male"
"GQP1-GKY",11837227581,"GX82-GBC","Female"
"LD33-H5D",11837227582,"GMXF-JSD","Male"
"LD33-H5D",11837227583,"GQSG-1F8","Female"
"GGS1-ZP5",11837227588,"GGS1-V6Q","Male"
"GGS1-ZP5",11837227589,"G4PV-VBR","Female"
"9CJ7-366",11837227584,"GGJD-J7J","Male"
"9CJ7-366",11837227585,"GGJ6-SCY","Female"
"L8YM-6TB",11837227586,"GL64-75Z","Male"
"L8YM-6TB",11837227587,"9C46-RRR","Female"
"LD9R-5G3",11837227592,"LD9R-RCZ","Male"
"LD9R-5G3",11837227593,"MBWQ-SF3","Female"
"M897-QTS",11837227594,"L1R3-QH7","Male"
"M897-QTS",11837227595,"M33Z-FHV","Female"
"GHJP-XZD",11837227596,"L8R2-SJ9","Male"
"GHJP-XZD",11837227597,"LCXP-QW3","Female"
"9ZHQ-5BN",11837227600,"LDL5-RBZ","Male"
"9ZHQ-5BN",11837227601,"LZZ3-SKR","Female"
"L4JJ-5SL",11837227604,"GQQH-N8X","Male"
"L4JJ-5SL",11837227605,"LJ2S-X9N","Female"
"9Z8X-1VX",11837227608,"L2SG-RHC","Male"
"9Z8X-1VX",11837227609,"GX4P-D1J","Female"
"9Z8X-1VF",11837227610,"9Z4Y-476","Male"
"9Z8X-1VF",11837227611,"G396-J2Q","Female"
"LDW5-66P",11837227616,"LD9R-RB7","Male"
"LDW5-66P",11837227617,"LDSS-6H5","Female"
"LDW5-623",11837227618,"LDMT-HMZ","Male"
"LDW5-623",11837227619,"LD91-ST3","Female"
"LYYN-GWQ",11837227620,"L6JX-69T","Male"
"LYYN-GWQ",11837227621,"LT1B-6DX","Female"
"LDSM-4M1",11837227622,"KHQ6-TFB","Male"
"LDSM-4M1",11837227623,"LDSM-H39","Female"
"LYX7-C8M",11837227624,"MGTC-QTS","Male"
"LYX7-C8M",11837227625,"LB23-RVZ","Female"
"L5NV-7ZQ",11837227626,"9HNL-1HB","Male"
"L5NV-7ZQ",11837227627,"L1TH-HRK","Female"
"998F-RYD",11837227628,"GLB9-C37","Male"
"998F-RYD",11837227629,"G2YH-9WG","Female"
"9WYV-M96",11837227630,"GLW3-1SY","Male"
"9WYV-M96",11837227631,"998F-RBL","Female"
"L8B9-VWR",11837227632,"G9FS-D2J","Male"
"L8B9-VWR",11837227633,"GC9C-89Q","Female"
"9S8J-R9Z",11837227634,"9H27-6Y3","Male"
"9S8J-R9Z",11837227635,"MWBC-XS5","Female"
"LBLQ-5TN",11837227636,"GV18-6H7","Male"
"LBLQ-5TN",11837227637,"GVQY-MVQ","Female"
"G3KW-NLD",11837227638,"M1TN-H75","Male"
"G3KW-NLD",11837227639,"GHRS-RJY","Female"
"9CS3-646",11837227640,"9H17-VTZ","Male"
"9CS3-646",11837227641,"LY57-55F","Female"
"LH1T-486",11837227642,"99JL-VFV","Male"
"LH1T-486",11837227643,"GCS7-3JP","Female"
"LBXC-4KY",11837227644,"LBNP-5M3","Male"
"LBXC-4KY",11837227645,"G4SG-NWR","Female"
"M49C-X4T",11837227646,"LVVW-QMC","Male"
"M49C-X4T",11837227647,"GLGS-JN3","Female"
"G9CY-2ST",11837227648,"GHLG-7G8","Male"
"G9CY-2ST",11837227649,"GKNC-JY6","Female"
"9H17-VTZ",11837227664,"LZGQ-LJX","Male"
"9H17-VTZ",11837227665,"KDQH-DJG","Female"
"LY57-55F",11837227666,"GL9R-YL9","Male"
"LY57-55F",11837227667,"LDHQ-P5F","Female"
"GMVG-TRB",11837227668,"GZ8S-F3J","Male"
"GMVG-TRB",11837227669,"GLSW-8NC","Female"
"GL3G-LZR",11837227670,"G6NR-9DP","Male"
"GL3G-LZR",11837227671,"GGD8-J4Z","Female"
"9Q31-7DL",11837227672,"GG5R-K2W","Male"
"9S8R-DJY",11837227696,"9WF7-DMT","Male"
"9S8R-DJY",11837227697,"9WP5-WRF","Female"
"2Z96-7WY",11837227698,"G293-KYY","Male"
"2Z96-7WY",11837227699,"9CHV-DHK","Female"
"KC41-YSX",11837227700,"GZ93-KPM","Male"
"KC41-YSX",11837227701,"GZ9C-DHZ","Female"
"9CHV-DHK",11837227702,"LBXC-4KY","Male"
"9CHV-DHK",11837227703,"M49C-X4T","Female"
"LT83-FK7",11837227704,"LZND-WC8","Male"
"LT83-FK7",11837227705,"49ZF-5DR","Female"
"GGH8-V7B",11837227706,"G2F7-5RP","Male"
"GGH8-V7B",11837227707,"LR9B-DH6","Female"
"MV9W-5L8",11837227710,"M1YP-2MC","Male"
"MV9W-5L8",11837227711,"LD7F-PK3","Female"
"LK3R-8J7",11837227720,"G2LS-TQ9","Male"
"LK3R-8J7",11837227721,"G2L9-TVQ","Female"
"99JL-VFV",11837227724,"GCS7-KQZ","Male"
"99JL-VFV",11837227725,"GJ6J-661","Female"
"GCS7-3JP",11837227726,"GC43-QQ9","Male"
"GCS7-3JP",11837227727,"GZ1L-YCZ","Female"
"GD1C-5T6",11837227732,"GD1Z-M6Q","Male"
"GD1C-5T6",11837227733,"GXQ2-JJL","Female"
"K1T8-C3G",11837227760,"G62Y-MJS","Male"
"K1T8-C3G",11837227761,"GJZX-XLK","Female"
"LZGR-FC8",11837227762,"LT86-JTH","Male"
"LZGR-FC8",11837227763,"L8Y9-1V8","Female"
"LYQG-KX3",11837227764,"L64R-GYQ","Male"
"LYQG-KX3",11837227765,"L182-JT1","Female"
"G6BV-FL6",11837227768,"G6BV-4MZ","Male"
"G6BV-FL6",11837227769,"G6BV-KFT","Female"
"GKP9-61J",11837227770,"G2WJ-88H","Male"
"GKP9-61J",11837227771,"L8JG-B3C","Female"
"LJRG-7ST",11837228368,"GN9S-PHK","Male"
"28WM-FQ6",11837228370,"9HV8-NJK","Male"
"28WM-FQ6",11837228371,"GV2T-G5N","Female"
"GDTX-41X",11837228372,"G6Y8-CVK","Male"
"GX4S-QCJ",11837228374,"L8MP-TBP","Male"
"GX4S-QCJ",11837228375,"GQPW-RMC","Female"
"LDSS-ZCS",11837228376,"G652-89H","Male"
"LDSS-ZCS",11837228377,"GQJ4-YYT","Female"
"LBDX-4LG",11837228378,"G78W-VCW","Male"
"LBDX-4LG",11837228379,"MM93-ND3","Female"
"LDW5-FB6",11837228380,"LDW5-66P","Male"
"LDW5-FB6",11837228381,"LDW5-623","Female"
"LDW5-N39",11837228382,"KCXK-S69","Male"
"LDW5-N39",11837228383,"GJR2-7VD","Female"
"G6XD-MWZ",11837228400,"GJJ5-F8N","Male"
"9CX7-1V2",11837228402,"9H55-J3J","Male"
"249V-2GP",11837228422,"GDL3-WY5","Male"
"249V-2GP",11837228423,"GWPQ-RM1","Female"
"G7X5-FVG",11837228440,"LR7G-KPV","Male"
"G7X5-FVG",11837228441,"LR7G-LCS","Female"
"GZ3K-RH4",11837228442,"LZC1-FD4","Male"
"GZ3K-RH4",11837228443,"G84M-MM2","Female"
"G26D-P4B",11837228444,"GMHT-1MT","Male"
"G26D-P4B",11837228445,"G91P-Y6K","Female"
"G2LS-27V",11837228446,"GWR8-BKH","Male"
"G2LS-27V",11837228447,"GQ4V-NFC","Female"
"GM1C-9RX",11837228480,"LY2R-85B","Male"
"GM1C-9RX",11837228481,"GDTX-W3G","Female"
"GSXZ-X3L",11837228484,"LH73-FST","Male"
"GSXZ-X3L",11837228485,"LHP3-YZG","Female"
"MDQW-GCK",11837228486,"LHFD-KXF","Male"
"MDQW-GCK",11837228487,"LC75-SXT","Female"
"G7LZ-QS4",11837228512,"K8ZN-5RT","Male"
"G7LZ-QS4",11837228513,"LRCM-TWZ","Female"
"MBKH-JGP",11837228520,"MFHW-5JK","Male"
"MBKH-JGP",11837228521,"MFHW-5VS","Female"
"LK3D-969",11837228522,"G6TM-93Y","Male"
"LK3D-969",11837228523,"GGRL-52X","Female"
"G8ZG-9ZC",11837228524,"LZ1T-73N","Male"
"GCNT-3DP",11837228528,"9HGP-DBV","Male"
"GCNT-3DP",11837228529,"LXWD-248","Female"
"GSYR-X36",11837228536,"9SPK-69R","Male"
"GSYR-X36",11837228537,"GKHH-3WG","Female"
"KLXB-XZX",11837228538,"KDQZ-4C9","Male"
"KLXB-XZX",11837228539,"GXX3-RNC","Female"
"9HGZ-QJD",11837228540,"9HVG-3HS","Male"
"9HGZ-QJD",11837228541,"MRRC-VW8","Female"
"LRGN-LN7",11837228542,"9CX7-S59","Male"
"LRGN-LN7",11837228543,"934P-KGV","Female"
"K664-TNP",11837228560,"GLGJ-X7X","Male"
"GGFC-X5N",11837228568,"LY8N-RRL","Male"
"GGFC-X5N",11837228569,"9ZC1-9W5","Female"
"LZZ4-564",11837228572,"GK1J-238","Male"
"LZZ4-564",11837228573,"G29N-C8T","Female"
"MHNN-NW9",11837228574,"GLGJ-DN1","Male"
"KPQX-336",11837229312,"KPQX-QH5","Male"
"KPQX-336",11837229313,"GQ4F-F1D","Female"
"G9FS-D2J",11837229568,"G9FS-2B1","Male"
"G9FS-D2J",11837229569,"LJB9-MKB","Female"
"9H27-6Y3",11837229572,"G6LZ-TWJ","Male"
"MWBC-XS5",11837229574,"9ZHQ-5GQ","Male"
"MWBC-XS5",11837229575,"G6R2-BDM","Female"
"GV18-6H7",11837229576,"9CZC-GSR","Male"
"GV18-6H7",11837229577,"GJBZ-QGS","Female"
"GVQY-MVQ",11837229578,"GVQN-8YV","Male"
"GVQY-MVQ",11837229579,"GVQN-W98","Female"
"M1TN-H75",11837229580,"GQ1S-8Z6","Male"
"M1TN-H75",11837229581,"GL5F-2BT","Female"
"9H17-VTZ",11837229584,"LZGQ-LJX","Male"
"9H17-VTZ",11837229585,"KDQH-DJG","Female"
"LY57-55F",11837229586,"GL9R-YL9","Male"
"LY57-55F",11837229587,"LDHQ-P5F","Female"
"99JL-VFV",11837229588,"GCS7-KQZ","Male"
"99JL-VFV",11837229589,"GJ6J-661","Female"
"GCS7-3JP",11837229590,"GC43-QQ9","Male"
"GCS7-3JP",11837229591,"GZ1L-YCZ","Female"
"LBNP-5M3",11837229592,"LY1Q-F7D","Male"
"LBNP-5M3",11837229593,"G6VH-KZ9","Female"
"G4SG-NWR",11837229594,"9S9P-HNZ","Male"
"G4SG-NWR",11837229595,"LYTJ-J2J","Female"
"GLGS-JN3",11837229599,"GVRZ-1Q7","Female"
"LHJP-TXC",11837229600,"LDWP-46L","Male"
"LHJP-TXC",11837229601,"GXB5-D5M","Female"
"GMSZ-DZ9",11837229602,"GMSZ-FP7","Male"
"GMSZ-DZ9",11837229603,"GMSZ-DJH","Female"
