"fid","ascendancy","parent","gender"
"M9QY-6V5",62814813594,"9CWM-CC2","Male"
"M9QY-6V5",62814813595,"LY27-P3Z","Female"
"9HPD-Z18",62814813596,"KJW1-J7M","Male"
"9HPD-Z18",62814813597,"LC3N-52R","Female"
"9CZ7-PW4",62814813598,"KHGK-FT4","Male"
"9CZ7-PW4",62814813599,"GZLL-ZY9","Female"
"GSRV-2D8",62814813616,"GMP6-NXR","Male"
"GSRV-2D8",62814813617,"G39X-CX3","Female"
"9CS3-646",62814813636,"9H17-VTZ","Male"
"9CS3-646",62814813637,"LY57-55F","Female"
"9CW5-VJ1",62814813640,"KJ5F-4ZR","Male"
"9CW5-VJ1",62814813641,"LDMG-1HD","Female"
"9WPP-TXN",62814813642,"GJW6-BQP","Male"
"9WPP-TXN",62814813643,"GJWX-7W6","Female"
"GX1K-475",62814813658,"GXQK-868","Male"
"KN4J-P1M",62814813664,"K8D7-F5D","Male"
"KN4J-P1M",62814813665,"L8MB-CYC","Female"
"L8M6-YW7",62814813666,"LDZ2-8G7","Male"
"L8M6-YW7",62814813667,"LY6V-8G3","Female"
"LDSS-ZMW",62814813668,"LDSS-8WS","Male"
"LDSS-ZMW",62814813669,"9ZCG-R7L","Female"
"LDSS-ZMD",62814813670,"LRHH-9JN","Male"
"LDSS-ZMD",62814813671,"LZGK-6BD","Female"
"LDSS-ZCS",62814813672,"G652-89H","Male"
"LDSS-ZCS",62814813673,"GQJ4-YYT","Female"
"LBDX-4LG",62814813674,"G78W-VCW","Male"
"LBDX-4LG",62814813675,"MM93-ND3","Female"
"LDW5-FB6",62814813676,"LDW5-66P","Male"
"LDW5-FB6",62814813677,"LDW5-623","Female"
"LDW5-N39",62814813678,"KCXK-S69","Male"
"LDW5-N39",62814813679,"GJR2-7VD","Female"
"LZK6-P8K",62814813680,"LH86-HY5","Male"
"LZK6-P8K",62814813681,"GZRV-4MX","Female"
"2YGB-N2M",62814813682,"GN38-JJY","Male"
"2YGB-N2M",62814813683,"GN38-YJ6","Female"
"9CS2-22H",62814813684,"9CS3-646","Male"
"9CZC-NNC",62814813686,"KDQH-YTP","Male"
"9CZC-NNC",62814813687,"LBH5-S3X","Female"
"LCMC-VB4",62814813688,"93LF-J1V","Male"
"LCMC-VB4",62814813689,"931M-DSZ","Female"
"KZQT-JV1",62814813690,"9WC7-CFS","Male"
"KZQT-JV1",62814813691,"KZQY-4CD","Female"
"LHRH-LVR",62814813692,"L1Q8-65G","Male"
"LHRH-LVR",62814813693,"MXWH-HJ8","Female"
"L8YM-JSK",62814813694,"L8YB-8WZ","Male"
"L8YM-JSK",62814813695,"GFG3-G3F","Female"
"LVDD-L97",62814813696,"G65L-R7P","Male"
"LVDD-L97",62814813697,"LRQK-4J7","Female"
"G6B5-FR4",62814813698,"9HF3-QC7","Male"
"G6B5-FR4",62814813699,"LY21-KD3","Female"
"L1ZF-GQ7",62814813712,"K8D7-F5D","Male"
"L1ZF-GQ7",62814813713,"L8MB-CYC","Female"
"G464-VNW",62814813728,"GD86-GBD","Male"
"G464-VNW",62814813729,"GD86-DPS","Female"
"GVWB-8M7",62814813761,"L58D-D63","Female"
"GZYP-FPX",62814813762,"GH42-M5Y","Male"
"GZYP-FPX",62814813763,"LZV6-9HS","Female"
"LJL7-LCH",62814813768,"K8D7-F5D","Male"
"LJL7-LCH",62814813769,"GLNH-91P","Female"
"GGX1-1J7",62814813770,"LKN9-WRW","Male"
"GGX1-1J7",62814813771,"LRXC-6LL","Female"
"L78P-KC6",62814813772,"K8D7-F5D","Male"
"L78P-KC6",62814813773,"L8MB-CYC","Female"
"G8N5-3RG",62814813774,"LKN9-WRW","Male"
"G8N5-3RG",62814813775,"LRXC-6LL","Female"
"GZK1-WWX",62814813792,"GK2B-HY4","Male"
"GZK1-WWX",62814813793,"GNKB-XBV","Female"
"9WQY-5BR",62814813824,"LD9R-5G3","Male"
"9WQY-5BR",62814813825,"M897-QTS","Female"
"9CNJ-1WL",62814813826,"LZFW-58K","Male"
"9CNJ-1WL",62814813827,"GZFH-95L","Female"
"938M-CTX",62814813828,"9CW5-VJ1","Male"
"938M-CTX",62814813829,"9WPP-TXN","Female"
"LCCT-QJZ",62814813830,"GNTW-BYM","Male"
"LCCT-QJZ",62814813831,"GNTW-ZXH","Female"
"GD6B-W3P",62814813896,"G6Z9-RXS","Male"
"GWGN-7PD",62814813900,"GWGN-3VH","Male"
"GWGN-7PD",62814813901,"GWGN-848","Female"
"G6Z9-RXS",62814813904,"GQP1-SWH","Male"
"G6Z9-RXS",62814813905,"GQ5M-6ZQ","Female"
"GWGN-3VH",62814813912,"GWGN-74P","Male"
"GWGN-3VH",62814813913,"GWGN-QWZ","Female"
"LBMP-9CK",62814813920,"G63X-QFV","Male"
"LBMP-9CK",62814813921,"G99Y-MH6","Female"
"L8MB-C1W",62814813928,"LDSS-ZCS","Male"
"L8MB-C1W",62814813929,"LBDX-4LG","Female"
"MXWH-HJ8",62814813930,"LDW5-FB6","Male"
"MXWH-HJ8",62814813931,"LDW5-N39","Female"
"LXSK-WFH",62814813932,"GNXY-HM7","Male"
"LXSK-WFH",62814813933,"9QQJ-MN1","Female"
"GGMX-TRT",62814813936,"GGRK-TFM","Male"
"GGMX-TRT",62814813937,"G7Y1-874","Female"
"G2ZK-DRK",62814813938,"GGRK-TFM","Male"
"KDQV-V7K",62814813948,"GF87-QNQ","Male"
"KDQV-V7K",62814813949,"GF87-S8V","Female"
"LZS9-ZC2",62814813984,"9HYQ-M4G","Male"
"LZS9-ZC2",62814813985,"GJGW-QM6","Female"
"LZ61-F76",62814813986,"LZ19-924","Male"
"LZ61-F76",62814813987,"GL5F-YH1","Female"
"LZS9-ZC2",62814813988,"9HYQ-M4G","Male"
"LZS9-ZC2",62814813989,"GJGW-QM6","Female"
"LZ61-F76",62814813990,"LZ19-924","Male"
"LZ61-F76",62814813991,"GL5F-YH1","Female"
"LRFW-FFD",62814813992,"LTFG-ZR8","Male"
"LRFW-FFD",62814813993,"99HN-W8M","Female"
"GDQ1-93V",62814813994,"GX4S-B53","Male"
"GDQ1-93V",62814813995,"GVLD-N4D","Female"
"LZS9-ZC2",62814814000,"9HYQ-M4G","Male"
"LZS9-ZC2",62814814001,"GJGW-QM6","Female"
"LZ61-F76",62814814002,"LZ19-924","Male"
"LZ61-F76",62814814003,"GL5F-YH1","Female"
"LRFW-FFD",62814814008,"LTFG-ZR8","Male"
"LRFW-FFD",62814814009,"99HN-W8M","Female"
"GDQ1-93V",62814814010,"GX4S-B53","Male"
"GDQ1-93V",62814814011,"GVLD-N4D","Female"
"GK2B-SNY",62814814080,"LVYZ-1TY","Male"
"GK2B-SNY",62814814081,"G2M8-SMJ","Female"
"G8D1-GN6",62814814082,"GZKV-KZB","Male"
"G8D1-GN6",62814814083,"G251-23T","Female"
"GNS3-6W9",62814814084,"G9CY-V57","Male"
"GNS3-6W9",62814814085,"GJZG-72Y","Female"
"GZRY-QY7",62814814086,"G2NV-4PR","Male"
"GZRY-QY7",62814814087,"G2NJ-18J","Female"
"G28Q-5DP",62814814208,"G26M-P41","Male"
"G28Q-5DP",62814814209,"G2J9-KGS","Female"
"G28Q-5DB",62814814210,"G269-9FX","Male"
"LD9P-Q15",62814814212,"LTZK-Z7P","Male"
"LD9P-Q15",62814814213,"2MRF-VW3","Female"
"GCXR-Q7Y",62814814214,"GCQF-99Z","Male"
"GCXR-Q7Y",62814814215,"GJ5H-JTS","Female"
"9ZHZ-89Q",62814814216,"9C3G-QBG","Male"
"9ZHZ-89Q",62814814217,"GKZQ-BG1","Female"
"G8L4-56J",62814814218,"L7T5-PSJ","Male"
"G8L4-56J",62814814219,"LHQP-B81","Female"
"LT8Q-95L",62814814496,"LDS9-GTK","Male"
"LT8Q-95L",62814814497,"GMN3-7TX","Female"
"GHT6-P7M",62814814504,"GHT6-GVY","Male"
"GHT6-P7M",62814814505,"GFQ9-6S2","Female"
"GG6S-2BY",62814817280,"GG63-CZC","Male"
"GG6S-2BY",62814817281,"GG63-F22","Female"
"GG63-4MD",62814817282,"GG63-3R7","Male"
"LZS9-ZC2",62814817408,"9HYQ-M4G","Male"
"LZS9-ZC2",62814817409,"GJGW-QM6","Female"
"LZ61-F76",62814817410,"LZ19-924","Male"
"LZ61-F76",62814817411,"GL5F-YH1","Female"
"KNXX-WBQ",62814817416,"LHPZ-9WQ","Male"
"KNXX-WBQ",62814817417,"LCT8-QVQ","Female"
"LDMT-HMZ",62814817420,"L8BY-3VJ","Male"
"LDMT-HMZ",62814817421,"94BP-X4Z","Female"
"LD91-ST3",62814817422,"L8YY-5HK","Male"
"LD91-ST3",62814817423,"L8WB-D2Z","Female"
"KZPV-BQM",62814817428,"L8RR-4KG","Male"
"KZPV-BQM",62814817429,"99QT-MCB","Female"
"M1VS-25N",62814817432,"LDSS-KJ6","Male"
"M1VS-25N",62814817433,"L28D-TJH","Female"
"LDSS-KHY",62814817434,"LYCY-PN6","Male"
"LDSS-KHY",62814817435,"LDSS-KKV","Female"
"LZGQ-LJX",62814817436,"KDQW-JTJ","Male"
"LZGQ-LJX",62814817437,"LDS9-GGV","Female"
"LDSS-8LB",62814817440,"LVMF-2JP","Male"
"LDSS-8LB",62814817441,"GW2T-LDK","Female"
"G2RP-CG1",62814817442,"LDSS-D1D","Male"
"G2RP-CG1",62814817443,"GKZ8-SNZ","Female"
"LD9R-RB7",62814817456,"LD9R-RYR","Male"
"LD9R-RB7",62814817457,"M15L-V4Q","Female"
"LDSS-6H5",62814817458,"L133-HLP","Male"
"LDSS-6H5",62814817459,"KH8N-T92","Female"
"LDMT-HMZ",62814817460,"L8BY-3VJ","Male"
"LDMT-HMZ",62814817461,"94BP-X4Z","Female"
"LD91-ST3",62814817462,"L8YY-5HK","Male"
"LD91-ST3",62814817463,"L8WB-D2Z","Female"
"L8MB-ZMK",62814817464,"L8YY-PD5","Male"
"L8MB-ZMK",62814817465,"MBV2-T1M","Female"
"MB1Q-ZWW",62814817466,"GKZZ-K49","Male"
"MB1Q-ZWW",62814817467,"GL6R-9XP","Female"
"LDMT-W6R",62814817468,"KJP2-TBR","Male"
"LDMT-W6R",62814817469,"GFN3-DQ5","Female"
"LT83-H6M",62814817470,"GQ59-8LX","Male"
"LT83-H6M",62814817471,"GSCJ-Z9D","Female"
