"fid","ascendancy","parent","gender"
"GW2T-W8K",2914321627,"GZ68-X5M","Female"
"GW2T-W8K",2914321626,"GLMN-FFB","Male"
"G72Y-4GB",2914321628,"LCRB-Q2R","Male"
"G72Y-4GB",2914321629,"G865-DJ7","Female"
"K8D7-F5D",2914321632,"LZS9-ZC2","Male"
"K8D7-F5D",2914321633,"LZ61-F76","Female"
"KC5V-1SS",2914321664,"9H16-YMP","Male"
"KC5V-1SS",2914321665,"L82R-5HJ","Female"
"GZRW-YJ6",2914321676,"GWQB-4PH","Male"
"GZRW-YJ6",2914321677,"GWQ1-HTG","Female"
"G8W1-9VC",2914321696,"GQ61-KWP","Male"
"G8W1-9VC",2914321697,"G286-7NZ","Female"
"LCZD-G2Y",2914321698,"G242-XCP","Male"
"LCZD-G2Y",2914321699,"G2L3-V7G","Female"
"LHWG-CC2",2914321700,"GCW7-S43","Male"
"LHWG-CC2",2914321701,"GHGS-48N","Female"
"946D-MLM",2914321702,"LHVB-F45","Male"
"946D-MLM",2914321703,"GGVY-JS7","Female"
"G8D1-62Y",2914321704,"M6BM-GL3","Male"
"G8D1-62Y",2914321705,"L228-6GM","Female"
"GHGS-8G4",2914321706,"LR3T-3QV","Male"
"GHGS-8G4",2914321707,"GNV4-LPC","Female"
"LHF5-NRF",2914321712,"9HYM-87T","Male"
"LHF5-NRF",2914321713,"LTK3-YL5","Female"
"L8YS-939",2914321714,"9915-W3T","Male"
"L8YS-939",2914321715,"G34F-CPK","Female"
"GNSC-GX2",2914321716,"G6T4-VS4","Male"
"G6T4-Y59",2914321718,"29YL-C18","Male"
"G6T4-Y59",2914321719,"KGCM-X4S","Female"
"LZJW-MTS",2914321744,"9QQ3-L3Z","Male"
"LZJW-MTS",2914321745,"9QQN-BS3","Female"
"M9L6-6YN",2914321752,"K84R-TMS","Male"
"M9L6-6YN",2914321753,"GGGW-RYH","Female"
"2MYM-NS1",2914321754,"LTF2-JTC","Male"
"2MYM-NS1",2914321755,"LKNM-HR3","Female"
"GD4S-KVF",2914321756,"L1QD-DXV","Male"
"GD4S-KVF",2914321757,"LD9P-M8N","Female"
"LYPR-VX5",2914321760,"GD65-2F2","Male"
"LYPR-VX5",2914321761,"KNSN-3NT","Female"
"LY6D-WK1",2914321762,"LT8Q-95L","Male"
"LY6D-WK1",2914321763,"G63V-9WW","Female"
"LY6D-VDY",2914321764,"KFRR-NHN","Male"
"LY6D-VDY",2914321765,"9QQN-L3P","Female"
"LY6D-V66",2914321766,"LVVK-HVJ","Male"
"LY6D-V66",2914321767,"GX26-XRJ","Female"
"GLT4-TVW",2914321768,"GDHY-7SR","Male"
"GLT4-TVW",2914321769,"GLTH-3M3","Female"
"K4LT-K4X",2914321772,"LD1R-LZF","Male"
"K4LT-K4X",2914321773,"LZ2K-W9Y","Female"
"LVV3-7SJ",2914321774,"9MH5-29J","Male"
"LVV3-7SJ",2914321775,"LZZW-6XG","Female"
"GSRV-2D8",2914321776,"GMP6-NXR","Male"
"GSRV-2D8",2914321777,"G39X-CX3","Female"
"GJ15-2NP",2914321792,"G9M5-FF1","Male"
"GJ15-2NP",2914321793,"GN9F-M6Q","Female"
"LZGK-6BD",2914321794,"LZGQ-LJX","Male"
"LZGK-6BD",2914321795,"GG5V-KXG","Female"
"9CHV-B26",2914321796,"GNSH-WMX","Male"
"9CHV-B26",2914321797,"G215-3C9","Female"
"LC3N-52R",2914321802,"G2J9-N5G","Male"
"LC3N-52R",2914321803,"LT6Z-NRQ","Female"
"KHGK-FT4",2914321804,"M9L6-6YN","Male"
"KHGK-FT4",2914321805,"2MYM-NS1","Female"
"GZLL-ZY9",2914321806,"GD4S-KVF","Male"
"GZLL-ZY9",2914321807,"GX7F-TKC","Female"
"LCCR-Z5Z",2914321808,"GVHW-NRT","Male"
"LCCR-Z5Z",2914321809,"GKJV-BPC","Female"
"9CWM-CC2",2914321812,"9CHV-B26","Male"
"9CWM-CC2",2914321813,"LZ2Z-ZZ8","Female"
"LY27-P3Z",2914321814,"M9L6-6YN","Male"
"LY27-P3Z",2914321815,"2MYM-NS1","Female"
"LC3N-52R",2914321818,"G2J9-N5G","Male"
"LC3N-52R",2914321819,"LT6Z-NRQ","Female"
"KHGK-FT4",2914321820,"M9L6-6YN","Male"
"KHGK-FT4",2914321821,"2MYM-NS1","Female"
"GZLL-ZY9",2914321822,"GD4S-KVF","Male"
"GZLL-ZY9",2914321823,"GX7F-TKC","Female"
"M9L6-6YN",2914321824,"K84R-TMS","Male"
"M9L6-6YN",2914321825,"GGGW-RYH","Female"
"2MYM-NS1",2914321826,"LTF2-JTC","Male"
"2MYM-NS1",2914321827,"LKNM-HR3","Female"
"GD4S-KVF",2914321828,"L1QD-DXV","Male"
"GD4S-KVF",2914321829,"LD9P-M8N","Female"
"LH86-HY5",2914321832,"KNDD-84D","Male"
"LH86-HY5",2914321833,"GQQX-89B","Female"
"GZRV-4MX",2914321834,"LR6N-PQP","Male"
"GZRV-4MX",2914321835,"LDSS-RGB","Female"
"GN38-YJ6",2914321838,"LYRG-K5J","Male"
"GN38-YJ6",2914321839,"LBLP-PPD","Female"
"G29L-DN9",2914321840,"GQRQ-LYV","Male"
"G29L-DN9",2914321841,"G6TY-2YB","Female"
"GMVG-TRT",2914321856,"L8B9-R7W","Male"
"LB23-61T",2914321860,"GQ1N-HXB","Male"
"LB23-61T",2914321861,"GX7F-Z34","Female"
"LH73-BMR",2914321862,"G6T6-9H3","Male"
"LH73-BMR",2914321863,"G6TD-VWL","Female"
"LC3N-52R",2914321866,"G2J9-N5G","Male"
"LC3N-52R",2914321867,"LT6Z-NRQ","Female"
"KHGK-FT4",2914321868,"M9L6-6YN","Male"
"KHGK-FT4",2914321869,"2MYM-NS1","Female"
"GZLL-ZY9",2914321870,"GD4S-KVF","Male"
"GZLL-ZY9",2914321871,"GX7F-TKC","Female"
"9WC7-HXQ",2914321872,"LJB5-Z4Y","Male"
"9WC7-HXQ",2914321873,"29T1-RW8","Female"
"LDSS-ZMJ",2914321874,"LDSS-ZMW","Male"
"LDSS-ZMJ",2914321875,"LDSS-ZMD","Female"
"LY1D-RHM",2914321876,"GH7M-SN1","Male"
"LY1D-RHM",2914321877,"M1TK-CR7","Female"
"LT7P-H65",2914321878,"9CSQ-RVL","Male"
"LT7P-H65",2914321879,"GKNH-2K7","Female"
"L1Q8-65G",2914321880,"L1Z8-522","Male"
"L1Q8-65G",2914321881,"L1S4-4N9","Female"
"MXWH-HJ8",2914321882,"LDW5-FB6","Male"
"MXWH-HJ8",2914321883,"LDW5-N39","Female"
"L8YB-8WZ",2914321884,"M4N1-6BT","Male"
"L8YB-8WZ",2914321885,"L8PY-H7K","Female"
"GFG3-G3F",2914321886,"G8PF-7ZF","Male"
"G8VM-NJP",2914329600,"G8VM-FFQ","Male"
"G8VM-NJP",2914329601,"G33P-21Y","Female"
"GNXX-R17",2914329608,"L553-LSL","Male"
"GNXX-R17",2914329609,"GDJR-HH2","Female"
"9CS3-646",2914329700,"9H17-VTZ","Male"
"9CS3-646",2914329701,"LY57-55F","Female"
"K2NQ-X1C",2914329712,"9HQ6-6GH","Male"
"K2NQ-X1C",2914329713,"LBKY-PR1","Female"
"LKPJ-FZ3",2914329714,"LHLV-GKQ","Male"
"LKPJ-FZ3",2914329715,"M12G-SFX","Female"
"G8KM-WW8",2914329716,"G8KM-BBD","Male"
"G8KM-WW8",2914329717,"GVRT-ZQF","Female"
"G4JK-C16",2914329718,"GKTZ-HB9","Male"
"G4JK-C16",2914329719,"GLZG-C8R","Female"
"GN11-RMC",2914329724,"9HVG-3HS","Male"
"GN11-RMC",2914329725,"MRRC-VW8","Female"
"G64M-51K",2914329726,"G6XL-6SW","Male"
"G64M-51K",2914329727,"G6XL-JYL","Female"
"9SRD-5PK",2914329664,"GH87-XJC","Male"
"9SRD-5PK",2914329665,"GC4D-12T","Female"
"L87D-4Y4",2914329666,"GVLJ-GSQ","Male"
"L87D-4Y4",2914329667,"MDQ5-N4X","Female"
"LKVP-1PY",2914329668,"LX3L-6PV","Male"
"LKVP-1PY",2914329669,"G2H2-MFZ","Female"
"GXG2-QTY",2914329670,"LX3L-6PV","Male"
"GXG2-QTY",2914329671,"G2H2-MFZ","Female"
"GW64-FKZ",2914329680,"GW64-Q1C","Male"
"GKGZ-38Q",2914329728,"LT8Q-95L","Male"
"GKGZ-38Q",2914329729,"G63V-9WW","Female"
"GGRK-TFM",2914329732,"GHT6-P7M","Male"
"GGRK-TFM",2914329733,"GX2G-JPQ","Female"
"GQMS-WX7",2914329792,"G2PD-93J","Male"
"GLT5-42J",2914329856,"GLT5-R1X","Male"
"GLT5-42J",2914329857,"GLT5-QT2","Female"
"LVYF-DML",2914329872,"GWQV-KTL","Male"
"LVDD-L97",2914330112,"G65L-R7P","Male"
"LVDD-L97",2914330113,"LRQK-4J7","Female"
"G6B5-FR4",2914330114,"9HF3-QC7","Male"
"G6B5-FR4",2914330115,"LY21-KD3","Female"
"L1ZF-GQ7",2914330128,"K8D7-F5D","Male"
"L1ZF-GQ7",2914330129,"L8MB-CYC","Female"
"G464-VNW",2914330144,"GD86-GBD","Male"
"G464-VNW",2914330145,"GD86-DPS","Female"
"GVWB-8M7",2914330177,"L58D-D63","Female"
"GZYP-FPX",2914330178,"GH42-M5Y","Male"
"GZYP-FPX",2914330179,"LZV6-9HS","Female"
"LJL7-LCH",2914330184,"K8D7-F5D","Male"
"LJL7-LCH",2914330185,"GLNH-91P","Female"
"GGX1-1J7",2914330186,"LKN9-WRW","Male"
"GGX1-1J7",2914330187,"LRXC-6LL","Female"
"L78P-KC6",2914330188,"K8D7-F5D","Male"
"L78P-KC6",2914330189,"L8MB-CYC","Female"
"G8N5-3RG",2914330190,"LKN9-WRW","Male"
"G8N5-3RG",2914330191,"LRXC-6LL","Female"
"GZK1-WWX",2914330208,"GK2B-HY4","Male"
"GZK1-WWX",2914330209,"GNKB-XBV","Female"
"9WQY-5BR",2914330240,"LD9R-5G3","Male"
"9WQY-5BR",2914330241,"M897-QTS","Female"
"9CNJ-1WL",2914330242,"LZFW-58K","Male"
"9CNJ-1WL",2914330243,"GZFH-95L","Female"
"938M-CTX",2914330244,"9CW5-VJ1","Male"
"938M-CTX",2914330245,"9WPP-TXN","Female"
"LCCT-QJZ",2914330246,"GNTW-BYM","Male"
"LCCT-QJZ",2914330247,"GNTW-ZXH","Female"
"GD6B-W3P",2914330312,"G6Z9-RXS","Male"
"GWGN-7PD",2914330316,"GWGN-3VH","Male"
"GWGN-7PD",2914330317,"GWGN-848","Female"
"G6Z9-RXS",2914330320,"GQP1-SWH","Male"
"G6Z9-RXS",2914330321,"GQ5M-6ZQ","Female"
"GWGN-3VH",2914330328,"GWGN-74P","Male"
"GWGN-3VH",2914330329,"GWGN-QWZ","Female"
"LBMP-9CK",2914330336,"G63X-QFV","Male"
"LBMP-9CK",2914330337,"G99Y-MH6","Female"
"L8MB-C1W",2914330344,"LDSS-ZCS","Male"
"L8MB-C1W",2914330345,"LBDX-4LG","Female"
"MXWH-HJ8",2914330346,"LDW5-FB6","Male"
"MXWH-HJ8",2914330347,"LDW5-N39","Female"
"LXSK-WFH",2914330348,"GNXY-HM7","Male"
"LXSK-WFH",2914330349,"9QQJ-MN1","Female"
"GGMX-TRT",2914330352,"GGRK-TFM","Male"
"GGMX-TRT",2914330353,"G7Y1-874","Female"
"G2ZK-DRK",2914330354,"GGRK-TFM","Male"
"KDQV-V7K",2914330364,"GF87-QNQ","Male"
"KDQV-V7K",2914330365,"GF87-S8V","Female"
"G8VM-NJP",2914330368,"G8VM-FFQ","Male"
"G8VM-NJP",2914330369,"G33P-21Y","Female"
"GNXX-R17",2914330376,"L553-LSL","Male"
"GNXX-R17",2914330377,"GDJR-HH2","Female"
"9CS3-646",2914330468,"9H17-VTZ","Male"
"9CS3-646",2914330469,"LY57-55F","Female"
"K2NQ-X1C",2914330480,"9HQ6-6GH","Male"
"K2NQ-X1C",2914330481,"LBKY-PR1","Female"
"LKPJ-FZ3",2914330482,"LHLV-GKQ","Male"
"LKPJ-FZ3",2914330483,"M12G-SFX","Female"
"G8KM-WW8",2914330484,"G8KM-BBD","Male"
"G8KM-WW8",2914330485,"GVRT-ZQF","Female"
"G4JK-C16",2914330486,"GKTZ-HB9","Male"
"G4JK-C16",2914330487,"GLZG-C8R","Female"
"GN11-RMC",2914330492,"9HVG-3HS","Male"
"GN11-RMC",2914330493,"MRRC-VW8","Female"
"G64M-51K",2914330494,"G6XL-6SW","Male"
"G64M-51K",2914330495,"G6XL-JYL","Female"
"9SRD-5PK",2914330432,"GH87-XJC","Male"
"9SRD-5PK",2914330433,"GC4D-12T","Female"
"L87D-4Y4",2914330434,"GVLJ-GSQ","Male"
"L87D-4Y4",2914330435,"MDQ5-N4X","Female"
"LKVP-1PY",2914330436,"LX3L-6PV","Male"
"LKVP-1PY",2914330437,"G2H2-MFZ","Female"
"GXG2-QTY",2914330438,"LX3L-6PV","Male"
"GXG2-QTY",2914330439,"G2H2-MFZ","Female"
"GW64-FKZ",2914330448,"GW64-Q1C","Male"
"GKGZ-38Q",2914330496,"LT8Q-95L","Male"
"GKGZ-38Q",2914330497,"G63V-9WW","Female"
"GGRK-TFM",2914330500,"GHT6-P7M","Male"
"GGRK-TFM",2914330501,"GX2G-JPQ","Female"
"GQMS-WX7",2914330560,"G2PD-93J","Male"
"LYSP-4NJ",2914353152,"GZ49-QNV","Male"
"LYSP-4NJ",2914353153,"GX7F-YKZ","Female"
"GSJT-G73",2914353154,"MBGG-7NP","Male"
"GSJT-G73",2914353155,"LD9R-SHL","Female"
"LDHQ-8F9",2914353160,"9QZ9-C18","Male"
"LDHQ-8F9",2914353161,"LHKK-GP5","Female"
"LZ8G-FWR",2914353162,"GXDM-JXD","Male"
"LZ8G-FWR",2914353163,"L85Z-921","Female"
"L51Z-XMG",2914353164,"GJ8K-PWG","Male"
"L51Z-XMG",2914353165,"LJYH-M8G","Female"
"GJR2-7VD",2914353166,"LDMT-W6R","Male"
"GJR2-7VD",2914353167,"LT83-H6M","Female"
"LKT4-7DC",2914353216,"G7YH-3GJ","Male"
"LKT4-7DC",2914353217,"GC45-DB8","Female"
"LHRF-FSJ",2914353412,"9CJ7-39W","Male"
"LHRF-FSJ",2914353413,"GGQ3-KXN","Female"
"LBQ5-2VD",2914353664,"LYSP-4NJ","Male"
"LBQ5-2VD",2914353665,"GSJT-G73","Female"
"LKFK-1QD",2914353668,"LDHQ-8F9","Male"
"LKFK-1QD",2914353669,"LZ8G-FWR","Female"
"LBK3-87T",2914353670,"L51Z-XMG","Male"
"LBK3-87T",2914353671,"GJR2-7VD","Female"
"9CW5-P6F",2914353824,"LDWL-NPN","Male"
"9CW5-P6F",2914353825,"GMBN-SJW","Female"
"LDST-N8J",2914353826,"G6X5-YY5","Male"
"LDST-N8J",2914353827,"9MRD-LQ9","Female"
"MFHW-5JK",2914353832,"GDTQ-S2P","Male"
"MFHW-5JK",2914353833,"GJHW-QG5","Female"
"MFHW-5VS",2914353834,"G2LB-FNQ","Male"
"MFHW-5VS",2914353835,"G6CD-BPD","Female"
"GN9S-PHK",2914353888,"GWKF-XY9","Male"
"GN9S-PHK",2914353889,"GWKF-FBF","Female"
"9HV8-NJK",2914353892,"9HV8-NVS","Male"
"9HV8-NJK",2914353893,"L2TT-6C2","Female"
"G6Y8-CVK",2914353896,"G6Y5-V53","Male"
"L8MP-TBP",2914353900,"GQPW-7XG","Male"
"L8MP-TBP",2914353901,"G6G8-S9J","Female"
"MFHW-5JK",2914353908,"GDTQ-S2P","Male"
"MFHW-5JK",2914353909,"GJHW-QG5","Female"
"MFHW-5VS",2914353910,"G2LB-FNQ","Male"
"MFHW-5VS",2914353911,"G6CD-BPD","Female"
"MFHW-5JK",2914353912,"GDTQ-S2P","Male"
"MFHW-5JK",2914353913,"GJHW-QG5","Female"
"MFHW-5VS",2914353914,"G2LB-FNQ","Male"
"MFHW-5VS",2914353915,"G6CD-BPD","Female"
"LBLT-J4B",2914353916,"GH1W-FRN","Male"
"LBLT-J4B",2914353917,"GGRN-H1S","Female"
"LTPD-H8X",2914353918,"GLKQ-1BY","Male"
"LTPD-H8X",2914353919,"GVTN-8GM","Female"
"LZS9-ZC2",2914355200,"9HYQ-M4G","Male"
"LZS9-ZC2",2914355201,"GJGW-QM6","Female"
"LZ61-F76",2914355202,"LZ19-924","Male"
"LZ61-F76",2914355203,"GL5F-YH1","Female"
"KNXX-WBQ",2914355208,"LHPZ-9WQ","Male"
"KNXX-WBQ",2914355209,"LCT8-QVQ","Female"
"LDMT-HMZ",2914355212,"L8BY-3VJ","Male"
"LDMT-HMZ",2914355213,"94BP-X4Z","Female"
"LD91-ST3",2914355214,"L8YY-5HK","Male"
"LD91-ST3",2914355215,"L8WB-D2Z","Female"
"GKBP-PCS",2914355216,"GKB5-QNV","Male"
"MTDX-9RL",2914355220,"2Z31-42G","Male"
"MTDX-9RL",2914355221,"GXHR-TN1","Female"
"MKK9-C8B",2914355223,"G6XL-PCL","Female"
"GX2C-ZLS",2914355224,"LZLB-PJY","Male"
"GX2C-ZLS",2914355225,"GGS2-M6R","Female"
"LRSD-3X2",2914355228,"KG7N-78T","Male"
"LRSD-3X2",2914355229,"GG81-X1J","Female"
"KLXB-633",2914355230,"G9WK-ZB3","Male"
"KLXB-633",2914355231,"GHS6-1TP","Female"
"GGWK-CH2",2914355712,"GGWK-PPB","Male"
"GGWK-CH2",2914355713,"GG49-LN7","Female"
"G7LK-VGP",2914355716,"G7LK-P3T","Male"
"G7LK-VGP",2914355717,"GW87-X5M","Female"
"G8R4-ZBJ",2914355744,"GH1Y-JYY","Male"
"KFYT-G84",2914355752,"KFFD-W9R","Male"
"KFYT-G84",2914355753,"G6CX-Z3P","Female"
"LDSS-LKR",2914355754,"LDSS-LB3","Male"
"LDSS-LKR",2914355755,"L5JM-54G","Female"
"LDMT-HMZ",2914355756,"L8BY-3VJ","Male"
"LDMT-HMZ",2914355757,"94BP-X4Z","Female"
"LD91-ST3",2914355758,"L8YY-5HK","Male"
"LD91-ST3",2914355759,"L8WB-D2Z","Female"
"KFPX-KY8",2914355760,"LD3S-HB7","Male"
"KFPX-KY8",2914355761,"LTYC-DNP","Female"
"LZX2-BDJ",2914355762,"LVMH-1XQ","Male"
"LZX2-BDJ",2914355763,"9CCJ-FTY","Female"
"GZ68-X5M",2914355766,"K2NJ-ZYG","Male"
"GZ68-X5M",2914355767,"LCR2-MQ6","Female"
"GLMN-FFB",2914355764,"9CCY-2J4","Male"
"GLMN-FFB",2914355765,"G21Y-C9F","Female"
"LCRB-Q2R",2914355768,"GKWS-5M9","Male"
"LCRB-Q2R",2914355769,"LH7S-12N","Female"
"G865-DJ7",2914355770,"LR9B-N7S","Male"
"G865-DJ7",2914355771,"GKGQ-77R","Female"
"L2SJ-ZDC",2914355904,"L2SJ-Z6N","Male"
"L2SJ-ZDC",2914355905,"GKHF-88T","Female"
"GGWK-CH2",2914355968,"GGWK-PPB","Male"
"GGWK-CH2",2914355969,"GG49-LN7","Female"
"G7LK-VGP",2914355972,"G7LK-P3T","Male"
"G7LK-VGP",2914355973,"GW87-X5M","Female"
"G8R4-ZBJ",2914356000,"GH1Y-JYY","Male"
"KFYT-G84",2914356008,"KFFD-W9R","Male"
"KFYT-G84",2914356009,"G6CX-Z3P","Female"
"LDSS-LKR",2914356010,"LDSS-LB3","Male"
"LDSS-LKR",2914356011,"L5JM-54G","Female"
"LDMT-HMZ",2914356012,"L8BY-3VJ","Male"
"LDMT-HMZ",2914356013,"94BP-X4Z","Female"
"LD91-ST3",2914356014,"L8YY-5HK","Male"
"LD91-ST3",2914356015,"L8WB-D2Z","Female"
"KFPX-KY8",2914356016,"LD3S-HB7","Male"
"KFPX-KY8",2914356017,"LTYC-DNP","Female"
"LZX2-BDJ",2914356018,"LVMH-1XQ","Male"
"LZX2-BDJ",2914356019,"9CCJ-FTY","Female"
"GZ68-X5M",2914356022,"K2NJ-ZYG","Male"
"GZ68-X5M",2914356023,"LCR2-MQ6","Female"
"GLMN-FFB",2914356020,"9CCY-2J4","Male"
"GLMN-FFB",2914356021,"G21Y-C9F","Female"
"LCRB-Q2R",2914356024,"GKWS-5M9","Male"
"LCRB-Q2R",2914356025,"LH7S-12N","Female"
"G865-DJ7",2914356026,"LR9B-N7S","Male"
"G865-DJ7",2914356027,"GKGQ-77R","Female"
"KJ5F-4ZR",2914356384,"LZS9-ZC2","Male"
"KJ5F-4ZR",2914356385,"LZ61-F76","Female"
"LDMG-1HD",2914356386,"KZPV-BQM","Male"
"LDMG-1HD",2914356387,"MP6J-D9N","Female"
"GJW6-BQP",2914356388,"GGT9-98G","Male"
"GJW6-BQP",2914356389,"GGTM-B2D","Female"
"G26B-199",2914356392,"GKJW-D8S","Male"
"G26B-199",2914356393,"GJY8-7WZ","Female"
"LZS9-ZC2",2914356416,"9HYQ-M4G","Male"
"LZS9-ZC2",2914356417,"GJGW-QM6","Female"
"LZ61-F76",2914356418,"LZ19-924","Male"
"LZ61-F76",2914356419,"GL5F-YH1","Female"
"KNXX-WBQ",2914356424,"LHPZ-9WQ","Male"
"KNXX-WBQ",2914356425,"LCT8-QVQ","Female"
"LDMT-HMZ",2914356428,"L8BY-3VJ","Male"
"LDMT-HMZ",2914356429,"94BP-X4Z","Female"
"LD91-ST3",2914356430,"L8YY-5HK","Male"
"LD91-ST3",2914356431,"L8WB-D2Z","Female"
"KZPV-BQM",2914356436,"L8RR-4KG","Male"
"KZPV-BQM",2914356437,"99QT-MCB","Female"
"M1VS-25N",2914356440,"LDSS-KJ6","Male"
"M1VS-25N",2914356441,"L28D-TJH","Female"
"LDSS-KHY",2914356442,"LYCY-PN6","Male"
"LDSS-KHY",2914356443,"LDSS-KKV","Female"
"LZGQ-LJX",2914356444,"KDQW-JTJ","Male"
"LZGQ-LJX",2914356445,"LDS9-GGV","Female"
"LDSS-8LB",2914356448,"LVMF-2JP","Male"
"LDSS-8LB",2914356449,"GW2T-LDK","Female"
"G2RP-CG1",2914356450,"LDSS-D1D","Male"
"G2RP-CG1",2914356451,"GKZ8-SNZ","Female"
"LD9R-RB7",2914356464,"LD9R-RYR","Male"
"LD9R-RB7",2914356465,"M15L-V4Q","Female"
"LDSS-6H5",2914356466,"L133-HLP","Male"
"LDSS-6H5",2914356467,"KH8N-T92","Female"
"LDMT-HMZ",2914356468,"L8BY-3VJ","Male"
"LDMT-HMZ",2914356469,"94BP-X4Z","Female"
"LD91-ST3",2914356470,"L8YY-5HK","Male"
"LD91-ST3",2914356471,"L8WB-D2Z","Female"
"L8MB-ZMK",2914356472,"L8YY-PD5","Male"
"L8MB-ZMK",2914356473,"MBV2-T1M","Female"
"MB1Q-ZWW",2914356474,"GKZZ-K49","Male"
"MB1Q-ZWW",2914356475,"GL6R-9XP","Female"
"LDMT-W6R",2914356476,"KJP2-TBR","Male"
"LDMT-W6R",2914356477,"GFN3-DQ5","Female"
"LT83-H6M",2914356478,"GQ59-8LX","Male"
"LT83-H6M",2914356479,"GSCJ-Z9D","Female"
"G2M8-SMJ",2914356482,"G2ZM-KGP","Male"
"G9CY-V57",2914356488,"M471-D7G","Male"
"G9CY-V57",2914356489,"G6WK-YN3","Female"
"GJZG-72Y",2914356490,"GH9M-VQF","Male"
"GJZG-72Y",2914356491,"G8JF-2PY","Female"
"GQRQ-G6B",2914356928,"GQRQ-K79","Male"
"GQRQ-G6B",2914356929,"GGVR-MY2","Female"
"GJV1-2WG",2914357056,"G897-W73","Male"
"2BH6-ZWG",2914357058,"GMN5-65K","Male"
"2BH6-ZWG",2914357059,"GMNZ-MSP","Female"
"K8D7-F5D",2914357120,"LZS9-ZC2","Male"
"K8D7-F5D",2914357121,"LZ61-F76","Female"
"LDZ2-8G7",2914357124,"KNXX-WBQ","Male"
"LDZ2-8G7",2914357125,"LDZ2-8LP","Female"
"LY6V-8G3",2914357126,"LDMT-HMZ","Male"
"LY6V-8G3",2914357127,"LD91-ST3","Female"
"L4S5-G86",2914357128,"GKBP-PCS","Male"
"L4S5-G86",2914357129,"GKB5-VTP","Female"
"9HYH-BLK",2914357130,"MTDX-9RL","Male"
"9HYH-BLK",2914357131,"MKK9-C8B","Female"
"GDG8-GMK",2914357132,"GX2C-ZLS","Male"
"GDG8-GMK",2914357133,"GX2C-W84","Female"
"GXT8-RQB",2914357134,"LRSD-3X2","Male"
"GXT8-RQB",2914357135,"KLXB-633","Female"
"LDSS-8LB",2914357184,"LVMF-2JP","Male"
"LDSS-8LB",2914357185,"GW2T-LDK","Female"
"G2RP-CG1",2914357186,"LDSS-D1D","Male"
"G2RP-CG1",2914357187,"GKZ8-SNZ","Female"
"LD9R-RB7",2914357200,"LD9R-RYR","Male"
"LD9R-RB7",2914357201,"M15L-V4Q","Female"
"LDSS-6H5",2914357202,"L133-HLP","Male"
"LDSS-6H5",2914357203,"KH8N-T92","Female"
"LDMT-HMZ",2914357204,"L8BY-3VJ","Male"
"LDMT-HMZ",2914357205,"94BP-X4Z","Female"
"LD91-ST3",2914357206,"L8YY-5HK","Male"
"LD91-ST3",2914357207,"L8WB-D2Z","Female"
"L8MB-ZMK",2914357208,"L8YY-PD5","Male"
"L8MB-ZMK",2914357209,"MBV2-T1M","Female"
"MB1Q-ZWW",2914357210,"GKZZ-K49","Male"
"MB1Q-ZWW",2914357211,"GL6R-9XP","Female"
"LDMT-W6R",2914357212,"KJP2-TBR","Male"
"LDMT-W6R",2914357213,"GFN3-DQ5","Female"
"LT83-H6M",2914357214,"GQ59-8LX","Male"
"LT83-H6M",2914357215,"GSCJ-Z9D","Female"
"GNWV-X1F",2914365440,"GNWV-G8G","Male"
"GNWV-X1F",2914365441,"GXGJ-5TG","Female"
"GN4C-8ND",2914365442,"L644-9GY","Male"
"GN4C-8ND",2914365443,"KVGF-FPJ","Female"
