"fid","ascendancy","parent","gender"
"LZFS-BYH",52622822948,"G8PM-VTH","Male"
"LZFS-BYH",52622822949,"G2B6-39T","Female"
"GGSY-X3D",52622822950,"GHXQ-G77","Male"
"GGSY-X3D",52622822951,"GVJM-CL8","Female"
"GVLK-WQW",52622822956,"GXND-XPX","Male"
"GVLK-WQW",52622822957,"GVLV-PTS","Female"
"GJN4-XTB",52622822960,"GSDC-Y9X","Male"
"GJN4-XTB",52622822961,"GSDC-BSN","Female"
"GVSX-46Q",52622822962,"LKTX-BFQ","Male"
"GVSX-46Q",52622822963,"LKTX-BGZ","Female"
"GSD6-K7P",52622822964,"G7F6-NTQ","Male"
"GSD6-K7P",52622822965,"GGZM-MXR","Female"
"G6WQ-WBM",52622822966,"GGC1-B21","Male"
"G6WQ-WBM",52622822967,"GGZM-3FJ","Female"
"G95X-P39",52622822968,"G6J7-Y68","Male"
"G95X-P39",52622822969,"GZBR-M7C","Female"
"GSBX-MD1",52622822970,"LDSK-NZJ","Male"
"GSBX-MD1",52622822971,"LDSH-S2T","Female"
"L1QG-G8M",52622822972,"LDFZ-8Q1","Male"
"L1QG-G8M",52622822973,"LHPZ-VGH","Female"
"9HTX-2CD",52622823056,"9HRG-JDL","Male"
"9HTX-2CD",52622823057,"LDH1-G9D","Female"
"G39Q-HBK",52622823058,"KX2S-NWF","Male"
"G39Q-HBK",52622823059,"L7GV-KKS","Female"
"L7LR-RWX",52622823060,"GVR7-Q43","Male"
"L7LR-RWX",52622823061,"L2DV-WS5","Female"
"LBTR-BTW",52622823090,"LZK3-LK2","Male"
"LBTR-BTW",52622823091,"M185-RW3","Female"
"G6RN-4Y7",52622823092,"G6DZ-JKF","Male"
"G6RN-4Y7",52622823093,"G6D8-388","Female"
"GFPT-S5P",52622823094,"GZ8X-GV2","Male"
"GFPT-S5P",52622823095,"G6ZP-B73","Female"
"LY9D-2F8",52622823096,"LCJD-VX6","Male"
"LY9D-2F8",52622823097,"LD9R-RKH","Female"
"L28D-TJH",52622823098,"9WMP-NNQ","Male"
"L28D-TJH",52622823099,"945D-J9Y","Female"
"GJTS-3TP",52622823100,"GZ8X-GV2","Male"
"GJTS-3TP",52622823101,"G6ZP-B73","Female"
"GQV7-DLM",52622823296,"9HB1-PCF","Male"
"GQV7-DLM",52622823297,"GJHV-1VN","Female"
