"fid","ascendancy","parent","gender"
"LTFG-ZR8",93114693028,"GDFJ-TC8","Male"
"LTFG-ZR8",93114693029,"G2XB-KHW","Female"
"99HN-W8M",93114693030,"MQ6Y-DJR","Male"
"99HN-W8M",93114693031,"LHR1-9SN","Female"
"GDFJ-TC8",93114693032,"9CS2-F59","Male"
"GDFJ-TC8",93114693033,"GGM8-4Z7","Female"
"G2XB-KHW",93114693034,"9W46-QD7","Male"
"G2XB-KHW",93114693035,"LRBL-B6T","Female"
"MQ6Y-DJR",93114693036,"MYW1-TBC","Male"
"MQ6Y-DJR",93114693037,"G6J8-FMV","Female"
"LHR1-9SN",93114693038,"9CS2-F59","Male"
"LHR1-9SN",93114693039,"GGM8-4Z7","Female"
"L6NQ-1X6",93114693120,"GNXF-WG7","Male"
"L6NQ-1X6",93114693121,"GGQ4-41T","Female"
"GDX5-HMR",93114693122,"949D-P6W","Male"
"GDX5-HMR",93114693123,"GDY4-Z39","Female"
"KGSQ-35V",93114693136,"L1H5-9N6","Male"
"KGSQ-35V",93114693137,"G2LB-R53","Female"
"9ZHZ-89Q",93114693140,"9C3G-QBG","Male"
"9ZHZ-89Q",93114693141,"GKZQ-BG1","Female"
"G8L4-56J",93114693142,"L7T5-PSJ","Male"
"G8L4-56J",93114693143,"LHQP-B81","Female"
"GGW2-BY7",93114693632,"GGW2-PJ4","Male"
"GGW2-BY7",93114693633,"GG4S-J9G","Female"
"G6R8-9H9",93114694144,"GLX7-2JN","Male"
"LCDM-N61",93114694148,"L8MB-ZF7","Male"
"LCDM-N61",93114694149,"L83F-5Z6","Female"
"9H8J-5KM",93114694152,"GZRK-T7X","Male"
"LRSM-RGQ",93114694154,"GWJZ-MJL","Male"
"LRSM-RGQ",93114694155,"GWJC-KKX","Female"
"99ZG-BB8",93114694272,"LDMK-VLV","Male"
"99ZG-BB8",93114694273,"L8RV-Z5Z","Female"
"9ZCB-R9Q",93114694274,"M3N9-BYF","Male"
"9ZCB-R9Q",93114694275,"GFVJ-51T","Female"
"GKZ8-85S",93114694304,"GX8G-RB6","Male"
"GKZ8-85S",93114694305,"GX8P-B3G","Female"
"G6GS-QC2",93114694316,"GXD9-1BR","Male"
"G6GS-QC2",93114694317,"GVS4-XTY","Female"
"935Z-J1R",93114694336,"GGMQ-BTV","Male"
"935Z-J1R",93114694337,"LVZK-533","Female"
"GWS8-4DQ",93114694338,"GFPV-QXJ","Male"
"GWS8-4DQ",93114694339,"GNZW-T9L","Female"
"LTZX-XK7",93114694340,"935Z-J1R","Male"
"LTZX-XK7",93114694341,"GWS8-4DQ","Female"
"GNWQ-J48",93114694342,"LTXV-1JH","Male"
"GNWQ-J48",93114694343,"LB2S-LKH","Female"
"L5YX-LDH",93114694344,"G4BC-QYF","Male"
"L5YX-LDH",93114694345,"9CX4-24R","Female"
"L5P9-K8Y",93114694352,"L1YD-94L","Male"
"L5P9-K8Y",93114694353,"9CZC-YR4","Female"
"L5VF-CSX",93114694354,"9Q9X-42Z","Male"
"L5VF-CSX",93114694355,"L5VM-TTF","Female"
"9HSR-ZJB",93114694356,"GL5F-GX8","Male"
"9HSR-ZJB",93114694357,"GL5F-R2G","Female"
"9Z8D-595",93114694368,"9H6G-ZVW","Male"
"9Z8D-595",93114694369,"GL6T-81P","Female"
"LHY9-RBR",93114694376,"GL99-N7Y","Male"
"LHY9-RBR",93114694377,"GL4G-7Q8","Female"
"946P-N11",93114694378,"GKTQ-4DD","Male"
"946P-N11",93114694379,"L6KK-PN2","Female"
"LDMN-5Y4",93114694380,"L8BY-B3Y","Male"
"LDMN-5Y4",93114694381,"LD34-6S6","Female"
"GX7F-XSZ",93114694382,"GFNY-D2T","Male"
"GX7F-XSZ",93114694383,"GV3R-Z97","Female"
"G2DJ-RBG",93114694384,"M1HV-66X","Male"
"G2DJ-RBG",93114694385,"GV4L-S2D","Female"
"LB72-FTT",93114694388,"GZH2-42J","Male"
"LB72-FTT",93114694389,"GDP4-LTK","Female"
"LCRK-52L",93114694390,"L2YZ-WYM","Male"
"LCRK-52L",93114694391,"GKPW-R89","Female"
"LWXR-413",93114694400,"LHXT-LR1","Male"
"LWXR-413",93114694401,"G95S-ZSP","Female"
"GGFT-YPT",93114694403,"GGFT-RS1","Female"
"L6NQ-1X6",93114694404,"GNXF-WG7","Male"
"L6NQ-1X6",93114694405,"GGQ4-41T","Female"
"GDX5-HMR",93114694406,"949D-P6W","Male"
"GDX5-HMR",93114694407,"GDY4-Z39","Female"
"KGSQ-35V",93114694416,"L1H5-9N6","Male"
"KGSQ-35V",93114694417,"G2LB-R53","Female"
