"fid","ascendancy","parent","gender"
"9WYV-M96",15292673170,"GLW3-1SY","Male"
"9WYV-M96",15292673171,"998F-RBL","Female"
"L8T2-WP2",15292673172,"L1MT-98D","Male"
"L8T2-WP2",15292673173,"G6T4-VHF","Female"
"LQR2-NXQ",15292673174,"LYGH-JR3","Male"
"LQR2-NXQ",15292673175,"L8WY-474","Female"
"MQBD-YLM",15292673176,"LJLB-5ML","Male"
"MQBD-YLM",15292673177,"L15Q-8X5","Female"
"GV6W-S6F",15292673178,"MW9F-FGX","Male"
"GV6W-S6F",15292673179,"KC21-XJJ","Female"
"LZ18-2BL",15292673180,"LHNV-F14","Male"
"LZ18-2BL",15292673181,"LZ18-2RK","Female"
"LZ18-L3N",15292673182,"LD78-CYZ","Male"
"LZ18-L3N",15292673183,"LZ18-LSK","Female"
"G2B3-DPQ",15292673200,"LZ56-C7W","Male"
"G2B3-DPQ",15292673201,"G217-CMH","Female"
"G2B3-RT9",15292673204,"LZ78-C6G","Male"
"G2B3-RT9",15292673205,"KVFN-V9M","Female"
"GFZ7-L5X",15292673206,"GSY8-G8W","Male"
"GFZ7-L5X",15292673207,"GSY8-P1N","Female"
"LYX7-C8M",15292673216,"MGTC-QTS","Male"
"LYX7-C8M",15292673217,"LB23-RVZ","Female"
"L5NV-7ZQ",15292673218,"9HNL-1HB","Male"
"L5NV-7ZQ",15292673219,"L1TH-HRK","Female"
"998F-RYD",15292673220,"GLB9-C37","Male"
"998F-RYD",15292673221,"G2YH-9WG","Female"
"9WYV-M96",15292673222,"GLW3-1SY","Male"
"9WYV-M96",15292673223,"998F-RBL","Female"
"LCYS-RM7",15292673224,"G95D-VPB","Male"
"LCYS-RM7",15292673225,"94N6-VR2","Female"
"LZ69-FWS",15292673226,"99Y7-8XZ","Male"
"LZ69-FWS",15292673227,"9HDM-MMD","Female"
"LDWL-NG9",15292673228,"LBQ7-VCK","Male"
"LDWL-NG9",15292673229,"LZSJ-4MJ","Female"
"LY1W-YGL",15292673232,"998F-RYD","Male"
"LY1W-YGL",15292673233,"9WYV-M96","Female"
"93T9-FVT",15292673234,"LZ1V-KTQ","Male"
"93T9-FVT",15292673235,"GDN3-LQK","Female"
"KFLG-1TM",15292673236,"G468-KW6","Male"
"KFLG-1TM",15292673237,"GW9P-PVT","Female"
"GNX2-HHL",15292673238,"GWLB-Q3R","Male"
"GNX2-HHL",15292673239,"GWLB-32G","Female"
"GCQG-FB3",15292673240,"L1Y9-2YH","Male"
"GCQG-FB3",15292673241,"GCWL-D2S","Female"
"GGCX-4HH",15292673250,"LYZ9-HQJ","Male"
"GGCX-4HH",15292673251,"MYBX-C2G","Female"
"L1TH-WVP",15292673252,"L1TH-CHT","Male"
"L1TH-WVP",15292673253,"L1TH-WV2","Female"
"9Q3T-9PC",15292673254,"LYZ9-HQJ","Male"
"9Q3T-9PC",15292673255,"9SM1-17D","Female"
"L8WB-MRH",15292673280,"LDW5-66P","Male"
"L8WB-MRH",15292673281,"LDW5-623","Female"
