"fid","ascendancy","parent","gender"
"G6Q6-XWL",3244510592,"KHGK-FT4","Male"
"G6Q6-XWL",3244510593,"GZLL-ZY9","Female"
"LH3J-HFC",3244510594,"LZK6-P8K","Male"
"LH3J-HFC",3244510595,"2YGB-N2M","Female"
"KDQV-V7K",3244510596,"GF87-QNQ","Male"
"KDQV-V7K",3244510597,"GF87-S8V","Female"
"9CS2-22H",3244510600,"9CS3-646","Male"
"9CZC-NNC",3244510602,"KDQH-YTP","Male"
"9CZC-NNC",3244510603,"LBH5-S3X","Female"
"GHJ6-V7T",3244510608,"GGTS-P65","Male"
"GHJ6-V7T",3244510609,"GGT9-1T8","Female"
"KN44-S54",3244510610,"G2JV-2R6","Male"
"KN44-S54",3244510611,"9H28-P9J","Female"
"L17V-2Q7",3244510612,"9CXS-RZD","Male"
"L17V-2Q7",3244510613,"GJ8F-FPH","Female"
"M5GV-G5K",3244510614,"L133-KLM","Male"
"M5GV-G5K",3244510615,"LZKN-97G","Female"
"K4N3-S1R",3244510616,"KHGK-FT4","Male"
"K4N3-S1R",3244510617,"GZLL-ZY9","Female"
"L1QY-HVS",3244510618,"L1Q8-65G","Male"
"L1QY-HVS",3244510619,"MXWH-HJ8","Female"
"G8CR-TD5",3244510620,"LR5W-LJ9","Male"
"G8CR-TD5",3244510621,"LVYZ-59L","Female"
"996Y-6VJ",3244510622,"LB5L-3KM","Male"
"996Y-6VJ",3244510623,"9C42-Q4M","Female"
"LYDP-KBK",3244510624,"LYD5-77Z","Male"
"LYDP-KBK",3244510625,"99Y7-68F","Female"
"LBD9-6NQ",3244510626,"LYPN-17G","Male"
"LBD9-6NQ",3244510627,"LYPJ-9YN","Female"
"G6Q6-XWL",3244510632,"KHGK-FT4","Male"
"G6Q6-XWL",3244510633,"GZLL-ZY9","Female"
"LH3J-HFC",3244510634,"LZK6-P8K","Male"
"LH3J-HFC",3244510635,"2YGB-N2M","Female"
"KDQV-V7K",3244510636,"GF87-QNQ","Male"
"KDQV-V7K",3244510637,"GF87-S8V","Female"
"LDGP-6LG",3244510640,"G6QK-DSD","Male"
"LDGP-6LG",3244510641,"KDQW-FYD","Female"
"KC5N-C3N",3244510642,"9ZH7-6PG","Male"
"KC5N-C3N",3244510643,"9QQN-G1J","Female"
"LRBK-WPN",3244510644,"LHRH-LVR","Male"
"LRBK-WPN",3244510645,"L8YM-JSK","Female"
"9WWL-HYB",3244510646,"GJGT-QFP","Male"
"9WWL-HYB",3244510647,"GF1M-Y9H","Female"
"LT4D-TMW",3244510648,"LZK6-P8K","Male"
"LT4D-TMW",3244510649,"2YGB-N2M","Female"
"L8BS-VB3",3244510650,"9CS2-22H","Male"
"L8BS-VB3",3244510651,"9CZC-NNC","Female"
"M9B6-MXW",3244510652,"LCMC-VB4","Male"
"M9B6-MXW",3244510653,"KZQT-JV1","Female"
"LY1Y-ZHZ",3244510654,"LHRH-LVR","Male"
"LY1Y-ZHZ",3244510655,"L8YM-JSK","Female"
"9HBT-X6S",3244510656,"LBBZ-8DB","Male"
"9HBT-X6S",3244510657,"LHZT-ZL9","Female"
"9CW3-3SK",3244510658,"9CS3-646","Male"
"9CW3-3SK",3244510659,"LY6J-G8R","Female"
"KF9B-5KD",3244510660,"LBV3-PXG","Male"
