"fid","ascendancy","parent","gender"
"LZJG-K5N",88214862474,"KX2S-NWF","Male"
"LZJG-K5N",88214862475,"L7GV-KKS","Female"
"LJ2H-W3S",88214862476,"GD74-RRH","Male"
"LJ2H-W3S",88214862477,"GJ5M-BKM","Female"
"LZ2S-DKM",88214862478,"28YJ-Z4N","Male"
"LZ2S-DKM",88214862479,"GGGT-9MX","Female"
"GJ2V-WRY",88214862480,"G233-LXN","Male"
"GJ2V-WRY",88214862481,"GGWK-NT3","Female"
"LD9P-MFB",88214862484,"GC7G-R6L","Male"
"LD9P-MFB",88214862485,"GC7P-77S","Female"
"L1WT-FRN",88214862496,"GZRK-SFB","Male"
"L1WT-FRN",88214862497,"GVSP-WS2","Female"
"L1WY-QMZ",88214862498,"GHKB-C3J","Male"
"L1WY-QMZ",88214862499,"L5DR-KL8","Female"
"LB5R-TH8",88214862500,"KDQW-JTJ","Male"
"LB5R-TH8",88214862501,"LDS9-GGV","Female"
"LDHQ-P5F",88214862502,"LD9R-RB7","Male"
"LDHQ-P5F",88214862503,"LDSS-6H5","Female"
"LBJ9-GZ4",88214862504,"9ZH7-GMD","Male"
"LBJ9-GZ4",88214862505,"MBYH-395","Female"
"KZPP-B68",88214862506,"G7ZN-5DF","Male"
"L18B-R3G",88214862508,"G2TZ-96Y","Male"
"L18B-R3G",88214862509,"G2T8-97Z","Female"
"KDQH-DJG",88214862510,"L1DD-JMP","Male"
"KDQH-DJG",88214862511,"9WY9-HRJ","Female"
"GQRQ-G6B",88214862528,"GQRQ-K79","Male"
"GQRQ-G6B",88214862529,"GGVR-MY2","Female"
"G6B1-LGM",88214862592,"G6B1-RJ4","Male"
"G6B1-LGM",88214862593,"G6LB-1ZJ","Female"
"934P-X69",88214862608,"949K-5Q2","Male"
"LDSS-8WS",88214862616,"L7LT-X1D","Male"
"9ZCG-R7L",88214862618,"KZPV-BQM","Male"
"9ZCG-R7L",88214862619,"GG81-W5D","Female"
"LRHH-9JN",88214862620,"M1VS-25N","Male"
"LRHH-9JN",88214862621,"LDSS-KHY","Female"
"LZGK-6BD",88214862622,"LZGQ-LJX","Male"
"LZGK-6BD",88214862623,"GG5V-KXG","Female"
"L619-MQH",88214862632,"934P-X69","Male"
"L619-MQH",88214862633,"GLVM-QFF","Female"
"LDSS-ZMW",88214862636,"LDSS-8WS","Male"
"LDSS-ZMW",88214862637,"9ZCG-R7L","Female"
"LDSS-ZMD",88214862638,"LRHH-9JN","Male"
"LDSS-ZMD",88214862639,"LZGK-6BD","Female"
"GDLQ-MX5",88214862640,"G69B-SSH","Male"
"GDLQ-MX5",88214862641,"GZYQ-4J1","Female"
"LY72-MRC",88214862642,"LJ2H-W3S","Male"
"LY72-MRC",88214862643,"LZ2S-DKM","Female"
"L8T9-YR8",88214862646,"GXDM-3H9","Male"
"L8T9-YR8",88214862647,"LBHG-TXR","Female"
"99Y7-MCD",88214862656,"KN8N-WHW","Male"
"99Y7-MCD",88214862657,"9SYL-S5H","Female"
"LBKM-9MP",88214862658,"G67W-G57","Male"
"LBKM-9MP",88214862659,"MZHC-RBM","Female"
"L1QG-G8M",88214862660,"LDFZ-8Q1","Male"
"L1QG-G8M",88214862661,"LHPZ-VGH","Female"
"LDW5-66P",88214862664,"LD9R-RB7","Male"
"LDW5-66P",88214862665,"LDSS-6H5","Female"
"LDW5-623",88214862666,"LDMT-HMZ","Male"
"LDW5-623",88214862667,"LD91-ST3","Female"
"KCXK-S69",88214862668,"L8MB-ZMK","Male"
"KCXK-S69",88214862669,"MB1Q-ZWW","Female"
"GJR2-7VD",88214862670,"LDMT-W6R","Male"
"GJR2-7VD",88214862671,"LT83-H6M","Female"
"MKKN-R3H",88214862672,"GG5Y-858","Male"
"9Q6D-L88",88214862674,"GKPX-TG7","Male"
"9Q6D-L88",88214862675,"GN4Z-XZP","Female"
"K417-PHT",88214862676,"LTTZ-YL8","Male"
"K417-PHT",88214862677,"LYSG-SY9","Female"
"9S3D-N8F",88214862678,"9C32-7PC","Male"
"9S3D-N8F",88214862679,"M5YG-GGX","Female"
"GN9S-PHK",88214862704,"GWKF-XY9","Male"
"GN9S-PHK",88214862705,"GWKF-FBF","Female"
"9HV8-NJK",88214862708,"9HV8-NVS","Male"
"9HV8-NJK",88214862709,"L2TT-6C2","Female"
"G6Y8-CVK",88214862712,"G6Y5-V53","Male"
"L8MP-TBP",88214862716,"GQPW-7XG","Male"
"L8MP-TBP",88214862717,"G6G8-S9J","Female"
"L1WT-FRN",88214862720,"GZRK-SFB","Male"
"L1WT-FRN",88214862721,"GVSP-WS2","Female"
"L1WY-QMZ",88214862722,"GHKB-C3J","Male"
"L1WY-QMZ",88214862723,"L5DR-KL8","Female"
"LB5R-TH8",88214862724,"KDQW-JTJ","Male"
"LB5R-TH8",88214862725,"LDS9-GGV","Female"
"LDHQ-P5F",88214862726,"LD9R-RB7","Male"
"LDHQ-P5F",88214862727,"LDSS-6H5","Female"
"LBJ9-GZ4",88214862728,"9ZH7-GMD","Male"
"LBJ9-GZ4",88214862729,"MBYH-395","Female"
"KZPP-B68",88214862730,"G7ZN-5DF","Male"
"L18B-R3G",88214862732,"G2TZ-96Y","Male"
"L18B-R3G",88214862733,"G2T8-97Z","Female"
"KDQH-DJG",88214862734,"L1DD-JMP","Male"
"KDQH-DJG",88214862735,"9WY9-HRJ","Female"
"LZGQ-LJX",88214862752,"KDQW-JTJ","Male"
"LZGQ-LJX",88214862753,"LDS9-GGV","Female"
"KDQH-DJG",88214862754,"L1DD-JMP","Male"
"KDQH-DJG",88214862755,"9WY9-HRJ","Female"
"GL9R-YL9",88214862756,"LD95-VV6","Male"
"GL9R-YL9",88214862757,"9H2F-HV5","Female"
"LDHQ-P5F",88214862758,"LD9R-RB7","Male"
"LDHQ-P5F",88214862759,"LDSS-6H5","Female"
"LD9R-RCZ",88214862776,"GGT6-NYC","Male"
"LD9R-RCZ",88214862777,"GGTD-5CG","Female"
"MBWQ-SF3",88214862778,"LH3J-XVF","Male"
"MBWQ-SF3",88214862779,"KN3T-TR3","Female"
"L1R3-QH7",88214862780,"LD9R-5PH","Male"
"L1R3-QH7",88214862781,"LZM1-YM9","Female"
"M33Z-FHV",88214862782,"GGQ2-T6Y","Male"
"M33Z-FHV",88214862783,"GGQ2-FDK","Female"
"LVTD-MDD",88214862784,"GX7C-LRS","Male"
"LVTD-MDD",88214862785,"GN1M-ZZK","Female"
"GKYX-DNQ",88214862786,"LB2S-1BB","Male"
"GKYX-DNQ",88214862787,"LTG4-ZZ5","Female"
"28YJ-Z4N",88214862792,"9HTX-2CD","Male"
"28YJ-Z4N",88214862793,"G39Q-HBK","Female"
"GGGT-9MX",88214862794,"MXVC-BK8","Male"
"GV4Z-NPS",88214862800,"GCQF-FLC","Male"
"GZKP-3KR",88214862802,"L5LL-BRL","Male"
