"fid","ascendancy","parent","gender"
"9HYQ-M4G",31551423360,"G7XJ-1LY","Male"
"9HYQ-M4G",31551423361,"GL2J-F24","Female"
"GJGW-QM6",31551423362,"GGL4-859","Male"
"GJGW-QM6",31551423363,"GGL4-6DG","Female"
"LZ19-924",31551423364,"LZF6-M94","Male"
"LZ19-924",31551423365,"GWW8-LWR","Female"
"GL5F-YH1",31551423366,"GGHH-9CK","Male"
"GL5F-YH1",31551423367,"GGHH-4HZ","Female"
"L18B-R3G",31551423488,"G2TZ-96Y","Male"
"L18B-R3G",31551423489,"G2T8-97Z","Female"
"KDQH-DJG",31551423490,"L1DD-JMP","Male"
"KDQH-DJG",31551423491,"9WY9-HRJ","Female"
"LD9R-5G3",31551423492,"LD9R-RCZ","Male"
"LD9R-5G3",31551423493,"MBWQ-SF3","Female"
"M897-QTS",31551423494,"L1R3-QH7","Male"
"M897-QTS",31551423495,"M33Z-FHV","Female"
"LD9P-Q15",31551423616,"LTZK-Z7P","Male"
"LD9P-Q15",31551423617,"2MRF-VW3","Female"
"GCXR-Q7Y",31551423618,"GCQF-99Z","Male"
"GCXR-Q7Y",31551423619,"GJ5H-JTS","Female"
"GHG7-6YR",31551423620,"G6RZ-NN1","Male"
"GHG7-6YR",31551423621,"GHG7-FJ5","Female"
"G286-WNT",31551423622,"LY6L-V13","Male"
"G286-WNT",31551423623,"GNGL-ZP4","Female"
"G8D1-62Y",31551423624,"M6BM-GL3","Male"
"G8D1-62Y",31551423625,"L228-6GM","Female"
"G6TZ-Q2F",31551423626,"GQ8L-DWS","Male"
"LKZR-Q7G",31551423632,"G4BC-NRY","Male"
"LKZR-Q7G",31551423633,"GHG9-Y23","Female"
"LCZD-G2Y",31551423634,"G242-XCP","Male"
"LCZD-G2Y",31551423635,"G2L3-V7G","Female"
"LHVB-FND",31551423640,"LHVB-FK7","Male"
"LHVB-FND",31551423641,"GGVT-111","Female"
"9HPW-TQ9",31551423648,"LZRW-Z12","Male"
"9HPW-TQ9",31551423649,"94Y9-R1P","Female"
"LRSD-74X",31551423650,"9MWT-XX2","Male"
"G6RT-HRZ",31551423652,"GD85-2SN","Male"
"G6RT-HRZ",31551423653,"GG86-CZN","Female"
"9VGN-TK6",31551423656,"G6R8-9H9","Male"
"9VGN-TK6",31551423657,"GZG1-DKF","Female"
"MM54-99C",31551423658,"LCDM-N61","Male"
"MM54-99C",31551423659,"GQ7J-KFG","Female"
"GJKD-W1Z",31551423660,"GG86-WMJ","Male"
"GJKD-W1Z",31551423661,"GG86-CZN","Female"
"LVKZ-LMH",31551423662,"9CZM-HK2","Male"
"LVKZ-LMH",31551423663,"LTVB-BQ6","Female"
"GNT4-LY5",31551423680,"LZZK-7QX","Male"
"GNT4-LY5",31551423681,"9SR5-6SR","Female"
"GDL9-6NN",31551423682,"G8D1-62Y","Male"
"GDL9-6NN",31551423683,"GCXR-Q7Y","Female"
"LTK3-8VH",31551423684,"LD9P-Q15","Male"
"LTK3-8VH",31551423685,"LKDQ-86Y","Female"
"GHMC-S6W",31551423686,"GNK2-CCY","Male"
"LHTX-J4Y",31551423692,"LH68-32D","Male"
"G34F-HFB",31551423694,"G95P-96W","Male"
"GW1V-6D9",31551423696,"GW1J-L9F","Male"
"LDHB-RRD",31551423840,"9HTX-2CD","Male"
"LDHB-RRD",31551423841,"L83J-4S6","Female"
"GKVP-QMK",31551423842,"LDHS-Z3V","Male"
"GKVP-QMK",31551423843,"LZGK-ZV2","Female"
"9SJJ-97N",31551423848,"GGG7-Q5M","Male"
"9SJJ-97N",31551423849,"GZL1-BTV","Female"
"LZJG-K5N",31551423850,"KX2S-NWF","Male"
"LZJG-K5N",31551423851,"L7GV-KKS","Female"
"LJ2H-W3S",31551423852,"GD74-RRH","Male"
"LJ2H-W3S",31551423853,"GJ5M-BKM","Female"
"LZ2S-DKM",31551423854,"28YJ-Z4N","Male"
"LZ2S-DKM",31551423855,"GGGT-9MX","Female"
"GJ2V-WRY",31551423856,"G233-LXN","Male"
"GJ2V-WRY",31551423857,"GGWK-NT3","Female"
"LD9P-MFB",31551423860,"GC7G-R6L","Male"
"LD9P-MFB",31551423861,"GC7P-77S","Female"
"KNQ6-9ZF",31551423877,"GGM3-KZW","Female"
"LDS9-GTK",31551423880,"9HTX-2CD","Male"
"LDS9-GTK",31551423881,"G39Q-HBK","Female"
"GMN3-7TX",31551423882,"L7LR-RWX","Male"
"GMN3-7TX",31551423883,"GKGZ-365","Female"
"LT83-QKS",31551423896,"GZ2L-M6L","Male"
"LT83-QKS",31551423897,"LBTR-BTW","Female"
"GDG2-NJC",31551423898,"G6RN-4Y7","Male"
"GDG2-NJC",31551423899,"GFPT-S5P","Female"
"G9M5-FF1",31551423900,"LY9D-2F8","Male"
"G9M5-FF1",31551423901,"L28D-TJH","Female"
"GN9F-M6Q",31551423902,"GJTS-3TP","Male"
"GN9F-M6Q",31551423903,"GN15-LRT","Female"
"GLTH-SF8",31551423908,"GGKB-FBC","Male"
"GLTH-SF8",31551423909,"GKK9-K98","Female"
"GNBX-9JC",31551423920,"GKCC-1KD","Male"
"GNBX-9JC",31551423921,"G2KS-LP1","Female"
"GFC6-D1X",31551423922,"GGRW-3PW","Male"
"GFC6-D1X",31551423923,"LXSK-QX8","Female"
"GD7G-BVP",31551423924,"GMF5-BSR","Male"
"GD7G-BVP",31551423925,"L1WB-PZW","Female"
"9HG1-CKS",31551423926,"L1W8-W7S","Male"
"9MH5-2Q7",31551423928,"GD7W-JS7","Male"
"9MH5-2Q7",31551423929,"GD7W-NSX","Female"
"M1W5-BFF",31551423932,"9376-JCH","Male"
"M1W5-BFF",31551423933,"9HVH-9GD","Female"
"9CW5-JNL",31551423934,"GG3M-7JP","Male"
"9CW5-JNL",31551423935,"GG3M-7PG","Female"
"GMF5-BSR",31551423936,"GLFD-7MD","Male"
"GMF5-BSR",31551423937,"GGFH-MVX","Female"
"L1WB-PZW",31551423938,"9HTX-2CD","Male"
"L1WB-PZW",31551423939,"L83J-4S6","Female"
"9H27-6Y3",31551423940,"G6LZ-TWJ","Male"
"MWBC-XS5",31551423942,"9ZHQ-5GQ","Male"
"MWBC-XS5",31551423943,"G6R2-BDM","Female"
"LY9D-2F8",31551424000,"LCJD-VX6","Male"
"LY9D-2F8",31551424001,"LD9R-RKH","Female"
"L28D-TJH",31551424002,"9WMP-NNQ","Male"
"L28D-TJH",31551424003,"945D-J9Y","Female"
"GJTS-3TP",31551424004,"GZ8X-GV2","Male"
"GJTS-3TP",31551424005,"G6ZP-B73","Female"
"KDQW-JTJ",31551424008,"9HTX-2CD","Male"
"KDQW-JTJ",31551424009,"G39Q-HBK","Female"
"LDS9-GGV",31551424010,"LZGK-GZB","Male"
"LDS9-GGV",31551424011,"MXKR-J9R","Female"
"G7NH-CM4",31551424016,"G215-NYD","Male"
"G7NH-CM4",31551424017,"GG1F-HTT","Female"
"GLL2-BZV",31551424041,"G8W1-V4X","Female"
"GC4V-KPG",31551424044,"G891-N1Z","Male"
"GC4V-KPG",31551424045,"G3YQ-19T","Female"
"L175-67M",31551424046,"GGKJ-Z1T","Male"
"L175-67M",31551424047,"KL6C-XQV","Female"
"K84R-TMS",31551424048,"LDHB-RRD","Male"
"K84R-TMS",31551424049,"GKVP-QMK","Female"
"LTF2-JTC",31551424052,"9SJJ-97N","Male"
"LTF2-JTC",31551424053,"LZJG-K5N","Female"
"LKNM-HR3",31551424054,"LJ2H-W3S","Male"
"LKNM-HR3",31551424055,"LZ2S-DKM","Female"
"L1QD-DXV",31551424056,"GJ2V-WRY","Male"
"L1QD-DXV",31551424057,"G2CN-HW6","Female"
"LD9P-M8N",31551424058,"LD9P-MFB","Male"
"LD9P-M8N",31551424059,"LH6C-VKZ","Female"
