"fid","ascendancy","parent","gender"
"9MH5-29J",122366618524,"9MH5-2Q7","Male"
"9MH5-29J",122366618525,"G6H3-26Y","Female"
"LZZW-6XG",122366618526,"M1W5-BFF","Male"
"LZZW-6XG",122366618527,"9CW5-JNL","Female"
"GMP6-NXR",122366618528,"GMF5-BSR","Male"
"GMP6-NXR",122366618529,"L1WB-PZW","Female"
"G39X-CX3",122366618530,"9H27-6Y3","Male"
"G39X-CX3",122366618531,"MWBC-XS5","Female"
"M9L6-6YN",122366618560,"K84R-TMS","Male"
"M9L6-6YN",122366618561,"GGGW-RYH","Female"
"2MYM-NS1",122366618562,"LTF2-JTC","Male"
"2MYM-NS1",122366618563,"LKNM-HR3","Female"
"GD4S-KVF",122366618564,"L1QD-DXV","Male"
"GD4S-KVF",122366618565,"LD9P-M8N","Female"
"LH86-HY5",122366618568,"KNDD-84D","Male"
"LH86-HY5",122366618569,"GQQX-89B","Female"
"GZRV-4MX",122366618570,"LR6N-PQP","Male"
"GZRV-4MX",122366618571,"LDSS-RGB","Female"
"GN38-YJ6",122366618574,"LYRG-K5J","Male"
"GN38-YJ6",122366618575,"LBLP-PPD","Female"
"G29L-DN9",122366618576,"GQRQ-LYV","Male"
"G29L-DN9",122366618577,"G6TY-2YB","Female"
"9H17-VTZ",122366618592,"LZGQ-LJX","Male"
"9H17-VTZ",122366618593,"KDQH-DJG","Female"
"LY57-55F",122366618594,"GL9R-YL9","Male"
"LY57-55F",122366618595,"LDHQ-P5F","Female"
"LD9R-5G3",122366618604,"LD9R-RCZ","Male"
"LD9R-5G3",122366618605,"MBWQ-SF3","Female"
"M897-QTS",122366618606,"L1R3-QH7","Male"
"M897-QTS",122366618607,"M33Z-FHV","Female"
"GJFJ-LD3",122366618624,"GK5H-W1B","Male"
"L1R3-QH7",122366618912,"LD9R-5PH","Male"
"L1R3-QH7",122366618913,"LZM1-YM9","Female"
"G7FT-2RB",122366618914,"GNT3-GY5","Male"
"G7FT-2RB",122366618915,"GNT3-KGM","Female"
"L18B-R3G",122366618916,"G2TZ-96Y","Male"
"L18B-R3G",122366618917,"G2T8-97Z","Female"
"KDQH-DJG",122366618918,"L1DD-JMP","Male"
"KDQH-DJG",122366618919,"9WY9-HRJ","Female"
"L8T9-YR8",122366619138,"GXDM-3H9","Male"
"L8T9-YR8",122366619139,"LBHG-TXR","Female"
"GWLX-P5N",122366619144,"LK6D-M2Y","Male"
"GWLX-P5N",122366619145,"LZJQ-KN6","Female"
"GQG3-8CV",122366619146,"G67W-G57","Male"
"GQG3-8CV",122366619147,"MZHC-RBM","Female"
"GQ9G-3D8",122366619274,"LRSM-GJ9","Male"
"GQ9G-3D8",122366619275,"GLYG-111","Female"
"GMWF-KJJ",122366619312,"G6TB-723","Male"
"LBHF-7BS",122366619320,"GGN8-TB9","Male"
"LH57-X9D",122366619322,"G6TY-1YL","Male"
"LH57-X9D",122366619323,"LYS8-VPB","Female"
"GZZ5-GZ3",122366619324,"GZZ5-GYQ","Male"
"GZZ5-GZ3",122366619325,"GNQ9-WRH","Female"
"GQ9G-3D8",122366619330,"LRSM-GJ9","Male"
"GQ9G-3D8",122366619331,"GLYG-111","Female"
"L8T9-YR8",122366619506,"GXDM-3H9","Male"
"L8T9-YR8",122366619507,"LBHG-TXR","Female"
"MZ68-VKD",122366619512,"GKG8-GMM","Male"
"MZ68-VKD",122366619513,"L2YT-9F8","Female"
"LY72-MRC",122366619514,"LJ2H-W3S","Male"
"LY72-MRC",122366619515,"LZ2S-DKM","Female"
"LDSS-ZCS",122366619516,"G652-89H","Male"
"LDSS-ZCS",122366619517,"GQJ4-YYT","Female"
"LBDX-4LG",122366619518,"G78W-VCW","Male"
"LBDX-4LG",122366619519,"MM93-ND3","Female"
"GVWX-P1M",122366623745,"GKXR-MRG","Female"
"GJT8-PTZ",122366624832,"G2WN-GBM","Male"
"KZRV-GQV",122366624836,"9SPT-P9Z","Male"
"KZRV-GQV",122366624837,"9H47-N1Q","Female"
"GVJY-2MF",122366624900,"GVJY-Z48","Male"
"GVJY-2MF",122366624901,"GVJY-G43","Female"
"GLJW-P89",122366624992,"GGPY-BGH","Male"
"GLJW-P89",122366624993,"GGPY-RFM","Female"
"G6LT-J5Y",122366625016,"LC3F-X4D","Male"
"G6LT-J5Y",122366625017,"GPMZ-2FZ","Female"
"GMQG-KX6",122366625312,"LT6B-LH4","Male"
"GMQG-KX6",122366625313,"GKCL-YTL","Female"
"GMQG-NCC",122366625314,"9CXH-YQQ","Male"
"GMQG-NCC",122366625315,"G6NX-L32","Female"
"GKYZ-8KF",122366625344,"LZNY-FF7","Male"
"GKYZ-8KF",122366625345,"GPMD-KTY","Female"
"GGW9-K2T",122366625792,"LLQR-VRY","Male"
"GGW9-K2T",122366625793,"GWSC-CVL","Female"
"G39X-ST6",122366625794,"G2LC-C3R","Male"
"GQMG-Y4W",122366625796,"K4T7-DLF","Male"
"GQMG-Y4W",122366625797,"G6CY-HKY","Female"
"GSBT-JM7",122366625798,"LB4N-ZPH","Male"
"GSBT-JM7",122366625799,"LH8V-WNZ","Female"
"L134-D1P",122366625808,"L1YH-R4C","Male"
"L134-D1P",122366625809,"GJ1M-N4H","Female"
"L8YY-R1N",122366625810,"G4ZC-SB2","Male"
"L8YY-R1N",122366625811,"GK1J-BTQ","Female"
"LDQ1-RBN",122366625812,"LDQ1-R1D","Male"
"LDQ1-RBN",122366625813,"G2LB-ZX1","Female"
"G269-7QK",122366625840,"GV61-8GY","Male"
"9HM8-KNP",122366625856,"GGW9-K2T","Male"
"9HM8-KNP",122366625857,"G39X-ST6","Female"
"2W31-DF3",122366625858,"GQMG-Y4W","Male"
"2W31-DF3",122366625859,"GSBT-JM7","Female"
"G269-7QK",122366625872,"GV61-8GY","Male"
"LJ5V-MZH",122366625888,"GNTQ-2D2","Male"
"LJ5V-MZH",122366625889,"GNTQ-JQB","Female"
"GNTQ-6HT",122366625890,"KNW5-CM9","Male"
"GNTQ-6HT",122366625891,"LCRM-5HJ","Female"
"LH74-HV9",122366625892,"LTQP-NP6","Male"
"LH74-HV9",122366625893,"LD3L-QYY","Female"
"2S3R-SRG",122366625904,"945V-HB6","Male"
"2S3R-SRG",122366625905,"LJ5R-TQV","Female"
"LD3L-3PY",122366625920,"L218-2CH","Male"
"LD3L-3PY",122366625921,"G6HZ-8ZD","Female"
"9H47-T4V",122366625922,"LDQ1-R1D","Male"
"G269-7QK",122366625936,"GV61-8GY","Male"
"G8R4-ZBJ",122366625952,"GH1Y-JYY","Male"
"KFYT-G84",122366625960,"KFFD-W9R","Male"
"KFYT-G84",122366625961,"G6CX-Z3P","Female"
"LDSS-LKR",122366625962,"LDSS-LB3","Male"
"LDSS-LKR",122366625963,"L5JM-54G","Female"
"LDMT-HMZ",122366625964,"L8BY-3VJ","Male"
"LDMT-HMZ",122366625965,"94BP-X4Z","Female"
"LD91-ST3",122366625966,"L8YY-5HK","Male"
"LD91-ST3",122366625967,"L8WB-D2Z","Female"
"KFPX-KY8",122366625968,"LD3S-HB7","Male"
