"fid","ascendancy","parent","gender"
"LDMG-1WC",985440610,"9CN3-8JY","Male"
"LDMG-1WC",985440611,"M1XY-96Y","Female"
"KZJK-YSV",985440612,"9C69-N2F","Male"
"KZJK-YSV",985440613,"L133-6GS","Female"
"LD5M-MWS",985440614,"9CN3-8JY","Male"
"LD5M-MWS",985440615,"M1XY-96Y","Female"
"9HGZ-QJD",985440624,"9HVG-3HS","Male"
"9HGZ-QJD",985440625,"MRRC-VW8","Female"
"LRGN-LN7",985440626,"9CX7-S59","Male"
"LRGN-LN7",985440627,"934P-KGV","Female"
"93T9-M9Z",985440628,"LH73-3ML","Male"
"GSX8-53N",985440630,"GFH9-G4X","Male"
"GSX8-53N",985440631,"G6RS-73B","Female"
"KN73-Y7F",985440632,"G6Q6-XWL","Male"
"KN73-Y7F",985440633,"LH3J-HFC","Female"
"L1MS-NFP",985440634,"KDQV-V7K","Male"
"L1MS-NFP",985440635,"LKV8-TT1","Female"
"K2H7-B9K",985440636,"9CS2-22H","Male"
"K2H7-B9K",985440637,"9CZC-NNC","Female"
"L6FQ-XC6",985440640,"KFTX-43Y","Male"
"KZGW-Q9X",985440642,"L1XR-17Q","Male"
"KZGW-Q9X",985440643,"G7JF-29H","Female"
"GH6L-M48",985440644,"LD59-2D1","Male"
"GH6L-M48",985440645,"GNRV-HKT","Female"
"G8VP-N2Y",985440652,"LRQ1-3BQ","Male"
"G8VP-N2Y",985440653,"LRQ1-466","Female"
"G2F3-DDR",985440656,"GL1T-87F","Male"
"G2F3-DDR",985440657,"GL1T-4Z2","Female"
"G6ST-KTQ",985440676,"L1RC-7P1","Male"
"LZPH-WN3",985440704,"LDJ2-3PN","Male"
"LZPH-WN3",985440705,"GNH6-7CS","Female"
"LBGL-979",985440706,"GQ64-DH2","Male"
"LBGL-979",985440707,"GGZK-VD2","Female"
"GXTS-C8S",985440710,"G4Q7-DPQ","Male"
"GL1T-87F",985440712,"GG9S-4JM","Male"
"GL1T-87F",985440713,"GG9S-8X4","Female"
"GVVK-Q1R",985440716,"LLM7-WHX","Male"
"GVVK-Q1R",985440717,"G6N6-NLL","Female"
"G7QG-H46",985440720,"29H4-VDB","Male"
"G7QG-H46",985440721,"LBLP-3DK","Female"
"GKX8-VL8",985440724,"GDM4-C51","Male"
"GKX8-VL8",985440725,"GXCT-D39","Female"
"9VG3-QKT",985440726,"LS6Z-PJ5","Male"
"9VG3-QKT",985440727,"LBGW-9H2","Female"
"M4Z3-PPM",985440728,"K89L-JHG","Male"
"M4Z3-PPM",985440729,"GKPX-XTP","Female"
"L6QL-VXQ",985440736,"LYGW-TL6","Male"
"G3VK-N44",985440748,"LY21-YKX","Male"
"G3VK-N44",985440749,"GWTF-F62","Female"
"GXRN-9BY",985440750,"KHPZ-YVH","Male"
"GXRN-9BY",985440751,"LYLM-Z3D","Female"
"GDZT-46H",985440768,"G935-CML","Male"
"GDZT-46H",985440769,"GDZT-7TG","Female"
"9QTG-H38",985440772,"LV92-DFT","Male"
"9QTG-H38",985440773,"2WFX-1H1","Female"
"GHJ6-V7T",985440848,"GGTS-P65","Male"
"GHJ6-V7T",985440849,"GGT9-1T8","Female"
"KN44-S54",985440850,"G2JV-2R6","Male"
"KN44-S54",985440851,"9H28-P9J","Female"
