"fid","ascendancy","parent","gender"
"9496-15R",7169471200,"9Z47-VN1","Male"
"9496-15R",7169471201,"LY8B-8CV","Female"
"9Z8K-VZY",7169471202,"9CX7-S59","Male"
"9Z8K-VZY",7169471203,"934P-KGV","Female"
"LZB4-2C7",7169471204,"L8WY-WD4","Male"
"LZB4-2C7",7169471205,"L8M6-YWJ","Female"
"LZ84-SKX",7169471206,"L8MB-C1W","Male"
"LZ84-SKX",7169471207,"MXWH-HJ8","Female"
"L2FR-ZV6",7169471208,"G4SS-SP4","Male"
"L2FR-ZV6",7169471209,"LYVT-ZYX","Female"
"LWN4-HKG",7169471210,"9CZ3-WY5","Male"
"LWN4-HKG",7169471211,"LYVT-ZYX","Female"
"M1BV-N8T",7169471212,"LT1H-WCJ","Male"
"M1BV-N8T",7169471213,"GJ5W-RHR","Female"
"LYNY-2R6",7169471216,"9WPP-1XL","Male"
"LYNY-2R6",7169471217,"9WPP-1FQ","Female"
"9ZZS-RGG",7169471218,"G6FG-53M","Male"
"9ZZS-RGG",7169471219,"G2S3-4KT","Female"
"G6FG-53M",7169471220,"G2T7-WTJ","Male"
"G6FG-53M",7169471221,"L7VM-GY8","Female"
"G2S3-4KT",7169471222,"KJJH-BJJ","Male"
"G2S3-4KT",7169471223,"9JDV-JCG","Female"
"MHNN-8JK",7169471224,"LTG4-8JL","Male"
"MHNN-8JK",7169471225,"LBHM-2M4","Female"
"949N-8RD",7169471226,"L8MB-PBW","Male"
"949N-8RD",7169471227,"L8MB-PBB","Female"
"LZGC-T3V",7169471228,"9HBT-X6S","Male"
"LBS1-VRM",7169471272,"LJRG-7ST","Male"
"LBS1-VRM",7169471273,"28WM-FQ6","Female"
"LT7J-3T8",7169471274,"GDTX-41X","Male"
"LT7J-3T8",7169471275,"GX4S-QCJ","Female"
"L8MB-C1W",7169471276,"LDSS-ZCS","Male"
"L8MB-C1W",7169471277,"LBDX-4LG","Female"
"MXWH-HJ8",7169471278,"LDW5-FB6","Male"
"MXWH-HJ8",7169471279,"LDW5-N39","Female"
"2Z9Z-RJP",7169471288,"G6XD-MWZ","Male"
"2Z9Z-RJP",7169471289,"9CX7-1V2","Female"
"J3G8-FH6",7169471290,"LCP2-X2D","Male"
"J3G8-FH6",7169471291,"GD6C-DCT","Female"
"G8W9-YXY",7169471296,"LB2S-YK7","Male"
"G8W9-YXY",7169471297,"LB2S-T99","Female"
"9HYM-SM6",7169471298,"G6TH-8ZP","Male"
"9HYM-SM6",7169471299,"249V-2GP","Female"
"GFG3-H27",7169471308,"G7X5-FVG","Male"
"GFG3-H27",7169471309,"GZ3K-RH4","Female"
"GZKP-QQP",7169471310,"G26D-P4B","Male"
"GZKP-QQP",7169471311,"G2LS-27V","Female"
