"fid","ascendancy","parent","gender"
"GLW3-1SY",22582164772,"9MWR-GHW","Male"
"GLW3-1SY",22582164773,"LZ1V-KT6","Female"
"998F-RBL",22582164774,"9WL8-7LY","Male"
"998F-RBL",22582164775,"LBJR-K79","Female"
"L1MT-98D",22582164776,"9ZC6-52H","Male"
"L1MT-98D",22582164777,"LDZ2-825","Female"
"G6T4-VHF",22582164778,"L1MN-K1H","Male"
"G6T4-VHF",22582164779,"KZF2-HJC","Female"
"LYGH-JR3",22582164780,"LD9R-RB7","Male"
"LYGH-JR3",22582164781,"LDSS-6H5","Female"
"L8WY-474",22582164782,"9H19-J7X","Male"
"L8WY-474",22582164783,"9H19-J7B","Female"
"LJLB-5ML",22582164784,"LB72-KMS","Male"
"LJLB-5ML",22582164785,"9ZC4-8MC","Female"
"L15Q-8X5",22582164786,"9CFG-QM8","Male"
"L15Q-8X5",22582164787,"MCLW-CKN","Female"
"MW9F-FGX",22582164788,"L4BB-Z8Y","Male"
"MW9F-FGX",22582164789,"GKZ8-6ZX","Female"
"LHNV-F14",22582164792,"G9QV-BP7","Male"
"LHNV-F14",22582164793,"GL1T-G7R","Female"
"LD78-CYZ",22582164796,"LHG4-N8V","Male"
"LD78-CYZ",22582164797,"LDW2-QLB","Female"
"LZ18-LSK",22582164798,"MGTC-QTS","Male"
"LZ18-LSK",22582164799,"LB23-RVZ","Female"
"LZ56-C7W",22582164832,"GGP2-1MC","Male"
"LZ56-C7W",22582164833,"GGP2-F5N","Female"
"G217-CMH",22582164834,"GVNP-M85","Male"
"G217-CMH",22582164835,"GVSX-686","Female"
"LZ78-C6G",22582164840,"G3C6-4D2","Male"
"LZ78-C6G",22582164841,"GNP5-3X7","Female"
"GSY8-G8W",22582164844,"GLLS-ZT9","Male"
"GSY8-G8W",22582164845,"L23M-XSV","Female"
"GSY8-P1N",22582164846,"G6CJ-JJ5","Male"
"GSY8-P1N",22582164847,"G21W-Z6Q","Female"
"MGTC-QTS",22582164864,"LZ48-4FD","Male"
