"fid","ascendancy","parent","gender"
"L7PC-D5P",128282789732,"L1BT-6L6","Male"
"L7PC-D5P",128282789733,"LTBN-JC4","Female"
"LYYC-9SL",128282789734,"L8PJ-FJ6","Male"
"LYYC-9SL",128282789735,"GFXR-W5B","Female"
"9HLX-LNJ",128282789744,"9HLX-5NT","Male"
"9HLX-LNJ",128282789745,"GN46-4CJ","Female"
"GHZS-GCT",128282789888,"GXD4-1WX","Male"
"GHZS-GCT",128282789889,"LZN6-V36","Female"
"GHZS-566",128282789890,"GFP2-76F","Male"
"GHZS-566",128282789891,"GKW2-DR4","Female"
"GMMR-CQ1",128282789892,"9HPX-QB6","Male"
"GMMR-CQ1",128282789893,"L12V-8Z9","Female"
"LVFN-3RN",128282789894,"GL9P-Y38","Male"
"LVFN-3RN",128282789895,"GVLY-LW9","Female"
"L63Q-S82",128282789896,"9SJW-NCY","Male"
"L63Q-S82",128282789897,"L85C-YS5","Female"
"GHHL-DZL",128282789898,"GGFV-F9L","Male"
"GHHL-DZL",128282789899,"L8QD-Y3S","Female"
"G22Z-TSP",128282789900,"L8MJ-ZGM","Male"
"G22Z-TSP",128282789901,"9SLD-M9T","Female"
"GXPG-NMY",128282789902,"LYFH-YBN","Male"
"GXPG-NMY",128282789903,"MTZ4-RNB","Female"
"KLJR-F5S",128282789904,"GS29-LW4","Male"
"KLJR-F5S",128282789905,"LH2K-WFV","Female"
"LB43-9WF",128282789906,"G2JW-ZC2","Male"
"LV3B-V5X",128282789908,"G72Q-6FS","Male"
"LV3B-V5X",128282789909,"GJZ2-VZ3","Female"
"G39N-8M5",128282789920,"G39N-86X","Male"
"G8XT-38S",128282789932,"GJMK-7CW","Male"
"G8XT-38S",128282789933,"GJH1-214","Female"
"G8WY-8TC",128282789935,"G43C-9V1","Female"
"LHR1-TRL",128282789956,"KN6Z-1FV","Male"
"LHR1-TRL",128282789957,"GLZQ-XP3","Female"
"GNFS-16P",128282790008,"GNBZ-T1D","Male"
"G4C4-2C7",128282790010,"G8MV-9JT","Male"
"LVRV-BN3",128282790012,"LVRV-BN1","Male"
"LVRV-BN3",128282790013,"LYWP-XF3","Female"
"G6F6-6Z6",128282790014,"G8MV-3S6","Male"
"G6F6-6Z6",128282790015,"G2MF-RHL","Female"
"G475-R8M",128282790016,"MBF7-LHH","Male"
"G475-R8M",128282790017,"GNZR-YXQ","Female"
"G6ZZ-6JR",128282790020,"GQHK-6GN","Male"
"G6ZZ-6JR",128282790021,"G3NQ-3VN","Female"
"GNCY-BDJ",128282790022,"LVD6-57K","Male"
"GD3G-L7F",128282790024,"G8WY-CG8","Male"
"GD3G-L7F",128282790025,"G7CY-VPC","Female"
"GN88-1T2",128282790026,"GF27-DYT","Male"
"GN88-1T2",128282790027,"G65L-LCW","Female"
"G8WY-CG8",128282790032,"GN87-75B","Male"
"G8WY-CG8",128282790033,"G3N6-9HY","Female"
"GF27-DYT",128282790036,"G72L-QQ1","Male"
"GF27-DYT",128282790037,"LYSZ-YV5","Female"
"G65L-LCW",128282790038,"G2WW-QGC","Male"
"G65L-LCW",128282790039,"G8C2-FVR","Female"
"G8ZM-D7H",128282790048,"GK6Q-M8D","Male"
"G8ZM-D7H",128282790049,"G3QM-DG3","Female"
"LTK8-7MQ",128282790050,"GN8Q-KGZ","Male"
"GLG1-PBC",128282790052,"GQ69-4BC","Male"
"GLG1-PBC",128282790053,"GZF2-M7D","Female"
"G6TR-4TL",128282790054,"GZTG-WPT","Male"
"L1YK-KYP",128282790056,"L1YK-5P3","Male"
"L1YK-KYP",128282790057,"GX14-1XX","Female"
"G6V2-WJQ",128282790058,"L5FB-RK8","Male"
"G6TR-WCW",128282790060,"MB59-16P","Male"
"G6TR-WCW",128282790061,"GGZM-RHL","Female"
"KLPD-74K",128282790064,"L4T1-MSF","Male"
"KLPD-74K",128282790065,"L4T1-M3L","Female"
"GQ4B-7ZH",128282790080,"GMN1-QPM","Male"
"GQ4B-7ZH",128282790081,"GW92-X4B","Female"
"97MD-BLY",128282790112,"KG9S-C3Z","Male"
"97MD-BLY",128282790113,"G78N-6BT","Female"
"MJBP-L8V",128282790116,"G2LW-15J","Male"
"MJBP-L8V",128282790117,"LHPW-479","Female"
"MLWY-7CB",128282790120,"LRF8-WDH","Male"
"MLWY-7CB",128282790121,"LL32-GGJ","Female"
"K1TD-1V7",128282790122,"L627-LYJ","Male"
"K1TD-1V7",128282790123,"LY2R-671","Female"
"GDBF-HF7",128282790124,"GJCJ-Z7G","Male"
"GDBF-HF7",128282790125,"G7ZD-NH5","Female"
"GQ5M-X94",128282790126,"9QM9-1KY","Male"
"GQ5M-X94",128282790127,"LTCL-4J4","Female"
"G9TX-TCC",128282790144,"LD1B-QM6","Male"
"G9TX-TCC",128282790145,"MYCX-47Y","Female"
"LLH2-NJ6",128282790146,"GNYW-39F","Male"
"LLH2-NJ6",128282790147,"LH5Z-154","Female"
"L63D-1QH",128282790160,"L63D-YBC","Male"
"L63D-1QH",128282790161,"L636-M48","Female"
"GDQK-HW7",128282790208,"GDQV-PHQ","Male"
"GDQK-HW7",128282790209,"9S8D-FKY","Female"
"LYG4-PGS",128282790210,"LYGS-2RH","Male"
"LYG4-PGS",128282790211,"LH3P-BPZ","Female"
"GHM4-YF7",128282790212,"G8WY-TNR","Male"
"GHM4-YF7",128282790213,"GJGM-GM6","Female"
"975L-8YQ",128282790214,"GD6W-58L","Male"
"975L-8YQ",128282790215,"GJGM-GJF","Female"
"LHRT-BDJ",128282790224,"93NH-C8K","Male"
"LHRT-BDJ",128282790225,"K4D7-TRV","Female"
"KGVN-B3P",128282790226,"GS8T-5JM","Male"
"KGVN-B3P",128282790227,"GS8T-KC9","Female"
"9HT1-1BM",128282790240,"LBVB-CJ8","Male"
"MBKB-D28",128282790248,"GHZS-G6S","Male"
"MBKB-D28",128282790249,"GZV7-4RV","Female"
"GD31-RBX",128282790250,"G3WH-7NK","Male"
"GD31-RBX",128282790251,"GWW8-9C4","Female"
"G7DV-TV1",128282790252,"M147-KP7","Male"
"G7DV-TV1",128282790253,"LWFD-LS1","Female"
"GX4N-ZF2",128282790254,"9CNK-TTG","Male"
"GX4N-ZF2",128282790255,"LVJW-8R7","Female"
"GLS8-SNL",128282790256,"G2NN-5VQ","Male"
"GLS8-SNL",128282790257,"GQ4S-NF5","Female"
"GV5J-KY6",128282790258,"GQ6P-K58","Male"
"GV5J-KY6",128282790259,"G392-KNF","Female"
"9ZCF-K2P",128282790260,"9HPP-QJD","Male"
"G2NN-L88",128282790262,"L82G-BJN","Male"
"G2NN-L88",128282790263,"LYGQ-DR6","Female"
"GK39-BDL",128282790272,"9HT1-GLQ","Male"
"GK39-BDL",128282790273,"KCZV-YSK","Female"
"LH6V-6RG",128282790288,"GWY8-Q1Q","Male"
"LH6V-6RG",128282790289,"GWY8-8GX","Female"
"GK9N-DFZ",128282790296,"G6W1-1M3","Male"
"GK9N-DFZ",128282790297,"GGRL-25V","Female"
"GLPK-PSY",128282790298,"9CDV-588","Male"
"GLPK-PSY",128282790299,"LB56-2ND","Female"
"GK9N-JBN",128282790300,"MNBQ-PWY","Male"
