"fid","ascendancy","parent","gender"
"L28D-TJH",126138038458,"9WMP-NNQ","Male"
"L28D-TJH",126138038459,"945D-J9Y","Female"
"GJTS-3TP",126138038460,"GZ8X-GV2","Male"
"GJTS-3TP",126138038461,"G6ZP-B73","Female"
"GGKB-FBC",126138038472,"LZGK-GZB","Male"
"GGKB-FBC",126138038473,"LDSQ-F68","Female"
"GKCC-1KD",126138038496,"GKQX-VM9","Male"
"GKCC-1KD",126138038497,"GVB8-9XY","Female"
"GMF5-BSR",126138038504,"GLFD-7MD","Male"
"GMF5-BSR",126138038505,"GGFH-MVX","Female"
"L1WB-PZW",126138038506,"9HTX-2CD","Male"
"L1WB-PZW",126138038507,"L83J-4S6","Female"
"L1W8-W7S",126138038508,"GLFD-7MD","Male"
"L1W8-W7S",126138038509,"GGFH-MVX","Female"
"GD7W-JS7",126138038512,"G6H3-12T","Male"
"GD7W-NSX",126138038514,"GD7W-BDW","Male"
"9376-JCH",126138038520,"KNW5-CM9","Male"
"9376-JCH",126138038521,"LCRM-5HJ","Female"
"9HVH-9GD",126138038522,"LHW9-VZ4","Male"
"9HVH-9GD",126138038523,"GKKW-24R","Female"
"GG3M-7JP",126138038524,"GGWF-VYW","Male"
"GG3M-7JP",126138038525,"GGXT-3X8","Female"
"LDSS-8LB",126138038528,"LVMF-2JP","Male"
"LDSS-8LB",126138038529,"GW2T-LDK","Female"
"G2RP-CG1",126138038530,"LDSS-D1D","Male"
"G2RP-CG1",126138038531,"GKZ8-SNZ","Female"
"KJP2-TBR",126138038536,"LZLG-V3F","Male"
"KJP2-TBR",126138038537,"LH6K-2BP","Female"
"GFN3-DQ5",126138038538,"GJYM-TGG","Male"
"GFN3-DQ5",126138038539,"LBPM-PVV","Female"
"GQ59-8LX",126138038540,"GQMM-WCR","Male"
"GQ59-8LX",126138038541,"G29Z-H7W","Female"
"GSCJ-Z9D",126138038542,"LYS6-FRB","Male"
"GSCJ-Z9D",126138038543,"L1JY-KRP","Female"
"GZRK-SFB",126138038592,"GLZW-7GF","Male"
"GZRK-SFB",126138038593,"GVSG-X5N","Female"
"GVSP-WS2",126138038594,"G6T6-SZ3","Male"
"GVSP-WS2",126138038595,"GZB1-L61","Female"
"GHKB-C3J",126138038596,"G2RH-ZJB","Male"
"GHKB-C3J",126138038597,"G2RH-4T1","Female"
"L5DR-KL8",126138038598,"GQRR-BP3","Male"
"L5DR-KL8",126138038599,"LDVY-ZHB","Female"
"KDQW-JTJ",126138038600,"9HTX-2CD","Male"
"KDQW-JTJ",126138038601,"G39Q-HBK","Female"
"LDS9-GGV",126138038602,"LZGK-GZB","Male"
"LDS9-GGV",126138038603,"MXKR-J9R","Female"
"LD9R-RB7",126138038604,"LD9R-RYR","Male"
"LD9R-RB7",126138038605,"M15L-V4Q","Female"
"LDSS-6H5",126138038606,"L133-HLP","Male"
"LDSS-6H5",126138038607,"KH8N-T92","Female"
"9ZH7-GMD",126138038608,"G7RV-VBP","Male"
"9ZH7-GMD",126138038609,"GL9M-YXL","Female"
"G7ZN-5DF",126138038612,"GLJW-CJ4","Male"
"G2TZ-96Y",126138038616,"GLZJ-1J2","Male"
"L1DD-JMP",126138038620,"GG5W-TJ1","Male"
"L1DD-JMP",126138038621,"GG54-SDF","Female"
"9WY9-HRJ",126138038622,"LZ19-924","Male"
"GZPW-9T8",126138038672,"GVXT-MZG","Male"
"GZPW-9T8",126138038673,"LV8V-H4X","Female"
"G27G-J45",126138038674,"GKWF-SCL","Male"
"G27G-J45",126138038675,"GD2R-LLD","Female"
"949J-G8K",126138038676,"G3LH-DG9","Male"
"GGRJ-B45",126138038678,"G6GQ-R3F","Male"
"GGRJ-B45",126138038679,"G8R7-2L1","Female"
"L18B-R3G",126138038680,"G2TZ-96Y","Male"
"L18B-R3G",126138038681,"G2T8-97Z","Female"
"KDQH-DJG",126138038682,"L1DD-JMP","Male"
"KDQH-DJG",126138038683,"9WY9-HRJ","Female"
"LD9R-5G3",126138038684,"LD9R-RCZ","Male"
"LD9R-5G3",126138038685,"MBWQ-SF3","Female"
"M897-QTS",126138038686,"L1R3-QH7","Male"
"M897-QTS",126138038687,"M33Z-FHV","Female"
"G2WT-41W",126138038688,"G3M5-XM2","Male"
"G2WT-41W",126138038689,"GGJN-2MN","Female"
"GVSF-K9H",126138038690,"GJLD-SDG","Male"
"LD9R-RCZ",126138038704,"GGT6-NYC","Male"
"LD9R-RCZ",126138038705,"GGTD-5CG","Female"
"MBWQ-SF3",126138038706,"LH3J-XVF","Male"
"MBWQ-SF3",126138038707,"KN3T-TR3","Female"
"L1R3-QH7",126138038708,"LD9R-5PH","Male"
"L1R3-QH7",126138038709,"LZM1-YM9","Female"
"M33Z-FHV",126138038710,"GGQ2-T6Y","Male"
"M33Z-FHV",126138038711,"GGQ2-FDK","Female"
"L8R2-SJ9",126138038712,"G21Z-QQG","Male"
"L8R2-SJ9",126138038713,"GZ2N-HCQ","Female"
"LCXP-QW3",126138038714,"99PT-X33","Male"
"LCXP-QW3",126138038715,"G21N-VX4","Female"
"KNQ6-9ZF",126138038725,"GGM3-KZW","Female"
"LDS9-GTK",126138038728,"9HTX-2CD","Male"
"LDS9-GTK",126138038729,"G39Q-HBK","Female"
"GMN3-7TX",126138038730,"L7LR-RWX","Male"
"GMN3-7TX",126138038731,"GKGZ-365","Female"
"LT83-QKS",126138038744,"GZ2L-M6L","Male"
"LT83-QKS",126138038745,"LBTR-BTW","Female"
"GDG2-NJC",126138038746,"G6RN-4Y7","Male"
"GDG2-NJC",126138038747,"GFPT-S5P","Female"
"G9M5-FF1",126138038748,"LY9D-2F8","Male"
"G9M5-FF1",126138038749,"L28D-TJH","Female"
"GN9F-M6Q",126138038750,"GJTS-3TP","Male"
"GN9F-M6Q",126138038751,"GN15-LRT","Female"
"GLTH-SF8",126138038756,"GGKB-FBC","Male"
"GLTH-SF8",126138038757,"GKK9-K98","Female"
"GNBX-9JC",126138038768,"GKCC-1KD","Male"
"GNBX-9JC",126138038769,"G2KS-LP1","Female"
"GFC6-D1X",126138038770,"GGRW-3PW","Male"
"GFC6-D1X",126138038771,"LXSK-QX8","Female"
"GD7G-BVP",126138038772,"GMF5-BSR","Male"
"GD7G-BVP",126138038773,"L1WB-PZW","Female"
"9HG1-CKS",126138038774,"L1W8-W7S","Male"
"9MH5-2Q7",126138038776,"GD7W-JS7","Male"
"9MH5-2Q7",126138038777,"GD7W-NSX","Female"
"M1W5-BFF",126138038780,"9376-JCH","Male"
"M1W5-BFF",126138038781,"9HVH-9GD","Female"
"9CW5-JNL",126138038782,"GG3M-7JP","Male"
"9CW5-JNL",126138038783,"GG3M-7PG","Female"
"LDM1-ZJW",126138038784,"GQ4Z-6J2","Male"
"LDM1-ZJW",126138038785,"G7SN-QXZ","Female"
"GVN6-BNX",126138038786,"MBL5-X8J","Male"
"GVN6-BNX",126138038787,"GX1B-KYF","Female"
"K4P4-YKZ",126138038788,"G8F3-MXY","Male"
"K4P4-YKZ",126138038789,"2MGY-PG6","Female"
"LZGB-752",126138038790,"LK6D-M2Y","Male"
"LZGB-752",126138038791,"LZJQ-KN6","Female"
