"fid","ascendancy","parent","gender"
"LH5K-WZX",125330772790,"GNF4-97F","Male"
"LH5K-WZX",125330772791,"GNJ6-YQC","Female"
"GNXV-786",125330772792,"GN3B-CF7","Male"
"GNXV-786",125330772793,"GNXV-337","Female"
"G2CW-5G6",125330772794,"94YF-JDG","Male"
"G2CW-5G6",125330772795,"G8WY-6L8","Female"
"GV8C-DT5",125330772800,"GVM9-C8M","Male"
"GV8C-DT5",125330772801,"G2XQ-3DT","Female"
"GKZZ-H5B",125330772802,"LDW2-RVK","Male"
"GKZZ-H5B",125330772803,"LDW2-RVB","Female"
"9HHG-W26",125330772804,"MBGG-7NP","Male"
"9HHG-W26",125330772805,"LD9R-SHL","Female"
"G9TZ-T8G",125330772806,"M1VS-25N","Male"
"G9TZ-T8G",125330772807,"LDSS-KHY","Female"
"GJBS-S26",125330772808,"LBH8-WL8","Male"
"GJBS-S26",125330772809,"L1P1-VNH","Female"
"GKNC-G8M",125330772810,"GH4L-WDX","Male"
"GKNC-G8M",125330772811,"GZL8-FGB","Female"
"KN84-BQR",125330772812,"LDMK-PYT","Male"
"KN84-BQR",125330772813,"L1WB-GXK","Female"
"LD9R-9TN",125330772814,"2Z98-QKN","Male"
"LD9R-9TN",125330772815,"GDCF-ZCT","Female"
"G6RG-6XQ",125330772816,"GJVC-FKB","Male"
"G6RG-6XQ",125330772817,"GQ21-56Y","Female"
"GKNC-F3X",125330772818,"G2QS-JRV","Male"
"GKNC-F3X",125330772819,"G2QS-6S4","Female"
"LH7S-18K",125330772824,"LDW2-7WW","Male"
"LH7S-18K",125330772825,"LH7S-12Y","Female"
"LDSV-5Q1",125330772826,"LDSQ-XRK","Male"
"LDSV-5Q1",125330772827,"LCFL-9DP","Female"
"9W9Q-M7D",125330772832,"GKFY-TJ4","Male"
"9W9Q-M7D",125330772833,"GKZH-XQH","Female"
"GJ8M-M3K",125330772836,"GJD4-KVX","Male"
"GJ8M-M3K",125330772837,"G242-MFR","Female"
"K8M3-FZQ",125330772864,"GFR1-8PR","Male"
"K8M3-FZQ",125330772865,"GFR1-JPJ","Female"
"MBPN-4DK",125330772868,"GFR1-8PR","Male"
"MBPN-4DK",125330772869,"GFR1-JPJ","Female"
"9H9K-FVG",125330772870,"LZ9M-HWG","Male"
"9H9K-FVG",125330772871,"9M85-YGM","Female"
"LCVR-TFD",125330772872,"GVNC-TFT","Male"
"LCVR-TFD",125330772873,"GNFT-19B","Female"
"9Z4P-BQB",125330772874,"LZLQ-664","Male"
"9Z4P-BQB",125330772875,"GK2Y-MJB","Female"
"LDW2-41W",125330772876,"94HZ-CG3","Male"
"LDW2-41W",125330772877,"LDSS-BYY","Female"
"G4NJ-GVF",125330772878,"L8RR-S6X","Male"
"G4NJ-GVF",125330772879,"L8RR-S6J","Female"
"LD95-VV6",125330772880,"LD95-VVH","Male"
"LD95-VV6",125330772881,"99SD-Z4Q","Female"
"9H2F-HV5",125330772882,"MBGG-7NP","Male"
"9H2F-HV5",125330772883,"LD9R-SHL","Female"
"LD9R-RB7",125330772884,"LD9R-RYR","Male"
"LD9R-RB7",125330772885,"M15L-V4Q","Female"
"LDSS-6H5",125330772886,"L133-HLP","Male"
"LDSS-6H5",125330772887,"KH8N-T92","Female"
"LD97-CH9",125330772888,"99PY-ZDF","Male"
"LD97-CH9",125330772889,"LD97-C7T","Female"
"KH4Q-2SB",125330772890,"LL43-FM6","Male"
"KH4Q-2SB",125330772891,"9CMJ-R5M","Female"
"94YF-JDG",125330772892,"L15Q-4BH","Male"
"94YF-JDG",125330772893,"LT36-BWL","Female"
"G8WY-6L8",125330772894,"21JJ-KNR","Male"
"G8WY-6L8",125330772895,"GZL8-6WN","Female"
"GGJ6-93F",125330772896,"GVYJ-ZZJ","Male"
"GGJ6-93F",125330772897,"GGR6-9Q1","Female"
"94RZ-9KC",125330772898,"L198-LRM","Male"
"94RZ-9KC",125330772899,"LCFL-9DP","Female"
"L18X-ZNH",125330772900,"9QZD-J5R","Male"
"L18X-ZNH",125330772901,"L18P-6ZG","Female"
"MVL6-5PR",125330772902,"LDW2-RVK","Male"
"MVL6-5PR",125330772903,"LDW2-RVB","Female"
"L1HZ-WR2",125330772904,"LVTD-MDD","Male"
