"fid","ascendancy","parent","gender"
"GFZ2-JTZ",51542681372,"GDN4-FTQ","Male"
"9ZCB-DSC",51542681600,"LZK3-LK2","Male"
"9ZCB-DSC",51542681601,"M185-RW3","Female"
"GG1G-KG2",51542681602,"GGQV-GX5","Male"
"GG1G-KG2",51542681603,"GJ38-RVP","Female"
"LD9R-RYR",51542681604,"LCRR-KM2","Male"
"LD9R-RYR",51542681605,"LDW5-JN2","Female"
"M15L-V4Q",51542681606,"LD9Y-C7T","Male"
"M15L-V4Q",51542681607,"LD9Y-CW9","Female"
"99PT-NTZ",51542681608,"L1PB-VYC","Male"
"99PT-NTZ",51542681609,"GWQL-BY7","Female"
"G98Z-6RZ",51542681610,"LZ1T-YG5","Male"
"G98Z-6RZ",51542681611,"LZZF-5Z1","Female"
"LZ9M-HWG",51542681612,"LZPK-P7H","Male"
"LZ9M-HWG",51542681613,"GN4S-LXY","Female"
"9M85-YGM",51542681614,"L8YY-PH5","Male"
"9M85-YGM",51542681615,"KFX1-BZD","Female"
"GFK3-MS7",51542681616,"GFPT-FJ7","Male"
"GFPT-WGM",51542681618,"GFPR-KJ6","Male"
"GFPT-WGM",51542681619,"GFPR-6XT","Female"
"LH3L-KQH",51542681620,"G6ZP-PHC","Male"
"LH3L-KQH",51542681621,"GJP9-181","Female"
"G692-MWD",51542681622,"L18Q-S5P","Male"
"G692-MWD",51542681623,"G27J-PL7","Female"
"9HRG-JDL",51542681632,"LZDH-NFR","Male"
"9HRG-JDL",51542681633,"LD9C-ZGZ","Female"
"LZ8D-9DK",51542681640,"MW4S-HPZ","Male"
"LZ8D-9DK",51542681641,"GGYL-CGH","Female"
"9QZD-J5R",51542681644,"L1DW-Q5N","Male"
"9QZD-J5R",51542681645,"2781-6PP","Female"
"L18P-6ZG",51542681646,"G36D-72Y","Male"
"L18P-6ZG",51542681647,"L18F-8KW","Female"
"GSZ1-PTQ",51542681776,"G8GM-R5T","Male"
"GSZ1-PTQ",51542681777,"G8YH-W8V","Female"
"GS8M-WYK",51542681778,"GQSJ-G4F","Male"
"GS8M-WYK",51542681779,"GVG7-N47","Female"
"991T-WHY",51542681780,"991T-WC7","Male"
"G3TV-1F5",51542681782,"GLGG-K2D","Male"
"L62H-Z9T",51542681784,"LDHS-DWJ","Male"
"GVSP-PVV",51542681786,"G2H3-QFZ","Male"
"GVSP-PVV",51542681787,"G2H3-MGK","Female"
"GKZ8-HXS",51542681788,"G6K1-794","Male"
"GKS3-YPX",51542681790,"G2RH-TWL","Male"
"GKS3-YPX",51542681791,"KCZY-FCT","Female"
"9HTX-2CD",51542681792,"9HRG-JDL","Male"
"9HTX-2CD",51542681793,"LDH1-G9D","Female"
"LZGK-ZV2",51542681798,"LZ1T-YG5","Male"
"LZGK-ZV2",51542681799,"LZZF-5Z1","Female"
"GGG7-Q5M",51542681808,"G6TC-GD8","Male"
"GGG7-Q5M",51542681809,"GGG3-LR4","Female"
