"fid","ascendancy","parent","gender"
"GM83-WRR",126656324352,"G2C1-RQW","Male"
"GM83-WRR",126656324353,"L171-BJD","Female"
"LDMK-RJ4",126656324354,"GW5X-H4D","Male"
"LDMK-RJ4",126656324355,"GLYL-7GN","Female"
"LD34-CZR",126656324356,"LJRC-MWY","Male"
"LD34-CZR",126656324357,"GMDT-HFC","Female"
"G3SD-VYC",126656324360,"G2C1-RQW","Male"
"G3SD-VYC",126656324361,"L171-BJD","Female"
"GX69-7WP",126656324362,"G3KS-GDZ","Male"
"GHX5-NJJ",126656324364,"GJWS-LC5","Male"
"GHX5-NJJ",126656324365,"G3DL-4QJ","Female"
"GXWR-8VN",126656324376,"GND6-1PT","Male"
"GXWR-8VN",126656324377,"GLYW-LJP","Female"
"LZ1T-YG5",126656324380,"LDHS-DWJ","Male"
"LZZF-5Z1",126656324382,"LBBB-4XS","Male"
"LZZF-5Z1",126656324383,"LDHS-6S3","Female"
"G6CP-S88",126656324384,"G6CG-YKS","Male"
"G6CP-S88",126656324385,"G6CG-YQN","Female"
"9SBM-4NB",126656324388,"GN7R-NMC","Male"
"9SBM-4NB",126656324389,"GN7R-VGM","Female"
"GN7R-TH8",126656324390,"GVB1-XCC","Male"
"GN7R-TH8",126656324391,"G3WN-BKZ","Female"
"G6HQ-2K2",126656324392,"G7S9-4S1","Male"
"G6HQ-2K2",126656324393,"LCRZ-RRM","Female"
"99PY-ZDF",126656324396,"GSXG-5MK","Male"
"99PY-ZDF",126656324397,"GH7C-CVR","Female"
"GH6D-HQB",126656324400,"GVVW-RNT","Male"
"GH6D-HQB",126656324401,"G9YH-SN9","Female"
"9QG9-DXL",126656324402,"99PY-ZDF","Male"
"9QG9-DXL",126656324403,"LD97-C7T","Female"
"G93L-29T",126656324480,"G91X-PQT","Male"
"G93L-29T",126656324481,"G3R9-9TC","Female"
"GKZZ-8KV",126656324482,"L8WB-M2R","Male"
"GKZZ-8KV",126656324483,"LZ8K-B1V","Female"
"9CW5-MSS",126656324484,"9C72-WGJ","Male"
"9CW5-MSS",126656324485,"9CZV-2KJ","Female"
"LDMK-RDW",126656324486,"LDMK-R8Z","Male"
"LDMK-RDW",126656324487,"GS6Z-RB1","Female"
"GX72-QWG",126656324488,"GF6B-6SS","Male"
"GX72-QWG",126656324489,"GF6Y-2KY","Female"
"GX7F-1V3",126656324496,"G295-8J1","Male"
"GX7F-1V3",126656324497,"GLXM-M9K","Female"
"L179-W5T",126656324498,"KT4G-S84","Male"
"L179-W5T",126656324499,"GLMZ-NCG","Female"
"G6RF-RWF",126656324500,"GVWM-Q8S","Male"
"G6RF-RWF",126656324501,"G6KJ-6RR","Female"
"GXHX-Q2Y",126656324502,"GGYH-YRX","Male"
"GXHX-Q2Y",126656324503,"GGYH-YRN","Female"
"L8TY-B3W",126656324504,"LYX6-GC4","Male"
"L8TY-B3W",126656324505,"L8YB-MPN","Female"
"LDSH-3GG",126656324506,"L811-5PV","Male"
"LDSH-3GG",126656324507,"K8CL-3R6","Female"
"9S9W-MPL",126656324508,"LCDM-9D5","Male"
"9S9W-MPL",126656324509,"MT39-VLW","Female"
"KFX1-BZD",126656324510,"9C72-WGJ","Male"
