"fid","ascendancy","parent","gender"
"28YJ-Z4N",45282302428,"9HTX-2CD","Male"
"28YJ-Z4N",45282302429,"G39Q-HBK","Female"
"GGGT-9MX",45282302430,"MXVC-BK8","Male"
"G233-LXN",45282302432,"GGJD-LJM","Male"
"G233-LXN",45282302433,"G2PL-CYW","Female"
"GC7G-R6L",45282302440,"9CHR-8ZW","Male"
"GC7G-R6L",45282302441,"GVWL-TZN","Female"
"GC7P-77S",45282302442,"G2PK-2PB","Male"
"GC7P-77S",45282302443,"GVXD-YLR","Female"
"9HRG-JDL",45282302464,"LZDH-NFR","Male"
"9HRG-JDL",45282302465,"LD9C-ZGZ","Female"
"LZ1T-YG5",45282302476,"LDHS-DWJ","Male"
"LZZF-5Z1",45282302478,"LBBB-4XS","Male"
"LZZF-5Z1",45282302479,"LDHS-6S3","Female"
"G6TC-GD8",45282302496,"GFF2-JFR","Male"
"G6TC-GD8",45282302497,"GG69-8N9","Female"
"9HTX-2CD",45282302520,"9HRG-JDL","Male"
"9HTX-2CD",45282302521,"LDH1-G9D","Female"
"G39Q-HBK",45282302522,"KX2S-NWF","Male"
"G39Q-HBK",45282302523,"L7GV-KKS","Female"
"GGJD-LJM",45282302528,"GF59-F78","Male"
"GGJD-LJM",45282302529,"GLFD-4JJ","Female"
"9CHR-8ZW",45282302544,"G69T-DN8","Male"
"9CHR-8ZW",45282302545,"L2W2-2TC","Female"
"G2PK-2PB",45282302548,"G9FS-BL2","Male"
"G2PK-2PB",45282302549,"GGXP-5J3","Female"
"GVXD-YLR",45282302550,"GMMD-GH5","Male"
"GVXD-YLR",45282302551,"LBK1-86P","Female"
"GLZW-7GF",45282302592,"LZNY-FF7","Male"
"GLZW-7GF",45282302593,"GPMD-KTY","Female"
"GVSG-X5N",45282302594,"GLZW-7HZ","Male"
"GVSG-X5N",45282302595,"GQFV-K7Q","Female"
"G2RH-ZJB",45282302600,"LTT6-YJQ","Male"
"G2RH-ZJB",45282302601,"GV8X-JR1","Female"
"GQRR-BP3",45282302604,"GFXP-YYF","Male"
"GQRR-BP3",45282302605,"GX9B-8M2","Female"
"9HTX-2CD",45282302608,"9HRG-JDL","Male"
"9HTX-2CD",45282302609,"LDH1-G9D","Female"
"G39Q-HBK",45282302610,"KX2S-NWF","Male"
"G39Q-HBK",45282302611,"L7GV-KKS","Female"
"LZGK-GZB",45282302612,"LZ8D-9DK","Male"
"LZGK-GZB",45282302613,"GK9J-9XB","Female"
"MXKR-J9R",45282302614,"9QZD-J5R","Male"
"MXKR-J9R",45282302615,"L18P-6ZG","Female"
"LD9R-RYR",45282302616,"LCRR-KM2","Male"
"LD9R-RYR",45282302617,"LDW5-JN2","Female"
"M15L-V4Q",45282302618,"LD9Y-C7T","Male"
"M15L-V4Q",45282302619,"LD9Y-CW9","Female"
"L133-HLP",45282302620,"94T6-749","Male"
"L133-HLP",45282302621,"GLLC-968","Female"
"KH8N-T92",45282302622,"L1DW-Q5N","Male"
"KH8N-T92",45282302623,"2781-6PP","Female"
"GL9M-YXL",45282302626,"GKZG-KWQ","Male"
"GL9M-YXL",45282302627,"GGTN-692","Female"
"GG5W-TJ1",45282302648,"GGB9-4CK","Male"
"GG5W-TJ1",45282302649,"9MTF-W16","Female"
"LZ19-924",45282302652,"LZF6-M94","Male"
"LZ19-924",45282302653,"GWW8-LWR","Female"
"LCCZ-SSV",45282303040,"G8SY-N9Z","Male"
"LCCZ-SSV",45282303041,"GPM1-X8J","Female"
"GSC5-SBV",45282303042,"G68S-146","Male"
"GSC5-SBV",45282303043,"G683-SRM","Female"
"G9FS-BL2",45282303044,"L2R6-YZF","Male"
"G9FS-BL2",45282303045,"GGJD-YY4","Female"
"GLZW-7GF",45282303048,"LZNY-FF7","Male"
"GLZW-7GF",45282303049,"GPMD-KTY","Female"
"GVSG-X5N",45282303050,"GLZW-7HZ","Male"
"GVSG-X5N",45282303051,"GQFV-K7Q","Female"
"GSZ1-PTQ",45282303152,"G8GM-R5T","Male"
"GSZ1-PTQ",45282303153,"G8YH-W8V","Female"
"GS8M-WYK",45282303154,"GQSJ-G4F","Male"
"GS8M-WYK",45282303155,"GVG7-N47","Female"
"991T-WHY",45282303156,"991T-WC7","Male"
"G3TV-1F5",45282303158,"GLGG-K2D","Male"
"L62H-Z9T",45282303160,"LDHS-DWJ","Male"
"GVSP-PVV",45282303162,"G2H3-QFZ","Male"
"GVSP-PVV",45282303163,"G2H3-MGK","Female"
"GKZ8-HXS",45282303164,"G6K1-794","Male"
"GKS3-YPX",45282303166,"G2RH-TWL","Male"
"GKS3-YPX",45282303167,"KCZY-FCT","Female"
"9HTX-2CD",45282303168,"9HRG-JDL","Male"
"9HTX-2CD",45282303169,"LDH1-G9D","Female"
"LZGK-ZV2",45282303174,"LZ1T-YG5","Male"
"LZGK-ZV2",45282303175,"LZZF-5Z1","Female"
"GGG7-Q5M",45282303184,"G6TC-GD8","Male"
"GGG7-Q5M",45282303185,"GGG3-LR4","Female"
"GZL1-BTV",45282303186,"GZVH-K4C","Male"
"GZL1-BTV",45282303187,"GZVH-NJM","Female"
"28YJ-Z4N",45282303196,"9HTX-2CD","Male"
