"fid","ascendancy","parent","gender"
"MBPN-4DK",114711100388,"GFR1-8PR","Male"
"MBPN-4DK",114711100389,"GFR1-JPJ","Female"
"9H9K-FVG",114711100390,"LZ9M-HWG","Male"
"9H9K-FVG",114711100391,"9M85-YGM","Female"
"LCVR-TFD",114711100392,"GVNC-TFT","Male"
"LCVR-TFD",114711100393,"GNFT-19B","Female"
"9Z4P-BQB",114711100394,"LZLQ-664","Male"
"9Z4P-BQB",114711100395,"GK2Y-MJB","Female"
"LDW2-41W",114711100396,"94HZ-CG3","Male"
"LDW2-41W",114711100397,"LDSS-BYY","Female"
"G4NJ-GVF",114711100398,"L8RR-S6X","Male"
"G4NJ-GVF",114711100399,"L8RR-S6J","Female"
"9CS4-RY3",114711100400,"LT3P-8D6","Male"
"9CS4-RY3",114711100401,"G8L3-3JL","Female"
"GJ11-5FT",114711100402,"GD2M-G8D","Male"
"G6Z3-B38",114711100416,"GDLF-BJ5","Male"
"G6Z3-B38",114711100417,"G8WB-JB1","Female"
"LB27-YWT",114711100452,"GH7M-QSF","Male"
"LB27-YWT",114711100453,"LYTM-8KB","Female"
"GWZB-NNM",114711100454,"L8YY-PH5","Male"
"GWZB-NNM",114711100455,"KFX1-BZD","Female"
"GGQV-GX5",114711100472,"GGQK-TT3","Male"
"GGQV-GX5",114711100473,"G6TP-J4Z","Female"
"9S8N-BNB",114711100476,"LB27-YWT","Male"
"9S8N-BNB",114711100477,"GWZB-NNM","Female"
"GG6X-7XK",114711100478,"LD9Y-C7T","Male"
"GG6X-7XK",114711100479,"LD9Y-CW9","Female"
"9HTX-2CD",114711100480,"9HRG-JDL","Male"
"9HTX-2CD",114711100481,"LDH1-G9D","Female"
"G39Q-HBK",114711100482,"KX2S-NWF","Male"
"G39Q-HBK",114711100483,"L7GV-KKS","Female"
"L7LR-RWX",114711100484,"GVR7-Q43","Male"
"L7LR-RWX",114711100485,"L2DV-WS5","Female"
"L8YB-MKM",114711100560,"LDW2-1TJ","Male"
"L8YB-MKM",114711100561,"GHRD-YKD","Female"
"LCRR-KM2",114711100608,"9H6Q-VVW","Male"
"LCRR-KM2",114711100609,"9HPT-832","Female"
"LDW5-JN2",114711100610,"9C72-WGJ","Male"
"LDW5-JN2",114711100611,"9CZV-2KJ","Female"
"LD9Y-C7T",114711100612,"9SJP-9TN","Male"
"LD9Y-C7T",114711100613,"LVDV-KPT","Female"
"LD9Y-CW9",114711100614,"LZDH-NFR","Male"
"LD9Y-CW9",114711100615,"LD9C-ZGZ","Female"
"94T6-749",114711100616,"GKZ8-PM1","Male"
"94T6-749",114711100617,"GMXZ-2CC","Female"
"GLLC-968",114711100618,"G8K3-VQ8","Male"
"GLLC-968",114711100619,"G9TH-6YX","Female"
"L1DW-Q5N",114711100620,"LY5W-N6P","Male"
"L1DW-Q5N",114711100621,"LHWS-BFW","Female"
"2781-6PP",114711100622,"GDB8-4V9","Male"
"2781-6PP",114711100623,"GVZM-RKC","Female"
"L8YY-PP2",114711100624,"LCN5-99B","Male"
"L8YY-PP2",114711100625,"LYNX-745","Female"
"LT5Z-556",114711100626,"GS83-FSL","Male"
"LT5Z-556",114711100627,"GL79-7R2","Female"
"LBGF-H83",114711100628,"LRQD-FS2","Male"
"LBGF-H83",114711100629,"L5VF-6MD","Female"
"LZ56-WY6",114711100630,"GJSD-GLT","Male"
"LZ56-WY6",114711100631,"GVMD-TBD","Female"
"9CXC-B7Y",114711100632,"L1WS-BMM","Male"
"9CXC-B7Y",114711100633,"9Z8D-P68","Female"
"LZBY-TS8",114711100634,"LDMN-PWB","Male"
"LZBY-TS8",114711100635,"2NBQ-FP2","Female"
"GK9Q-S8F",114711100636,"L81Y-9GD","Male"
"GK9Q-S8F",114711100637,"LB2S-PWM","Female"
"L8YY-PZ9",114711100640,"LBBB-4XS","Male"
"L8YY-PZ9",114711100641,"LDHS-6S3","Female"
"9H65-XXK",114711100642,"L8YY-PH5","Male"
"9H65-XXK",114711100643,"KFX1-BZD","Female"
"GVD8-NJ7",114711100646,"GPSX-XT1","Male"
"GVD8-NJ7",114711100647,"GPSX-KP8","Female"
"GGZQ-BP3",114711100648,"GZ44-VYR","Male"
"GGZQ-BP3",114711100649,"GKZ8-XPF","Female"
"GHNF-BYC",114711100650,"LTCX-SR2","Male"
"GHNF-BYC",114711100651,"GKZ8-XW3","Female"
"GN8V-37D",114711100654,"LB27-YWT","Male"
"GN8V-37D",114711100655,"GWZB-NNM","Female"
"LZLG-V3F",114711100656,"L7NG-DRP","Male"
"LZLG-V3F",114711100657,"LYTH-K3C","Female"
"LH6K-2BP",114711100658,"LTT6-YJQ","Male"
"LH6K-2BP",114711100659,"GV8X-JR1","Female"
"GJYM-TGG",114711100660,"29H4-2Y1","Male"
"GJYM-TGG",114711100661,"GKZ8-Q9M","Female"
"LBPM-PVV",114711100662,"G8W1-CJS","Male"
"LBPM-PVV",114711100663,"GKCC-J1G","Female"
"GQMM-WCR",114711100664,"GH7M-QSF","Male"
"GQMM-WCR",114711100665,"G4SP-ZYT","Female"
"L1JY-KRP",114711100670,"L1DW-Q5N","Male"
"L1JY-KRP",114711100671,"2781-6PP","Female"
"LCRR-KM2",114711100672,"9H6Q-VVW","Male"
