"fid","ascendancy","parent","gender"
"LD9R-5PH",56933044584,"L187-NYR","Male"
"LD9R-5PH",56933044585,"9WQY-MZT","Female"
"GSJL-SH8",56933044588,"G2L1-F2P","Male"
"GSJL-SH8",56933044589,"GH7C-CVR","Female"
"G8V9-RRF",56933044590,"G8DJ-NMC","Male"
"G8V9-RRF",56933044591,"GG64-9ZY","Female"
"LD9R-RYR",56933044608,"LCRR-KM2","Male"
"LD9R-RYR",56933044609,"LDW5-JN2","Female"
"M15L-V4Q",56933044610,"LD9Y-C7T","Male"
"M15L-V4Q",56933044611,"LD9Y-CW9","Female"
"L133-HLP",56933044612,"94T6-749","Male"
"L133-HLP",56933044613,"GLLC-968","Female"
"KH8N-T92",56933044614,"L1DW-Q5N","Male"
"KH8N-T92",56933044615,"2781-6PP","Female"
"L8BY-3VJ",56933044616,"L8YY-PP2","Male"
"L8BY-3VJ",56933044617,"LT5Z-556","Female"
"94BP-X4Z",56933044618,"LBGF-H83","Male"
"94BP-X4Z",56933044619,"LZ56-WY6","Female"
"L8YY-5HK",56933044620,"9CXC-B7Y","Male"
"L8YY-5HK",56933044621,"LZBY-TS8","Female"
"L8WB-D2Z",56933044622,"GK9Q-S8F","Male"
"L8WB-D2Z",56933044623,"GK85-LHZ","Female"
"9WMP-NNQ",56933044624,"99PT-NTZ","Male"
"9WMP-NNQ",56933044625,"G98Z-6RZ","Female"
"945D-J9Y",56933044626,"LZ9M-HWG","Male"
"945D-J9Y",56933044627,"9M85-YGM","Female"
"LJB3-5XL",56933044628,"9SBM-4NB","Male"
"LJB3-5XL",56933044629,"GN7R-TH8","Female"
"GNWS-GB4",56933044630,"L8BY-3VJ","Male"
"GNWS-GB4",56933044631,"GDKP-2XC","Female"
"LD97-CH9",56933044632,"99PY-ZDF","Male"
"LD97-CH9",56933044633,"LD97-C7T","Female"
"KH4Q-2SB",56933044634,"LL43-FM6","Male"
"KH4Q-2SB",56933044635,"9CMJ-R5M","Female"
"94YF-JDG",56933044636,"L15Q-4BH","Male"
"94YF-JDG",56933044637,"LT36-BWL","Female"
"G8WY-6L8",56933044638,"21JJ-KNR","Male"
"G8WY-6L8",56933044639,"GZL8-6WN","Female"
"LZ48-4FD",56933044640,"LDZR-77D","Male"
"LZ48-4FD",56933044641,"GVF3-NY7","Female"
"9HMZ-FQH",56933044642,"GWH7-Y5B","Male"
"9HMZ-FQH",56933044643,"GWH7-YR9","Female"
"2Z98-QKN",56933044644,"GGD3-D92","Male"
"2Z98-QKN",56933044645,"GX56-KLT","Female"
"GDCF-ZCT",56933044646,"G94Q-8SY","Male"
"GDCF-ZCT",56933044647,"G6RT-9MK","Female"
"G2S2-PGN",56933044648,"G2SL-H2T","Male"
"G2S2-PGN",56933044649,"G2S2-Y92","Female"
"LDSQ-XRK",56933044656,"LDSK-V77","Male"
"LDSQ-XRK",56933044657,"LDSQ-F68","Female"
"LCFL-9DP",56933044658,"LB27-YWT","Male"
"LCFL-9DP",56933044659,"GWZB-NNM","Female"
"KDQW-JTJ",56933044660,"9HTX-2CD","Male"
"KDQW-JTJ",56933044661,"G39Q-HBK","Female"
"LDS9-GGV",56933044662,"LZGK-GZB","Male"
"LDS9-GGV",56933044663,"MXKR-J9R","Female"
"9MWR-GHW",56933044664,"K8M3-FZQ","Male"
"9MWR-GHW",56933044665,"LVDF-9DW","Female"
"LZ1V-KT6",56933044666,"MBPN-4DK","Male"
"LZ1V-KT6",56933044667,"9H9K-FVG","Female"
"9WL8-7LY",56933044668,"L8RK-RPS","Male"
"9WL8-7LY",56933044669,"LJG8-9LJ","Female"
"LBJR-K79",56933044670,"LYNF-SFN","Male"
"LBJR-K79",56933044671,"GJQD-6SP","Female"
"G9FS-2B1",56933044672,"GJBS-K9W","Male"
"LJB9-MKB",56933044674,"9HP4-S9D","Male"
"LJB9-MKB",56933044675,"9QQL-1PC","Female"
"G6LZ-TWJ",56933044680,"L5LL-BRL","Male"
"G6LZ-TWJ",56933044681,"GZ4M-H94","Female"
"G6R2-BDM",56933044686,"GFZ2-JTZ","Male"
"9CZC-GSR",56933044688,"GMNM-FXX","Male"
"9CZC-GSR",56933044689,"LZ2B-MCB","Female"
"GJBZ-QGS",56933044690,"LD9R-RB7","Male"
"GJBZ-QGS",56933044691,"LDSS-6H5","Female"
"GVQN-8YV",56933044692,"GHLJ-GR9","Male"
"GVQN-8YV",56933044693,"MBV2-T1M","Female"
"GVQN-W98",56933044694,"GVFR-3NN","Male"
"GVQN-W98",56933044695,"LVLV-Y4L","Female"
"GQ1S-8Z6",56933044696,"GK5X-Y6C","Male"
"GQ1S-8Z6",56933044697,"GGHM-SHT","Female"
"GL5F-2BT",56933044698,"GLHT-H9Z","Male"
"LZGQ-LJX",56933044704,"KDQW-JTJ","Male"
"LZGQ-LJX",56933044705,"LDS9-GGV","Female"
"KDQH-DJG",56933044706,"L1DD-JMP","Male"
"KDQH-DJG",56933044707,"9WY9-HRJ","Female"
"GL9R-YL9",56933044708,"LD95-VV6","Male"
"GL9R-YL9",56933044709,"9H2F-HV5","Female"
"LDHQ-P5F",56933044710,"LD9R-RB7","Male"
"LDHQ-P5F",56933044711,"LDSS-6H5","Female"
"GCS7-KQZ",56933044712,"GJ6J-KXZ","Male"
"GC43-QQ9",56933044716,"GJ6J-Q45","Male"
"GC43-QQ9",56933044717,"GKCC-681","Female"
"GZ1L-YCZ",56933044718,"LDMT-W6R","Male"
"GZ1L-YCZ",56933044719,"LT83-H6M","Female"
"LY1Q-F7D",56933044720,"GQHW-1Y8","Male"
"LY1Q-F7D",56933044721,"GG4Y-G17","Female"
"9S9P-HNZ",56933044724,"K84R-TMS","Male"
"9S9P-HNZ",56933044725,"GGGW-RYH","Female"
"GVRZ-1Q7",56933044734,"9S9P-HNZ","Male"
"GVRZ-1Q7",56933044735,"LYTJ-J2J","Female"
"9C8M-C8L",56933044736,"GSXR-ZTK","Male"
"9C8M-C8L",56933044737,"L1B9-5FC","Female"
"GGJD-WC6",56933044738,"GGJ6-9GS","Male"
"GGJD-WC6",56933044739,"GGJD-KC3","Female"
"L8R2-SJ9",56933044740,"G21Z-QQG","Male"
"L8R2-SJ9",56933044741,"GZ2N-HCQ","Female"
"LCXP-QW3",56933044742,"99PT-X33","Male"
"LCXP-QW3",56933044743,"G21N-VX4","Female"
"LBQ7-VCK",56933044744,"GG2T-QKL","Male"
"G7BH-PLM",56933044748,"GL5J-9W9","Male"
