"fid","ascendancy","parent","gender"
"GWTS-S3L",62665284720,"G77W-6XT","Male"
"GWTS-S3L",62665284721,"MBPF-H89","Female"
"G2G5-FT5",62665284722,"LT3P-8D6","Male"
"G2G5-FT5",62665284723,"G8L3-3JL","Female"
"LYKM-HPT",62665284724,"LDW2-41W","Male"
"LYKM-HPT",62665284725,"G4NJ-GVF","Female"
"GJK2-FPZ",62665284726,"G28R-HGR","Male"
"LR5R-KXV",62665284728,"GXJ4-GCL","Male"
"LR5R-KXV",62665284729,"GFJW-HLS","Female"
"GKNP-7YC",62665284730,"LHTD-S8D","Male"
"GKNP-7YC",62665284731,"G6MG-GSK","Female"
"LYZ9-HQJ",62665284732,"M33D-SL2","Male"
"LYZ9-HQJ",62665284733,"GQXS-8NN","Female"
"MYBX-C2G",62665284734,"MGTC-QTS","Male"
"MYBX-C2G",62665284735,"LB23-RVZ","Female"
"GVHW-NRT",62665284808,"GVDF-MGZ","Male"
"GVHW-NRT",62665284809,"GVDX-FF4","Female"
"L2Y4-PVS",62665284816,"L2Y4-PVL","Male"
"L2Y4-PVS",62665284817,"L2Y4-P2R","Female"
"LRHH-6SF",62665284818,"G6F3-ZCG","Male"
"LRHH-6SF",62665284819,"L2Y4-PL7","Female"
"LV57-XVZ",62665284820,"GJGQ-52M","Male"
"LV57-XVZ",62665284821,"GVZ5-JRM","Female"
"GX8W-RVQ",62665284822,"GG9S-NCR","Male"
"GX8W-RVQ",62665284823,"GJ1K-N7N","Female"
"G6PH-CW6",62665284824,"G3Z8-HR7","Male"
"G6PH-CW6",62665284825,"GNQR-554","Female"
"G8W1-NFV",62665284826,"GVP4-6GS","Male"
"G8W1-NFV",62665284827,"GN12-M46","Female"
"LKC4-6WB",62665284828,"GVP4-6GS","Male"
"LKC4-6WB",62665284829,"GN12-M46","Female"
"LCPL-B93",62665284832,"G35P-RJ2","Male"
"LCPL-B93",62665284833,"GFXG-FRX","Female"
"LHKK-4PN",62665284834,"GQVJ-56W","Male"
"LHKK-4PN",62665284835,"G74T-3YP","Female"
"GGSV-LFL",62665284840,"GGZD-RQR","Male"
"GGSV-LFL",62665284841,"GL9M-YXL","Female"
"L2ZF-3LW",62665284896,"GWZW-VT6","Male"
"9HD7-6WF",62665284900,"9HD7-6WL","Male"
"KZCX-56C",62665284912,"KDSD-1ZQ","Male"
"KZCX-56C",62665284913,"GX29-9ZS","Female"
"G2QW-DYY",62665284920,"L133-5P2","Male"
"G2QW-ZPC",62665284922,"GZRK-XC4","Male"
"GDCP-XJF",62665284928,"LDW2-RVK","Male"
"GDCP-XJF",62665284929,"L7FV-Z4V","Female"
"GV1M-DCF",62665284930,"GNWP-DQ7","Male"
"GV1M-DCF",62665284931,"GC8J-BSK","Female"
"LT3P-8D6",62665284932,"GG92-32P","Male"
"LT3P-8D6",62665284933,"GG4M-2R7","Female"
"G8L3-3JL",62665284934,"GVXP-S4R","Male"
"G8L3-3JL",62665284935,"LVDF-9DW","Female"
"94HZ-CG3",62665284936,"L4Y9-TXB","Male"
"94HZ-CG3",62665284937,"GSX5-T31","Female"
"LDSS-BYY",62665284938,"99PY-ZDF","Male"
"LDSS-BYY",62665284939,"LD97-C7T","Female"
"LDSV-RVD",62665284940,"LDSH-9W5","Male"
"LDSV-RVD",62665284941,"GGH1-7CV","Female"
"LDSV-RG8",62665284942,"LDSH-S6J","Male"
"LDSV-RG8",62665284943,"KND9-P91","Female"
"LDSQ-XRK",62665284944,"LDSK-V77","Male"
"LDSQ-XRK",62665284945,"LDSQ-F68","Female"
"LCFL-9DP",62665284946,"LB27-YWT","Male"
"LCFL-9DP",62665284947,"GWZB-NNM","Female"
"KDQW-JTJ",62665284948,"9HTX-2CD","Male"
"KDQW-JTJ",62665284949,"G39Q-HBK","Female"
"LDS9-GGV",62665284950,"LZGK-GZB","Male"
"LDS9-GGV",62665284951,"MXKR-J9R","Female"
"9MWR-GHW",62665284952,"K8M3-FZQ","Male"
"9MWR-GHW",62665284953,"LVDF-9DW","Female"
"LZ1V-KT6",62665284954,"MBPN-4DK","Male"
"LZ1V-KT6",62665284955,"9H9K-FVG","Female"
"9WL8-7LY",62665284956,"L8RK-RPS","Male"
"9WL8-7LY",62665284957,"LJG8-9LJ","Female"
"LBJR-K79",62665284958,"LYNF-SFN","Male"
"LBJR-K79",62665284959,"GJQD-6SP","Female"
"K8M3-FZQ",62665284960,"GFR1-8PR","Male"
"K8M3-FZQ",62665284961,"GFR1-JPJ","Female"
"MBPN-4DK",62665284964,"GFR1-8PR","Male"
"MBPN-4DK",62665284965,"GFR1-JPJ","Female"
"9H9K-FVG",62665284966,"LZ9M-HWG","Male"
"9H9K-FVG",62665284967,"9M85-YGM","Female"
"LCVR-TFD",62665284968,"GVNC-TFT","Male"
"LCVR-TFD",62665284969,"GNFT-19B","Female"
"9Z4P-BQB",62665284970,"LZLQ-664","Male"
"9Z4P-BQB",62665284971,"GK2Y-MJB","Female"
"LDW2-41W",62665284972,"94HZ-CG3","Male"
"LDW2-41W",62665284973,"LDSS-BYY","Female"
"G4NJ-GVF",62665284974,"L8RR-S6X","Male"
"G4NJ-GVF",62665284975,"L8RR-S6J","Female"
"9CS4-RY3",62665284976,"LT3P-8D6","Male"
"9CS4-RY3",62665284977,"G8L3-3JL","Female"
"GJ11-5FT",62665284978,"GD2M-G8D","Male"
"GXJ4-L4J",62665284992,"GXJ4-H7B","Male"
"GXJ4-L4J",62665284993,"G6C6-CVH","Female"
"GDFR-844",62665284994,"GD48-V6F","Male"
"GDFR-844",62665284995,"LR25-6QT","Female"
"GM8X-FP2",62665285000,"LDSH-MS8","Male"
"GM8X-FP2",62665285001,"LDSK-W5H","Female"
"GKDB-2ZZ",62665285002,"LDSV-RVD","Male"
"GKDB-2ZZ",62665285003,"LDSV-RG8","Female"
"GMNK-7HF",62665285008,"G45G-VDT","Male"
"GMNK-7HF",62665285009,"G45G-S8B","Female"
"LZ48-4FD",62665285016,"LDZR-77D","Male"
"LZ48-4FD",62665285017,"GVF3-NY7","Female"
"9HMZ-FQH",62665285018,"GWH7-Y5B","Male"
"9HMZ-FQH",62665285019,"GWH7-YR9","Female"
"2Z98-QKN",62665285020,"GGD3-D92","Male"
"2Z98-QKN",62665285021,"GX56-KLT","Female"
"GDCF-ZCT",62665285022,"G94Q-8SY","Male"
"GDCF-ZCT",62665285023,"G6RT-9MK","Female"
"LCVR-TFD",62665285024,"GVNC-TFT","Male"
"LCVR-TFD",62665285025,"GNFT-19B","Female"
"9Z4P-BQB",62665285026,"LZLQ-664","Male"
"9Z4P-BQB",62665285027,"GK2Y-MJB","Female"
"LDW2-41W",62665285028,"94HZ-CG3","Male"
"LDW2-41W",62665285029,"LDSS-BYY","Female"
"G4NJ-GVF",62665285030,"L8RR-S6X","Male"
"G4NJ-GVF",62665285031,"L8RR-S6J","Female"
"LD97-CH9",62665285032,"99PY-ZDF","Male"
"LD97-CH9",62665285033,"LD97-C7T","Female"
"KH4Q-2SB",62665285034,"LL43-FM6","Male"
"KH4Q-2SB",62665285035,"9CMJ-R5M","Female"
"94YF-JDG",62665285036,"L15Q-4BH","Male"
"94YF-JDG",62665285037,"LT36-BWL","Female"
