"fid","ascendancy","parent","gender"
"GN8G-MT7",114558134216,"GJMV-L5G","Male"
"GN8G-MT7",114558134217,"GSP6-P1B","Female"
"L8TJ-5XS",114558134224,"KX2S-NWF","Male"
"L8TJ-5XS",114558134225,"L7GV-KKS","Female"
"LJG4-5YW",114558134228,"GGKW-M5B","Male"
"LJG4-5YW",114558134229,"LDH1-G9D","Female"
"G7YH-3GJ",114558134232,"GV4P-VY5","Male"
"G7YH-3GJ",114558134233,"GGJD-JSR","Female"
"GC45-DB8",114558134234,"GZRK-SFB","Male"
"GC45-DB8",114558134235,"GVSP-WS2","Female"
"9HRG-JDL",114558134272,"LZDH-NFR","Male"
"9HRG-JDL",114558134273,"LD9C-ZGZ","Female"
"LZ1T-YG5",114558134284,"LDHS-DWJ","Male"
"LZZF-5Z1",114558134286,"LBBB-4XS","Male"
"LZZF-5Z1",114558134287,"LDHS-6S3","Female"
"G6TC-GD8",114558134304,"GFF2-JFR","Male"
"G6TC-GD8",114558134305,"GG69-8N9","Female"
"9HTX-2CD",114558134328,"9HRG-JDL","Male"
"9HTX-2CD",114558134329,"LDH1-G9D","Female"
"G39Q-HBK",114558134330,"KX2S-NWF","Male"
"G39Q-HBK",114558134331,"L7GV-KKS","Female"
"GGJD-LJM",114558134336,"GF59-F78","Male"
"GGJD-LJM",114558134337,"GLFD-4JJ","Female"
"9CHR-8ZW",114558134352,"G69T-DN8","Male"
"9CHR-8ZW",114558134353,"L2W2-2TC","Female"
"G2PK-2PB",114558134356,"G9FS-BL2","Male"
"G2PK-2PB",114558134357,"GGXP-5J3","Female"
"GVXD-YLR",114558134358,"GMMD-GH5","Male"
"GVXD-YLR",114558134359,"LBK1-86P","Female"
"LCJD-VX6",114558134656,"9ZCB-DSC","Male"
"LCJD-VX6",114558134657,"GG1G-KG2","Female"
"LD9R-RKH",114558134658,"LD9R-RYR","Male"
"LD9R-RKH",114558134659,"M15L-V4Q","Female"
"9WMP-NNQ",114558134660,"99PT-NTZ","Male"
"9WMP-NNQ",114558134661,"G98Z-6RZ","Female"
"945D-J9Y",114558134662,"LZ9M-HWG","Male"
"945D-J9Y",114558134663,"9M85-YGM","Female"
"GZ8X-GV2",114558134664,"GFK3-MS7","Male"
"GZ8X-GV2",114558134665,"GFPT-WGM","Female"
"G6ZP-B73",114558134666,"LH3L-KQH","Male"
"G6ZP-B73",114558134667,"G692-MWD","Female"
"9HTX-2CD",114558134672,"9HRG-JDL","Male"
"9HTX-2CD",114558134673,"LDH1-G9D","Female"
"G39Q-HBK",114558134674,"KX2S-NWF","Male"
"G39Q-HBK",114558134675,"L7GV-KKS","Female"
"LZGK-GZB",114558134676,"LZ8D-9DK","Male"
"LZGK-GZB",114558134677,"GK9J-9XB","Female"
"MXKR-J9R",114558134678,"9QZD-J5R","Male"
"MXKR-J9R",114558134679,"L18P-6ZG","Female"
"G215-NYD",114558134688,"GG1F-9LB","Male"
"G215-NYD",114558134689,"GG1X-DGM","Female"
"LTZY-FHB",114558135312,"9HM8-L3N","Male"
"LTZY-FHB",114558135313,"L6KK-PSH","Female"
"GLBB-B7J",114558136320,"GQZM-VZS","Male"
"GKY2-HZS",114558136322,"G2CX-F3P","Male"
"GKY2-HZS",114558136323,"G2CX-M5V","Female"
"GMWX-WW1",114558136328,"GQZM-VZS","Male"
"L7NG-DRP",114558136352,"9H5N-BFF","Male"
"L7NG-DRP",114558136353,"GKZ8-4FD","Female"
"LYTH-K3C",114558136354,"G6Q3-JX4","Male"
"LTT6-YJQ",114558136356,"GVBH-MTY","Male"
"29H4-2Y1",114558136360,"GV1M-FDM","Male"
"29H4-2Y1",114558136361,"GKZ8-Q9M","Female"
"GKZ8-Q9M",114558136362,"G2DP-9XR","Male"
"G8W1-CJS",114558136364,"G7D4-7W8","Male"
"G8W1-CJS",114558136365,"GZ58-VPL","Female"
"GKCC-J1G",114558136366,"LZK3-LK2","Male"
"GKCC-J1G",114558136367,"M185-RW3","Female"
"GH7M-QSF",114558136368,"LHXT-LR1","Male"
"GH7M-QSF",114558136369,"GLTD-CTG","Female"
"G4SP-ZYT",114558136370,"GGBP-P1C","Male"
"G4SP-ZYT",114558136371,"GGBP-Y4C","Female"
"L1DW-Q5N",114558136380,"LY5W-N6P","Male"
"L1DW-Q5N",114558136381,"LHWS-BFW","Female"
"2781-6PP",114558136382,"GDB8-4V9","Male"
"2781-6PP",114558136383,"GVZM-RKC","Female"
"LZNY-FF7",114558136576,"L8PY-4HG","Male"
"LZNY-FF7",114558136577,"LHGL-1HZ","Female"
"GPMD-KTY",114558136578,"GLFB-QPC","Male"
"GPMD-KTY",114558136579,"GW7K-2ZB","Female"
"LTT6-YJQ",114558136592,"GVBH-MTY","Male"
"9HRG-JDL",114558136608,"LZDH-NFR","Male"
"9HRG-JDL",114558136609,"LD9C-ZGZ","Female"
"LZ8D-9DK",114558136616,"MW4S-HPZ","Male"
"LZ8D-9DK",114558136617,"GGYL-CGH","Female"
"9QZD-J5R",114558136620,"L1DW-Q5N","Male"
