"fid","ascendancy","parent","gender"
"L8RK-RPS",31529872008,"GM2P-GSQ","Male"
"L8RK-RPS",31529872009,"L1PP-NHR","Female"
"LJG8-9LJ",31529872010,"LYDQ-TG6","Male"
"LJG8-9LJ",31529872011,"9HM8-2GK","Female"
"LYNF-SFN",31529872012,"GJQD-V62","Male"
"LYNF-SFN",31529872013,"G3CD-LLK","Female"
"GJQD-6SP",31529872014,"GKZ8-84G","Male"
"GJQD-6SP",31529872015,"G4Z4-XVP","Female"
"G4ZX-J8J",31529872032,"L8RK-LJH","Male"
"G4ZX-J8J",31529872033,"GCSJ-N8J","Female"
"G96Y-DRB",31529872034,"G8X8-Y5Y","Male"
"G96Y-DRB",31529872035,"GH85-Y42","Female"
"9ZH7-GMD",31529872080,"G7RV-VBP","Male"
"9ZH7-GMD",31529872081,"GL9M-YXL","Female"
"G7ZN-5DF",31529872084,"GLJW-CJ4","Male"
"G2TZ-96Y",31529872088,"GLZJ-1J2","Male"
"L1DD-JMP",31529872092,"GG5W-TJ1","Male"
"L1DD-JMP",31529872093,"GG54-SDF","Female"
"9WY9-HRJ",31529872094,"LZ19-924","Male"
"9Z4Y-476",31529872096,"LD9R-5PH","Male"
"9Z4Y-476",31529872097,"LZM1-YM9","Female"
"G396-J2Q",31529872098,"GSJL-SH8","Male"
"G396-J2Q",31529872099,"G8V9-RRF","Female"
"LD9R-5PH",31529872104,"L187-NYR","Male"
"LD9R-5PH",31529872105,"9WQY-MZT","Female"
"GSJL-SH8",31529872108,"G2L1-F2P","Male"
"GSJL-SH8",31529872109,"GH7C-CVR","Female"
"G8V9-RRF",31529872110,"G8DJ-NMC","Male"
"G8V9-RRF",31529872111,"GG64-9ZY","Female"
"GVYJ-ZZJ",31529872128,"GLPP-BF3","Male"
"GVYJ-ZZJ",31529872129,"L6KC-J2Y","Female"
"L198-LRM",31529872132,"LDPX-VWT","Male"
"L198-LRM",31529872133,"GMXZ-2CC","Female"
"LCFL-9DP",31529872134,"LB27-YWT","Male"
"LCFL-9DP",31529872135,"GWZB-NNM","Female"
"9QZD-J5R",31529872136,"L1DW-Q5N","Male"
"9QZD-J5R",31529872137,"2781-6PP","Female"
"L18P-6ZG",31529872138,"G36D-72Y","Male"
"L18P-6ZG",31529872139,"L18F-8KW","Female"
"LDW2-RVK",31529872140,"LYDW-KW7","Male"
"LDW2-RVK",31529872141,"LY67-3N8","Female"
"LDW2-RVB",31529872142,"LR1T-XQ7","Male"
"LDW2-RVB",31529872143,"GZXX-B8X","Female"
"LVTD-MDD",31529872144,"GX7C-LRS","Male"
"LVTD-MDD",31529872145,"GN1M-ZZK","Female"
"GKYX-DNQ",31529872146,"LB2S-1BB","Male"
