"fid","ascendancy","parent","gender"
"LZ48-4FD",114560636152,"LDZR-77D","Male"
"LZ48-4FD",114560636153,"GVF3-NY7","Female"
"9HMZ-FQH",114560636154,"GWH7-Y5B","Male"
"9HMZ-FQH",114560636155,"GWH7-YR9","Female"
"2Z98-QKN",114560636156,"GGD3-D92","Male"
"2Z98-QKN",114560636157,"GX56-KLT","Female"
"GDCF-ZCT",114560636158,"G94Q-8SY","Male"
"GDCF-ZCT",114560636159,"G6RT-9MK","Female"
"LHGL-6S6",114560636162,"GVZ5-J6W","Male"
"LHGL-6S6",114560636163,"GVZ5-WM6","Female"
"GZ49-QNV",114560636164,"GKVJ-69Y","Male"
"GZ49-QNV",114560636165,"G2GG-V2Y","Female"
"GX7F-YKZ",114560636166,"GLBZ-FVT","Male"
"GX7F-YKZ",114560636167,"GLB8-4LY","Female"
"GXWR-W8R",114560636168,"G8WY-FTN","Male"
"GXWR-W8R",114560636169,"GH7D-NJJ","Female"
"G8WY-8VN",114560636170,"GXW5-BHK","Male"
"G8WY-8VN",114560636171,"GX3B-MFL","Female"
"LT1C-QRG",114560636176,"GHGN-QMX","Male"
"LT1C-QRG",114560636177,"GFC5-SD1","Female"
"GJWH-F45",114560636180,"GFCP-YDH","Male"
"GJWH-F45",114560636181,"GFCP-YD2","Female"
"GJWH-FM2",114560636184,"GJWH-Z8W","Male"
"GJWH-3PM",114560636188,"GJWH-CST","Male"
"GJWH-3PM",114560636189,"GJWH-WJD","Female"
"GJWH-MN6",114560636190,"GJWH-QRS","Male"
"GJWH-MN6",114560636191,"GJWH-ZKF","Female"
"LBTR-BTW",114560636194,"LZK3-LK2","Male"
"LBTR-BTW",114560636195,"M185-RW3","Female"
"G6RN-4Y7",114560636196,"G6DZ-JKF","Male"
"G6RN-4Y7",114560636197,"G6D8-388","Female"
"GFPT-S5P",114560636198,"GZ8X-GV2","Male"
"GFPT-S5P",114560636199,"G6ZP-B73","Female"
"LY9D-2F8",114560636200,"LCJD-VX6","Male"
"LY9D-2F8",114560636201,"LD9R-RKH","Female"
"L28D-TJH",114560636202,"9WMP-NNQ","Male"
"L28D-TJH",114560636203,"945D-J9Y","Female"
"GJTS-3TP",114560636204,"GZ8X-GV2","Male"
"GJTS-3TP",114560636205,"G6ZP-B73","Female"
"LD9R-RB7",114560636224,"LD9R-RYR","Male"
"LD9R-RB7",114560636225,"M15L-V4Q","Female"
"LDSS-6H5",114560636226,"L133-HLP","Male"
"LDSS-6H5",114560636227,"KH8N-T92","Female"
"9H19-J7X",114560636228,"9Z8P-WSC","Male"
"9H19-J7X",114560636229,"G6BP-Z3N","Female"
"9H19-J7B",114560636230,"9HPQ-N9H","Male"
"9H19-J7B",114560636231,"GGL9-529","Female"
"GSXR-ZTK",114560636232,"GQSM-6LG","Male"
"GSXR-ZTK",114560636233,"G9CZ-RB1","Female"
"L1B9-5FC",114560636234,"L8RK-RPS","Male"
"L1B9-5FC",114560636235,"LJG8-9LJ","Female"
"G2QK-94H",114560636236,"G75J-GMH","Male"
"G2QK-94H",114560636237,"G75J-NFC","Female"
"G75J-1J1",114560636238,"G6SV-M3S","Male"
"G75J-1J1",114560636239,"KH4D-HB7","Female"
"LDSQ-XRK",114560636240,"LDSK-V77","Male"
"LDSQ-XRK",114560636241,"LDSQ-F68","Female"
"LCFL-9DP",114560636242,"LB27-YWT","Male"
"LCFL-9DP",114560636243,"GWZB-NNM","Female"
"KDQW-JTJ",114560636244,"9HTX-2CD","Male"
"KDQW-JTJ",114560636245,"G39Q-HBK","Female"
"LDS9-GGV",114560636246,"LZGK-GZB","Male"
"LDS9-GGV",114560636247,"MXKR-J9R","Female"
"9MWR-GHW",114560636248,"K8M3-FZQ","Male"
"9MWR-GHW",114560636249,"LVDF-9DW","Female"
"LZ1V-KT6",114560636250,"MBPN-4DK","Male"
"LZ1V-KT6",114560636251,"9H9K-FVG","Female"
"9WL8-7LY",114560636252,"L8RK-RPS","Male"
"9WL8-7LY",114560636253,"LJG8-9LJ","Female"
"LBJR-K79",114560636254,"LYNF-SFN","Male"
"LBJR-K79",114560636255,"GJQD-6SP","Female"
"G8WB-7SG",114560636264,"LY43-RHM","Male"
"GLHT-H9Z",114560636276,"G9G8-ZCS","Male"
"GLHT-H9Z",114560636277,"GVHV-7WD","Female"
"9H27-X8Y",114560636296,"GWH4-TPB","Male"
"9H27-X8Y",114560636297,"GW7W-X8L","Female"
"LHVW-PHG",114560636300,"G6LF-88X","Male"
"LHVW-PHG",114560636301,"LDMF-45N","Female"
"G775-31L",114560636304,"LRCW-QZQ","Male"
"M9QY-BGD",114560636306,"LH73-QN3","Male"
"M9QY-BGD",114560636307,"9QCR-C75","Female"
"LYTF-RJ7",114560636308,"LYTF-ZF9","Male"
"LYTF-RJ7",114560636309,"LYTF-WVL","Female"
"L8R5-LJS",114560636312,"K64W-47J","Male"
"L8R5-LJS",114560636313,"LDMF-CDQ","Female"
"9Q3R-2SK",114560636314,"LZJD-LQR","Male"
"9Q3R-2SK",114560636315,"GZCT-SQC","Female"
"GVX1-WPK",114560636316,"KNHF-9N1","Male"
"GVX1-WPK",114560636317,"KNHN-69B","Female"
"GG8N-HW7",114560636318,"KNHF-9N1","Male"
"GG8N-HW7",114560636319,"KNHN-69B","Female"
"MLPW-GL9",114560636320,"GPS9-DQY","Male"
"MLPW-GL9",114560636321,"GDPQ-JGC","Female"
"LCR2-M6T",114560636322,"LHY9-RBR","Male"
