"fid","ascendancy","parent","gender"
"G6MW-WVX",14242390904,"GZ1H-4T1","Male"
"G6MW-WVX",14242390905,"GJJ7-FWF","Female"
"GMXF-JSD",14242390908,"GJF5-LJ3","Male"
"GMXF-JSD",14242390909,"GKDD-M1L","Female"
"GQSG-1F8",14242390910,"GJFR-STB","Male"
"GQSG-1F8",14242390911,"LBLV-9Q3","Female"
"9HTX-2CD",14242391056,"9HRG-JDL","Male"
"9HTX-2CD",14242391057,"LDH1-G9D","Female"
"G39Q-HBK",14242391058,"KX2S-NWF","Male"
"G39Q-HBK",14242391059,"L7GV-KKS","Female"
"L7LR-RWX",14242391060,"GVR7-Q43","Male"
"L7LR-RWX",14242391061,"L2DV-WS5","Female"
"LBTR-BTW",14242391090,"LZK3-LK2","Male"
"LBTR-BTW",14242391091,"M185-RW3","Female"
"G6RN-4Y7",14242391092,"G6DZ-JKF","Male"
"G6RN-4Y7",14242391093,"G6D8-388","Female"
"GFPT-S5P",14242391094,"GZ8X-GV2","Male"
"GFPT-S5P",14242391095,"G6ZP-B73","Female"
"LY9D-2F8",14242391096,"LCJD-VX6","Male"
"LY9D-2F8",14242391097,"LD9R-RKH","Female"
"L28D-TJH",14242391098,"9WMP-NNQ","Male"
"L28D-TJH",14242391099,"945D-J9Y","Female"
"GJTS-3TP",14242391100,"GZ8X-GV2","Male"
"GJTS-3TP",14242391101,"G6ZP-B73","Female"
"GGKB-FBC",14242391112,"LZGK-GZB","Male"
"GGKB-FBC",14242391113,"LDSQ-F68","Female"
"GKCC-1KD",14242391136,"GKQX-VM9","Male"
"GKCC-1KD",14242391137,"GVB8-9XY","Female"
"GMF5-BSR",14242391144,"GLFD-7MD","Male"
"GMF5-BSR",14242391145,"GGFH-MVX","Female"
"L1WB-PZW",14242391146,"9HTX-2CD","Male"
"L1WB-PZW",14242391147,"L83J-4S6","Female"
"L1W8-W7S",14242391148,"GLFD-7MD","Male"
"L1W8-W7S",14242391149,"GGFH-MVX","Female"
"GD7W-JS7",14242391152,"G6H3-12T","Male"
"GD7W-NSX",14242391154,"GD7W-BDW","Male"
"9376-JCH",14242391160,"KNW5-CM9","Male"
"9376-JCH",14242391161,"LCRM-5HJ","Female"
"9HVH-9GD",14242391162,"LHW9-VZ4","Male"
"9HVH-9GD",14242391163,"GKKW-24R","Female"
"GG3M-7JP",14242391164,"GGWF-VYW","Male"
"GG3M-7JP",14242391165,"GGXT-3X8","Female"
"GLFD-7MD",14242391168,"GMMD-GH5","Male"
