"fid","ascendancy","parent","gender"
"GJMH-2XV",34197057198,"GGQK-PFF","Male"
"GJMH-2XV",34197057199,"GG6X-CZ8","Female"
"99XR-3XB",34197057200,"LDS9-GTK","Male"
"99XR-3XB",34197057201,"GMN3-7TX","Female"
"LDSS-1KQ",34197057216,"29H4-2Y1","Male"
"G21T-2NY",34197057220,"G7BV-VZL","Male"
"G21T-2NY",34197057221,"GV6J-RQ7","Female"
"GKXZ-H66",34197057222,"G21T-L5C","Male"
"GKXZ-H66",34197057223,"G21T-L5Z","Female"
"GNNF-JLW",34197057232,"G6RW-Z2T","Male"
"GNNF-JLW",34197057233,"G687-CW2","Female"
"9Z8F-7QP",34197057234,"GSVP-H7S","Male"
"9Z8F-7QP",34197057235,"GKDB-2ZZ","Female"
"998F-RYD",34197057236,"GLB9-C37","Male"
"998F-RYD",34197057237,"G2YH-9WG","Female"
"9WYV-M96",34197057238,"GLW3-1SY","Male"
"9WYV-M96",34197057239,"998F-RBL","Female"
"LZ1V-KTQ",34197057240,"9MWR-GHW","Male"
"LZ1V-KTQ",34197057241,"LZ1V-KT6","Female"
"GDN3-LQK",34197057242,"LH8G-2RH","Male"
"GDN3-LQK",34197057243,"LDW2-7JJ","Female"
"GGCR-SMM",34197057244,"LL31-NXN","Male"
"GGCR-SMM",34197057245,"GLWQ-CLK","Female"
"GJ2V-WRY",34197057248,"G233-LXN","Male"
"GJ2V-WRY",34197057249,"GGWK-NT3","Female"
"LD9P-MFB",34197057252,"GC7G-R6L","Male"
"LD9P-MFB",34197057253,"GC7P-77S","Female"
"GNNF-JLW",34197057264,"G6RW-Z2T","Male"
"GNNF-JLW",34197057265,"G687-CW2","Female"
"9Z8F-7QP",34197057266,"GSVP-H7S","Male"
"9Z8F-7QP",34197057267,"GKDB-2ZZ","Female"
"998F-RYD",34197057268,"GLB9-C37","Male"
"998F-RYD",34197057269,"G2YH-9WG","Female"
"9WYV-M96",34197057270,"GLW3-1SY","Male"
"9WYV-M96",34197057271,"998F-RBL","Female"
"LZ1V-KTQ",34197057272,"9MWR-GHW","Male"
"LZ1V-KTQ",34197057273,"LZ1V-KT6","Female"
"GDN3-LQK",34197057274,"LH8G-2RH","Male"
"GDN3-LQK",34197057275,"LDW2-7JJ","Female"
"GGCR-SMM",34197057276,"LL31-NXN","Male"
"GGCR-SMM",34197057277,"GLWQ-CLK","Female"
"GD65-2F2",34197057280,"G2RV-DFJ","Male"
"GD65-2F2",34197057281,"G2RJ-1WJ","Female"
"KNSN-3NT",34197057282,"KNQ6-9ZF","Male"
"LT8Q-95L",34197057284,"LDS9-GTK","Male"
"LT8Q-95L",34197057285,"GMN3-7TX","Female"
"LVVK-HVJ",34197057292,"LT83-QKS","Male"
"LVVK-HVJ",34197057293,"GDG2-NJC","Female"
"GX26-XRJ",34197057294,"G9M5-FF1","Male"
"GX26-XRJ",34197057295,"GN9F-M6Q","Female"
"GDHY-7SR",34197057296,"GXD4-VH6","Male"
"GDHY-7SR",34197057297,"GXDH-74P","Female"
"GLTH-3M3",34197057298,"GLTH-SF8","Male"
"GLTH-3M3",34197057299,"GLTH-M66","Female"
"LD1R-LZF",34197057304,"GNBX-9JC","Male"
"LD1R-LZF",34197057305,"GFC6-D1X","Female"
"LZ2K-W9Y",34197057306,"GD7G-BVP","Male"
"LZ2K-W9Y",34197057307,"9HG1-CKS","Female"
"9MH5-29J",34197057308,"9MH5-2Q7","Male"
"9MH5-29J",34197057309,"G6H3-26Y","Female"
"LZZW-6XG",34197057310,"M1W5-BFF","Male"
"LZZW-6XG",34197057311,"9CW5-JNL","Female"
"GMP6-NXR",34197057312,"GMF5-BSR","Male"
"GMP6-NXR",34197057313,"L1WB-PZW","Female"
"G39X-CX3",34197057314,"9H27-6Y3","Male"
"G39X-CX3",34197057315,"MWBC-XS5","Female"
"GQMG-G62",34197057456,"LDSQ-XRK","Male"
"GQMG-G62",34197057457,"LCFL-9DP","Female"
