"fid","ascendancy","parent","gender"
"L8WY-474",15765509774,"9H19-J7X","Male"
"L8WY-474",15765509775,"9H19-J7B","Female"
"LBJM-VXF",15765509776,"9C8M-C8L","Male"
"LBJM-VXF",15765509777,"GGJD-WC6","Female"
"LBDM-38D",15765509778,"L8R2-SJ9","Male"
"LBDM-38D",15765509779,"LCXP-QW3","Female"
"MSZC-Z12",15765509780,"LBQ7-VCK","Male"
"MSZC-Z12",15765509781,"LZSJ-4MJ","Female"
"MFDV-SRR",15765509782,"G7BH-PLM","Male"
"MFDV-SRR",15765509783,"GL5J-ZG3","Female"
"LRHD-9QV",15765509784,"GHXK-4CC","Male"
"LRHD-9QV",15765509785,"LDT7-TQR","Female"
"LB28-GGJ",15765509786,"KJWK-J9N","Male"
"LB28-GGJ",15765509787,"GZZ1-RZC","Female"
"9HYM-8LQ",15765509789,"LYGC-QWM","Female"
"99VV-38W",15765509790,"GD3G-G7F","Male"
"99VV-38W",15765509791,"G7NR-DKZ","Female"
"G9C2-JC3",15765509792,"9ZC6-52H","Male"
"G9C2-JC3",15765509793,"LDZ2-825","Female"
"LLCG-1DK",15765509794,"9WL8-7LY","Male"
"LLCG-1DK",15765509795,"LBJR-K79","Female"
"G929-BHT",15765509800,"GL76-XPY","Male"
"G929-BHT",15765509801,"GGYY-61R","Female"
"GLTG-P3R",15765509804,"GLTP-MTZ","Male"
"GLTG-P3R",15765509805,"GLTG-XRG","Female"
"GLRP-57M",15765509806,"GLTG-G2M","Male"
"LDSS-R24",15765509808,"LDSS-YNC","Male"
"LDSS-R24",15765509809,"GQ5M-N6W","Female"
"LR6N-PQP",15765509812,"LBJ9-GZ4","Male"
"LR6N-PQP",15765509813,"KZPP-B68","Female"
"LDSS-RGB",15765509814,"L18B-R3G","Male"
"LDSS-RGB",15765509815,"KDQH-DJG","Female"
"9Z8X-1VX",15765509816,"L2SG-RHC","Male"
"9Z8X-1VX",15765509817,"GX4P-D1J","Female"
"9Z8X-1VF",15765509818,"9Z4Y-476","Male"
"9Z8X-1VF",15765509819,"G396-J2Q","Female"
"L7LL-FB1",15765509824,"GGJ6-93F","Male"
"L7LL-FB1",15765509825,"94RZ-9KC","Female"
"LZVR-GMG",15765509826,"L18X-ZNH","Male"
"LZVR-GMG",15765509827,"MVL6-5PR","Female"
"93LF-J1V",15765509828,"L1HZ-WR2","Male"
"93LF-J1V",15765509829,"MDWC-L73","Female"
"931M-DSZ",15765509830,"KFLG-12B","Male"
"931M-DSZ",15765509831,"M5YG-GGX","Female"
"LHYG-XJF",15765509832,"M1TN-H75","Male"
"LHYG-XJF",15765509833,"GHRS-RJY","Female"
"GDGW-LRZ",15765509834,"LJ4D-ZCK","Male"
"GDGW-LRZ",15765509835,"9S1L-ZP2","Female"
"2JFF-BQB",15765509836,"G87Q-Z3W","Male"
"2JFF-BQB",15765509837,"GC32-FML","Female"
"K83K-RFX",15765509839,"G2GZ-4JW","Female"
"LZGQ-LJX",15765509840,"KDQW-JTJ","Male"
"LZGQ-LJX",15765509841,"LDS9-GGV","Female"
"KDQH-DJG",15765509842,"L1DD-JMP","Male"
"KDQH-DJG",15765509843,"9WY9-HRJ","Female"
"GL9R-YL9",15765509844,"LD95-VV6","Male"
"GL9R-YL9",15765509845,"9H2F-HV5","Female"
"LDHQ-P5F",15765509846,"LD9R-RB7","Male"
"LDHQ-P5F",15765509847,"LDSS-6H5","Female"
"K8D7-F5D",15765509848,"LZS9-ZC2","Male"
"K8D7-F5D",15765509849,"LZ61-F76","Female"
"LDZ2-8G7",15765509852,"KNXX-WBQ","Male"
"LDZ2-8G7",15765509853,"LDZ2-8LP","Female"
"LY6V-8G3",15765509854,"LDMT-HMZ","Male"
"LY6V-8G3",15765509855,"LD91-ST3","Female"
"LH7S-18K",15765509856,"LDW2-7WW","Male"
"LH7S-18K",15765509857,"LH7S-12Y","Female"
"LDSV-5Q1",15765509858,"LDSQ-XRK","Male"
"LDSV-5Q1",15765509859,"LCFL-9DP","Female"
"LYGH-JR3",15765509860,"LD9R-RB7","Male"
"LYGH-JR3",15765509861,"LDSS-6H5","Female"
"LZVR-GMG",15765509862,"L18X-ZNH","Male"
"LZVR-GMG",15765509863,"MVL6-5PR","Female"
"GNYN-63S",15765509864,"L8YY-G2B","Male"
"GNYN-63S",15765509865,"93BR-9XQ","Female"
"LBDM-38D",15765509866,"L8R2-SJ9","Male"
"LBDM-38D",15765509867,"LCXP-QW3","Female"
"9H16-YMP",15765509868,"L18B-R3G","Male"
"9H16-YMP",15765509869,"KDQH-DJG","Female"
"L82R-5HJ",15765509870,"LD9R-5G3","Male"
"L82R-5HJ",15765509871,"M897-QTS","Female"
"G7L7-K4V",15765509872,"GJN4-XTB","Male"
"G7L7-K4V",15765509873,"GVSX-46Q","Female"
"GVMM-WY2",15765509874,"GSD6-K7P","Male"
"GVMM-WY2",15765509875,"G6WQ-WBM","Female"
"LZJX-4WX",15765509876,"G95X-P39","Male"
"LZJX-4WX",15765509877,"GSBX-MD1","Female"
"2ZVG-JS3",15765509878,"L1QG-G8M","Male"
"2ZVG-JS3",15765509879,"LD97-QLP","Female"
"94BN-14G",15765509880,"G27Z-3CW","Male"
"94BN-14G",15765509881,"G27Z-QDV","Female"
"GQP1-GKY",15765509884,"G6MW-WVX","Male"
"GQP1-GKY",15765509885,"GX82-GBC","Female"
"LD33-H5D",15765509886,"GMXF-JSD","Male"
"LD33-H5D",15765509887,"GQSG-1F8","Female"
"29H4-2Y1",15765509888,"GV1M-FDM","Male"
"29H4-2Y1",15765509889,"GKZ8-Q9M","Female"
"G7BV-VZL",15765509896,"G23Z-T5F","Male"
"G7BV-VZL",15765509897,"GLLV-WWW","Female"
"GV6J-RQ7",15765509898,"L1QD-DXV","Male"
"GV6J-RQ7",15765509899,"LD9P-M8N","Female"
"G21T-L5Z",15765509902,"LJ2H-W3S","Male"
"G21T-L5Z",15765509903,"LZ2S-DKM","Female"
"G6RW-Z2T",15765509920,"GDCP-XJF","Male"
"G6RW-Z2T",15765509921,"GV1M-DCF","Female"
"G687-CW2",15765509922,"LT3P-8D6","Male"
"G687-CW2",15765509923,"G8L3-3JL","Female"
"GSVP-H7S",15765509924,"94HZ-CG3","Male"
"GSVP-H7S",15765509925,"LDSS-BYY","Female"
"GKDB-2ZZ",15765509926,"LDSV-RVD","Male"
"GKDB-2ZZ",15765509927,"LDSV-RG8","Female"
"GLB9-C37",15765509928,"LDSQ-XRK","Male"
"GLB9-C37",15765509929,"LCFL-9DP","Female"
"G2YH-9WG",15765509930,"KDQW-JTJ","Male"
"G2YH-9WG",15765509931,"LDS9-GGV","Female"
"GLW3-1SY",15765509932,"9MWR-GHW","Male"
"GLW3-1SY",15765509933,"LZ1V-KT6","Female"
"998F-RBL",15765509934,"9WL8-7LY","Male"
"998F-RBL",15765509935,"LBJR-K79","Female"
"9MWR-GHW",15765509936,"K8M3-FZQ","Male"
"9MWR-GHW",15765509937,"LVDF-9DW","Female"
"LZ1V-KT6",15765509938,"MBPN-4DK","Male"
"LZ1V-KT6",15765509939,"9H9K-FVG","Female"
"LH8G-2RH",15765509940,"LCVR-TFD","Male"
"LH8G-2RH",15765509941,"9Z4P-BQB","Female"
"LDW2-7JJ",15765509942,"LDW2-41W","Male"
"LDW2-7JJ",15765509943,"G4NJ-GVF","Female"
"LL31-NXN",15765509944,"9CS4-RY3","Male"
"LL31-NXN",15765509945,"GJ11-5FT","Female"
"G233-LXN",15765509952,"GGJD-LJM","Male"
"G233-LXN",15765509953,"G2PL-CYW","Female"
"GC7G-R6L",15765509960,"9CHR-8ZW","Male"
"GC7G-R6L",15765509961,"GVWL-TZN","Female"
"GC7P-77S",15765509962,"G2PK-2PB","Male"
"GC7P-77S",15765509963,"GVXD-YLR","Female"
"G6RW-Z2T",15765509984,"GDCP-XJF","Male"
"G6RW-Z2T",15765509985,"GV1M-DCF","Female"
"G687-CW2",15765509986,"LT3P-8D6","Male"
"G687-CW2",15765509987,"G8L3-3JL","Female"
"GSVP-H7S",15765509988,"94HZ-CG3","Male"
"GSVP-H7S",15765509989,"LDSS-BYY","Female"
"GKDB-2ZZ",15765509990,"LDSV-RVD","Male"
"GKDB-2ZZ",15765509991,"LDSV-RG8","Female"
"GLB9-C37",15765509992,"LDSQ-XRK","Male"
"GLB9-C37",15765509993,"LCFL-9DP","Female"
"G2YH-9WG",15765509994,"KDQW-JTJ","Male"
"G2YH-9WG",15765509995,"LDS9-GGV","Female"
"GLW3-1SY",15765509996,"9MWR-GHW","Male"
"GLW3-1SY",15765509997,"LZ1V-KT6","Female"
"998F-RBL",15765509998,"9WL8-7LY","Male"
"998F-RBL",15765509999,"LBJR-K79","Female"
"9MWR-GHW",15765510000,"K8M3-FZQ","Male"
"9MWR-GHW",15765510001,"LVDF-9DW","Female"
"LZ1V-KT6",15765510002,"MBPN-4DK","Male"
"LZ1V-KT6",15765510003,"9H9K-FVG","Female"
"LH8G-2RH",15765510004,"LCVR-TFD","Male"
