"fid","ascendancy","parent","gender"
"M12G-SFX",52650991110,"LBM7-XLR","Male"
"M12G-SFX",52650991111,"LDSR-1Y7","Female"
"GNPG-M72",52650991188,"GNPG-MH8","Male"
"GNPG-M72",52650991189,"KFVP-R4Y","Female"
"LZRH-6VD",52650991192,"LY1Q-F7D","Male"
"LZRH-6VD",52650991193,"G6VH-KZ9","Female"
"9QQG-4DF",52650991194,"LKDZ-DHV","Male"
"9QQG-4DF",52650991195,"LYSB-S7B","Female"
"MGRJ-LP1",52650991360,"K1T8-C3G","Male"
"MGRJ-LP1",52650991361,"LZGR-FC8","Female"
"L8MP-2V2",52650991362,"LYQG-KX3","Male"
"L8MP-2V2",52650991363,"GSQB-YJ6","Female"
"9HVG-3HS",52650991364,"LYPR-VX5","Male"
"9HVG-3HS",52650991365,"LY6D-WK1","Female"
"MRRC-VW8",52650991366,"LY6D-VDY","Male"
"MRRC-VW8",52650991367,"LY6D-V66","Female"
"LYPR-VX5",52650991376,"GD65-2F2","Male"
"LYPR-VX5",52650991377,"KNSN-3NT","Female"
"LY6D-WK1",52650991378,"LT8Q-95L","Male"
"LY6D-WK1",52650991379,"G63V-9WW","Female"
"LY6D-VDY",52650991380,"KFRR-NHN","Male"
"LY6D-VDY",52650991381,"9QQN-L3P","Female"
"LY6D-V66",52650991382,"LVVK-HVJ","Male"
"LY6D-V66",52650991383,"GX26-XRJ","Female"
"GLT4-TVW",52650991384,"GDHY-7SR","Male"
"GLT4-TVW",52650991385,"GLTH-3M3","Female"
"K4LT-K4X",52650991388,"LD1R-LZF","Male"
"K4LT-K4X",52650991389,"LZ2K-W9Y","Female"
"LVV3-7SJ",52650991390,"9MH5-29J","Male"
"LVV3-7SJ",52650991391,"LZZW-6XG","Female"
"93QW-7B5",52650991392,"9WCC-XRD","Male"
"93QW-7B5",52650991393,"G3SZ-S8L","Female"
"LH86-HY5",52650991400,"KNDD-84D","Male"
"LH86-HY5",52650991401,"GQQX-89B","Female"
"GZRV-4MX",52650991402,"LR6N-PQP","Male"
"GZRV-4MX",52650991403,"LDSS-RGB","Female"
"LTGT-MY8",52650991404,"G8W1-ZV8","Male"
"LTGT-MY8",52650991405,"9HT5-B49","Female"
"9SPK-69R",52650991408,"LTWR-DQ6","Male"
"9SPK-69R",52650991409,"GX28-S5M","Female"
"GKHH-3WG",52650991410,"LY3P-BPB","Male"
"GKHH-3WG",52650991411,"M8X3-52W","Female"
"KDQZ-4C9",52650991412,"LZGX-NYL","Male"
"KDQZ-4C9",52650991413,"G3MQ-3C9","Female"
"GXX3-RNC",52650991414,"9CNZ-SHX","Male"
"GXX3-RNC",52650991415,"M692-VL6","Female"
"9HVG-3HS",52650991416,"LYPR-VX5","Male"
"9HVG-3HS",52650991417,"LY6D-WK1","Female"
"MRRC-VW8",52650991418,"LY6D-VDY","Male"
"MRRC-VW8",52650991419,"LY6D-V66","Female"
"9CX7-S59",52650991420,"GLT4-TVW","Male"
"934P-KGV",52650991422,"K4LT-K4X","Male"
"934P-KGV",52650991423,"LVV3-7SJ","Female"
"GGFC-X5N",52650991424,"LY8N-RRL","Male"
"GGFC-X5N",52650991425,"9ZC1-9W5","Female"
"LZZ4-564",52650991428,"GK1J-238","Male"
"LZZ4-564",52650991429,"G29N-C8T","Female"
"MHNN-NW9",52650991430,"GLGJ-DN1","Male"
"LBSY-43P",52650991432,"L619-MQH","Male"
"LBSY-43P",52650991433,"GK8M-8WF","Female"
"L8M6-YWJ",52650991434,"LDSS-ZMW","Male"
"L8M6-YWJ",52650991435,"LDSS-ZMD","Female"
"LHRH-LVR",52650991436,"L1Q8-65G","Male"
"LHRH-LVR",52650991437,"MXWH-HJ8","Female"
"L8YM-JSK",52650991438,"L8YB-8WZ","Male"
"L8YM-JSK",52650991439,"GFG3-G3F","Female"
"M256-FF4",52650991444,"LK3R-8J7","Male"
"M256-FF4",52650991445,"GJ6N-1YL","Female"
"LH1T-486",52650991446,"99JL-VFV","Male"
"LH1T-486",52650991447,"GCS7-3JP","Female"
"GM75-BMY",52650991448,"G8W1-69Y","Male"
"GM75-BMY",52650991449,"GXQV-1YQ","Female"
"G8W1-HLX",52650991450,"GD1C-5T6","Male"
"L1Z8-522",52650991456,"99Y7-MCD","Male"
"L1Z8-522",52650991457,"LBKM-9MP","Female"
"L1S4-4N9",52650991458,"L1QG-G8M","Male"
"L1S4-4N9",52650991459,"LD97-QLP","Female"
"9CJ7-MYH",52650991460,"9Z8X-1VX","Male"
"9CJ7-MYH",52650991461,"9Z8X-1VF","Female"
"GGM9-7L1",52650991472,"94T6-NJF","Male"
