"fid","ascendancy","parent","gender"
"LCRR-KM2",114585343680,"9H6Q-VVW","Male"
"LCRR-KM2",114585343681,"9HPT-832","Female"
"LDW5-JN2",114585343682,"9C72-WGJ","Male"
"LDW5-JN2",114585343683,"9CZV-2KJ","Female"
"LD9Y-C7T",114585343684,"9SJP-9TN","Male"
"LD9Y-C7T",114585343685,"LVDV-KPT","Female"
"LD9Y-CW9",114585343686,"LZDH-NFR","Male"
"LD9Y-CW9",114585343687,"LD9C-ZGZ","Female"
"94T6-749",114585343688,"GKZ8-PM1","Male"
"94T6-749",114585343689,"GMXZ-2CC","Female"
"GLLC-968",114585343690,"G8K3-VQ8","Male"
"GLLC-968",114585343691,"G9TH-6YX","Female"
"L1DW-Q5N",114585343692,"LY5W-N6P","Male"
"L1DW-Q5N",114585343693,"LHWS-BFW","Female"
"2781-6PP",114585343694,"GDB8-4V9","Male"
"2781-6PP",114585343695,"GVZM-RKC","Female"
"L8YY-PP2",114585343696,"LCN5-99B","Male"
"L8YY-PP2",114585343697,"LYNX-745","Female"
"LT5Z-556",114585343698,"GS83-FSL","Male"
"LT5Z-556",114585343699,"GL79-7R2","Female"
"LBGF-H83",114585343700,"LRQD-FS2","Male"
"LBGF-H83",114585343701,"L5VF-6MD","Female"
"LZ56-WY6",114585343702,"GJSD-GLT","Male"
"LZ56-WY6",114585343703,"GVMD-TBD","Female"
"9CXC-B7Y",114585343704,"L1WS-BMM","Male"
"9CXC-B7Y",114585343705,"9Z8D-P68","Female"
"LZBY-TS8",114585343706,"LDMN-PWB","Male"
"LZBY-TS8",114585343707,"2NBQ-FP2","Female"
"GK9Q-S8F",114585343708,"L81Y-9GD","Male"
"GK9Q-S8F",114585343709,"LB2S-PWM","Female"
"L8YY-PZ9",114585343712,"LBBB-4XS","Male"
"L8YY-PZ9",114585343713,"LDHS-6S3","Female"
"9H65-XXK",114585343714,"L8YY-PH5","Male"
"9H65-XXK",114585343715,"KFX1-BZD","Female"
"GVD8-NJ7",114585343718,"GPSX-XT1","Male"
"GVD8-NJ7",114585343719,"GPSX-KP8","Female"
"GGZQ-BP3",114585343720,"GZ44-VYR","Male"
"GGZQ-BP3",114585343721,"GKZ8-XPF","Female"
"GHNF-BYC",114585343722,"LTCX-SR2","Male"
"GHNF-BYC",114585343723,"GKZ8-XW3","Female"
