"fid","ascendancy","parent","gender"
"KZPV-BQM",62816072852,"L8RR-4KG","Male"
"KZPV-BQM",62816072853,"99QT-MCB","Female"
"M1VS-25N",62816072856,"LDSS-KJ6","Male"
"M1VS-25N",62816072857,"L28D-TJH","Female"
"LDSS-KHY",62816072858,"LYCY-PN6","Male"
"LDSS-KHY",62816072859,"LDSS-KKV","Female"
"LZGQ-LJX",62816072860,"KDQW-JTJ","Male"
"LZGQ-LJX",62816072861,"LDS9-GGV","Female"
"LDSS-8LB",62816072864,"LVMF-2JP","Male"
"LDSS-8LB",62816072865,"GW2T-LDK","Female"
"G2RP-CG1",62816072866,"LDSS-D1D","Male"
"G2RP-CG1",62816072867,"GKZ8-SNZ","Female"
"LD9R-RB7",62816072880,"LD9R-RYR","Male"
"LD9R-RB7",62816072881,"M15L-V4Q","Female"
"LDSS-6H5",62816072882,"L133-HLP","Male"
"LDSS-6H5",62816072883,"KH8N-T92","Female"
"LDMT-HMZ",62816072884,"L8BY-3VJ","Male"
"LDMT-HMZ",62816072885,"94BP-X4Z","Female"
"LD91-ST3",62816072886,"L8YY-5HK","Male"
"LD91-ST3",62816072887,"L8WB-D2Z","Female"
"L8MB-ZMK",62816072888,"L8YY-PD5","Male"
"L8MB-ZMK",62816072889,"MBV2-T1M","Female"
"MB1Q-ZWW",62816072890,"GKZZ-K49","Male"
"MB1Q-ZWW",62816072891,"GL6R-9XP","Female"
"LDMT-W6R",62816072892,"KJP2-TBR","Male"
"LDMT-W6R",62816072893,"GFN3-DQ5","Female"
"LT83-H6M",62816072894,"GQ59-8LX","Male"
"LT83-H6M",62816072895,"GSCJ-Z9D","Female"
"KNDD-84D",62816072896,"L1WT-FRN","Male"
"KNDD-84D",62816072897,"L1WY-QMZ","Female"
"GQQX-89B",62816072898,"LB5R-TH8","Male"
"GQQX-89B",62816072899,"LDHQ-P5F","Female"
"LR6N-PQP",62816072900,"LBJ9-GZ4","Male"
"LR6N-PQP",62816072901,"KZPP-B68","Female"
"LDSS-RGB",62816072902,"L18B-R3G","Male"
"LDSS-RGB",62816072903,"KDQH-DJG","Female"
"LBLP-PPD",62816072910,"G23Z-T5F","Male"
"LBLP-PPD",62816072911,"GFJR-GNC","Female"
"9H17-VTZ",62816072912,"LZGQ-LJX","Male"
"9H17-VTZ",62816072913,"KDQH-DJG","Female"
"LY57-55F",62816072914,"GL9R-YL9","Male"
"LY57-55F",62816072915,"LDHQ-P5F","Female"
"LD9R-5G3",62816072924,"LD9R-RCZ","Male"
"LD9R-5G3",62816072925,"MBWQ-SF3","Female"
"M897-QTS",62816072926,"L1R3-QH7","Male"
"M897-QTS",62816072927,"M33Z-FHV","Female"
"L1HZ-WR2",62816072928,"LVTD-MDD","Male"
"L1HZ-WR2",62816072929,"GKYX-DNQ","Female"
"KFLG-12B",62816072932,"28YJ-Z4N","Male"
"KFLG-12B",62816072933,"GGGT-9MX","Female"
"GF4P-DDQ",62816072936,"GV4Z-NPS","Male"
"GF4P-DDQ",62816072937,"GZKP-3KR","Female"
"GVW6-VCK",62816072938,"G2JY-4D2","Male"
"GVW6-VCK",62816072939,"G2JT-PGL","Female"
"LJG8-98D",62816072940,"9H27-6Y3","Male"
"LJG8-98D",62816072941,"MWBC-XS5","Female"
"LBS6-SSC",62816072942,"99PY-VJ6","Male"
"LBS6-SSC",62816072943,"G6DL-8L7","Female"
"L1Z8-522",62816072944,"99Y7-MCD","Male"
"L1Z8-522",62816072945,"LBKM-9MP","Female"
"L1S4-4N9",62816072946,"L1QG-G8M","Male"
"L1S4-4N9",62816072947,"LD97-QLP","Female"
"LDW5-FB6",62816072948,"LDW5-66P","Male"
"LDW5-FB6",62816072949,"LDW5-623","Female"
"LDW5-N39",62816072950,"KCXK-S69","Male"
"LDW5-N39",62816072951,"GJR2-7VD","Female"
"M4N1-6BT",62816072952,"MKKN-R3H","Male"
"M4N1-6BT",62816072953,"9Q6D-L88","Female"
"L8PY-H7K",62816072954,"K417-PHT","Male"
"L8PY-H7K",62816072955,"9S3D-N8F","Female"
"K84R-TMS",62816072960,"LDHB-RRD","Male"
"K84R-TMS",62816072961,"GKVP-QMK","Female"
"LTF2-JTC",62816072964,"9SJJ-97N","Male"
"LTF2-JTC",62816072965,"LZJG-K5N","Female"
"LKNM-HR3",62816072966,"LJ2H-W3S","Male"
"LKNM-HR3",62816072967,"LZ2S-DKM","Female"
"L1QD-DXV",62816072968,"GJ2V-WRY","Male"
"L1QD-DXV",62816072969,"G2CN-HW6","Female"
"LD9P-M8N",62816072970,"LD9P-MFB","Male"
"LD9P-M8N",62816072971,"LH6C-VKZ","Female"
"KNDD-84D",62816072976,"L1WT-FRN","Male"
"KNDD-84D",62816072977,"L1WY-QMZ","Female"
"GQQX-89B",62816072978,"LB5R-TH8","Male"
"GQQX-89B",62816072979,"LDHQ-P5F","Female"
"LR6N-PQP",62816072980,"LBJ9-GZ4","Male"
"LR6N-PQP",62816072981,"KZPP-B68","Female"
"LDSS-RGB",62816072982,"L18B-R3G","Male"
"LDSS-RGB",62816072983,"KDQH-DJG","Female"
"LBLP-PPD",62816072990,"G23Z-T5F","Male"
"LBLP-PPD",62816072991,"GFJR-GNC","Female"
"GQRQ-LYV",62816072992,"GQRQ-G6B","Male"
"GQRQ-LYV",62816072993,"GGVR-2KC","Female"
"G6TY-2YB",62816072994,"GXCR-NTD","Male"
"G6TY-2YB",62816072995,"GXCR-22N","Female"
"LZGQ-LJX",62816073024,"KDQW-JTJ","Male"
"LZGQ-LJX",62816073025,"LDS9-GGV","Female"
"KDQH-DJG",62816073026,"L1DD-JMP","Male"
"KDQH-DJG",62816073027,"9WY9-HRJ","Female"
"GL9R-YL9",62816073028,"LD95-VV6","Male"
"GL9R-YL9",62816073029,"9H2F-HV5","Female"
"LDHQ-P5F",62816073030,"LD9R-RB7","Male"
"LDHQ-P5F",62816073031,"LDSS-6H5","Female"
"LD9R-RCZ",62816073048,"GGT6-NYC","Male"
"LD9R-RCZ",62816073049,"GGTD-5CG","Female"
"MBWQ-SF3",62816073050,"LH3J-XVF","Male"
"MBWQ-SF3",62816073051,"KN3T-TR3","Female"
"L1R3-QH7",62816073052,"LD9R-5PH","Male"
"L1R3-QH7",62816073053,"LZM1-YM9","Female"
"M33Z-FHV",62816073054,"GGQ2-T6Y","Male"
"M33Z-FHV",62816073055,"GGQ2-FDK","Female"
"GQMG-G62",62816073136,"LDSQ-XRK","Male"
"GQMG-G62",62816073137,"LCFL-9DP","Female"
"GN4C-8ND",62816073138,"L644-9GY","Male"
"GN4C-8ND",62816073139,"KVGF-FPJ","Female"
"LBM7-XLR",62816073148,"GN1K-X6S","Male"
"LBM7-XLR",62816073149,"G2ZJ-FVP","Female"
"LDSR-1Y7",62816073150,"G7X3-T3S","Male"
"LDSR-1Y7",62816073151,"GNHC-9DJ","Female"
"K84R-TMS",62816073152,"LDHB-RRD","Male"
"K84R-TMS",62816073153,"GKVP-QMK","Female"
"LTF2-JTC",62816073156,"9SJJ-97N","Male"
"LTF2-JTC",62816073157,"LZJG-K5N","Female"
"LKNM-HR3",62816073158,"LJ2H-W3S","Male"
"LKNM-HR3",62816073159,"LZ2S-DKM","Female"
"L1QD-DXV",62816073160,"GJ2V-WRY","Male"
"L1QD-DXV",62816073161,"G2CN-HW6","Female"
"LD9P-M8N",62816073162,"LD9P-MFB","Male"
"LD9P-M8N",62816073163,"LH6C-VKZ","Female"
"99Y7-MCD",62816073168,"KN8N-WHW","Male"
"99Y7-MCD",62816073169,"9SYL-S5H","Female"
"LBKM-9MP",62816073170,"G67W-G57","Male"
"LBKM-9MP",62816073171,"MZHC-RBM","Female"
"L1QG-G8M",62816073172,"LDFZ-8Q1","Male"
"L1QG-G8M",62816073173,"LHPZ-VGH","Female"
"LDW5-66P",62816073176,"LD9R-RB7","Male"
"LDW5-66P",62816073177,"LDSS-6H5","Female"
"LDW5-623",62816073178,"LDMT-HMZ","Male"
"LDW5-623",62816073179,"LD91-ST3","Female"
"KCXK-S69",62816073180,"L8MB-ZMK","Male"
"KCXK-S69",62816073181,"MB1Q-ZWW","Female"
"GJR2-7VD",62816073182,"LDMT-W6R","Male"
"GJR2-7VD",62816073183,"LT83-H6M","Female"
"9HYM-87T",62816073184,"GNT4-LY5","Male"
"9HYM-87T",62816073185,"GDL9-6NN","Female"
"LTK3-YL5",62816073186,"LTK3-8VH","Male"
"LTK3-YL5",62816073187,"GHMC-S6W","Female"
"9915-W3T",62816073188,"GL7X-KX1","Male"
"9915-W3T",62816073189,"GLWD-X2D","Female"
"G34F-CPK",62816073190,"LHTX-J4Y","Male"
"G34F-CPK",62816073191,"G34F-HFB","Female"
"G6T4-VS4",62816073192,"GW1V-6D9","Male"
"29YL-C18",62816073196,"GX5G-839","Male"
"29YL-C18",62816073197,"L87D-4PX","Female"
"9CCZ-PKB",62816073200,"9Z8P-D5J","Male"
"9CCZ-PKB",62816073201,"MHPT-LNL","Female"
"L75S-MVR",62816073202,"G2HQ-H3Y","Male"
"L75S-MVR",62816073203,"G2HQ-4SW","Female"
"GFDK-48G",62816073204,"GFDK-XX3","Male"
"GFDK-48G",62816073205,"GVJP-DFV","Female"
"GD2L-TGY",62816073208,"GCQF-WFQ","Male"
"GD2L-TGY",62816073209,"LKDQ-8DY","Female"
"G6R8-7WV",62816073212,"9CWG-P3Q","Male"
"G6R8-7WV",62816073213,"LCZD-G2Y","Female"
"L7GV-JX4",62816073214,"G8W1-9VC","Male"
"L7GV-JX4",62816073215,"LCZD-G2Y","Female"
"KDQW-JTJ",62816073248,"9HTX-2CD","Male"
"KDQW-JTJ",62816073249,"G39Q-HBK","Female"
"LDS9-GGV",62816073250,"LZGK-GZB","Male"
"LDS9-GGV",62816073251,"MXKR-J9R","Female"
"L1DD-JMP",62816073252,"GG5W-TJ1","Male"
"L1DD-JMP",62816073253,"GG54-SDF","Female"
"9WY9-HRJ",62816073254,"LZ19-924","Male"
"LD95-VV6",62816073256,"LD95-VVH","Male"
"LD95-VV6",62816073257,"99SD-Z4Q","Female"
"9H2F-HV5",62816073258,"MBGG-7NP","Male"
"9H2F-HV5",62816073259,"LD9R-SHL","Female"
"LD9R-RB7",62816073260,"LD9R-RYR","Male"
"LD9R-RB7",62816073261,"M15L-V4Q","Female"
"LDSS-6H5",62816073262,"L133-HLP","Male"
"LDSS-6H5",62816073263,"KH8N-T92","Female"
"GLB6-MQV",62816073344,"GLBD-RNZ","Male"
"GLB6-MQV",62816073345,"GLBX-KJJ","Female"
"GMNX-JGH",62816073348,"G9WK-ZB3","Male"
"GMNX-JGH",62816073349,"GHS6-1TP","Female"
"L2SF-BXZ",62816073350,"L1Q3-L7Z","Male"
"L2SF-BXZ",62816073351,"2R66-L8T","Female"
"9376-JCH",62816073352,"KNW5-CM9","Male"
"9376-JCH",62816073353,"LCRM-5HJ","Female"
"9HVH-9GD",62816073354,"LHW9-VZ4","Male"
"9HVH-9GD",62816073355,"GKKW-24R","Female"
"GDLZ-FG2",62816073392,"GLBB-NNX","Male"
"GD65-2F2",62816073440,"G2RV-DFJ","Male"
"GD65-2F2",62816073441,"G2RJ-1WJ","Female"
"KNSN-3NT",62816073442,"KNQ6-9ZF","Male"
"LT8Q-95L",62816073444,"LDS9-GTK","Male"
"LT8Q-95L",62816073445,"GMN3-7TX","Female"
"LVVK-HVJ",62816073452,"LT83-QKS","Male"
"LVVK-HVJ",62816073453,"GDG2-NJC","Female"
"GX26-XRJ",62816073454,"G9M5-FF1","Male"
"GX26-XRJ",62816073455,"GN9F-M6Q","Female"
"GLB6-MQV",62816073472,"GLBD-RNZ","Male"
"GLB6-MQV",62816073473,"GLBX-KJJ","Female"
"GMNX-JGH",62816073476,"G9WK-ZB3","Male"
"GMNX-JGH",62816073477,"GHS6-1TP","Female"
"L2SF-BXZ",62816073478,"L1Q3-L7Z","Male"
"L2SF-BXZ",62816073479,"2R66-L8T","Female"
"9376-JCH",62816073480,"KNW5-CM9","Male"
"9376-JCH",62816073481,"LCRM-5HJ","Female"
"9HVH-9GD",62816073482,"LHW9-VZ4","Male"
"9HVH-9GD",62816073483,"GKKW-24R","Female"
"GDLZ-FG2",62816073520,"GLBB-NNX","Male"
"GD65-2F2",62816073568,"G2RV-DFJ","Male"
"GD65-2F2",62816073569,"G2RJ-1WJ","Female"
"KNSN-3NT",62816073570,"KNQ6-9ZF","Male"
"LT8Q-95L",62816073572,"LDS9-GTK","Male"
"LT8Q-95L",62816073573,"GMN3-7TX","Female"
"LVVK-HVJ",62816073580,"LT83-QKS","Male"
"LVVK-HVJ",62816073581,"GDG2-NJC","Female"
"GX26-XRJ",62816073582,"G9M5-FF1","Male"
"GX26-XRJ",62816073583,"GN9F-M6Q","Female"
"KJ5F-4ZR",62816073632,"LZS9-ZC2","Male"
"KJ5F-4ZR",62816073633,"LZ61-F76","Female"
"LDMG-1HD",62816073634,"KZPV-BQM","Male"
"LDMG-1HD",62816073635,"MP6J-D9N","Female"
"GJW6-BQP",62816073636,"GGT9-98G","Male"
"GJW6-BQP",62816073637,"GGTM-B2D","Female"
"G26B-199",62816073640,"GKJW-D8S","Male"
"G26B-199",62816073641,"GJY8-7WZ","Female"
"LZS9-ZC2",62816073664,"9HYQ-M4G","Male"
"LZS9-ZC2",62816073665,"GJGW-QM6","Female"
"LZ61-F76",62816073666,"LZ19-924","Male"
"LZ61-F76",62816073667,"GL5F-YH1","Female"
"KNXX-WBQ",62816073672,"LHPZ-9WQ","Male"
"KNXX-WBQ",62816073673,"LCT8-QVQ","Female"
"LDMT-HMZ",62816073676,"L8BY-3VJ","Male"
"LDMT-HMZ",62816073677,"94BP-X4Z","Female"
"LD91-ST3",62816073678,"L8YY-5HK","Male"
"LD91-ST3",62816073679,"L8WB-D2Z","Female"
"KZPV-BQM",62816073684,"L8RR-4KG","Male"
"KZPV-BQM",62816073685,"99QT-MCB","Female"
"M1VS-25N",62816073688,"LDSS-KJ6","Male"
"M1VS-25N",62816073689,"L28D-TJH","Female"
"LDSS-KHY",62816073690,"LYCY-PN6","Male"
"LDSS-KHY",62816073691,"LDSS-KKV","Female"
"LZGQ-LJX",62816073692,"KDQW-JTJ","Male"
"LZGQ-LJX",62816073693,"LDS9-GGV","Female"
"LDSS-8LB",62816073696,"LVMF-2JP","Male"
"LDSS-8LB",62816073697,"GW2T-LDK","Female"
"G2RP-CG1",62816073698,"LDSS-D1D","Male"
"G2RP-CG1",62816073699,"GKZ8-SNZ","Female"
"LD9R-RB7",62816073712,"LD9R-RYR","Male"
"LD9R-RB7",62816073713,"M15L-V4Q","Female"
"LDSS-6H5",62816073714,"L133-HLP","Male"
"LDSS-6H5",62816073715,"KH8N-T92","Female"
"LDMT-HMZ",62816073716,"L8BY-3VJ","Male"
"LDMT-HMZ",62816073717,"94BP-X4Z","Female"
"LD91-ST3",62816073718,"L8YY-5HK","Male"
"LD91-ST3",62816073719,"L8WB-D2Z","Female"
"L8MB-ZMK",62816073720,"L8YY-PD5","Male"
"L8MB-ZMK",62816073721,"MBV2-T1M","Female"
"MB1Q-ZWW",62816073722,"GKZZ-K49","Male"
"MB1Q-ZWW",62816073723,"GL6R-9XP","Female"
"LDMT-W6R",62816073724,"KJP2-TBR","Male"
"LDMT-W6R",62816073725,"GFN3-DQ5","Female"
"LT83-H6M",62816073726,"GQ59-8LX","Male"
"LT83-H6M",62816073727,"GSCJ-Z9D","Female"
"GGWK-PPB",62816073728,"GGW2-C6R","Male"
"GGWK-PPB",62816073729,"GG4S-L5P","Female"
"G7LK-P3T",62816073736,"G7LK-4WM","Male"
"G7LK-P3T",62816073737,"GW4S-SJK","Female"
"GH1Y-JYY",62816073792,"LR3T-3QV","Male"
"GH1Y-JYY",62816073793,"LY8X-J9P","Female"
"KFFD-W9R",62816073808,"G2XB-VJQ","Male"
"KFFD-W9R",62816073809,"GHSV-NM4","Female"
"LDSS-LB3",62816073812,"2RY4-9Z9","Male"
"LDSS-LB3",62816073813,"MNTJ-2LR","Female"
"L5JM-54G",62816073814,"GZ5R-Y9N","Male"
"L5JM-54G",62816073815,"GXDS-K6L","Female"
"L8BY-3VJ",62816073816,"L8YY-PP2","Male"
"L8BY-3VJ",62816073817,"LT5Z-556","Female"
"94BP-X4Z",62816073818,"LBGF-H83","Male"
"94BP-X4Z",62816073819,"LZ56-WY6","Female"
"L8YY-5HK",62816073820,"9CXC-B7Y","Male"
"L8YY-5HK",62816073821,"LZBY-TS8","Female"
"L8WB-D2Z",62816073822,"GK9Q-S8F","Male"
"L8WB-D2Z",62816073823,"GK85-LHZ","Female"
"LD3S-HB7",62816073824,"LZN5-Q53","Male"
"LD3S-HB7",62816073825,"G2XB-DKZ","Female"
"LTYC-DNP",62816073826,"LZ19-924","Male"
"LTYC-DNP",62816073827,"GL5F-YH1","Female"
"LVMH-1XQ",62816073828,"LKDQ-9H8","Male"
"LVMH-1XQ",62816073829,"27P5-QDR","Female"
"9CCJ-FTY",62816073830,"G9JM-FD8","Male"
"9CCJ-FTY",62816073831,"L6ZX-V42","Female"
"K2NJ-ZYG",62816073836,"KF5H-44Z","Male"
"K2NJ-ZYG",62816073837,"9CW5-VNG","Female"
"9CCY-2J4",62816073832,"LFTZ-KSX","Male"
"9CCY-2J4",62816073833,"LD29-51J","Female"
"G21Y-C9F",62816073834,"LTFG-ZR8","Male"
