"fid","ascendancy","parent","gender"
"LDW5-66P",26358996480,"LD9R-RB7","Male"
"LDW5-66P",26358996481,"LDSS-6H5","Female"
"LDW5-623",26358996482,"LDMT-HMZ","Male"
"LDW5-623",26358996483,"LD91-ST3","Female"
"LYYN-GWQ",26358996484,"L6JX-69T","Male"
"LYYN-GWQ",26358996485,"LT1B-6DX","Female"
"LDSM-4M1",26358996486,"KHQ6-TFB","Male"
"LDSM-4M1",26358996487,"LDSM-H39","Female"
"LYX7-C8M",26358996488,"MGTC-QTS","Male"
"LYX7-C8M",26358996489,"LB23-RVZ","Female"
"L5NV-7ZQ",26358996490,"9HNL-1HB","Male"
"L5NV-7ZQ",26358996491,"L1TH-HRK","Female"
"998F-RYD",26358996492,"GLB9-C37","Male"
"998F-RYD",26358996493,"G2YH-9WG","Female"
"9WYV-M96",26358996494,"GLW3-1SY","Male"
"9WYV-M96",26358996495,"998F-RBL","Female"
"LDS9-GTS",26358996504,"LDS9-G5M","Male"
"LDS9-GTS",26358996505,"G396-RXQ","Female"
"G87L-TT8",26358996508,"KFK5-ZL5","Male"
"G87L-TT8",26358996509,"LBCC-DW3","Female"
"LYK6-52W",26358996512,"9Z4Y-46S","Male"
"LYK6-52W",26358996513,"G216-378","Female"
"GGNS-N5J",26358996514,"GJSR-WSZ","Male"
"GGNS-N5J",26358996515,"GJSR-ZD1","Female"
"GX26-JMM",26358996516,"GX26-ZDX","Male"
"GX26-JMM",26358996517,"G3PZ-JDS","Female"
"M1TN-H75",26358996520,"GQ1S-8Z6","Male"
"M1TN-H75",26358996521,"GL5F-2BT","Female"
"LDW5-FB6",26358996524,"LDW5-66P","Male"
"LDW5-FB6",26358996525,"LDW5-623","Female"
"LDW5-N39",26358996526,"KCXK-S69","Male"
"LDW5-N39",26358996527,"GJR2-7VD","Female"
"GH7M-SN1",26358996528,"LM1H-8JF","Male"
"GH7M-SN1",26358996529,"LBDD-T2H","Female"
"M1TK-CR7",26358996530,"LYJ2-TZG","Male"
"M1TK-CR7",26358996531,"LYJ2-LF5","Female"
"9CSQ-RVL",26358996532,"G95M-WZ9","Male"
"9CSQ-RVL",26358996533,"9V7R-KN5","Female"
"GKNH-2K7",26358996534,"LDW2-QX1","Male"
"GKNH-2K7",26358996535,"267Y-B3F","Female"
"935X-1CT",26358996536,"LH8G-2RH","Male"
"935X-1CT",26358996537,"LDW2-7JJ","Female"
"LZS3-9ZK",26358996538,"KHQ6-TFB","Male"
"LZS3-9ZK",26358996539,"LDSM-H39","Female"
"L812-GLB",26358996540,"LDW2-TDB","Male"
"L812-GLB",26358996541,"LTG4-3S1","Female"
"GKNH-2K7",26358996542,"LDW2-QX1","Male"
"GKNH-2K7",26358996543,"267Y-B3F","Female"
"LZJX-4WX",26358996544,"G95X-P39","Male"
"LZJX-4WX",26358996545,"GSBX-MD1","Female"
"2ZVG-JS3",26358996546,"L1QG-G8M","Male"
"2ZVG-JS3",26358996547,"LD97-QLP","Female"
"LDQ2-Z4X",26358996552,"LH7S-18K","Male"
"LDQ2-Z4X",26358996553,"LDSV-5Q1","Female"
"LDS9-G7Q",26358996554,"LYGH-JR3","Male"
"LDS9-G7Q",26358996555,"LZVR-GMG","Female"
"9MC4-P9B",26358996556,"GNYN-63S","Male"
"9MC4-P9B",26358996557,"LBDM-38D","Female"
"9W15-B8Y",26358996558,"9H16-YMP","Male"
"9W15-B8Y",26358996559,"L82R-5HJ","Female"
"9Z8M-TBM",26358996560,"LTZR-KJS","Male"
"9Z8M-TBM",26358996561,"GH7W-9HR","Female"
"LBDM-38D",26358996562,"L8R2-SJ9","Male"
"LBDM-38D",26358996563,"LCXP-QW3","Female"
"LZJX-4WX",26358996564,"G95X-P39","Male"
"LZJX-4WX",26358996565,"GSBX-MD1","Female"
"2ZVG-JS3",26358996566,"L1QG-G8M","Male"
"2ZVG-JS3",26358996567,"LD97-QLP","Female"
