"fid","ascendancy","parent","gender"
"GG5W-TJ1",126648934584,"GGB9-4CK","Male"
"GG5W-TJ1",126648934585,"9MTF-W16","Female"
"LZ19-924",126648934588,"LZF6-M94","Male"
"LZ19-924",126648934589,"GWW8-LWR","Female"
"9HRG-JDL",126648934912,"LZDH-NFR","Male"
"9HRG-JDL",126648934913,"LD9C-ZGZ","Female"
"LZ8D-9DK",126648934920,"MW4S-HPZ","Male"
"LZ8D-9DK",126648934921,"GGYL-CGH","Female"
"9QZD-J5R",126648934924,"L1DW-Q5N","Male"
"9QZD-J5R",126648934925,"2781-6PP","Female"
"L18P-6ZG",126648934926,"G36D-72Y","Male"
"L18P-6ZG",126648934927,"L18F-8KW","Female"
"GGB9-4CK",126648934928,"L7N5-6KK","Male"
"GGB9-4CK",126648934929,"L87C-W52","Female"
"9MTF-W16",126648934930,"LZXX-FT2","Male"
"9MTF-W16",126648934931,"GNN8-QJH","Female"
"LZF6-M94",126648934936,"KGSQ-35V","Male"
"LZF6-M94",126648934937,"GKZQ-S2R","Female"
"GWW8-LWR",126648934938,"9ZHZ-89Q","Male"
"GWW8-LWR",126648934939,"G8L4-56J","Female"
"LD97-4RG",126648934944,"LZ1T-YG5","Male"
"LD97-4RG",126648934945,"LZZF-5Z1","Female"
"LDSS-BYY",126648934946,"99PY-ZDF","Male"
"LDSS-BYY",126648934947,"LD97-C7T","Female"
"L8RR-S6X",126648934948,"LYCT-Y9Q","Male"
"L8RR-S6X",126648934949,"L142-WBW","Female"
"L8RR-S6J",126648934950,"K6WN-292","Male"
"L8RR-S6J",126648934951,"2NBQ-VZ5","Female"
"LZ9M-HWG",126648934952,"LZPK-P7H","Male"
"LZ9M-HWG",126648934953,"GN4S-LXY","Female"
"9M85-YGM",126648934954,"L8YY-PH5","Male"
"9M85-YGM",126648934955,"KFX1-BZD","Female"
"21JJ-KNR",126648934956,"GX7F-1V3","Male"
"21JJ-KNR",126648934957,"L179-W5T","Female"
