"fid","ascendancy","parent","gender"
"LZRK-CCF",1421899220,"K1T8-1GP","Male"
"LZRK-CCF",1421899221,"GCQF-8BS","Female"
"9QVB-7RT",1421899222,"GKNY-RVC","Male"
"9QVB-7RT",1421899223,"GL37-L16","Female"
"99K2-81M",1421899224,"KFLJ-TW7","Male"
"99K2-81M",1421899225,"L5YR-XC6","Female"
"GQG5-837",1421899226,"KC5Z-8G9","Male"
"GQG5-837",1421899227,"L5N5-957","Female"
"LYX5-G1F",1421899228,"LYSH-FX8","Male"
"LYX5-G1F",1421899229,"GGKP-HQZ","Female"
"LDSM-QML",1421899232,"LDSM-WYF","Male"
"LDSM-QML",1421899233,"9SZ5-9W1","Female"
"L1H7-X4B",1421899234,"L8WB-9MG","Male"
"L1H7-X4B",1421899235,"L8WB-8LY","Female"
"LZ1V-VL6",1421899236,"9C7K-RHB","Male"
"LZ1V-VL6",1421899237,"GMLQ-HJ4","Female"
"LZ1V-VGX",1421899238,"KFLJ-TW7","Male"
"LZ1V-VGX",1421899239,"L5YR-XC6","Female"
"M1JV-6Z9",1421899240,"LDSM-QML","Male"
"M1JV-6Z9",1421899241,"L1H7-X4B","Female"
"LZ1V-V5P",1421899242,"L8T2-WFV","Male"
"LZ1V-V5P",1421899243,"L8T2-WFG","Female"
"LYD7-TB9",1421899244,"9HBT-X6S","Male"
"LYD7-TB9",1421899245,"9CW3-3SK","Female"
"9C8T-V1R",1421899246,"KF9B-5KD","Male"
"9C8T-V1R",1421899247,"LDSM-3YK","Female"
"K8MK-32G",1421899248,"GHNT-G2H","Male"
"K8MK-32G",1421899249,"KLBK-XCJ","Female"
"LDMD-8L3",1421899250,"G935-3GB","Male"
"LDMD-8L3",1421899251,"29T6-NVP","Female"
"KD97-8CN",1421899252,"GD4S-KVF","Male"
"KD97-8CN",1421899253,"GX7F-TKC","Female"
"LDMD-8L3",1421899254,"G935-3GB","Male"
"LDMD-8L3",1421899255,"29T6-NVP","Female"
"MBBD-8D4",1421899256,"LZ1V-KQC","Male"
"MBBD-8D4",1421899257,"LRCT-2LB","Female"
"9CQP-NH9",1421899258,"KH83-P9J","Male"
"9CQP-NH9",1421899259,"GLBQ-6RG","Female"
"LZBY-5LP",1421899260,"MBMH-FJ9","Male"
"LZBY-5LP",1421899261,"LDSM-3LQ","Female"
"GGKP-P28",1421899262,"LDSM-QML","Male"
"GGKP-P28",1421899263,"L1H7-X4B","Female"
"GH2M-VGN",1421899264,"9HT1-YR2","Male"
"GH2M-VGN",1421899265,"G64M-9LR","Female"
"G6TD-TWS",1421899284,"MBDP-266","Male"
"G6TD-TWS",1421899285,"MBDP-2N7","Female"
"L8TD-8JQ",1421899328,"G6YY-951","Male"
"L8TD-8JQ",1421899329,"LBHL-HJK","Female"
"G6FK-747",1421899330,"LDST-PHV","Male"
"LDST-J1M",1421899332,"LB35-9QD","Male"
"LDST-J1M",1421899333,"LDRF-4VY","Female"
"G9SB-K9H",1421899334,"G48G-J8D","Male"
"G9SB-K9H",1421899335,"GXQT-BRV","Female"
"M1JC-CJ9",1421899336,"KP3V-8XM","Male"
"M1JC-CJ9",1421899337,"KH5L-XVR","Female"
"LL7L-58T",1421899338,"GKY6-VC6","Male"
"LL7L-58T",1421899339,"GKYX-NY3","Female"
"G8KF-BK4",1421899340,"MFHW-5JK","Male"
"G8KF-BK4",1421899341,"MFHW-5VS","Female"
"G6Z5-MSL",1421899342,"G6RH-4QX","Male"
"G2PK-XZ6",1421899360,"G2PK-JMP","Male"
"G2PK-XZ6",1421899361,"GL4R-MJ3","Female"
"GF3S-587",1421899368,"MRXM-DJ2","Male"
"GF3S-587",1421899369,"G3QV-KJR","Female"
"LD33-3R5",1421899372,"GQ4J-G9S","Male"
"LD33-3R5",1421899373,"LD8Z-TPM","Female"
"GN6J-679",1421899376,"GSYR-X36","Male"
"GN6J-679",1421899377,"KLXB-XZX","Female"
"LYDM-F1T",1421899378,"9HGZ-QJD","Male"
"LYDM-F1T",1421899379,"LRGN-LN7","Female"
"9HGQ-P4L",1421899380,"LT4D-TMW","Male"
"9HGQ-P4L",1421899381,"L8BS-VB3","Female"
"9SKK-J71",1421899382,"M9B6-MXW","Male"
"9SKK-J71",1421899383,"LY1Y-ZHZ","Female"
"GQ64-WGG",1421899456,"GQ6Q-9WP","Male"
"GQ64-WGG",1421899457,"G384-5S4","Female"
"9ZHY-S7M",1421899458,"L75S-V11","Male"
