"fid","ascendancy","parent","gender"
"G89N-2LN",9280,"LT26-GVL","Male"
"G89N-2LN",9281,"4221-9Y1","Female"
"L85P-G46",9292,"G2HZ-FNQ","Male"
"L85P-G46",9293,"GK2B-SZX","Female"
"L85P-G46",9308,"G2HZ-FNQ","Male"
"L85P-G46",9309,"GK2B-SZX","Female"
"LTRK-HMK",9356,"G9C7-Z7H","Male"
"LTRK-HMK",9357,"KZT6-ZH2","Female"
"MX8D-7KG",9376,"MPKT-ZV1","Male"
"MX8D-7KG",9377,"4561-JZS","Female"
"MX8D-72C",9378,"MLW3-9L8","Male"
"LJ1X-SBK",9388,"LCTD-DD5","Male"
"LJ1X-SBK",9389,"LCTD-D89","Female"
"L2ZW-CDV",9600,"G9SV-3KD","Male"
"L2ZW-CDV",9601,"LVDS-JVG","Female"
"MGQ3-VBH",9602,"GFDQ-CQF","Male"
"MGQ3-VBH",9603,"GFDQ-ZG6","Female"
"GFDQ-XML",9604,"GFDQ-ZGZ","Male"
"GFDQ-XML",9605,"GFDQ-6XY","Female"
"L2J3-D1V",9608,"L2X4-366","Male"
"L2J3-D1V",9609,"LCXS-RKK","Female"
"LZV8-ZMW",9610,"GMFX-29D","Male"
"LZV8-ZMW",9611,"K8TP-4P5","Female"
"LY8D-MYD",9728,"G8VC-312","Male"
"LY8D-MYD",9729,"LZF2-CVH","Female"
"GFWM-6JS",9730,"GFWM-K36","Male"
"GFWM-6JS",9731,"GFWM-DMC","Female"
"GFJY-B71",9992,"LT61-JWC","Male"
"KZVN-7G4",9994,"GFJB-3NH","Male"
"KZVN-7G4",9995,"GFJB-P3Z","Female"
"L8QL-7KH",10048,"LRLJ-Y4Q","Male"
"L8QL-7KH",10049,"GXRX-BRZ","Female"
"K8V7-2LY",10050,"26LN-WN5","Male"
"K8V7-2LY",10051,"LZZC-W4G","Female"
"LV3W-V25",10054,"GGV7-6R2","Male"
"LV3W-V25",10055,"LTN4-31L","Female"
"LX2W-S8S",10056,"GZ7K-YYN","Male"
"LX2W-S8S",10057,"GZB2-CQ8","Female"
"LX2W-D3P",10058,"GDDM-F1Q","Male"
"LX2W-D3P",10059,"LHGV-9M2","Female"
"GNFG-6JC",10060,"L5YF-XW9","Male"
"GNFG-6JC",10061,"GKK1-YTJ","Female"
"GF14-SFP",10062,"GJ7T-FV7","Male"
"GF14-SFP",10063,"GJ7T-H12","Female"
"GW6N-YR2",10064,"GQKY-HM4","Male"
"GW6N-YR2",10065,"GVZR-TN4","Female"
"L51R-RWV",10068,"KCMK-F8D","Male"
"L51R-RWV",10069,"KCS3-DMC","Female"
"KCRK-VG9",10070,"LRKS-DTM","Male"
"KCRK-VG9",10071,"LRKS-4SN","Female"
"G3ZV-VDT",10076,"M3TT-NCD","Male"
"G3ZV-VDT",10077,"M3TT-NZ9","Female"
"L19P-7M4",10078,"GLZW-DKT","Male"
"97D6-6VL",10088,"LC3L-QTJ","Male"
"97D6-6VL",10089,"L8W9-QXF","Female"
"2Z39-TMS",10090,"MQ23-8QW","Male"
"2Z39-TMS",10091,"9N83-41R","Female"
"G8FH-DFL",10092,"LBZZ-846","Male"
"G8FH-DFL",10093,"GLV3-815","Female"
"GS2Z-352",10094,"L8WD-WC7","Male"
"GS2Z-352",10095,"L8WD-WX3","Female"
"LDKC-H19",10104,"GHJV-NBV","Male"
"LDKC-H19",10105,"GHJV-X6H","Female"
"LBZT-LDM",10106,"L6VF-Q1R","Male"
"LBZT-LDM",10107,"G4PP-GHZ","Female"
"MQX1-ZC8",10108,"G25R-1L2","Male"
"MQX1-ZC8",10109,"G983-SS6","Female"
"2WN2-CTJ",10110,"GLJY-1NP","Male"
"2WN2-CTJ",10111,"GLJB-ZJN","Female"
"LCJW-76F",10240,"LCJW-75T","Male"
"LCJW-76F",10241,"LB59-WVN","Female"
"9ZZW-JJ9",10286,"GHZF-RRD","Male"
"9ZZW-JJ9",10287,"GHZF-642","Female"
"LVN4-L1P",10288,"G99B-GTX","Male"
"LVN4-L1P",10289,"LVKG-XG8","Female"
"LH3G-3R8",10290,"21JK-QC9","Male"
"LH3G-3R8",10291,"LH3G-3RY","Female"
"LH51-TR2",10292,"9C4G-MKY","Male"
"LH51-TR2",10293,"LBJF-DFY","Female"
"LLHB-4LG",10294,"969F-PCX","Male"
"LLHB-4LG",10295,"LVF8-QZT","Female"
"LJ26-M8D",10296,"LHLT-TX5","Male"
"LJ26-M8D",10297,"MZWB-RL6","Female"
"9V72-SF1",10298,"L8P5-9D7","Male"
"9V72-SF1",10299,"GQ33-5FX","Female"
"GDL4-3PV",10300,"LHLY-BQ1","Male"
"GDL4-3PV",10301,"MBGH-S8P","Female"
"LZ2R-46Z",10400,"G4XN-HWP","Male"
"LZ2R-46Z",10401,"G4XN-2GC","Female"
"GQKP-F47",10402,"GS29-D2R","Male"
"GQKP-F47",10403,"K8X3-LLT","Female"
"G3YY-8G1",10416,"MPYC-V2Z","Male"
"G3YY-8G1",10417,"MPYC-V2R","Female"
"MXHL-3CF",10418,"MXHL-3ZM","Male"
"MXHL-3CF",10419,"G64V-VDD","Female"
"GZ78-RN1",10480,"LZ2R-46Z","Male"
"GZ78-RN1",10481,"GQKP-F47","Female"
"MZ5Z-485",10484,"GQLK-FQM","Male"
"MZ5Z-485",10485,"GK3M-8FB","Female"
"L58F-8TH",10486,"GQLK-J8L","Male"
"MBW6-L45",10488,"G3YY-8G1","Male"
"MBW6-L45",10489,"MXHL-3CF","Female"
"LHRY-PJ9",10504,"LZLD-383","Male"
"LHRY-PJ9",10505,"L6PY-85Y","Female"
"LH8K-83N",10506,"L587-4GT","Male"
"LH8K-83N",10507,"LH8K-D3Z","Female"
"LCMF-6XW",10508,"G6W8-6JS","Male"
"LCMF-6XW",10509,"G4WW-JPV","Female"
"LHR8-KRX",10510,"KHQC-584","Male"
"LHR8-KRX",10511,"LZPL-VDX","Female"
"G4VF-F23",10512,"LYTP-924","Male"
"G4VF-F23",10513,"9788-PXV","Female"
"G31V-Z7J",10514,"G21B-XWP","Male"
"G31V-Z7J",10515,"G21B-8M1","Female"
"LB88-3W7",10516,"MLHP-G2D","Male"
"LB88-3W7",10517,"K69Z-VQ7","Female"
"GJ96-SKH",10518,"LBJZ-R2L","Male"
"GJ96-SKH",10519,"LBJZ-RL8","Female"
"GKGF-XSV",10768,"MHDN-3JD","Male"
"GKGF-XSV",10769,"KLGQ-BPQ","Female"
"L4Y2-GGX",10776,"G3SN-R6H","Male"
"L4Y2-GGX",10777,"LT9G-JNY","Female"
"LVSZ-KDD",10778,"LHZR-F94","Male"
"LVSZ-KDD",10779,"L1Q6-NK2","Female"
"GQH9-KGX",10780,"GL9V-CWL","Male"
"GQH9-KGX",10781,"LJ2W-FCH","Female"
"GKGF-XSV",10784,"MHDN-3JD","Male"
"GKGF-XSV",10785,"KLGQ-BPQ","Female"
"L4Y2-GGX",10792,"G3SN-R6H","Male"
"L4Y2-GGX",10793,"LT9G-JNY","Female"
"LVSZ-KDD",10794,"LHZR-F94","Male"
"LVSZ-KDD",10795,"L1Q6-NK2","Female"
"GQH9-KGX",10796,"GL9V-CWL","Male"
"GQH9-KGX",10797,"LJ2W-FCH","Female"
"GSMP-W34",10820,"GSFQ-FBZ","Male"
"GSMP-W34",10821,"GF4J-W5J","Female"
"KHP7-532",10822,"LYJJ-2LG","Male"
"KHP7-532",10823,"LK75-MS2","Female"
"KZ2G-MC7",10824,"KD9V-76T","Male"
"KZ2G-MC7",10825,"K8PQ-2MH","Female"
"LTPW-BJV",10828,"LCRX-JB4","Male"
"LTPW-BJV",10829,"LHQR-NDN","Female"
"LZ6S-3DR",10830,"M27Z-C27","Male"
"LZ6S-3DR",10831,"M27Z-C2L","Female"
"LZDS-SXX",10848,"LWKS-SWF","Male"
"LZDS-SXX",10849,"LC8L-QHD","Female"
"LZD8-HP5",10850,"MS8F-DL4","Male"
"LZD8-HP5",10851,"MS8F-DL5","Female"
"GCGM-X93",10854,"GDWS-RJP","Male"
"GCGM-X93",10855,"GDGK-MH1","Female"
"G9Z1-RFP",10864,"KLGM-377","Male"
"G9Z1-RFP",10865,"L4J3-T3G","Female"
"94KY-5WF",10868,"GNVD-JMZ","Male"
"94KY-5WF",10869,"GNVD-CB4","Female"
"LX3R-GFG",10872,"GL84-FS1","Male"
"LX3R-GFG",10873,"GGJP-T9D","Female"
"27S1-515",10874,"LHKZ-DJG","Male"
"27S1-515",10875,"LZD2-6HT","Female"
"GSQH-T1S",10960,"KNZL-2GH","Male"
"GSQH-T1S",10961,"KNZG-8WN","Female"
"GSQH-RTB",10962,"LB68-Q7P","Male"
"GSQH-RTB",10963,"LB68-332","Female"
"LZXY-GZ6",10964,"9HJR-B9D","Male"
"LZXY-GZ6",10965,"9HJR-BSY","Female"
"LZXY-G7B",10966,"LZXY-GQN","Male"
"LZXY-G7B",10967,"GSQH-B63","Female"
"FBSG-ZR8",10978,"G92P-C53","Male"
"M8F2-CKR",10982,"G92Y-GB4","Male"
"M8F2-CKR",10983,"G92Y-2ZX","Female"
"L4M5-JX9",10988,"LWFL-7C6","Male"
"L4M5-JX9",10989,"LWFL-78Z","Female"
"L4M5-J2Z",10990,"L24J-S21","Male"
"L4M5-J2Z",10991,"L4HS-VDG","Female"
"LT84-P6X",11024,"GFHC-FB3","Male"
"LT84-P6X",11025,"GFHC-BYC","Female"
"9HZX-PN8",11032,"LH1P-T42","Male"
"9HZX-PN8",11033,"9H7Q-96C","Female"
"9425-H1W",11034,"LKP8-R87","Male"
"9425-H1W",11035,"GXGC-3S1","Female"
"9H5S-VSB",11036,"LRDR-192","Male"
"9H5S-VSB",11037,"K6HN-S6V","Female"
"M1SK-ZGD",11038,"94YN-5LG","Male"
"M1SK-ZGD",11039,"MNWM-2KT","Female"
"L2YB-LYS",11040,"G96W-9GY","Male"
"L2YB-LYS",11041,"2HSD-7G9","Female"
"L2HF-CNR",11042,"LTZH-SRD","Male"
"L2HF-CNR",11043,"GD31-995","Female"
"GK6J-63H",11044,"G6QZ-D8F","Male"
"GK6J-63H",11045,"KCHK-NG1","Female"
"GK6J-2T9",11046,"G297-L1H","Male"
"GK6J-2T9",11047,"G29W-D4Z","Female"
"GQ24-2MK",11048,"GMTC-WVH","Male"
"GQ24-2MK",11049,"GKYJ-KY9","Female"
"GK6V-3Y9",11050,"GKYJ-LNY","Male"
"GK6V-3Y9",11051,"MKFJ-18G","Female"
"LC78-25S",11052,"9CDG-YVS","Male"
"LC78-25S",11053,"G8SJ-HMD","Female"
"LYGX-LZ9",11054,"MPK4-M6F","Male"
"LYGX-LZ9",11055,"LCYM-7WK","Female"
"2W25-CF3",11056,"9WMK-G8T","Male"
"2W25-CF3",11057,"MFGM-PCD","Female"
"L26L-3DF",11066,"G3YC-C4X","Male"
"GKGF-XSV",11088,"MHDN-3JD","Male"
"GKGF-XSV",11089,"KLGQ-BPQ","Female"
"L4Y2-GGX",11096,"G3SN-R6H","Male"
"L4Y2-GGX",11097,"LT9G-JNY","Female"
"LVSZ-KDD",11098,"LHZR-F94","Male"
"LVSZ-KDD",11099,"L1Q6-NK2","Female"
"GQH9-KGX",11100,"GL9V-CWL","Male"
"GQH9-KGX",11101,"LJ2W-FCH","Female"
"GKGF-XSV",11104,"MHDN-3JD","Male"
"GKGF-XSV",11105,"KLGQ-BPQ","Female"
"L4Y2-GGX",11112,"G3SN-R6H","Male"
"L4Y2-GGX",11113,"LT9G-JNY","Female"
"LVSZ-KDD",11114,"LHZR-F94","Male"
"LVSZ-KDD",11115,"L1Q6-NK2","Female"
"GQH9-KGX",11116,"GL9V-CWL","Male"
"GQH9-KGX",11117,"LJ2W-FCH","Female"
"L8P2-HMH",11264,"LH84-TN7","Male"
"L8P2-HMH",11265,"LCQM-9PP","Female"
"LH84-TZ1",11266,"GV3Y-ZBJ","Male"
"LH84-TZ1",11267,"L5LJ-F7F","Female"
"2CNB-3WT",11268,"L7GZ-1LS","Male"
"2CNB-3WT",11269,"MKFF-J4J","Female"
"K1TH-C53",11270,"GJBZ-926","Male"
"K1TH-C53",11271,"GJBD-X3C","Female"
"MGCQ-513",11274,"G2HB-BKP","Male"
"MGCQ-513",11275,"LH6R-6H3","Female"
"LH9H-W73",11278,"LZFP-RHQ","Male"
"LH9H-W73",11279,"LZFP-RNM","Female"
"LHRM-LVC",11280,"GZGF-7TT","Male"
"LHRM-LVC",11281,"GZGF-DZZ","Female"
"LZKY-RPX",11282,"GLSN-Y8F","Male"
"LZKY-RPX",11283,"GLSN-DJJ","Female"
"GLSF-WNT",11284,"LZ82-ZKY","Male"
"GLSF-WNT",11285,"GLJ3-16W","Female"
"G3PV-HZ3",11286,"LCZ1-TGP","Male"
"G3PV-HZ3",11287,"G2WB-KN5","Female"
"LKBN-NBT",11288,"LB2N-TRL","Male"
"LKBN-NBT",11289,"GGMH-MMR","Female"
"LHKC-826",11290,"LK5W-8N2","Male"
"LHKC-826",11291,"LHKC-8Z8","Female"
"2ZS4-MJP",11292,"LTH8-G8H","Male"
"2ZS4-MJP",11293,"G8CT-4PJ","Female"
"GW3K-3J5",11294,"LZTK-R1F","Male"
"GW3K-3J5",11295,"LDRX-4RH","Female"
"LKPM-9TJ",11296,"LHRM-LVC","Male"
"LKPM-9TJ",11297,"LZKY-RPX","Female"
"LR4M-VF8",11298,"GLSF-WNT","Male"
"LR4M-VF8",11299,"G3PV-HZ3","Female"
"LZ6K-7NP",11300,"LKBN-NBT","Male"
