"fid","ascendancy","parent","gender"
"G652-89H",12983244616,"LDSS-8LB","Male"
"G652-89H",12983244617,"G2RP-CG1","Female"
"GQJ4-YYT",12983244618,"GKZZ-9SN","Male"
"GQJ4-YYT",12983244619,"GLND-D3K","Female"
"G78W-VCW",12983244620,"GXB3-LRB","Male"
"G78W-VCW",12983244621,"G2N1-CGQ","Female"
"MM93-ND3",12983244622,"GLB1-ZRJ","Male"
"9Z4Y-46S",12983244624,"GG3L-DQ3","Male"
"9Z4Y-46S",12983244625,"9WQT-6DQ","Female"
"GJSR-WSZ",12983244628,"LRHN-FX9","Male"
"GJSR-WSZ",12983244629,"GG38-Z6K","Female"
"GJSR-ZD1",12983244630,"GJMH-VTM","Male"
"GJSR-ZD1",12983244631,"GJMH-2XV","Female"
"GX26-ZDX",12983244632,"99XR-3XB","Male"
"GX26-ZDX",12983244633,"GGY3-3FC","Female"
"G3PZ-JDS",12983244634,"GG5B-5DB","Male"
"G3PZ-JDS",12983244635,"LDSS-6CT","Female"
"G9B5-T8B",12983244640,"LDSS-1KQ","Male"
"G9B5-T8B",12983244641,"LDSS-6CT","Female"
"GKDT-SNG",12983244642,"G21T-2NY","Male"
"GKDT-SNG",12983244643,"GKXZ-H66","Female"
"LB29-Z1M",12983244648,"GNNF-JLW","Male"
"LB29-Z1M",12983244649,"9Z8F-7QP","Female"
"LY6M-DJJ",12983244650,"998F-RYD","Male"
"LY6M-DJJ",12983244651,"9WYV-M96","Female"
"K23R-YZ3",12983244652,"LZ1V-KTQ","Male"
"K23R-YZ3",12983244653,"GDN3-LQK","Female"
"MJB1-X23",12983244654,"GGCR-SMM","Male"
"MJB1-X23",12983244655,"GGCR-FNL","Female"
"L1QD-DXV",12983244656,"GJ2V-WRY","Male"
"L1QD-DXV",12983244657,"G2CN-HW6","Female"
"LD9P-M8N",12983244658,"LD9P-MFB","Male"
"LD9P-M8N",12983244659,"LH6C-VKZ","Female"
"LB29-Z1M",12983244664,"GNNF-JLW","Male"
"LB29-Z1M",12983244665,"9Z8F-7QP","Female"
"LY6M-DJJ",12983244666,"998F-RYD","Male"
"LY6M-DJJ",12983244667,"9WYV-M96","Female"
"K23R-YZ3",12983244668,"LZ1V-KTQ","Male"
"K23R-YZ3",12983244669,"GDN3-LQK","Female"
"MJB1-X23",12983244670,"GGCR-SMM","Male"
"MJB1-X23",12983244671,"GGCR-FNL","Female"
"LYPR-VX5",12983244672,"GD65-2F2","Male"
"LYPR-VX5",12983244673,"KNSN-3NT","Female"
"LY6D-WK1",12983244674,"LT8Q-95L","Male"
"LY6D-WK1",12983244675,"G63V-9WW","Female"
"LY6D-VDY",12983244676,"KFRR-NHN","Male"
"LY6D-VDY",12983244677,"9QQN-L3P","Female"
"LY6D-V66",12983244678,"LVVK-HVJ","Male"
"LY6D-V66",12983244679,"GX26-XRJ","Female"
"GLT4-TVW",12983244680,"GDHY-7SR","Male"
"GLT4-TVW",12983244681,"GLTH-3M3","Female"
"K4LT-K4X",12983244684,"LD1R-LZF","Male"
"K4LT-K4X",12983244685,"LZ2K-W9Y","Female"
"LVV3-7SJ",12983244686,"9MH5-29J","Male"
"LVV3-7SJ",12983244687,"LZZW-6XG","Female"
"GSRV-2D8",12983244688,"GMP6-NXR","Male"
"GSRV-2D8",12983244689,"G39X-CX3","Female"
"L55P-QVF",12983244744,"GGQM-DVN","Male"
"LBKB-VP5",12983244760,"GQMG-G62","Male"
"LBKB-VP5",12983244761,"GN4C-8ND","Female"
"LHLV-GKQ",12983244765,"G6R8-N1X","Female"
"LHLV-GKQ",12983244764,"G8KM-JF3","Male"
"M12G-SFX",12983244766,"LBM7-XLR","Male"
"M12G-SFX",12983244767,"LDSR-1Y7","Female"
"M9L6-6YN",12983244768,"K84R-TMS","Male"
"M9L6-6YN",12983244769,"GGGW-RYH","Female"
"2MYM-NS1",12983244770,"LTF2-JTC","Male"
"2MYM-NS1",12983244771,"LKNM-HR3","Female"
"GD4S-KVF",12983244772,"L1QD-DXV","Male"
"GD4S-KVF",12983244773,"LD9P-M8N","Female"
"L1Z8-522",12983244776,"99Y7-MCD","Male"
"L1Z8-522",12983244777,"LBKM-9MP","Female"
"L1S4-4N9",12983244778,"L1QG-G8M","Male"
"L1S4-4N9",12983244779,"LD97-QLP","Female"
"LDW5-FB6",12983244780,"LDW5-66P","Male"
"LDW5-FB6",12983244781,"LDW5-623","Female"
"LDW5-N39",12983244782,"KCXK-S69","Male"
"LDW5-N39",12983244783,"GJR2-7VD","Female"
"LHF5-NRF",12983244784,"9HYM-87T","Male"
"LHF5-NRF",12983244785,"LTK3-YL5","Female"
"L8YS-939",12983244786,"9915-W3T","Male"
"L8YS-939",12983244787,"G34F-CPK","Female"
"GNSC-GX2",12983244788,"G6T4-VS4","Male"
"G6T4-Y59",12983244790,"29YL-C18","Male"
"G6T4-Y59",12983244791,"KGCM-X4S","Female"
"KZ38-GLR",12983244792,"9CCZ-PKB","Male"
"KZ38-GLR",12983244793,"L75S-MVR","Female"
"LZLH-GT3",12983244794,"GFDK-48G","Male"
"LZLH-GT3",12983244795,"GNC1-PKH","Female"
"G9GH-9BQ",12983244796,"GD2L-TGY","Male"
"G9GH-9BQ",12983244797,"LJL1-FRP","Female"
"LHXS-J8W",12983244798,"G6R8-7WV","Male"
"LHXS-J8W",12983244799,"L7GV-JX4","Female"
"GX2C-ZLS",12983244800,"LZLB-PJY","Male"
"GX2C-ZLS",12983244801,"GGS2-M6R","Female"
"LRSD-3X2",12983244804,"KG7N-78T","Male"
"LRSD-3X2",12983244805,"GG81-X1J","Female"
"KLXB-633",12983244806,"G9WK-ZB3","Male"
"KLXB-633",12983244807,"GHS6-1TP","Female"
"G8VM-FFQ",12983245312,"L5Y8-5JS","Male"
"G8VM-FFQ",12983245313,"LH6Q-1HZ","Female"
"L553-LSL",12983245328,"GQMZ-1VT","Male"
"L553-LSL",12983245329,"L5V4-YDK","Female"
"GDJR-HH2",12983245330,"GFZ2-PC9","Male"
"GDJR-HH2",12983245331,"GFDK-61Q","Female"
"9H17-VTZ",12983245512,"LZGQ-LJX","Male"
"9H17-VTZ",12983245513,"KDQH-DJG","Female"
"LY57-55F",12983245514,"GL9R-YL9","Male"
"LY57-55F",12983245515,"LDHQ-P5F","Female"
"9HQ6-6GH",12983245536,"GLTR-YDK","Male"
"9HQ6-6GH",12983245537,"GLB1-8LR","Female"
"LBKY-PR1",12983245538,"M1W5-BFF","Male"
"LBKY-PR1",12983245539,"GGRM-VGM","Female"
"LHLV-GKQ",12983245541,"G6R8-N1X","Female"
"LHLV-GKQ",12983245540,"G8KM-JF3","Male"
"M12G-SFX",12983245542,"LBM7-XLR","Male"
"M12G-SFX",12983245543,"LDSR-1Y7","Female"
"G8KM-BBD",12983245544,"LC85-5GW","Male"
"G8KM-BBD",12983245545,"G6PD-5HZ","Female"
"GVRT-ZQF",12983245546,"GLBB-CBG","Male"
"GKTZ-HB9",12983245548,"L2KK-9QQ","Male"
"GKTZ-HB9",12983245549,"LYJW-SB8","Female"
"9HVG-3HS",12983245560,"LYPR-VX5","Male"
"9HVG-3HS",12983245561,"LY6D-WK1","Female"
"MRRC-VW8",12983245562,"LY6D-VDY","Male"
"MRRC-VW8",12983245563,"LY6D-V66","Female"
"GH87-XJC",12983245440,"G6VJ-97B","Male"
"GH87-XJC",12983245441,"G8BW-R3N","Female"
"GC4D-12T",12983245442,"G669-55S","Male"
"GC4D-12T",12983245443,"GVLV-MQL","Female"
"LX3L-6PV",12983245448,"GC4Z-WVX","Male"
"LX3L-6PV",12983245449,"L8PY-76Q","Female"
"LX3L-6PV",12983245452,"GC4Z-WVX","Male"
"LX3L-6PV",12983245453,"L8PY-76Q","Female"
"LT8Q-95L",12983245568,"LDS9-GTK","Male"
"LT8Q-95L",12983245569,"GMN3-7TX","Female"
"GHT6-P7M",12983245576,"GHT6-GVY","Male"
"GHT6-P7M",12983245577,"GFQ9-6S2","Female"
"GN8R-MPX",12983246848,"G3D6-SCZ","Male"
"GN8R-MPX",12983246849,"GW71-XGD","Female"
"GX5X-6T8",12983246850,"GVY4-VKT","Male"
"GX5X-6T8",12983246851,"GN5X-ZS2","Female"
"GZLK-BC6",12983246856,"GXGS-PV6","Male"
"GZLK-BC6",12983246857,"G6L9-VNP","Female"
"GX7F-SCJ",12983246858,"94HZ-CG3","Male"
"GX7F-SCJ",12983246859,"LDSS-BYY","Female"
"GN9S-PHK",12983246864,"GWKF-XY9","Male"
"GN9S-PHK",12983246865,"GWKF-FBF","Female"
"9HV8-NJK",12983246868,"9HV8-NVS","Male"
"9HV8-NJK",12983246869,"L2TT-6C2","Female"
"G6Y8-CVK",12983246872,"G6Y5-V53","Male"
"L8MP-TBP",12983246876,"GQPW-7XG","Male"
"L8MP-TBP",12983246877,"G6G8-S9J","Female"
"GLB6-MQV",12983247360,"GLBD-RNZ","Male"
"GLB6-MQV",12983247361,"GLBX-KJJ","Female"
"GMNX-JGH",12983247364,"G9WK-ZB3","Male"
"GMNX-JGH",12983247365,"GHS6-1TP","Female"
"L2SF-BXZ",12983247366,"L1Q3-L7Z","Male"
"L2SF-BXZ",12983247367,"2R66-L8T","Female"
"9376-JCH",12983247368,"KNW5-CM9","Male"
"9376-JCH",12983247369,"LCRM-5HJ","Female"
"9HVH-9GD",12983247370,"LHW9-VZ4","Male"
"9HVH-9GD",12983247371,"GKKW-24R","Female"
"GDLZ-FG2",12983247408,"GLBB-NNX","Male"
"GD65-2F2",12983247456,"G2RV-DFJ","Male"
"GD65-2F2",12983247457,"G2RJ-1WJ","Female"
"KNSN-3NT",12983247458,"KNQ6-9ZF","Male"
"LT8Q-95L",12983247460,"LDS9-GTK","Male"
"LT8Q-95L",12983247461,"GMN3-7TX","Female"
"LVVK-HVJ",12983247468,"LT83-QKS","Male"
"LVVK-HVJ",12983247469,"GDG2-NJC","Female"
"GX26-XRJ",12983247470,"G9M5-FF1","Male"
"GX26-XRJ",12983247471,"GN9F-M6Q","Female"
"KJ5F-4ZR",12983247520,"LZS9-ZC2","Male"
"KJ5F-4ZR",12983247521,"LZ61-F76","Female"
"LDMG-1HD",12983247522,"KZPV-BQM","Male"
"LDMG-1HD",12983247523,"MP6J-D9N","Female"
"GJW6-BQP",12983247524,"GGT9-98G","Male"
"GJW6-BQP",12983247525,"GGTM-B2D","Female"
"G26B-199",12983247528,"GKJW-D8S","Male"
"G26B-199",12983247529,"GJY8-7WZ","Female"
"LZS9-ZC2",12983247552,"9HYQ-M4G","Male"
"LZS9-ZC2",12983247553,"GJGW-QM6","Female"
"LZ61-F76",12983247554,"LZ19-924","Male"
"LZ61-F76",12983247555,"GL5F-YH1","Female"
"KNXX-WBQ",12983247560,"LHPZ-9WQ","Male"
"KNXX-WBQ",12983247561,"LCT8-QVQ","Female"
"LDMT-HMZ",12983247564,"L8BY-3VJ","Male"
"LDMT-HMZ",12983247565,"94BP-X4Z","Female"
"LD91-ST3",12983247566,"L8YY-5HK","Male"
"LD91-ST3",12983247567,"L8WB-D2Z","Female"
"KZPV-BQM",12983247572,"L8RR-4KG","Male"
"KZPV-BQM",12983247573,"99QT-MCB","Female"
"M1VS-25N",12983247576,"LDSS-KJ6","Male"
"M1VS-25N",12983247577,"L28D-TJH","Female"
"LDSS-KHY",12983247578,"LYCY-PN6","Male"
"LDSS-KHY",12983247579,"LDSS-KKV","Female"
"LZGQ-LJX",12983247580,"KDQW-JTJ","Male"
"LZGQ-LJX",12983247581,"LDS9-GGV","Female"
"LDSS-8LB",12983247584,"LVMF-2JP","Male"
"LDSS-8LB",12983247585,"GW2T-LDK","Female"
"G2RP-CG1",12983247586,"LDSS-D1D","Male"
"G2RP-CG1",12983247587,"GKZ8-SNZ","Female"
"LD9R-RB7",12983247600,"LD9R-RYR","Male"
"LD9R-RB7",12983247601,"M15L-V4Q","Female"
"LDSS-6H5",12983247602,"L133-HLP","Male"
"LDSS-6H5",12983247603,"KH8N-T92","Female"
"LDMT-HMZ",12983247604,"L8BY-3VJ","Male"
"LDMT-HMZ",12983247605,"94BP-X4Z","Female"
"LD91-ST3",12983247606,"L8YY-5HK","Male"
"LD91-ST3",12983247607,"L8WB-D2Z","Female"
"L8MB-ZMK",12983247608,"L8YY-PD5","Male"
"L8MB-ZMK",12983247609,"MBV2-T1M","Female"
"MB1Q-ZWW",12983247610,"GKZZ-K49","Male"
"MB1Q-ZWW",12983247611,"GL6R-9XP","Female"
"LDMT-W6R",12983247612,"KJP2-TBR","Male"
"LDMT-W6R",12983247613,"GFN3-DQ5","Female"
"LT83-H6M",12983247614,"GQ59-8LX","Male"
"LT83-H6M",12983247615,"GSCJ-Z9D","Female"
"LKVW-H7J",12983247616,"KZW1-FM6","Male"
"L4S5-G86",12983247624,"GKBP-PCS","Male"
"L4S5-G86",12983247625,"GKB5-VTP","Female"
"9HYH-BLK",12983247626,"MTDX-9RL","Male"
"9HYH-BLK",12983247627,"MKK9-C8B","Female"
"GDG8-GMK",12983247628,"GX2C-ZLS","Male"
"GDG8-GMK",12983247629,"GX2C-W84","Female"
"GXT8-RQB",12983247630,"LRSD-3X2","Male"
"GXT8-RQB",12983247631,"KLXB-633","Female"
"G65L-R7P",12983247632,"GGWK-CH2","Male"
"G65L-R7P",12983247633,"GG4S-LWT","Female"
"LRQK-4J7",12983247634,"G7LK-VGP","Male"
"LRQK-4J7",12983247635,"G7LK-V4Q","Female"
"9HF3-QC7",12983247636,"9HF3-7QQ","Male"
"9HF3-QC7",12983247637,"G8ZW-NP6","Female"
"LY21-KD3",12983247638,"9HF3-7QH","Male"
"LY21-KD3",12983247639,"GVHC-NZG","Female"
"G65L-R7P",12983247680,"GGWK-CH2","Male"
"G65L-R7P",12983247681,"GG4S-LWT","Female"
"LRQK-4J7",12983247682,"G7LK-VGP","Male"
"LRQK-4J7",12983247683,"G7LK-V4Q","Female"
"9HF3-QC7",12983247684,"9HF3-7QQ","Male"
"9HF3-QC7",12983247685,"G8ZW-NP6","Female"
"LY21-KD3",12983247686,"9HF3-7QH","Male"
