"fid","ascendancy","parent","gender"
"L18X-ZNH",52650173772,"9QZD-J5R","Male"
"L18X-ZNH",52650173773,"L18P-6ZG","Female"
"MVL6-5PR",52650173774,"LDW2-RVK","Male"
"MVL6-5PR",52650173775,"LDW2-RVB","Female"
"L8YY-G2B",52650173776,"GD7G-J16","Male"
"L8YY-G2B",52650173777,"KH8N-T92","Female"
"93BR-9XQ",52650173778,"GXQJ-YPP","Male"
"93BR-9XQ",52650173779,"GXQ4-M27","Female"
"L8R2-SJ9",52650173780,"G21Z-QQG","Male"
"L8R2-SJ9",52650173781,"GZ2N-HCQ","Female"
"LCXP-QW3",52650173782,"99PT-X33","Male"
"LCXP-QW3",52650173783,"G21N-VX4","Female"
"L18B-R3G",52650173784,"G2TZ-96Y","Male"
"L18B-R3G",52650173785,"G2T8-97Z","Female"
"KDQH-DJG",52650173786,"L1DD-JMP","Male"
"KDQH-DJG",52650173787,"9WY9-HRJ","Female"
"LD9R-5G3",52650173788,"LD9R-RCZ","Male"
"LD9R-5G3",52650173789,"MBWQ-SF3","Female"
"M897-QTS",52650173790,"L1R3-QH7","Male"
"M897-QTS",52650173791,"M33Z-FHV","Female"
"GJN4-XTB",52650173792,"GSDC-Y9X","Male"
"GJN4-XTB",52650173793,"GSDC-BSN","Female"
"GVSX-46Q",52650173794,"LKTX-BFQ","Male"
"GVSX-46Q",52650173795,"LKTX-BGZ","Female"
"GSD6-K7P",52650173796,"G7F6-NTQ","Male"
"GSD6-K7P",52650173797,"GGZM-MXR","Female"
"G6WQ-WBM",52650173798,"GGC1-B21","Male"
"G6WQ-WBM",52650173799,"GGZM-3FJ","Female"
"G95X-P39",52650173800,"G6J7-Y68","Male"
"G95X-P39",52650173801,"GZBR-M7C","Female"
"GSBX-MD1",52650173802,"LDSK-NZJ","Male"
"GSBX-MD1",52650173803,"LDSH-S2T","Female"
"L1QG-G8M",52650173804,"LDFZ-8Q1","Male"
"L1QG-G8M",52650173805,"LHPZ-VGH","Female"
"G6MW-WVX",52650173816,"GZ1H-4T1","Male"
"G6MW-WVX",52650173817,"GJJ7-FWF","Female"
"GMXF-JSD",52650173820,"GJF5-LJ3","Male"
"GMXF-JSD",52650173821,"GKDD-M1L","Female"
"GQSG-1F8",52650173822,"GJFR-STB","Male"
"GQSG-1F8",52650173823,"LBLV-9Q3","Female"
"GGS1-V6Q",52650173832,"GGNL-VSY","Male"
"GGS1-V6Q",52650173833,"GGNL-YWP","Female"
"GGJD-J7J",52650173824,"G35P-RJ2","Male"
"GGJD-J7J",52650173825,"GFXG-FRX","Female"
