"fid","ascendancy","parent","gender"
"KFLG-12B",14256450060,"28YJ-Z4N","Male"
"KFLG-12B",14256450061,"GGGT-9MX","Female"
"M1TN-H75",14256450064,"GQ1S-8Z6","Male"
"M1TN-H75",14256450065,"GL5F-2BT","Female"
"LJ4D-ZCK",14256450069,"GVHV-7WD","Female"
"LJ4D-ZCK",14256450068,"G9G8-ZCS","Male"
"9S1L-ZP2",14256450070,"G6Z5-SS2","Male"
"9S1L-ZP2",14256450071,"GX7W-7JP","Female"
"G87Q-Z3W",14256450072,"LCP2-CGK","Male"
"G87Q-Z3W",14256450073,"L2YT-FJZ","Female"
"GC32-FML",14256450074,"GV9M-XVB","Male"
"GC32-FML",14256450075,"GV94-MVW","Female"
"KDQW-JTJ",14256450080,"9HTX-2CD","Male"
"KDQW-JTJ",14256450081,"G39Q-HBK","Female"
"LDS9-GGV",14256450082,"LZGK-GZB","Male"
"LDS9-GGV",14256450083,"MXKR-J9R","Female"
"L1DD-JMP",14256450084,"GG5W-TJ1","Male"
"L1DD-JMP",14256450085,"GG54-SDF","Female"
"9WY9-HRJ",14256450086,"LZ19-924","Male"
"LD95-VV6",14256450088,"LD95-VVH","Male"
"LD95-VV6",14256450089,"99SD-Z4Q","Female"
"9H2F-HV5",14256450090,"MBGG-7NP","Male"
"9H2F-HV5",14256450091,"LD9R-SHL","Female"
"LD9R-RB7",14256450092,"LD9R-RYR","Male"
"LD9R-RB7",14256450093,"M15L-V4Q","Female"
"LDSS-6H5",14256450094,"L133-HLP","Male"
"LDSS-6H5",14256450095,"KH8N-T92","Female"
"LZS9-ZC2",14256450096,"9HYQ-M4G","Male"
"LZS9-ZC2",14256450097,"GJGW-QM6","Female"
"LZ61-F76",14256450098,"LZ19-924","Male"
"LZ61-F76",14256450099,"GL5F-YH1","Female"
"KNXX-WBQ",14256450104,"LHPZ-9WQ","Male"
"KNXX-WBQ",14256450105,"LCT8-QVQ","Female"
"LDMT-HMZ",14256450108,"L8BY-3VJ","Male"
"LDMT-HMZ",14256450109,"94BP-X4Z","Female"
