"fid","ascendancy","parent","gender"
"G3TC-Q79",90400104776,"L2RQ-6PC","Male"
"G3TC-Q79",90400104777,"9CZM-R52","Female"
"L8TJ-56P",90400104778,"LDHS-886","Male"
"L8TJ-56P",90400104779,"LDHS-86Y","Female"
"G3TC-Q79",90400104784,"L2RQ-6PC","Male"
"G3TC-Q79",90400104785,"9CZM-R52","Female"
"L8TJ-56P",90400104786,"LDHS-886","Male"
"L8TJ-56P",90400104787,"LDHS-86Y","Female"
"L7N5-6KK",90400104788,"GGPW-WF1","Male"
"L7N5-6KK",90400104789,"G8S8-XCR","Female"
"L87C-W52",90400104790,"GGY5-1SY","Male"
"L87C-W52",90400104791,"GGYR-7QZ","Female"
"LHY9-RBR",90400104792,"GL99-N7Y","Male"
"LHY9-RBR",90400104793,"GL4G-7Q8","Female"
"946P-N11",90400104794,"GKTQ-4DD","Male"
"946P-N11",90400104795,"L6KK-PN2","Female"
"LDMN-5Y4",90400104796,"L8BY-B3Y","Male"
"LDMN-5Y4",90400104797,"LD34-6S6","Female"
"GX7F-XSZ",90400104798,"GFNY-D2T","Male"
"GX7F-XSZ",90400104799,"GV3R-Z97","Female"
"9CS2-F59",90400104800,"G6Z2-MMC","Male"
"9CS2-F59",90400104801,"GLS4-HTS","Female"
"GGM8-4Z7",90400104802,"9C9Z-CSF","Male"
"GGM8-4Z7",90400104803,"KP7K-PV7","Female"
"9W46-QD7",90400104804,"KHKF-JPT","Male"
"9W46-QD7",90400104805,"LDMB-Q59","Female"
"LRBL-B6T",90400104806,"9C9Z-CSF","Male"
"LRBL-B6T",90400104807,"M7WR-8GF","Female"
"MYW1-TBC",90400104808,"G88P-GK4","Male"
"MYW1-TBC",90400104809,"G6JZ-G2D","Female"
"9CS2-F59",90400104812,"G6Z2-MMC","Male"
"9CS2-F59",90400104813,"GLS4-HTS","Female"
"GGM8-4Z7",90400104814,"9C9Z-CSF","Male"
"GGM8-4Z7",90400104815,"KP7K-PV7","Female"
"9Z8D-595",90400104816,"9H6G-ZVW","Male"
"9Z8D-595",90400104817,"GL6T-81P","Female"
"LHY9-RBR",90400104824,"GL99-N7Y","Male"
"LHY9-RBR",90400104825,"GL4G-7Q8","Female"
"946P-N11",90400104826,"GKTQ-4DD","Male"
"946P-N11",90400104827,"L6KK-PN2","Female"
"LDMN-5Y4",90400104828,"L8BY-B3Y","Male"
"LDMN-5Y4",90400104829,"LD34-6S6","Female"
