"fid","ascendancy","parent","gender"
"LCT8-QVQ",62816862610,"LYXW-BQK","Male"
"L8BY-3VJ",62816862616,"L8YY-PP2","Male"
"L8BY-3VJ",62816862617,"LT5Z-556","Female"
"94BP-X4Z",62816862618,"LBGF-H83","Male"
"94BP-X4Z",62816862619,"LZ56-WY6","Female"
"L8YY-5HK",62816862620,"9CXC-B7Y","Male"
"L8YY-5HK",62816862621,"LZBY-TS8","Female"
"L8WB-D2Z",62816862622,"GK9Q-S8F","Male"
"L8WB-D2Z",62816862623,"GK85-LHZ","Female"
"L8RR-4KG",62816862632,"L8WY-72D","Male"
"L8RR-4KG",62816862633,"GZBB-BMJ","Female"
"99QT-MCB",62816862634,"LDSS-KBB","Male"
"99QT-MCB",62816862635,"GLZ3-DZS","Female"
"LDSS-KJ6",62816862640,"LDSS-288","Male"
"LDSS-KJ6",62816862641,"G6PK-MQW","Female"
"L28D-TJH",62816862642,"9WMP-NNQ","Male"
"L28D-TJH",62816862643,"945D-J9Y","Female"
"LYCY-PN6",62816862644,"LDSS-26H","Male"
"LYCY-PN6",62816862645,"L6SC-CJF","Female"
"LDSS-KKV",62816862646,"LZLQ-664","Male"
"LDSS-KKV",62816862647,"GK2Y-MJB","Female"
"KDQW-JTJ",62816862648,"9HTX-2CD","Male"
"KDQW-JTJ",62816862649,"G39Q-HBK","Female"
"LDS9-GGV",62816862650,"LZGK-GZB","Male"
"LDS9-GGV",62816862651,"MXKR-J9R","Female"
"LVMF-2JP",62816862656,"GLBB-B7J","Male"
"LVMF-2JP",62816862657,"GKY2-HZS","Female"
"LDSS-D1D",62816862660,"GMWX-WW1","Male"
"LD9R-RYR",62816862688,"LCRR-KM2","Male"
"LD9R-RYR",62816862689,"LDW5-JN2","Female"
"M15L-V4Q",62816862690,"LD9Y-C7T","Male"
"M15L-V4Q",62816862691,"LD9Y-CW9","Female"
"L133-HLP",62816862692,"94T6-749","Male"
"L133-HLP",62816862693,"GLLC-968","Female"
"KH8N-T92",62816862694,"L1DW-Q5N","Male"
"KH8N-T92",62816862695,"2781-6PP","Female"
"L8BY-3VJ",62816862696,"L8YY-PP2","Male"
"L8BY-3VJ",62816862697,"LT5Z-556","Female"
"94BP-X4Z",62816862698,"LBGF-H83","Male"
"94BP-X4Z",62816862699,"LZ56-WY6","Female"
"L8YY-5HK",62816862700,"9CXC-B7Y","Male"
"L8YY-5HK",62816862701,"LZBY-TS8","Female"
"L8WB-D2Z",62816862702,"GK9Q-S8F","Male"
