"fid","ascendancy","parent","gender"
"GVR7-Q43",126120594472,"G64V-C8T","Male"
"GVR7-Q43",126120594473,"GZ6F-QDM","Female"
"L2DV-WS5",126120594474,"KH35-NFB","Male"
"L2DV-WS5",126120594475,"H4ND-8VF","Female"
"LZK3-LK2",126120594532,"GMMD-GH5","Male"
"LZK3-LK2",126120594533,"G2PL-CYW","Female"
"G6DZ-JKF",126120594536,"GZRV-Z69","Male"
"G6DZ-JKF",126120594537,"G6DZ-KHR","Female"
"GZ8X-GV2",126120594540,"GFK3-MS7","Male"
"GZ8X-GV2",126120594541,"GFPT-WGM","Female"
"G6ZP-B73",126120594542,"LH3L-KQH","Male"
"G6ZP-B73",126120594543,"G692-MWD","Female"
"LCJD-VX6",126120594544,"9ZCB-DSC","Male"
"LCJD-VX6",126120594545,"GG1G-KG2","Female"
"LD9R-RKH",126120594546,"LD9R-RYR","Male"
"LD9R-RKH",126120594547,"M15L-V4Q","Female"
"9WMP-NNQ",126120594548,"99PT-NTZ","Male"
"9WMP-NNQ",126120594549,"G98Z-6RZ","Female"
"945D-J9Y",126120594550,"LZ9M-HWG","Male"
"945D-J9Y",126120594551,"9M85-YGM","Female"
"GZ8X-GV2",126120594552,"GFK3-MS7","Male"
"GZ8X-GV2",126120594553,"GFPT-WGM","Female"
"G6ZP-B73",126120594554,"LH3L-KQH","Male"
"G6ZP-B73",126120594555,"G692-MWD","Female"
"LZGK-GZB",126120594576,"LZ8D-9DK","Male"
"LZGK-GZB",126120594577,"GK9J-9XB","Female"
"LDSQ-F68",126120594578,"9CCG-XPQ","Male"
"LDSQ-F68",126120594579,"GFQJ-6W3","Female"
"GVB8-9XY",126120594626,"GLVQ-WXX","Male"
"GVB8-9XY",126120594627,"GG11-XXC","Female"
"GLFD-7MD",126120594640,"GMMD-GH5","Male"
"GLFD-7MD",126120594641,"LBK1-86P","Female"
"GGFH-MVX",126120594642,"LCJD-VX6","Male"
"GGFH-MVX",126120594643,"LD9R-RKH","Female"
"9HTX-2CD",126120594644,"9HRG-JDL","Male"
"9HTX-2CD",126120594645,"LDH1-G9D","Female"
"GLFD-7MD",126120594648,"GMMD-GH5","Male"
"GLFD-7MD",126120594649,"LBK1-86P","Female"
"GGFH-MVX",126120594650,"LCJD-VX6","Male"
"GGFH-MVX",126120594651,"LD9R-RKH","Female"
"G6H3-12T",126120594656,"G6HR-WX7","Male"
"GD7W-BDW",126120594660,"GFQQ-MZV","Male"
"GD7W-BDW",126120594661,"G2MY-3QK","Female"
"KNW5-CM9",126120594672,"LVMF-2YH","Male"
"KNW5-CM9",126120594673,"GH4Y-2HC","Female"
"LCRM-5HJ",126120594674,"LCQX-XJS","Male"
"LCRM-5HJ",126120594675,"L78P-85J","Female"
"LHW9-VZ4",126120594676,"L1MT-HC1","Male"
"LHW9-VZ4",126120594677,"GVGZ-DCK","Female"
"GGWF-VYW",126120594680,"GGWF-6J3","Male"
"GMMD-GH5",126120594688,"GF59-F78","Male"
"GMMD-GH5",126120594689,"GLFD-4JJ","Female"
"LBK1-86P",126120594690,"L62H-Z9T","Male"
"LBK1-86P",126120594691,"GVSP-PVV","Female"
"LCJD-VX6",126120594692,"9ZCB-DSC","Male"
"LCJD-VX6",126120594693,"GG1G-KG2","Female"
"LD9R-RKH",126120594694,"LD9R-RYR","Male"
"LD9R-RKH",126120594695,"M15L-V4Q","Female"
"9HRG-JDL",126120594696,"LZDH-NFR","Male"
"9HRG-JDL",126120594697,"LD9C-ZGZ","Female"
"L5LL-BRL",126120594704,"94NF-4HS","Male"
"L5LL-BRL",126120594705,"L1ZM-J6S","Female"
"GZ4M-H94",126120594706,"GWLB-P8V","Male"
"GZ4M-H94",126120594707,"GWLB-K5R","Female"
"GFZ2-JTZ",126120594716,"GDN4-FTQ","Male"
"9HTX-2CD",126120594944,"9HRG-JDL","Male"
"9HTX-2CD",126120594945,"LDH1-G9D","Female"
"LZGK-ZV2",126120594950,"LZ1T-YG5","Male"
"LZGK-ZV2",126120594951,"LZZF-5Z1","Female"
"GGG7-Q5M",126120594960,"G6TC-GD8","Male"
"GGG7-Q5M",126120594961,"GGG3-LR4","Female"
"GZL1-BTV",126120594962,"GZVH-K4C","Male"
"GZL1-BTV",126120594963,"GZVH-NJM","Female"
"28YJ-Z4N",126120594972,"9HTX-2CD","Male"
"28YJ-Z4N",126120594973,"G39Q-HBK","Female"
"GGGT-9MX",126120594974,"MXVC-BK8","Male"
"G233-LXN",126120594976,"GGJD-LJM","Male"
"G233-LXN",126120594977,"G2PL-CYW","Female"
"GC7G-R6L",126120594984,"9CHR-8ZW","Male"
"GC7G-R6L",126120594985,"GVWL-TZN","Female"
"GC7P-77S",126120594986,"G2PK-2PB","Male"
"GC7P-77S",126120594987,"GVXD-YLR","Female"
"GZRK-SFB",126120595008,"GLZW-7GF","Male"
"GZRK-SFB",126120595009,"GVSG-X5N","Female"
"GVSP-WS2",126120595010,"G6T6-SZ3","Male"
"GVSP-WS2",126120595011,"GZB1-L61","Female"
"GHKB-C3J",126120595012,"G2RH-ZJB","Male"
"GHKB-C3J",126120595013,"G2RH-4T1","Female"
"L5DR-KL8",126120595014,"GQRR-BP3","Male"
"L5DR-KL8",126120595015,"LDVY-ZHB","Female"
"KDQW-JTJ",126120595016,"9HTX-2CD","Male"
"KDQW-JTJ",126120595017,"G39Q-HBK","Female"
"LDS9-GGV",126120595018,"LZGK-GZB","Male"
"LDS9-GGV",126120595019,"MXKR-J9R","Female"
"LD9R-RB7",126120595020,"LD9R-RYR","Male"
"LD9R-RB7",126120595021,"M15L-V4Q","Female"
"LDSS-6H5",126120595022,"L133-HLP","Male"
"LDSS-6H5",126120595023,"KH8N-T92","Female"
"9ZH7-GMD",126120595024,"G7RV-VBP","Male"
"9ZH7-GMD",126120595025,"GL9M-YXL","Female"
"G7ZN-5DF",126120595028,"GLJW-CJ4","Male"
"G2TZ-96Y",126120595032,"GLZJ-1J2","Male"
"L1DD-JMP",126120595036,"GG5W-TJ1","Male"
"L1DD-JMP",126120595037,"GG54-SDF","Female"
"9WY9-HRJ",126120595038,"LZ19-924","Male"
"GQRQ-K79",126120595072,"GQRQ-F8M","Male"
"GQRQ-K79",126120595073,"GGV5-TJN","Female"
"9HTX-2CD",126120595200,"9HRG-JDL","Male"
"9HTX-2CD",126120595201,"LDH1-G9D","Female"
"G39Q-HBK",126120595202,"KX2S-NWF","Male"
"G39Q-HBK",126120595203,"L7GV-KKS","Female"
"LZGK-GZB",126120595204,"LZ8D-9DK","Male"
"LZGK-GZB",126120595205,"GK9J-9XB","Female"
"MXKR-J9R",126120595206,"9QZD-J5R","Male"
"MXKR-J9R",126120595207,"L18P-6ZG","Female"
"GG5W-TJ1",126120595208,"GGB9-4CK","Male"
"GG5W-TJ1",126120595209,"9MTF-W16","Female"
"LZ19-924",126120595212,"LZF6-M94","Male"
"LZ19-924",126120595213,"GWW8-LWR","Female"
"LD95-VVH",126120595216,"LD97-4RG","Male"
"LD95-VVH",126120595217,"LDSS-BYY","Female"
"99SD-Z4Q",126120595218,"L8RR-S6X","Male"
"99SD-Z4Q",126120595219,"L8RR-S6J","Female"
"MBGG-7NP",126120595220,"LZ9M-HWG","Male"
"MBGG-7NP",126120595221,"9M85-YGM","Female"
"LD9R-SHL",126120595222,"21JJ-KNR","Male"
"LD9R-SHL",126120595223,"GZL8-6WN","Female"
"LD9R-RYR",126120595224,"LCRR-KM2","Male"
"LD9R-RYR",126120595225,"LDW5-JN2","Female"
"M15L-V4Q",126120595226,"LD9Y-C7T","Male"
"M15L-V4Q",126120595227,"LD9Y-CW9","Female"
"L133-HLP",126120595228,"94T6-749","Male"
"L133-HLP",126120595229,"GLLC-968","Female"
"KH8N-T92",126120595230,"L1DW-Q5N","Male"
"KH8N-T92",126120595231,"2781-6PP","Female"
"GW2T-YH6",126120595296,"GJ47-K7B","Male"
"GW2T-YH6",126120595297,"G68T-8ZP","Female"
"GX5P-L6M",126120595298,"GL7J-6P6","Male"
"GX5P-L6M",126120595299,"GL7J-VSQ","Female"
"GGT6-1Q1",126120595302,"LZXX-FT2","Male"
"GGT6-1Q1",126120595303,"KLXB-KTC","Female"
"L187-NYR",126120595312,"G9FS-BL2","Male"
"L187-NYR",126120595313,"GCSS-S7B","Female"
"9WQY-MZT",126120595314,"LTGB-3SJ","Male"
"9WQY-MZT",126120595315,"GGNP-Y62","Female"
"GNDR-792",126120595456,"GNDR-Q3S","Male"
"GNDR-792",126120595457,"GLV3-5C3","Female"
"G6BV-5KD",126120595472,"GG1X-LXL","Male"
"G6BV-5KD",126120595473,"GG1F-38W","Female"
"GNSH-WMX",126120595480,"G7NH-CM4","Male"
"GNSH-WMX",126120595481,"G215-VM8","Female"
"G4RY-8GZ",126120595488,"GGTY-L1Y","Male"
"G4RY-8GZ",126120595489,"GKL1-29X","Female"
"9HTX-2CD",126120595536,"9HRG-JDL","Male"
"9HTX-2CD",126120595537,"LDH1-G9D","Female"
"G39Q-HBK",126120595538,"KX2S-NWF","Male"
