"fid","ascendancy","parent","gender"
"G28R-HGR",84339535108,"GSQS-5M7","Male"
"G28R-HGR",84339535109,"KT7K-PTJ","Female"
"GXV9-MD5",84339535360,"GLP1-MBL","Male"
"GXV9-MD5",84339535361,"GG1B-CKL","Female"
"G867-7W5",84339535362,"LTMB-K94","Male"
"G867-7W5",84339535363,"LYS8-97T","Female"
"GLTH-SF8",84339535396,"GGKB-FBC","Male"
"GLTH-SF8",84339535397,"GKK9-K98","Female"
"GNBX-9JC",84339535408,"GKCC-1KD","Male"
"GNBX-9JC",84339535409,"G2KS-LP1","Female"
"GFC6-D1X",84339535410,"GGRW-3PW","Male"
"GFC6-D1X",84339535411,"LXSK-QX8","Female"
"GD7G-BVP",84339535412,"GMF5-BSR","Male"
"GD7G-BVP",84339535413,"L1WB-PZW","Female"
"9HG1-CKS",84339535414,"L1W8-W7S","Male"
"9MH5-2Q7",84339535416,"GD7W-JS7","Male"
"9MH5-2Q7",84339535417,"GD7W-NSX","Female"
"M1W5-BFF",84339535420,"9376-JCH","Male"
"M1W5-BFF",84339535421,"9HVH-9GD","Female"
"9CW5-JNL",84339535422,"GG3M-7JP","Male"
"9CW5-JNL",84339535423,"GG3M-7PG","Female"
"LZS9-ZC2",84339535424,"9HYQ-M4G","Male"
"LZS9-ZC2",84339535425,"GJGW-QM6","Female"
"LZ61-F76",84339535426,"LZ19-924","Male"
"LZ61-F76",84339535427,"GL5F-YH1","Female"
"KNXX-WBQ",84339535432,"LHPZ-9WQ","Male"
"KNXX-WBQ",84339535433,"LCT8-QVQ","Female"
"LDMT-HMZ",84339535436,"L8BY-3VJ","Male"
"LDMT-HMZ",84339535437,"94BP-X4Z","Female"
"LD91-ST3",84339535438,"L8YY-5HK","Male"
"LD91-ST3",84339535439,"L8WB-D2Z","Female"
"KZPV-BQM",84339535444,"L8RR-4KG","Male"
"KZPV-BQM",84339535445,"99QT-MCB","Female"
"M1VS-25N",84339535448,"LDSS-KJ6","Male"
"M1VS-25N",84339535449,"L28D-TJH","Female"
"LDSS-KHY",84339535450,"LYCY-PN6","Male"
"LDSS-KHY",84339535451,"LDSS-KKV","Female"
"LZGQ-LJX",84339535452,"KDQW-JTJ","Male"
"LZGQ-LJX",84339535453,"LDS9-GGV","Female"
"LDSS-8LB",84339535456,"LVMF-2JP","Male"
"LDSS-8LB",84339535457,"GW2T-LDK","Female"
"G2RP-CG1",84339535458,"LDSS-D1D","Male"
"G2RP-CG1",84339535459,"GKZ8-SNZ","Female"
"LD9R-RB7",84339535472,"LD9R-RYR","Male"
"LD9R-RB7",84339535473,"M15L-V4Q","Female"
"LDSS-6H5",84339535474,"L133-HLP","Male"
"LDSS-6H5",84339535475,"KH8N-T92","Female"
"LDMT-HMZ",84339535476,"L8BY-3VJ","Male"
"LDMT-HMZ",84339535477,"94BP-X4Z","Female"
"LD91-ST3",84339535478,"L8YY-5HK","Male"
"LD91-ST3",84339535479,"L8WB-D2Z","Female"
"L8MB-ZMK",84339535480,"L8YY-PD5","Male"
"L8MB-ZMK",84339535481,"MBV2-T1M","Female"
"MB1Q-ZWW",84339535482,"GKZZ-K49","Male"
"MB1Q-ZWW",84339535483,"GL6R-9XP","Female"
"LDMT-W6R",84339535484,"KJP2-TBR","Male"
"LDMT-W6R",84339535485,"GFN3-DQ5","Female"
"LT83-H6M",84339535486,"GQ59-8LX","Male"
"LT83-H6M",84339535487,"GSCJ-Z9D","Female"
"G9M5-FF1",84339535488,"LY9D-2F8","Male"
"G9M5-FF1",84339535489,"L28D-TJH","Female"
"GN9F-M6Q",84339535490,"GJTS-3TP","Male"
"GN9F-M6Q",84339535491,"GN15-LRT","Female"
"LZGQ-LJX",84339535492,"KDQW-JTJ","Male"
"LZGQ-LJX",84339535493,"LDS9-GGV","Female"
"GNSH-WMX",84339535496,"G7NH-CM4","Male"
"GNSH-WMX",84339535497,"G215-VM8","Female"
"G2J9-N5G",84339535508,"GLL2-BZV","Male"
"LT6Z-NRQ",84339535510,"GC4V-KPG","Male"
"LT6Z-NRQ",84339535511,"L175-67M","Female"
"M9L6-6YN",84339535512,"K84R-TMS","Male"
"M9L6-6YN",84339535513,"GGGW-RYH","Female"
"2MYM-NS1",84339535514,"LTF2-JTC","Male"
"2MYM-NS1",84339535515,"LKNM-HR3","Female"
"GD4S-KVF",84339535516,"L1QD-DXV","Male"
"GD4S-KVF",84339535517,"LD9P-M8N","Female"
"GVHW-NRT",84339535520,"GVDF-MGZ","Male"
"GVHW-NRT",84339535521,"GVDX-FF4","Female"
"9CHV-B26",84339535528,"GNSH-WMX","Male"
"9CHV-B26",84339535529,"G215-3C9","Female"
"M9L6-6YN",84339535532,"K84R-TMS","Male"
"M9L6-6YN",84339535533,"GGGW-RYH","Female"
"2MYM-NS1",84339535534,"LTF2-JTC","Male"
"2MYM-NS1",84339535535,"LKNM-HR3","Female"
"G2J9-N5G",84339535540,"GLL2-BZV","Male"
"LT6Z-NRQ",84339535542,"GC4V-KPG","Male"
"LT6Z-NRQ",84339535543,"L175-67M","Female"
"M9L6-6YN",84339535544,"K84R-TMS","Male"
"M9L6-6YN",84339535545,"GGGW-RYH","Female"
"2MYM-NS1",84339535546,"LTF2-JTC","Male"
"2MYM-NS1",84339535547,"LKNM-HR3","Female"
"GD4S-KVF",84339535548,"L1QD-DXV","Male"
"GD4S-KVF",84339535549,"LD9P-M8N","Female"
"GHKK-6HQ",84339535552,"G96M-2XD","Male"
"GHKK-6HQ",84339535553,"G6H4-KLQ","Female"
"LY8N-RRL",84339535556,"LDM1-CGG","Male"
"LY8N-RRL",84339535557,"LYSP-1D9","Female"
"9ZC1-9W5",84339535558,"G8C6-8VY","Male"
"9ZC1-9W5",84339535559,"G8C6-KLW","Female"
"M9L6-6YN",84339535560,"K84R-TMS","Male"
"M9L6-6YN",84339535561,"GGGW-RYH","Female"
"2MYM-NS1",84339535562,"LTF2-JTC","Male"
"2MYM-NS1",84339535563,"LKNM-HR3","Female"
"GD4S-KVF",84339535564,"L1QD-DXV","Male"
"GD4S-KVF",84339535565,"LD9P-M8N","Female"
"GVHW-NRT",84339535568,"GVDF-MGZ","Male"
"GVHW-NRT",84339535569,"GVDX-FF4","Female"
"9CHV-B26",84339535576,"GNSH-WMX","Male"
"9CHV-B26",84339535577,"G215-3C9","Female"
"M9L6-6YN",84339535580,"K84R-TMS","Male"
"M9L6-6YN",84339535581,"GGGW-RYH","Female"
"2MYM-NS1",84339535582,"LTF2-JTC","Male"
"2MYM-NS1",84339535583,"LKNM-HR3","Female"
"LTZR-KJS",84339535616,"GDT6-5JL","Male"
"LTZR-KJS",84339535617,"GVMN-L5N","Female"
"GH7W-9HR",84339535618,"9WCZ-LZQ","Male"
"GH7W-9HR",84339535619,"MS3Z-6SV","Female"
"L8R2-SJ9",84339535620,"G21Z-QQG","Male"
"L8R2-SJ9",84339535621,"GZ2N-HCQ","Female"
"LCXP-QW3",84339535622,"99PT-X33","Male"
"LCXP-QW3",84339535623,"G21N-VX4","Female"
"G95X-P39",84339535624,"G6J7-Y68","Male"
"G95X-P39",84339535625,"GZBR-M7C","Female"
"GSBX-MD1",84339535626,"LDSK-NZJ","Male"
"GSBX-MD1",84339535627,"LDSH-S2T","Female"
"L1QG-G8M",84339535628,"LDFZ-8Q1","Male"
"L1QG-G8M",84339535629,"LHPZ-VGH","Female"
"LLC4-F6R",84339535648,"G2R7-DJP","Male"
"LLC4-F6R",84339535649,"G2RT-C1Z","Female"
"KJJC-9WW",84339535650,"KJPC-71V","Male"
"L2RD-92M",84339535652,"G8WB-SV6","Male"
"L2RD-92M",84339535653,"L2RD-9J2","Female"
"9CZC-GSR",84339535656,"GMNM-FXX","Male"
"9CZC-GSR",84339535657,"LZ2B-MCB","Female"
"GJBZ-QGS",84339535658,"LD9R-RB7","Male"
"GJBZ-QGS",84339535659,"LDSS-6H5","Female"
"GG63-7XH",84339535661,"GG64-7QB","Female"
"GG63-7XH",84339535660,"GG6W-LRX","Male"
"GG63-T2S",84339535662,"G9JW-25M","Male"
"GG63-T2S",84339535663,"GG6D-7PX","Female"
"G2R7-DJP",84339535680,"G2RT-T51","Male"
"G2RT-C1Z",84339535682,"G2RT-T4T","Male"
"G2RT-C1Z",84339535683,"G2RY-WL6","Female"
"KJPC-71V",84339535684,"GZ2S-Q8M","Male"
"KJPC-71V",84339535685,"GZ2S-Z29","Female"
"G8WB-SV6",84339535688,"GQVS-C83","Male"
"G8WB-SV6",84339535689,"9HLT-L5G","Female"
"L2RD-9J2",84339535690,"MQKQ-97S","Male"
"L2RD-9J2",84339535691,"M4PR-5V3","Female"
"GMNM-FXX",84339535696,"GG68-KTV","Male"
"GMNM-FXX",84339535697,"GGJQ-6W4","Female"
"LZ2B-MCB",84339535698,"LDSQ-XRK","Male"
"LZ2B-MCB",84339535699,"LCFL-9DP","Female"
"LD9R-RB7",84339535700,"LD9R-RYR","Male"
"LD9R-RB7",84339535701,"M15L-V4Q","Female"
"LDSS-6H5",84339535702,"L133-HLP","Male"
"LDSS-6H5",84339535703,"KH8N-T92","Female"
"GG6W-LRX",84339535704,"GG6W-RWG","Male"
"GG6W-LRX",84339535705,"GG64-4D5","Female"
"G9JW-25M",84339535708,"GG9C-885","Male"
"G9JW-25M",84339535709,"G9XW-DN3","Female"
"GG6D-7PX",84339535710,"G99G-XNM","Male"
"GG6D-7PX",84339535711,"GG6D-6DF","Female"
"KFK5-ZL5",84339535744,"9HTX-2CD","Male"
"KFK5-ZL5",84339535745,"L83J-4S6","Female"
"LBCC-DW3",84339535746,"G9P6-CHT","Male"
"LBCC-DW3",84339535747,"LVC7-ZZX","Female"
"MVJ5-6DP",84339535752,"L2J3-GF4","Male"
"MVJ5-6DP",84339535753,"LBXW-MT3","Female"
"MXLC-JC1",84339535756,"GGC6-B84","Male"
"MXLC-JC1",84339535757,"GQG3-8CV","Female"
"L51Z-XMG",84339535760,"GJ8K-PWG","Male"
"L51Z-XMG",84339535761,"LJYH-M8G","Female"
"KZTY-WSH",84339535762,"LJ4D-ZCK","Male"
"KZTY-WSH",84339535763,"9S1L-ZP2","Female"
"9H17-VTZ",84339535764,"LZGQ-LJX","Male"
"9H17-VTZ",84339535765,"KDQH-DJG","Female"
"LY57-55F",84339535766,"GL9R-YL9","Male"
"LY57-55F",84339535767,"LDHQ-P5F","Female"
"9498-2NS",84339535768,"LY6L-GPG","Male"
"9498-2NS",84339535769,"LBMQ-85F","Female"
"GCV5-W95",84339535772,"GCV5-C6P","Male"
"GCV5-W95",84339535773,"GCV5-7FZ","Female"
"L8T9-YR8",84339535778,"GXDM-3H9","Male"
"L8T9-YR8",84339535779,"LBHG-TXR","Female"
"GMVG-TRT",84339535784,"L8B9-R7W","Male"
"LB23-61T",84339535788,"GQ1N-HXB","Male"
"LB23-61T",84339535789,"GX7F-Z34","Female"
"LH73-BMR",84339535790,"G6T6-9H3","Male"
"LH73-BMR",84339535791,"G6TD-VWL","Female"
"LBX8-DDN",84339535792,"LYCY-PN6","Male"
"LBX8-DDN",84339535793,"LDSS-KKV","Female"
"LDW2-4JB",84339535794,"LDW2-41W","Male"
"LDW2-4JB",84339535795,"G4NJ-GVF","Female"
"G8WY-NB7",84339535800,"GSCC-ZKK","Male"
"G8WY-NB7",84339535801,"GJVC-LD6","Female"
"9Z8H-QFQ",84339535802,"KC9S-MPC","Male"
"9Z8H-QFQ",84339535803,"L7JF-2YC","Female"
"935X-1CT",84339535804,"LH8G-2RH","Male"
"935X-1CT",84339535805,"LDW2-7JJ","Female"
"LZS3-9ZK",84339535806,"KHQ6-TFB","Male"
"LZS3-9ZK",84339535807,"LDSM-H39","Female"
"L7LL-FB1",84339535808,"GGJ6-93F","Male"
"L7LL-FB1",84339535809,"94RZ-9KC","Female"
"LZVR-GMG",84339535810,"L18X-ZNH","Male"
"LZVR-GMG",84339535811,"MVL6-5PR","Female"
"93LF-J1V",84339535812,"L1HZ-WR2","Male"
"93LF-J1V",84339535813,"MDWC-L73","Female"
"931M-DSZ",84339535814,"KFLG-12B","Male"
"931M-DSZ",84339535815,"M5YG-GGX","Female"
"LHYG-XJF",84339535816,"M1TN-H75","Male"
"LHYG-XJF",84339535817,"GHRS-RJY","Female"
"GDGW-LRZ",84339535818,"LJ4D-ZCK","Male"
"GDGW-LRZ",84339535819,"9S1L-ZP2","Female"
"2JFF-BQB",84339535820,"G87Q-Z3W","Male"
"2JFF-BQB",84339535821,"GC32-FML","Female"
"K83K-RFX",84339535823,"G2GZ-4JW","Female"
"G8WB-MGZ",84339536512,"G7T1-72X","Male"
"G8WB-MGZ",84339536513,"G7TB-YKK","Female"
"GZ11-7D6",84339536514,"GX7C-LRS","Male"
"GZ11-7D6",84339536515,"GN1M-ZZK","Female"
"GV1G-PNW",84339536516,"GG1P-3D3","Male"
"GV1G-PNW",84339536517,"GG1P-C6R","Female"
"G9BS-LX8",84339536528,"L2Y1-PH3","Male"
"GJM6-MPH",84339536534,"GJMD-YMZ","Male"
"GJM6-MPH",84339536535,"G6YJ-SZ6","Female"
"LVMF-2JP",84339536576,"GLBB-B7J","Male"
"LVMF-2JP",84339536577,"GKY2-HZS","Female"
"LDSS-D1D",84339536580,"GMWX-WW1","Male"
"LD9R-RYR",84339536608,"LCRR-KM2","Male"
"LD9R-RYR",84339536609,"LDW5-JN2","Female"
"M15L-V4Q",84339536610,"LD9Y-C7T","Male"
"M15L-V4Q",84339536611,"LD9Y-CW9","Female"
"L133-HLP",84339536612,"94T6-749","Male"
"L133-HLP",84339536613,"GLLC-968","Female"
"KH8N-T92",84339536614,"L1DW-Q5N","Male"
"KH8N-T92",84339536615,"2781-6PP","Female"
"L8BY-3VJ",84339536616,"L8YY-PP2","Male"
"L8BY-3VJ",84339536617,"LT5Z-556","Female"
"94BP-X4Z",84339536618,"LBGF-H83","Male"
"94BP-X4Z",84339536619,"LZ56-WY6","Female"
"L8YY-5HK",84339536620,"9CXC-B7Y","Male"
"L8YY-5HK",84339536621,"LZBY-TS8","Female"
"L8WB-D2Z",84339536622,"GK9Q-S8F","Male"
"L8WB-D2Z",84339536623,"GK85-LHZ","Female"
"L8YY-PD5",84339536624,"L8YY-PZ9","Male"
"L8YY-PD5",84339536625,"9H65-XXK","Female"
"MBV2-T1M",84339536626,"GVD8-XBR","Male"
"MBV2-T1M",84339536627,"GVD8-NJ7","Female"
"GKZZ-K49",84339536628,"GGZQ-BP3","Male"
"GKZZ-K49",84339536629,"GHNF-BYC","Female"
"GL6R-9XP",84339536630,"GG38-D9W","Male"
"GL6R-9XP",84339536631,"GN8V-37D","Female"
"KJP2-TBR",84339536632,"LZLG-V3F","Male"
"KJP2-TBR",84339536633,"LH6K-2BP","Female"
"GFN3-DQ5",84339536634,"GJYM-TGG","Male"
"GFN3-DQ5",84339536635,"LBPM-PVV","Female"
"GQ59-8LX",84339536636,"GQMM-WCR","Male"
"GQ59-8LX",84339536637,"G29Z-H7W","Female"
"GSCJ-Z9D",84339536638,"LYS6-FRB","Male"
"GSCJ-Z9D",84339536639,"L1JY-KRP","Female"
"KCGK-GCQ",84339536768,"9CCB-373","Male"
"L119-JCF",84339536770,"G6GX-W7B","Male"
"L119-JCF",84339536771,"G6G6-YKX","Female"
"L619-MQH",84339536944,"934P-X69","Male"
"L619-MQH",84339536945,"GLVM-QFF","Female"
"LDSS-ZMW",84339536948,"LDSS-8WS","Male"
"LDSS-ZMW",84339536949,"9ZCG-R7L","Female"
"LDSS-ZMD",84339536950,"LRHH-9JN","Male"
"LDSS-ZMD",84339536951,"LZGK-6BD","Female"
"GQPW-7F4",84339536952,"LCPL-B93","Male"
"GQPW-7F4",84339536953,"LHKK-4PN","Female"
"GK56-S2G",84339536954,"LRWQ-B3P","Male"
"GK56-S2G",84339536955,"GK56-SW9","Female"
"L8B9-R7W",84339536956,"GGSV-LFL","Male"
"L8B9-R7W",84339536957,"GGSK-HFX","Female"
"9CW5-P6F",84339537088,"LDWL-NPN","Male"
"9CW5-P6F",84339537089,"GMBN-SJW","Female"
"LDST-N8J",84339537090,"G6X5-YY5","Male"
"LDST-N8J",84339537091,"9MRD-LQ9","Female"
"MFHW-5JK",84339537096,"GDTQ-S2P","Male"
"MFHW-5JK",84339537097,"GJHW-QG5","Female"
"MFHW-5VS",84339537098,"G2LB-FNQ","Male"
"MFHW-5VS",84339537099,"G6CD-BPD","Female"
"L6RN-2TH",84339537120,"GC35-5JN","Male"
"L6RN-2TH",84339537121,"LRG2-ZPX","Female"
"MFHW-5JK",84339537128,"GDTQ-S2P","Male"
"MFHW-5JK",84339537129,"GJHW-QG5","Female"
"MFHW-5VS",84339537130,"G2LB-FNQ","Male"
"MFHW-5VS",84339537131,"G6CD-BPD","Female"
"LBLT-J4B",84339537132,"GH1W-FRN","Male"
"LBLT-J4B",84339537133,"GGRN-H1S","Female"
"LTPD-H8X",84339537134,"GLKQ-1BY","Male"
"LTPD-H8X",84339537135,"GVTN-8GM","Female"
"LK4K-KXH",84339537136,"LK4K-KG9","Male"
"LK4K-KXH",84339537137,"LYMM-39W","Female"
"GXQ2-JJL",84339537410,"GD1Z-QQN","Male"
"GXQ2-JJL",84339537411,"GVXN-T31","Female"
"GQ1N-HXB",84339537416,"G7YH-3GJ","Male"
"GQ1N-HXB",84339537417,"GC45-DB8","Female"
"G6T6-9H3",84339537420,"G8SK-15F","Male"
"LY98-75N",84339537440,"GGY5-QG2","Male"
"LY98-75N",84339537441,"GGY5-XM4","Female"
"GL4H-Z37",84339537442,"GKS4-QM4","Male"
"GL4H-Z37",84339537443,"G2VX-PVG","Female"
"GJ15-2NP",84339537464,"G9M5-FF1","Male"
"GJ15-2NP",84339537465,"GN9F-M6Q","Female"
"LZGK-6BD",84339537466,"LZGQ-LJX","Male"
"LZGK-6BD",84339537467,"GG5V-KXG","Female"
"9CHV-B26",84339537468,"GNSH-WMX","Male"
"9CHV-B26",84339537469,"G215-3C9","Female"
"GGTY-L1Y",84339537664,"GJWM-SSL","Male"
"GGTY-L1Y",84339537665,"GKL1-V12","Female"
"GH5Y-9HC",84339537728,"GX52-ZZQ","Male"
"GH5Y-9HC",84339537729,"GFW7-86Y","Female"
"G6TX-KJJ",84339537730,"GLBY-DYH","Male"
"LJ2H-W3S",84339537796,"GD74-RRH","Male"
"LJ2H-W3S",84339537797,"GJ5M-BKM","Female"
"LZ2S-DKM",84339537798,"28YJ-Z4N","Male"
"LZ2S-DKM",84339537799,"GGGT-9MX","Female"
"GXDM-3H9",84339537804,"G6LT-J5Y","Male"
"GXDM-3H9",84339537805,"GLR8-DFC","Female"
"9HLK-V6W",84339537864,"GZPW-9T8","Male"
"9HLK-V6W",84339537865,"G27G-J45","Female"
"GGVB-2MK",84339537866,"949J-G8K","Male"
"GGVB-2MK",84339537867,"GGRJ-B45","Female"
"9H16-YMP",84339537868,"L18B-R3G","Male"
"9H16-YMP",84339537869,"KDQH-DJG","Female"
"L82R-5HJ",84339537870,"LD9R-5G3","Male"
"L82R-5HJ",84339537871,"M897-QTS","Female"
"9Z4V-273",84339537872,"G2WT-41W","Male"
"9Z4V-273",84339537873,"GVSF-K9H","Female"
"GVWH-735",84339537874,"GJ97-9MF","Male"
"GVWH-735",84339537875,"GJGG-3FH","Female"
"LD9R-5G3",84339537880,"LD9R-RCZ","Male"
"LD9R-5G3",84339537881,"MBWQ-SF3","Female"
"M897-QTS",84339537882,"L1R3-QH7","Male"
"M897-QTS",84339537883,"M33Z-FHV","Female"
"GHJP-XZD",84339537884,"L8R2-SJ9","Male"
"GHJP-XZD",84339537885,"LCXP-QW3","Female"
"GD65-2F2",84339537888,"G2RV-DFJ","Male"
"GD65-2F2",84339537889,"G2RJ-1WJ","Female"
"KNSN-3NT",84339537890,"KNQ6-9ZF","Male"
"LT8Q-95L",84339537892,"LDS9-GTK","Male"
"LT8Q-95L",84339537893,"GMN3-7TX","Female"
"LVVK-HVJ",84339537900,"LT83-QKS","Male"
"LVVK-HVJ",84339537901,"GDG2-NJC","Female"
"GX26-XRJ",84339537902,"G9M5-FF1","Male"
"GX26-XRJ",84339537903,"GN9F-M6Q","Female"
"GDHY-7SR",84339537904,"GXD4-VH6","Male"
"GDHY-7SR",84339537905,"GXDH-74P","Female"
"GLTH-3M3",84339537906,"GLTH-SF8","Male"
"GLTH-3M3",84339537907,"GLTH-M66","Female"
"LD1R-LZF",84339537912,"GNBX-9JC","Male"
"LD1R-LZF",84339537913,"GFC6-D1X","Female"
"LZ2K-W9Y",84339537914,"GD7G-BVP","Male"
"LZ2K-W9Y",84339537915,"9HG1-CKS","Female"
"9MH5-29J",84339537916,"9MH5-2Q7","Male"
"9MH5-29J",84339537917,"G6H3-26Y","Female"
"LZZW-6XG",84339537918,"M1W5-BFF","Male"
"LZZW-6XG",84339537919,"9CW5-JNL","Female"
"GG6Q-BJ7",84339538432,"GGXJ-WV2","Male"
"GG6Q-BJ7",84339538433,"MKXF-2V3","Female"
"GGBK-ZSM",84339538436,"GPS2-6VY","Male"
"GGBK-ZSM",84339538437,"G2N1-Z6Z","Female"
"GJ8K-PWG",84339538464,"LDSK-NZJ","Male"
"GJ8K-PWG",84339538465,"LDSH-S2T","Female"
"LJYH-M8G",84339538466,"GW69-B2J","Male"
"LJYH-M8G",84339538467,"GXQD-1QL","Female"
"GGLY-G77",84339538468,"GMPD-1D1","Male"
"GGLY-G77",84339538469,"GZQJ-JV8","Female"
"GMGV-QFG",84339538470,"GLFD-7MD","Male"
"GMGV-QFG",84339538471,"GGFH-MVX","Female"
"KDQW-JTJ",84339538472,"9HTX-2CD","Male"
"KDQW-JTJ",84339538473,"G39Q-HBK","Female"
"LDS9-GGV",84339538474,"LZGK-GZB","Male"
"LDS9-GGV",84339538475,"MXKR-J9R","Female"
"G652-89H",84339538480,"LDSS-8LB","Male"
"G652-89H",84339538481,"G2RP-CG1","Female"
