"fid","ascendancy","parent","gender"
"G64T-XXX",6589339424,"GK1D-XMF","Male"
"G64T-XXX",6589339425,"G2SW-YYH","Female"
"LY2R-4K1",6589339432,"GC4D-SD4","Male"
"LY2R-4K1",6589339433,"G6XQ-8RB","Female"
"GSY2-33D",6589339488,"GHV2-LYR","Male"
"GSY2-33D",6589339489,"MSKP-MLZ","Female"
"GX3R-VH8",6589339490,"GM3R-1WB","Male"
"GX3R-VH8",6589339491,"9HP7-GKD","Female"
"KLYB-TZ2",6589339504,"KN1L-DV3","Male"
"L1RC-7P1",6589339520,"G2VR-PH7","Male"
"L1RC-7P1",6589339521,"LZKK-97Y","Female"
"GVXK-LVZ",6589339522,"GZNX-VK7","Male"
"L1Q8-65G",6589339524,"L1Z8-522","Male"
"L1Q8-65G",6589339525,"L1S4-4N9","Female"
"MXWH-HJ8",6589339526,"LDW5-FB6","Male"
"MXWH-HJ8",6589339527,"LDW5-N39","Female"
"L1Q8-65G",6589339532,"L1Z8-522","Male"
"L1Q8-65G",6589339533,"L1S4-4N9","Female"
"MXWH-HJ8",6589339534,"LDW5-FB6","Male"
"MXWH-HJ8",6589339535,"LDW5-N39","Female"
"KHQ1-JT1",6589339536,"G3XY-MRY","Male"
"KHQ1-JT1",6589339537,"L22Z-JM6","Female"
"29YV-ZPM",6589339538,"G2C4-YSZ","Male"
"29YV-ZPM",6589339539,"G2CH-MR5","Female"
"GGK3-XW9",6589339540,"GGK3-Y1R","Male"
"GGK3-XW9",6589339541,"GGK3-KGK","Female"
"M6Z8-D8X",6589339568,"9HGP-DBV","Male"
"M6Z8-D8X",6589339569,"LXWD-248","Female"
"GJ5W-RHR",6589339570,"KX2S-NX6","Male"
"GJ5W-RHR",6589339571,"M9QY-6V5","Female"
"9C66-968",6589339572,"2Z9Z-RJP","Male"
"9C66-968",6589339573,"J3G8-FH6","Female"
"L8YW-JQY",6589339574,"GD2Y-F8L","Male"
"L8YW-JQY",6589339575,"GD2Y-8NF","Female"
"G8CT-7SW",6589339576,"GH19-LXC","Male"
"G8CT-7SW",6589339577,"GVGQ-LNW","Female"
"GHKB-XPD",6589339584,"9CX7-8SB","Male"
"GHKB-XPD",6589339585,"GKNH-BT4","Female"
"LCPY-LWT",6589339592,"GHXF-392","Male"
"LCPY-LWT",6589339593,"GZVJ-H15","Female"
"G3F4-SVG",6589339616,"9Q3R-16G","Male"
"G3F4-SVG",6589339617,"L5T6-8LB","Female"
"9ZHX-2QC",6589339618,"LBQ5-KXT","Male"
"9ZHX-2QC",6589339619,"LY1D-R4J","Female"
"G6RD-2TL",6589339624,"LJKG-9M3","Male"
"G6RD-2TL",6589339625,"LLWR-VGV","Female"
