"fid","ascendancy","parent","gender"
"L133-HLP",87268083868,"94T6-749","Male"
"L133-HLP",87268083869,"GLLC-968","Female"
"KH8N-T92",87268083870,"L1DW-Q5N","Male"
"KH8N-T92",87268083871,"2781-6PP","Female"
"GL9M-YXL",87268083874,"GKZG-KWQ","Male"
"GL9M-YXL",87268083875,"GGTN-692","Female"
"GG5W-TJ1",87268083896,"GGB9-4CK","Male"
"GG5W-TJ1",87268083897,"9MTF-W16","Female"
"LZ19-924",87268083900,"LZF6-M94","Male"
"LZ19-924",87268083901,"GWW8-LWR","Female"
"9HRG-JDL",87268084224,"LZDH-NFR","Male"
"9HRG-JDL",87268084225,"LD9C-ZGZ","Female"
"LZ8D-9DK",87268084232,"MW4S-HPZ","Male"
"LZ8D-9DK",87268084233,"GGYL-CGH","Female"
"9QZD-J5R",87268084236,"L1DW-Q5N","Male"
"9QZD-J5R",87268084237,"2781-6PP","Female"
"L18P-6ZG",87268084238,"G36D-72Y","Male"
"L18P-6ZG",87268084239,"L18F-8KW","Female"
"GGB9-4CK",87268084240,"L7N5-6KK","Male"
"GGB9-4CK",87268084241,"L87C-W52","Female"
"9MTF-W16",87268084242,"LZXX-FT2","Male"
"9MTF-W16",87268084243,"GNN8-QJH","Female"
"LZF6-M94",87268084248,"KGSQ-35V","Male"
"LZF6-M94",87268084249,"GKZQ-S2R","Female"
"GWW8-LWR",87268084250,"9ZHZ-89Q","Male"
"GWW8-LWR",87268084251,"G8L4-56J","Female"
"LD97-4RG",87268084256,"LZ1T-YG5","Male"
"LD97-4RG",87268084257,"LZZF-5Z1","Female"
"LDSS-BYY",87268084258,"99PY-ZDF","Male"
"LDSS-BYY",87268084259,"LD97-C7T","Female"
"L8RR-S6X",87268084260,"LYCT-Y9Q","Male"
"L8RR-S6X",87268084261,"L142-WBW","Female"
"L8RR-S6J",87268084262,"K6WN-292","Male"
"L8RR-S6J",87268084263,"2NBQ-VZ5","Female"
"LZ9M-HWG",87268084264,"LZPK-P7H","Male"
