"fid","ascendancy","parent","gender"
"LBYQ-Z26",176563248,"LYD7-TB9","Male"
"LBYQ-Z26",176563249,"9C8T-V1R","Female"
"MF7F-HQF",176563250,"MRMP-3HL","Male"
"MF7F-HQF",176563251,"LZ1V-VQ4","Female"
"KZT9-DPC",176563252,"K2VH-K8W","Male"
"KZT9-DPC",176563253,"LZ1V-VWM","Female"
"LC7J-DQJ",176563254,"LY9J-4WR","Male"
"LC7J-DQJ",176563255,"LBP9-Y7L","Female"
"L8W6-C4W",176563256,"KNZL-TD2","Male"
"L8W6-C4W",176563257,"GGH6-7FP","Female"
"9CZS-WBY",176563258,"LZ1V-VZ8","Male"
"9CZS-WBY",176563259,"LZ1V-V82","Female"
"MDQL-RS6",176563260,"L5NS-NQZ","Male"
"MDQL-RS6",176563261,"LVQ1-Y27","Female"
"LYYQ-HLW",176563262,"MBGY-XGK","Male"
"LYYQ-HLW",176563263,"GQBL-VL5","Female"
"K4PK-XSL",176563296,"M3X9-TSG","Male"
"K4PK-XSL",176563297,"M3V4-6MB","Female"
"MZS9-HY9",176563298,"LYST-S1Z","Male"
"MZS9-HY9",176563299,"L62P-74S","Female"
"GX12-98V",176563304,"LC5G-FTK","Male"
"GX12-98V",176563305,"L71T-3G7","Female"
"LHG5-J3G",176563306,"MRY6-5T2","Male"
"LHG5-J3G",176563307,"GC8P-M5Y","Female"
"LVYD-MLY",176563308,"LBXN-NZY","Male"
"LVYD-MLY",176563309,"LH1T-696","Female"
"KDQ4-FX5",176563310,"L1QT-W6Y","Male"
"KDQ4-FX5",176563311,"L2VT-9LY","Female"
"L1ZG-QNN",176563312,"KHQ4-F9R","Male"
"L1ZG-QNN",176563313,"9CHT-2B8","Female"
"GC49-D4N",176563314,"LYSH-FX8","Male"
"GC49-D4N",176563315,"LD7Z-YR2","Female"
"LZZS-HKM",176563316,"G6F6-9X9","Male"
"LZZS-HKM",176563317,"G84M-XJ5","Female"
"KZ1Y-J69",176563318,"LHG5-HRD","Male"
"KZ1Y-J69",176563319,"G649-RSX","Female"
"KZ2X-JRT",176563320,"9WCZ-TZK","Male"
"KZ2X-JRT",176563321,"LRVC-TP5","Female"
"L87D-Q7V",176563322,"LYK6-CT9","Male"
"L87D-Q7V",176563323,"L87D-Q72","Female"
"LBJF-GP2",176563324,"LZX4-DCV","Male"
"LBJF-GP2",176563325,"GKF2-PTX","Female"
"GH6Y-P8N",176563326,"GG3K-3CN","Male"
"GH6Y-P8N",176563327,"GW9G-1V1","Female"
"G6Z8-5MK",176563328,"L628-HJS","Male"
"G6Z8-5MK",176563329,"GH61-226","Female"
"L4S2-GL8",176563330,"G8CR-KYX","Male"
"L4S2-GL8",176563331,"MYVQ-6LB","Female"
"9MGQ-TMZ",176563334,"MQ1J-61P","Male"
"9MGQ-TMZ",176563335,"L71G-CGB","Female"
"LBYQ-Z26",176563336,"LYD7-TB9","Male"
"LBYQ-Z26",176563337,"9C8T-V1R","Female"
"MF7F-HQF",176563338,"MRMP-3HL","Male"
"MF7F-HQF",176563339,"LZ1V-VQ4","Female"
"MQ1J-61P",176563340,"GFT8-KGV","Male"
"MQ1J-61P",176563341,"GN47-2JY","Female"
"L71G-CGB",176563342,"G9GQ-VGW","Male"
"L71G-CGB",176563343,"LYFG-Q9L","Female"
"G653-983",176563344,"L41N-WDG","Male"
"G653-983",176563345,"G65S-L3H","Female"
"LVDC-9M3",176563346,"GVF8-27J","Male"
"LVDC-9M3",176563347,"GVF8-K72","Female"
"G6YJ-W3R",176563348,"G37T-GQ8","Male"
"G6YJ-W3R",176563349,"GCWF-2HC","Female"
"G4R9-F6Y",176563350,"GJNQ-VWK","Male"
"G4R9-F6Y",176563351,"LLS1-K9M","Female"
"GQJ2-92T",176563352,"GZVQ-BG4","Male"
"GQJ2-92T",176563353,"LYL9-6XR","Female"
"GMNF-P46",176563364,"LYK6-JNF","Male"
"GMNF-P46",176563365,"LRV1-KPW","Female"
"GSZX-W7Z",176563366,"LYS5-WDC","Male"
"G9H7-PX5",176563376,"G678-RC2","Male"
"G9H7-PX5",176563377,"GFQ8-3CB","Female"
"GLHR-TVF",176563384,"GVBP-9TD","Male"
"GLHR-TVF",176563385,"GVBP-9D1","Female"
"MBPF-8ND",176563386,"LC36-KRK","Male"
"MBPF-8ND",176563387,"L19F-1S1","Female"
"L1SN-2GC",176563388,"LYS8-GHS","Male"
"L1SN-2GC",176563389,"LRQZ-N77","Female"
"LZD1-8QN",176563390,"G67X-2JM","Male"
"LZD1-8QN",176563391,"GKM2-Z4Y","Female"
"GH4R-RWF",176563392,"LVP7-Y2Q","Male"
"GH4R-RWF",176563393,"GSY4-NBL","Female"
"GKQS-KVW",176563396,"GH7T-SGJ","Male"
"GKQS-KVW",176563397,"GK3M-TXC","Female"
"G7CD-BYM",176563398,"GNYW-39F","Male"
"G7CD-BYM",176563399,"LH5Z-154","Female"
"GH7W-722",176563410,"GW43-NPJ","Male"
"GH7W-722",176563411,"GC4Q-HHG","Female"
"GW43-6LC",176563412,"G2V2-169","Male"
"GW43-6LC",176563413,"G2VL-BBY","Female"
"LD9M-1S4",176563416,"GWJT-B55","Male"
"LD9M-1S4",176563417,"G3TY-GNY","Female"
"LYGW-LTJ",176563418,"GX4V-CN4","Male"
