"fid","ascendancy","parent","gender"
"KZQY-4CD",10909326198,"LJG8-98D","Male"
"KZQY-4CD",10909326199,"LBS6-SSC","Female"
"L1Q8-65G",10909326200,"L1Z8-522","Male"
"L1Q8-65G",10909326201,"L1S4-4N9","Female"
"MXWH-HJ8",10909326202,"LDW5-FB6","Male"
"MXWH-HJ8",10909326203,"LDW5-N39","Female"
"L8YB-8WZ",10909326204,"M4N1-6BT","Male"
"L8YB-8WZ",10909326205,"L8PY-H7K","Female"
"GFG3-G3F",10909326206,"G8PF-7ZF","Male"
"LYZX-ND1",10909326224,"G766-P17","Male"
"LYZX-ND1",10909326225,"M692-VL6","Female"
"GNB6-B4K",10909326226,"LCRW-Y7S","Male"
"GNB6-B4K",10909326227,"GNBX-85C","Female"
"MZ68-VKD",10909326240,"GKG8-GMM","Male"
"MZ68-VKD",10909326241,"L2YT-9F8","Female"
"LY72-MRC",10909326242,"LJ2H-W3S","Male"
"LY72-MRC",10909326243,"LZ2S-DKM","Female"
"LDSS-ZCS",10909326244,"G652-89H","Male"
"LDSS-ZCS",10909326245,"GQJ4-YYT","Female"
"LBDX-4LG",10909326246,"G78W-VCW","Male"
"LBDX-4LG",10909326247,"MM93-ND3","Female"
"LYK6-52W",10909326248,"9Z4Y-46S","Male"
"LYK6-52W",10909326249,"G216-378","Female"
"GGNS-N5J",10909326250,"GJSR-WSZ","Male"
"GGNS-N5J",10909326251,"GJSR-ZD1","Female"
"GX26-JMM",10909326252,"GX26-ZDX","Male"
"GX26-JMM",10909326253,"G3PZ-JDS","Female"
"GHNT-G2H",10909326256,"G9B5-T8B","Male"
"GHNT-G2H",10909326257,"GKDT-SNG","Female"
"G935-3GB",10909326260,"LB29-Z1M","Male"
"G935-3GB",10909326261,"LY6M-DJJ","Female"
"29T6-NVP",10909326262,"K23R-YZ3","Male"
"29T6-NVP",10909326263,"MJB1-X23","Female"
"GD4S-KVF",10909326264,"L1QD-DXV","Male"
"GD4S-KVF",10909326265,"LD9P-M8N","Female"
"G935-3GB",10909326268,"LB29-Z1M","Male"
