"fid","ascendancy","parent","gender"
"LD9Y-CW9",103092714950,"LZDH-NFR","Male"
"LD9Y-CW9",103092714951,"LD9C-ZGZ","Female"
"94T6-749",103092714952,"GKZ8-PM1","Male"
"94T6-749",103092714953,"GMXZ-2CC","Female"
"GLLC-968",103092714954,"G8K3-VQ8","Male"
"GLLC-968",103092714955,"G9TH-6YX","Female"
"L1DW-Q5N",103092714956,"LY5W-N6P","Male"
"L1DW-Q5N",103092714957,"LHWS-BFW","Female"
"2781-6PP",103092714958,"GDB8-4V9","Male"
"2781-6PP",103092714959,"GVZM-RKC","Female"
"L8YY-PP2",103092714960,"LCN5-99B","Male"
"L8YY-PP2",103092714961,"LYNX-745","Female"
"LT5Z-556",103092714962,"GS83-FSL","Male"
"LT5Z-556",103092714963,"GL79-7R2","Female"
"LBGF-H83",103092714964,"LRQD-FS2","Male"
"LBGF-H83",103092714965,"L5VF-6MD","Female"
"LZ56-WY6",103092714966,"GJSD-GLT","Male"
"LZ56-WY6",103092714967,"GVMD-TBD","Female"
"9CXC-B7Y",103092714968,"L1WS-BMM","Male"
"9CXC-B7Y",103092714969,"9Z8D-P68","Female"
"LZBY-TS8",103092714970,"LDMN-PWB","Male"
"LZBY-TS8",103092714971,"2NBQ-FP2","Female"
"GK9Q-S8F",103092714972,"L81Y-9GD","Male"
"GK9Q-S8F",103092714973,"LB2S-PWM","Female"
"L8YY-PZ9",103092714976,"LBBB-4XS","Male"
"L8YY-PZ9",103092714977,"LDHS-6S3","Female"
"9H65-XXK",103092714978,"L8YY-PH5","Male"
"9H65-XXK",103092714979,"KFX1-BZD","Female"
"GVD8-NJ7",103092714982,"GPSX-XT1","Male"
"GVD8-NJ7",103092714983,"GPSX-KP8","Female"
"GGZQ-BP3",103092714984,"GZ44-VYR","Male"
"GGZQ-BP3",103092714985,"GKZ8-XPF","Female"
"GHNF-BYC",103092714986,"LTCX-SR2","Male"
"GHNF-BYC",103092714987,"GKZ8-XW3","Female"
"GN8V-37D",103092714990,"LB27-YWT","Male"
"GN8V-37D",103092714991,"GWZB-NNM","Female"
"LZLG-V3F",103092714992,"L7NG-DRP","Male"
"LZLG-V3F",103092714993,"LYTH-K3C","Female"
"LH6K-2BP",103092714994,"LTT6-YJQ","Male"
"LH6K-2BP",103092714995,"GV8X-JR1","Female"
"GJYM-TGG",103092714996,"29H4-2Y1","Male"
"GJYM-TGG",103092714997,"GKZ8-Q9M","Female"
"LBPM-PVV",103092714998,"G8W1-CJS","Male"
"LBPM-PVV",103092714999,"GKCC-J1G","Female"
"GQMM-WCR",103092715000,"GH7M-QSF","Male"
"GQMM-WCR",103092715001,"G4SP-ZYT","Female"
"L1JY-KRP",103092715006,"L1DW-Q5N","Male"
"L1JY-KRP",103092715007,"2781-6PP","Female"
"M338-H9X",103092715008,"M338-H95","Male"
"M338-H9X",103092715009,"G8QK-9NZ","Female"
"GN89-D81",103092715012,"GSWG-NZ1","Male"
"GN89-D81",103092715013,"GZHK-WCQ","Female"
