"fid","ascendancy","parent","gender"
"L8YB-MKM",44061949436,"LDW2-1TJ","Male"
"L8YB-MKM",44061949437,"GHRD-YKD","Female"
"GGRB-NL2",44061949438,"LCDM-NZH","Male"
"GGRB-NL2",44061949439,"MT39-VLW","Female"
"9SPT-P9Z",44062212104,"GGYZ-GYK","Male"
"9SPT-P9Z",44062212105,"GGYZ-HP5","Female"
"L2H4-9QX",44062212608,"GPMZ-Z55","Male"
"L2H4-9QX",44062212609,"GPMZ-6N2","Female"
"GVD1-N5F",44062212610,"G84T-3PN","Male"
"GVD1-N5F",44062212611,"G84T-LWB","Female"
"GQP1-CYV",44062212612,"GLVB-34L","Male"
"GQP1-CYV",44062212613,"GLVB-4KL","Female"
"GS8P-Y7X",44062212614,"LD9Y-23P","Male"
"GS8P-Y7X",44062212615,"GS7K-4Q4","Female"
"KT4G-S84",44062212616,"LCZN-T6T","Male"
"KT4G-S84",44062212617,"LDR6-HYY","Female"
"GG1G-YJM",44062212618,"GP38-T91","Male"
"GG1G-YJM",44062212619,"GP38-51Y","Female"
"9H6Q-VVW",44062212620,"L4SB-2FB","Male"
"9H6Q-VVW",44062212621,"LDHS-6CV","Female"
"932C-Q9B",44062212622,"GNG6-KYZ","Male"
"932C-Q9B",44062212623,"G8KS-GR4","Female"
"LYX6-GC4",44062212624,"L87F-RDY","Male"
"LYX6-GC4",44062212625,"GGDQ-Q1F","Female"
"L8YB-MPN",44062212626,"9KZ2-PL4","Male"
"L8YB-MPN",44062212627,"G8WY-Y15","Female"
"L811-5PV",44062212628,"GMV5-BSB","Male"
"L811-5PV",44062212629,"LBMF-CD4","Female"
"K8CL-3R6",44062212630,"LD34-CZR","Male"
"K8CL-3R6",44062212631,"GWGG-Y6Z","Female"
"LCDM-9D5",44062212632,"94NX-NK2","Male"
"LCDM-9D5",44062212633,"LCDW-ZQK","Female"
"MT39-VLW",44062212634,"LCDM-N61","Male"
"MT39-VLW",44062212635,"LZF7-33W","Female"
"9C72-WGJ",44062212636,"L4HF-2RY","Male"
"9C72-WGJ",44062212637,"L8TG-1DR","Female"
"9CZV-2KJ",44062212638,"LB2S-FHY","Male"
"9CZV-2KJ",44062212639,"G88G-V6W","Female"
"9CHW-MVL",44062212640,"GQVH-555","Male"
"9CHW-MVL",44062212641,"GN42-6HP","Female"
"G8XP-N4Q",44062212642,"G8XP-GH1","Male"
"G8XP-N4Q",44062212643,"G8XP-HCV","Female"
"GDNC-BN3",44062212644,"GZRV-HCX","Male"
"GDNC-BN3",44062212645,"L4SB-TXF","Female"
"GDZW-D1G",44062212648,"G2ZX-P8H","Male"
"GSBT-B2J",44062212656,"9H47-8S9","Male"
"G23D-KZM",44062212704,"9CFQ-FJR","Male"
"G23D-KZM",44062212705,"GL1T-DS7","Female"
"GQN9-B5Z",44062212708,"L1T9-NBR","Male"
"GQN9-B5Z",44062212709,"GSY8-4R7","Female"
"LBK7-5CF",44062212712,"KP91-GKJ","Male"
"LBK7-5CF",44062212713,"LZD1-1B6","Female"
"G218-WV4",44062212720,"L1NN-WCS","Male"
"G218-WV4",44062212721,"GHWT-6ZG","Female"
"GKZC-T8R",44062212724,"G9WQ-ZK6","Male"
"GKZC-T8R",44062212725,"G9WQ-3SC","Female"
"GKZZ-D8G",44062212726,"LYX6-GC4","Male"
"GKZZ-D8G",44062212727,"L8YB-MPN","Female"
"GHGS-6FB",44062212728,"G8MT-ZM4","Male"
"GHGS-6FB",44062212729,"GJG5-K5P","Female"
"GHGS-KF1",44062212730,"GSQF-T99","Male"
"GHGS-KF1",44062212731,"GSQF-K67","Female"
"LLMG-KTB",44062212732,"G8MT-7SR","Male"
"LLMG-KTB",44062212733,"G8MT-S6X","Female"
"G73Y-SQS",44062212734,"G8MR-Y6Z","Male"
"G73Y-SQS",44062212735,"GDRZ-HRT","Female"
"GJT8-PTZ",44062217280,"G2WN-GBM","Male"
"KZRV-GQV",44062217284,"9SPT-P9Z","Male"
"KZRV-GQV",44062217285,"9H47-N1Q","Female"
"GVJY-2MF",44062217348,"GVJY-Z48","Male"
"GVJY-2MF",44062217349,"GVJY-G43","Female"
"GLJW-P89",44062217440,"GGPY-BGH","Male"
"GLJW-P89",44062217441,"GGPY-RFM","Female"
"G6LT-J5Y",44062217464,"LC3F-X4D","Male"
"G6LT-J5Y",44062217465,"GPMZ-2FZ","Female"
"GMQG-KX6",44062217760,"LT6B-LH4","Male"
"GMQG-KX6",44062217761,"GKCL-YTL","Female"
"GMQG-NCC",44062217762,"9CXH-YQQ","Male"
"GMQG-NCC",44062217763,"G6NX-L32","Female"
"GKYZ-8KF",44062217792,"LZNY-FF7","Male"
"GKYZ-8KF",44062217793,"GPMD-KTY","Female"
"KNDD-84D",44062245000,"L1WT-FRN","Male"
"KNDD-84D",44062245001,"L1WY-QMZ","Female"
"GQQX-89B",44062245002,"LB5R-TH8","Male"
"GQQX-89B",44062245003,"LDHQ-P5F","Female"
"KNDD-84D",44062245032,"L1WT-FRN","Male"
"KNDD-84D",44062245033,"L1WY-QMZ","Female"
"GQQX-89B",44062245034,"LB5R-TH8","Male"
"GQQX-89B",44062245035,"LDHQ-P5F","Female"
"GHQ6-TW1",44062246400,"GJ2G-H7P","Male"
"G6DX-7X3",44062246402,"G65L-KFM","Male"
"G6DX-7X3",44062246403,"GC32-WVW","Female"
"GM7C-6X1",44062246432,"GJD1-R8G","Male"
"GM7C-6X1",44062246433,"GLSV-38Q","Female"
"G6ZS-41X",44062246434,"GX31-L75","Male"
"G6ZS-41X",44062246435,"9CXH-Y3N","Female"
"L413-3V6",44062246436,"KLBT-7F5","Male"
"GVQG-GC8",44062246464,"GK3C-RQ8","Male"
"GVQG-GC8",44062246465,"G22C-H2N","Female"
"G766-HFN",44062246468,"GJBB-67C","Male"
"G766-HFN",44062246469,"LC74-16M","Female"
"GX5D-SMY",44062246470,"G7R8-TFL","Male"
"GX5D-SMY",44062246471,"GL5H-4SB","Female"
"GHXG-T2D",44062246472,"GMRF-W24","Male"
"GHXG-T2D",44062246473,"G78V-MLT","Female"
"GZ5X-CV3",44062246474,"GZ5X-7GN","Male"
"LZQ5-97S",44062246478,"G996-N4V","Male"
"LZQ5-97S",44062246479,"GKYN-VDN","Female"
"GM7C-6X1",44062246496,"GJD1-R8G","Male"
"GM7C-6X1",44062246497,"GLSV-38Q","Female"
"G6ZS-41X",44062246498,"GX31-L75","Male"
"G6ZS-41X",44062246499,"9CXH-Y3N","Female"
"L413-3V6",44062246500,"KLBT-7F5","Male"
"9414-TTD",44062247172,"93GH-T29","Male"
"9414-TTD",44062247173,"GGLV-JCF","Female"
"LDHQ-5W8",44062247174,"GGKB-FBC","Male"
"LDHQ-5W8",44062247175,"GKK9-K98","Female"
"LTTZ-YL8",44062247440,"L8TJ-5XS","Male"
