"fid","ascendancy","parent","gender"
"LB4Q-HKB",55840472556,"LHYG-XJF","Male"
"LB4Q-HKB",55840472557,"GDGW-LRZ","Female"
"LZ4V-V9Y",55840472558,"2JFF-BQB","Male"
"LZ4V-V9Y",55840472559,"K83K-RFX","Female"
"L51Z-XMG",55840472560,"GJ8K-PWG","Male"
"L51Z-XMG",55840472561,"LJYH-M8G","Female"
"KZTY-WSH",55840472562,"LJ4D-ZCK","Male"
"KZTY-WSH",55840472563,"9S1L-ZP2","Female"
"9H17-VTZ",55840472564,"LZGQ-LJX","Male"
"9H17-VTZ",55840472565,"KDQH-DJG","Female"
"LY57-55F",55840472566,"GL9R-YL9","Male"
"LY57-55F",55840472567,"LDHQ-P5F","Female"
"LBL3-PTN",55840472568,"M1VS-25N","Male"
"LBL3-PTN",55840472569,"LDSS-KHY","Female"
"LZG2-MSS",55840472570,"LYKM-HPT","Male"
"LZG2-MSS",55840472571,"GJK2-FPZ","Female"
"KN4J-P1M",55840472572,"K8D7-F5D","Male"
"KN4J-P1M",55840472573,"L8MB-CYC","Female"
"L8M6-YW7",55840472574,"LDZ2-8G7","Male"
"L8M6-YW7",55840472575,"LY6V-8G3","Female"
"GG47-D2J",55840472576,"GL8K-HHR","Male"
"GG47-D2J",55840472577,"GG47-FCP","Female"
"GG47-999",55840472578,"G6X2-RKT","Male"
"L5KR-XT2",55840472584,"G3ZN-3VQ","Male"
"L5KR-XT2",55840472585,"G3ZN-MTV","Female"
"G23Y-PS4",55840472596,"GKCQ-CWF","Male"
"G23Y-PS4",55840472597,"G7X3-GND","Female"
"GW7K-BYR",55840472598,"LYZ9-HQJ","Male"
"GW7K-BYR",55840472599,"MYBX-C2G","Female"
"GHX5-F69",55840472600,"G446-6WZ","Male"
"GHX5-F69",55840472601,"G446-KS7","Female"
"G4HQ-N9R",55840472604,"G6TY-7VQ","Male"
"G4HQ-N9R",55840472605,"GDQ9-6R1","Female"
"GKN4-1XP",55840472606,"L8P6-YWQ","Male"
"GKN4-1XP",55840472607,"G6RX-6V9","Female"
"MVX3-57J",55840472626,"LCCR-Z5Z","Male"
"MVX3-57J",55840472627,"G215-J1Y","Female"
"L2Y4-PFW",55840472628,"GZ7L-WGP","Male"
"L2Y4-PFW",55840472629,"GCKD-YVB","Female"
"GDBL-R24",55840472630,"9WQT-DRR","Male"
"GDBL-R24",55840472631,"GHXP-711","Female"
"LBYD-3B8",55840472632,"GQPW-7F4","Male"
"LBYD-3B8",55840472633,"GK56-S2G","Female"
"GWPQ-8SM",55840472634,"L8B9-R7W","Male"
"GWPQ-8SM",55840472635,"GL2S-9H4","Female"
"G3WJ-W2J",55840472648,"KCCG-J4T","Male"
"G3WJ-W2J",55840472649,"KJC5-4ZS","Female"
"G6TT-L1S",55840472652,"LT6R-GQ9","Male"
"G6TT-L1S",55840472653,"LVV3-R6V","Female"
"G6TT-13W",55840472654,"G6TT-BBS","Male"
"G6TT-13W",55840472655,"G6TT-217","Female"
"GNNF-JLW",55840472656,"G6RW-Z2T","Male"
"GNNF-JLW",55840472657,"G687-CW2","Female"
"9Z8F-7QP",55840472658,"GSVP-H7S","Male"
"9Z8F-7QP",55840472659,"GKDB-2ZZ","Female"
"998F-RYD",55840472660,"GLB9-C37","Male"
"998F-RYD",55840472661,"G2YH-9WG","Female"
"9WYV-M96",55840472662,"GLW3-1SY","Male"
"9WYV-M96",55840472663,"998F-RBL","Female"
"LZ1V-KTQ",55840472664,"9MWR-GHW","Male"
"LZ1V-KTQ",55840472665,"LZ1V-KT6","Female"
"GDN3-LQK",55840472666,"LH8G-2RH","Male"
"GDN3-LQK",55840472667,"LDW2-7JJ","Female"
"GGCR-SMM",55840472668,"LL31-NXN","Male"
